x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
298734,316301,1213504,1240703,393387,514470,1638758,1440231,2413530
299935,316342,1197856,1243274,376333,473718,1629378,1056132,2419861
299869,318949,1209726,1227475,384775,465212,1679935,1019112,1879687
298184,315011,1198128,1223638,387035,472864,1645041,1007333,2435281
300912,318793,1207436,1224244,380318,478454,1746020,989821,2478290
309803,316041,1209461,1241317,394753,468585,1687317,1110261,1832807
302821,319279,1199312,1225502,394747,480677,1694609,1048108,2392960
297666,316184,1205266,1243512,382379,492947,1639572,1052491,2281719
297513,318317,1186464,1239357,382173,499913,1594872,1011906,1848077
297448,348013,1202953,1246725,378230,492754,1742994,962788,2368413
295553,327644,1193688,1240397,377376,470349,1659493,1016740,2387567
305805,317667,1189600,1226474,381415,501788,1605588,1097543,1738214
324350,316579,1197256,1238934,414295,465079,1643960,1114449,2409721
306012,318662,1183683,1229528,412002,458254,1693314,992043,2335307
303908,317103,1205940,1244440,387022,469308,1675377,982892,1851544
302528,314574,1192878,1230969,393723,469555,1652664,983782,2285514
311608,323746,1204210,1235744,380892,463927,1661411,1044210,2400071
302602,319625,1192259,1228928,383340,450573,1730292,971593,1750365
298557,317908,1181911,1233128,415259,454156,1646001,1168076,2493549
302175,321186,1205267,1221829,401748,488799,1696826,1008012,2351723
301715,320413,1198213,1219262,379579,479993,1628852,960424,1814368
305995,318140,1203724,1234156,378862,464598,1657133,949324,2303397
315540,317545,1197642,1225763,378240,450068,1766104,905669,2482687
302020,316194,1200311,1234512,386087,497973,1704122,2116175,1815093
300905,316396,1208163,1223413,376744,471665,1703590,3402658,2546825
300780,325719,1209201,1240160,433040,470490,1660009,5530210,2436100
297439,359633,1205468,1214267,400410,462627,1703858,2698930,2045896
305398,316514,1208231,1235738,399999,469493,1690710,1623446,2315467
317055,319042,1203576,1224441,387650,464607,1669614,1194423,2333410
318067,318372,1206576,1223039,380823,484175,1196461,1081713,1946185
305148,317380,1208592,1221258,389586,459404,913759,1050216,2462392
303668,315699,1198462,1234618,385726,491551,627623,1027797,2553171
303161,317893,1220801,1230974,386026,511045,615276,1022843,1758213
302855,315550,1194692,1219592,379456,471199,580478,1064094,2476789
299986,319319,1205334,1234773,384917,521671,605912,952101,2372449
298672,320753,1205032,1221605,378799,481976,651855,1007897,1823400
296845,319748,1196790,1236927,374590,463293,613483,957780,2380133
301108,380769,1208477,1227671,379719,457595,599563,1001913,2546011
315307,329849,1196642,1228923,406861,470633,583755,1155035,1984727
301083,316092,1213246,1221057,438045,469016,630918,1053269,2939341
303193,319866,1200508,1232893,402119,467353,594001,969040,3156189
300809,316879,1196344,1230380,389225,460535,595330,983856,1981929
298482,341207,1208836,1222085,389960,463547,585302,1005150,2363100
302403,345996,1193677,1236807,403392,459302,754280,1005461,2369690
297503,336531,1211953,1225172,386736,467231,628214,1019556,1873121
298249,320301,1187861,1226107,394542,468314,635939,1120302,3854307
304977,320015,1197421,1230100,391927,463720,595462,1431958,4241412
320528,313576,1196856,1229611,382720,454390,595980,1066252,2345430
315827,317718,1196490,1216952,380466,452368,631462,1019099,2531728
309312,333414,1197587,1225254,385008,455724,583098,1010391,2562164
300823,319955,1189358,1241860,387077,495955,605776,1091190,1932478
296554,315165,1187619,1228876,475565,474945,582535,995197,2482061
299230,320748,1192939,1232664,406682,467814,610429,1033262,2474474
304168,357708,1197744,1229312,387903,456589,598443,1046205,1863657
304617,322847,1196682,1231846,397172,613712,604912,990359,2453873
308543,344658,1205103,1226549,387140,479467,596256,957172,2325362
308625,323774,1202584,1229540,387056,482257,667872,969982,1830585
313947,319657,1206088,1230601,390056,463968,636440,990863,2328506
326973,318959,1197387,1225418,438142,716193,638607,917810,2357830
341410,344296,1199897,1237360,423678,511988,590829,1049014,1852193
309169,393998,1202954,1230552,403755,473915,580940,1006422,2334912
306680,356042,1189873,1235759,384533,470390,612846,1035673,2370904
299900,333193,1214124,1231084,452811,512844,614645,1013382,1863153
299346,347020,1197911,1223124,405105,476867,689047,1025345,2535237
300927,326394,1216785,1227468,399540,464009,596990,978317,2444950
308205,320692,1207350,1235330,396925,504852,696016,921752,1799394
324862,318427,1199442,1226227,384654,473376,588699,1036483,3343552
314587,318653,1210152,1223229,378370,467952,588261,1101086,2420608
313914,325289,1194251,1225470,388237,461027,595162,987147,1829027
302332,377076,1211510,1223901,390805,470873,600731,1581313,2259004
309279,335309,1195147,1230227,398695,493929,730101,996375,2372407
303762,323862,1196064,1219254,383943,463895,662487,955699,1848226
304123,374777,1200216,1220140,382780,482251,622300,973804,2315433
301298,335295,1189800,1227055,380375,494215,700157,952230,2464706
298082,323817,1197679,1223842,377956,491496,609239,1010105,1766390
300581,319484,1186935,1231037,388033,466284,630066,971121,2294914
306599,319444,1198452,1219640,381104,458012,606418,1108098,3533301
300012,318535,1195207,1242779,400551,472073,591343,1004079,2540256
300630,318369,1197447,1221176,439454,496625,624252,955491,6182075
301026,315687,1201937,1237344,409911,483163,596891,952756,4579871
298476,325911,1200016,1218966,391074,498101,621286,1042226,2186422
298909,317847,1194107,1224121,381809,551423,582749,1058412,2515337
329325,319258,1205464,1220142,385681,526047,686417,1133528,2443773
304869,316021,1189440,1232592,387834,476322,607437,1058502,1866083
304555,318005,1199578,1219976,406271,471744,649373,998888,2273177
301157,337618,1202302,1227626,386625,674144,602683,982831,2523982
301662,328377,1189574,1236055,379916,484169,613870,965676,1874711
299761,316833,1205456,1224993,382241,473940,616232,968715,2462521
297997,366388,1191342,1244940,387038,478650,667204,999605,2313389
