FP32 eager b16,FP32 eager b32,FP32 eager b64,FP32 eager b128,FP32 eager b256,FP32 eager b512,FP32 eager b1024,FP32 eager b2048,FP32 eager b4096
13858,26585,32377,43411,100553,100334,174824,358124,856132
13667,26924,31940,43439,95818,104308,168980,359466,835223
13564,27206,33350,43756,98161,101113,175680,348864,818253
13496,26560,32648,43489,2295225,107389,171257,329496,847045
13623,25938,33009,42668,79369,104736,169988,501892,822838
13689,26278,32014,43542,63389,101263,173072,366868,812744
13649,26371,32032,50522,91331,100926,171996,357563,752514
13892,26802,31915,46011,10193710,102263,174542,351778,757789
13820,26830,32428,43733,180563,102542,183876,343541,760379
13514,25765,32083,42957,199231,104621,178456,338267,795629
13308,27099,31840,42181,146353,104243,172689,544973,813078
13449,26699,32730,43669,17115891,105813,172874,399331,828009
13357,26429,32512,42274,21399134,102714,183727,349765,824297
13295,26909,32659,43619,10301385,101062,167599,351267,828440
13353,26755,32225,42897,226616,101312,175484,345762,797894
13134,28072,32606,41965,205189,105848,172572,340271,811945
13562,27542,32554,41998,179608,107808,171927,341178,829809
13228,27326,32265,44836,15556251,103983,175797,336752,822765
13358,26530,32504,45770,178440,100534,171612,338538,833495
13124,26343,32081,44380,156137,105212,177072,350368,813111
13368,26579,34055,44790,126106,104332,178452,354903,835061
13618,26611,32081,43881,8459168,100895,175541,355089,773529
13925,27145,31881,43874,545554,102839,174024,331032,1131413
13679,26290,32256,40544,112658,105715,170240,352868,821992
13489,26002,31945,41463,99768,105710,174796,349398,808669
13418,26560,31721,41738,80415,101810,172836,525462,824506
13258,26682,32487,42817,529307,98887,174771,366785,898405
13325,26544,32218,60079,109511,104076,178706,358014,807465
13718,26901,32133,46511,90417,105263,180033,351195,802629
13595,25630,31368,44062,572981,100333,171193,355350,830224
13528,26657,32260,45964,94029,102750,170470,356358,824872
13262,26626,31891,42986,90774,103314,171684,354552,821384
13541,27472,32232,43114,105483,101498,170071,351655,827776
13434,27447,31779,43322,76193,102392,170617,343192,789052
13464,26693,31961,45042,149159,100773,172518,351573,852714
13746,27034,32485,43728,66503,101980,174055,357219,814296
13287,26994,31889,42855,71975,101312,167090,350104,831529
13303,27267,31572,43019,92257,100782,176109,338380,844569
13326,26917,34593,45806,140154,106003,175086,340970,871962
13526,26773,32861,41532,65357,103965,173166,353810,837516
13614,27031,32703,41974,66387,101980,174231,340327,817956
13494,27141,32703,41826,230172,103837,172832,478832,830367
13602,27421,31910,43870,91988,105250,175150,351013,826539
13837,27017,32002,42442,83155,109615,178906,361138,837763
13509,27004,32831,41008,80123,104065,172228,360073,855286
13493,28956,31911,42281,81226,102604,174318,348774,845893
13442,28444,31953,43421,76800,106211,177271,347178,822641
13649,26300,32132,49726,78658,106762,175195,323018,822239
13358,26631,32124,46124,77503,104678,174216,342291,833160
13727,26093,31478,44782,73872,104394,172014,345744,834155
13381,26833,32096,42682,73480,104274,360830,331519,776512
13508,26848,31698,42929,77707,104837,216499,355169,794052
13589,26951,32076,41569,79580,103196,190668,363522,829021
13526,26474,31509,42418,80571,102429,179098,350908,815778
13556,26048,31860,43987,74898,104397,178417,357989,817585
13896,27789,32427,42964,78949,101022,172614,474972,985420
13580,27167,32202,45262,76367,103670,174229,354312,849982
13491,27587,33071,45370,76995,102395,175389,342927,823677
13205,26825,31738,46191,74674,101619,172668,349745,824446
13253,26343,32216,46670,74813,101755,176064,329361,843925
13449,27404,32175,44912,74494,99945,172381,329794,834221
14161,27405,31859,42810,77686,105632,170957,333331,791590
13470,27195,32354,43789,76630,100496,175171,349167,754395
13556,27199,31737,43349,76595,101020,171963,344310,815574
13625,26791,32061,42439,75709,104962,170999,333753,825122
13234,27124,31595,43213,74399,102072,169936,355841,835148
13408,26938,31644,44008,71935,104778,169766,355172,834873
13630,26897,32323,43403,76160,104032,174596,361235,777619
13282,26586,32560,41652,74943,99835,174570,363123,791327
13237,26160,31964,41481,72308,104572,177703,366025,819354
13392,26591,31913,42812,75891,102017,173731,490694,691710
13757,26784,31752,41159,77497,110286,169719,333487,654289
13720,26935,32967,40934,73856,108929,173239,343708,820366
13540,26533,33200,43759,77082,102463,170386,364987,851696
12951,25980,33548,42620,75174,105831,167858,359080,792800
13465,27023,34565,43674,74721,104212,171684,357613,827449
13455,30913,32792,44610,78279,99878,168815,348180,818612
13426,27121,33356,43806,75896,103407,172033,333589,814036
13387,26771,32090,43295,76993,101182,176175,349671,802608
13360,25814,32546,41642,77804,102176,168478,349402,798793
13734,26741,32392,42916,118149,412032,173864,354514,805161
13828,26528,32117,43172,105768,479235,169319,352109,812437
13338,26696,32214,42852,117493,165604,164733,338076,820579
13203,27013,32836,42803,90833,149470,169164,344702,824641
13417,26407,32280,43143,82265,132701,172308,344594,825170
13707,26985,32027,42263,84848,144777,179667,345879,824834
13366,26994,33357,44035,75396,128910,174051,520703,824311
13710,26499,31724,43633,82484,163795,170125,350251,821639
13457,26517,32671,42067,81879,132535,169515,351098,823883
13445,26082,32220,41452,77577,129073,174478,357816,810046
13609,26656,33365,43559,78999,130436,176436,352455,822899
13520,27537,32528,43633,79819,131305,177455,351583,845673
13504,26607,32420,43721,78311,139544,177603,353409,828303
13674,25951,32649,43514,77601,133167,172394,335458,824924
13831,25744,31945,43974,77028,130553,169135,362269,832282
13686,26279,32158,42492,78898,196852,170909,352664,809470
13151,27552,31838,44440,81142,137976,170314,363598,787154
13507,27063,32040,45957,81284,134609,167973,351329,805098
13523,31297,32130,42874,94843,140753,176296,357476,822212
13482,28140,32850,48562,83116,141381,184769,342432,771984
13901,26667,32747,45204,79851,129950,171098,546448,817744
13469,26951,32731,41412,82872,132725,168750,364420,803260
13603,26695,33025,45352,80239,133331,172717,343333,871704
13396,27460,32311,42673,81115,145399,173134,362066,817536
13693,26305,32899,43470,79340,140396,168442,343845,818707
13793,26717,32681,52854,79144,132700,172771,340092,815242
13788,26910,32511,46993,79478,131428,169906,333717,823297
13405,26948,32602,43362,79982,131100,192592,330645,892275
13604,26875,32461,42487,80819,136718,195754,332508,813717
13306,25751,32509,42255,88378,135369,186133,333764,815830
13333,26598,32142,42726,80693,130682,180072,338443,823807
13477,26323,33099,41132,79106,158251,180872,349588,822482
13359,26429,31746,42222,77469,136891,177179,344723,814362
13600,27129,31837,42751,79048,135427,170512,336159,877927
13500,26530,31555,42123,78744,131631,168129,341923,829461
13715,27380,32408,46718,79255,133452,372284,502578,810084
13268,27623,32705,46181,78427,132716,193448,356698,816497
13784,27384,32167,46163,78708,145678,182125,347286,823836
13773,27080,32547,43782,79162,138126,178565,362520,807728
13355,27003,33271,41516,79670,133130,170952,354464,800221
13472,27693,33263,40550,111495,131471,174064,345532,721809
13456,27155,33910,41526,92414,130571,172505,342527,809768
13655,27947,33644,41382,82653,134817,166885,339990,822559
13816,27665,33058,41663,81581,130958,173429,348980,829445
13726,26547,32989,41589,74556,132853,174761,366187,795173
13522,27380,32783,44906,84897,132147,170686,360895,794173
13363,27605,33858,46516,77864,132074,173032,346531,821051
13777,27719,34058,46772,81583,142858,169472,336484,827088
13304,26723,33384,45069,81383,136471,172848,332610,833830
13983,26878,37046,41744,79259,134021,171869,339310,829387
13447,27306,35426,42779,80261,132430,172723,341198,889149
13251,27046,43206,42830,85914,132729,169060,550768,818877
13194,27004,35075,42790,80287,140201,172459,377688,813496
13524,26500,33997,42577,81131,131927,170147,355742,809688
13411,25909,33713,44919,79009,137816,174542,340838,833211
13242,26837,34460,44427,78499,130932,170980,338091,821535
13396,27477,33776,46120,80041,129757,177400,347808,830174
13556,26605,32385,42670,80540,131260,181124,331412,937108
13367,26531,32313,45081,79816,129751,170041,329558,822756
13481,26185,31876,43388,78399,138115,170534,362739,837263
13386,27093,33895,46693,80520,138441,172429,359175,716958
13408,26647,33223,45558,80458,131227,174047,361498,833221
13573,27276,32185,44317,110578,130338,173005,338714,823108
13561,27314,32172,42750,106315,163562,173565,338299,803558
13617,27113,33079,43338,103566,138716,170572,341316,813536
13608,27176,33123,43422,561238,144056,172346,528308,833760
13405,27445,32709,44762,103785,142440,172417,377754,840517
13181,27071,34242,42989,100278,132454,171116,344350,846716
13404,26745,33017,43745,97768,131355,173455,341826,881765
13554,26581,32849,42696,80823,138829,172704,337705,827941
13419,27222,32593,44256,79792,131859,171027,356343,837023
13417,27084,33199,43436,80025,132859,171501,336818,836508
13390,27626,33327,52891,78827,132150,176732,343996,839438
13263,26808,33775,49396,78050,131256,171430,337300,834260
13460,26298,40405,45894,77417,130647,174256,348892,810163
13648,26467,37401,44711,78121,130716,174438,349654,827693
13423,27046,35986,43205,76986,134494,171526,347588,822037
13463,26819,33502,42143,80500,131587,172480,358848,826877
13442,27551,33952,42276,117827,131467,172751,339556,821862
13418,26740,32526,40589,86226,154612,169155,374589,894580
13389,27003,40814,42669,90522,137133,171130,490700,1994155
13677,26827,35292,43784,84988,134273,175557,346024,856266
13806,27139,33300,44698,80674,134061,178661,342797,812819
13257,27444,32490,44009,78296,138038,172489,335782,814713
13345,26731,32036,43756,79368,132119,172148,340654,823694
13623,27052,32999,44313,77808,132174,171406,332424,868321
13901,26795,32154,45002,81790,132199,174576,352363,1065014
13213,26912,31298,40563,78798,141185,168794,356947,842000
13420,26445,31830,41530,82022,130275,173879,361756,846682
13643,26809,31546,42801,80162,129940,172692,370767,845978
13473,26960,31703,42754,82533,134951,172791,371020,859243
13553,26788,31469,43786,80536,131838,168901,346416,788946
13521,26590,31410,42692,77878,137796,172551,345415,822452
13746,26590,33211,41691,85299,130399,175705,349548,844530
13329,26194,33063,44783,81401,129781,168129,348144,831565
13620,27381,33246,45293,80199,154498,179512,337943,822606
13541,27598,32556,42688,79555,145705,173922,535687,829303
13695,27259,33009,42407,83581,133362,172601,355406,805848
13815,26357,33424,42898,82905,137598,173199,348193,817267
13604,25300,31847,42452,80156,140420,171294,345610,842394
13399,26374,32705,43212,80990,130946,365502,341918,801907
13425,26546,33378,43399,84022,139084,206367,338917,826681
13612,26667,33154,43080,81284,137156,187386,337592,816651
13424,26934,34369,42194,81045,130837,177407,348441,785876
13746,26161,32638,42357,79485,131218,172168,335549,809643
13564,26670,33043,43051,80953,133230,171720,339989,804553
13460,27083,32670,43287,78029,128633,168779,350960,824618
13280,26911,32315,40808,80320,138866,167597,356558,810272
13431,26770,32503,40978,75042,138648,171055,364722,804696
13558,25411,32230,41294,81488,128472,169929,361973,780472
13728,26697,32190,43203,80612,137152,174838,512327,830749
13425,27148,32737,42928,77632,141176,173186,331773,831474
13337,27218,32225,42484,80248,129829,173643,337132,833029
13766,27474,32277,43658,79818,140446,171636,339657,814452
13659,26437,33402,41601,81963,136852,174309,338422,794567
13706,27232,32491,43963,81809,138318,170675,351213,800319
13495,27627,32441,42908,79703,129804,170622,347493,832045
13623,27258,33257,42252,81101,136703,167322,352016,816502
13572,27466,34787,42481,82200,130842,175762,342369,842240
13403,29809,32320,41574,78877,128087,165768,352982,793511
13746,27300,32934,40614,81345,135889,168552,351737,777314
13235,27127,33766,42876,81263,140971,169747,355449,733242
13629,26980,31806,41505,80288,131727,169669,364027,812219
13558,27516,32788,42039,78313,137078,168825,340643,818743
13626,26387,32461,41384,77707,130381,172867,344480,815882
13477,27699,32425,48763,79020,132546,170651,490094,824155
13535,27580,32768,44398,82519,160421,173602,339849,836644
13411,27664,32348,41742,80961,194072,170751,352378,818286
13529,26926,33462,41856,77344,169897,170059,342026,852024
13255,26350,32579,44487,84519,152599,167841,348291,823056
13451,26502,32596,42213,83274,134022,169008,345071,814508
13550,26196,33146,41467,82386,138120,168602,353365,806354
13425,27365,32167,42280,81760,141103,171981,337034,812129
13441,27183,32520,43243,89798,145522,170913,331797,849634
13602,26407,32886,41946,83205,137419,163256,336080,828243
13622,26397,31646,43333,81861,136935,165039,347983,821784
13343,26177,31832,42158,80813,142313,173396,356431,819831
13842,26611,33365,42514,84629,150005,190361,347527,801474
13467,26472,33074,41859,78325,144104,170902,349357,825671
13632,25996,34545,43051,79116,142605,171010,361096,817997
13263,26389,33840,42678,81710,150436,169351,373703,822404
13225,26575,34527,44160,83742,127025,180595,504404,826766
13548,26215,34783,43109,82836,117039,169939,365627,834770
13388,26397,32736,42938,80469,180372,170266,375778,857393
13578,25799,33000,41841,78958,174933,173341,344524,824549
13280,26405,34021,43834,82152,173480,168228,338094,814681
13515,26209,32858,42552,82597,173851,169223,361770,809308
13495,26962,32782,41695,79440,165598,164393,348370,799352
13445,27391,32757,40549,111850,152552,166106,352743,821586
13804,26282,32122,41128,91172,159189,171075,360877,742719
13262,30394,32496,41226,82523,160234,178466,352215,754696
13711,27994,33879,40459,71800,169034,169867,342278,786219
13321,27178,33056,42926,78082,168415,171917,344578,814236
13539,27129,32341,43890,80443,167054,173731,335764,834079
13286,26598,32673,43055,79140,155969,171935,375983,845532
13420,27518,32876,45623,78296,167632,172644,524484,862578
13486,26496,33219,43888,76738,160552,173027,366392,810849
13495,28092,37507,43453,77203,157431,173589,357885,764352
13606,27100,34350,42870,78836,171381,169496,359551,787901
13491,26303,32189,41660,86576,262195,169418,354214,799556
13275,27016,32896,40915,78035,188154,164653,360029,822132
13741,27588,31790,41230,77639,188340,177026,349230,717497
13712,27078,31555,42172,78279,177077,172567,353596,833613
13475,27218,32429,41154,79181,173200,171276,350982,820202
13840,26449,32636,43498,78997,168548,169141,349978,818627
13383,26762,31490,45360,78588,165374,346456,348211,820793
13669,27313,32387,43790,79415,177840,183814,339716,873826
13558,27282,32173,43392,79201,157854,168905,354322,776927
13421,27157,32137,41985,77410,148074,175296,350240,811943
13592,25729,32073,42678,77467,144535,186762,358515,827931
13489,27212,31253,41898,90494,150815,175925,496459,792082
13701,25910,31988,41528,84665,163189,179748,367986,819777
13320,26664,32280,41021,80036,148250,169040,360684,887083
13157,26543,33264,40392,77899,161735,166608,359698,822650
13359,25480,33154,40130,78043,159834,173550,330141,819714
13363,26094,32979,41444,80164,248391,172543,338682,821627
13685,26365,32937,44546,78773,186475,171434,373443,823498
13439,26622,32593,43276,79448,180898,168403,365898,823713
13614,27159,33241,41639,75928,180877,172334,354275,852459
13512,26600,32896,55728,78144,178977,171835,349241,820344
13779,27444,33362,49853,79532,169029,166996,354145,820279
13674,28410,34436,43542,72731,166823,175682,347491,832574
13812,26790,33111,42063,81035,168250,180335,349372,804572
13349,26685,32694,40641,81354,149159,179923,348613,897654
13397,26323,33104,40379,76567,141172,172609,352093,813642
13371,26592,32882,43819,77768,151378,179717,343055,785099
13788,26876,33383,45732,78395,162773,175035,491314,822029
13375,26647,31358,43384,78892,148411,180499,331535,694760
13618,26429,31940,43741,78707,146853,174681,347840,765293
13407,26041,31800,43265,77742,156238,174846,353420,901555
13266,26657,31379,43525,78484,165409,169399,344031,827981
13356,27125,31771,42368,78526,194302,169209,363436,821715
13265,26812,31426,41993,76446,149437,173671,347303,807373
13213,26192,31480,42926,78583,138773,173858,346373,789068
13089,25772,32226,41920,83062,126946,174753,345609,718690
13435,26323,31653,44837,80774,120345,172557,352290,810692
13460,27396,31458,44340,81160,120551,169713,340563,780837
13409,27019,31329,43350,76649,121809,175488,355370,815162
13505,26990,31249,43467,78341,115884,176598,339003,843721
13326,26476,30863,42326,77755,158835,174832,345769,803189
13299,27667,31414,41756,77915,137591,172802,520494,812974
13283,27432,31792,42753,78654,141157,169931,344649,783119
13617,27131,32880,42199,77036,132166,174965,347284,804034
13494,27289,33727,42754,78622,140238,171787,350284,809862
13155,27204,33062,41693,85734,141313,170388,369836,819421
13590,26975,32793,44109,87320,146082,174973,337041,818063
13377,27413,32918,43511,82511,134805,178232,333565,834733
13334,26860,32645,40831,78620,148209,174702,335415,805551
13375,27151,32026,40607,82147,139364,172354,332734,832791
13633,26125,32606,40597,79078,141087,171753,353244,809435
13401,26480,32250,42545,75608,141498,171236,366764,820066
13548,27596,31980,43147,78828,156338,172036,359120,766112
13306,27559,34000,42869,78259,146616,171373,340289,874981
13534,27414,32575,43278,80208,144505,168931,349050,825453
13727,27251,32456,43076,81042,146213,178596,357168,826044
13341,26672,32173,45061,78280,141953,181563,516575,813081
13217,27083,32506,43845,77310,145260,178463,359975,781047
13479,26579,31425,42672,78526,135639,179819,349396,822769
13450,26423,32161,41965,79147,130103,178042,345242,764386
13316,25947,31947,42385,79506,163543,180488,358241,781189
13270,27107,31951,41925,79225,181751,176344,354645,846127
13117,26700,32124,42119,78074,152396,173949,357571,811554
13208,27385,33090,41982,74207,133797,178784,354987,818397
13083,27106,33083,42146,78666,136156,170570,352000,800629
13239,26515,33182,42177,77813,143062,170599,357318,806748
13388,26854,33354,48506,81337,131907,173481,359077,810727
13347,27419,32768,45193,80300,138288,170797,354151,777841
13473,27433,32876,42585,80318,136648,174488,338567,807064
13204,27554,32223,42354,78950,138064,174858,345695,853626
13779,26513,31844,42025,78163,136509,175354,341205,797014
13714,26810,32690,41512,78576,141718,375583,338546,878449
13516,26259,32589,40853,79017,141002,205745,534976,856311
13336,26443,31894,40483,78905,133388,186541,349907,822454
13676,26216,32238,41778,77379,132525,178697,363342,827247
13363,30111,31617,46080,77087,131675,187723,337018,839156
13321,29550,33331,44462,76556,629854,170474,341591,838911
13368,28665,32458,44667,83104,676747,166208,353656,852590
13224,27376,31728,43392,78385,913086,167863,339292,825722
13586,30965,32779,43716,80125,846356,170701,353807,806022
13277,27745,32506,41748,78044,679108,167109,353225,819897
13725,27865,32284,39506,77960,383166,167914,343546,829566
13127,27006,32426,41720,79054,230843,172761,334617,844798
13549,29967,32322,41272,76882,164039,168554,338622,832054
13405,26793,32316,41949,78766,140693,174227,333589,788755
13203,26709,32167,42034,79170,129565,169112,335395,860308
13427,26515,32341,43194,77030,139434,167728,508101,841986
13609,26544,31792,45170,77293,130616,166855,348417,844060
13282,26868,32224,42099,76723,131465,172602,377605,809177
13384,26647,33814,42018,80463,130933,174187,346989,801722
13318,26299,32351,43130,78597,125695,170918,346778,834905
13185,27775,32962,43565,77525,131771,167313,351704,828252
13376,26933,31684,43055,77188,249247,169437,345881,836354
13240,26716,31890,42628,82228,134803,169143,348373,838881
13295,26402,32212,43310,78498,143156,172698,337080,882576
13301,25925,36636,46563,79410,132603,169364,367806,832271
13186,26342,33370,44947,77792,131696,173968,338792,820608
13287,27196,32248,43975,78310,146075,169383,338613,852095
13225,27268,31862,43804,83046,131889,170657,352683,825746
13060,27431,32713,43532,82565,131367,175304,337212,816361
13351,26927,32669,43859,78764,133296,168079,373277,870892
13241,27757,31900,42800,77106,131960,170982,516216,826458
14003,26350,35325,41842,76729,138287,170112,360734,837697
13286,27106,37766,41581,76122,131325,167422,363077,847463
13384,27083,33887,41435,73843,132525,167539,359381,838118
13687,26078,32811,44153,72009,134338,165899,354000,885195
13293,26495,32824,44684,71573,131460,170594,352422,837616
13347,26734,34862,43367,70849,130824,168636,346187,752152
13912,26837,37815,42362,68935,145066,172670,351372,826582
13631,26986,37274,42166,70186,143932,172164,331372,847461
13573,26129,34006,42980,68133,134154,174253,346044,790361
13452,26575,32887,42182,71539,132703,174999,352570,867554
13426,26694,32612,41003,67494,141428,172111,348436,848431
13400,26880,31909,41790,66657,131411,176555,353902,788291
13421,31022,32851,43947,68747,140198,170287,339925,815790
13288,26743,32601,41859,68249,139104,171855,351760,841256
13674,27036,32226,44909,66960,131261,165306,346680,842535
13538,26680,32168,43563,66663,131524,172547,478163,781818
13840,26722,32328,42549,66956,140915,173774,333491,823350
13365,26850,32531,42709,67177,131515,174033,340360,788662
13299,26612,31663,41467,68498,140728,174005,330253,836094
13448,27557,32865,41636,68010,139272,164816,337289,807651
13157,28009,32505,41779,68155,130550,173995,344033,813498
13301,27183,32155,41722,68939,130975,168860,350834,852435
13541,27337,32861,44159,68759,145624,173242,348731,825633
13495,26587,34388,46583,69357,136258,168161,337118,833134
13161,26697,32734,51593,63744,142979,167462,349695,834503
13382,26672,32130,47875,69630,132995,178306,357815,833505
13636,25943,32220,42871,67546,133083,173036,362721,838091
13254,27109,31959,41648,67064,129687,168234,336023,826151
13306,26116,32009,41945,67201,132651,175519,361370,834871
13801,26407,32442,41843,68445,133273,176088,561901,838640
13329,26832,32007,41184,65978,132694,172038,373115,834983
13556,26020,31978,41859,67493,131795,171415,355220,836753
13253,26626,31421,41785,68161,131910,170402,353270,868825
13118,26689,32305,43391,67983,131455,169543,324590,890536
13552,27679,32610,41989,68685,131951,368250,331573,716861
13430,27421,32333,40709,72380,131098,179254,338969,821675
13580,26634,32110,42144,69454,131194,182827,350381,881260
13310,27874,31710,41973,68605,129999,177365,351816,835467
13445,26662,32350,42433,68909,152690,177066,351608,828490
13563,27258,33080,42500,69058,145612,188830,358750,776197
13469,26917,31671,42112,68480,142507,171104,339335,827482
13514,27034,32774,41484,68551,131608,173152,341453,839318
13548,26749,32323,42049,69453,132094,172533,330391,845462
13162,27285,32358,44497,67836,131484,173553,338815,834683
13558,26736,31707,42410,67239,140724,171731,487474,881854
13302,26293,32151,41324,69685,134376,171545,344903,841846
13850,26751,31424,42055,69387,130790,169416,348910,820914
13493,26137,43202,43070,67548,143028,174489,340760,838120
13454,25190,35505,42513,67743,141272,172208,332895,840279
13460,26530,33296,42716,66204,140828,173970,348584,821472
13376,26070,32096,42353,66877,140667,170905,339580,790171
13642,27253,32536,42185,66939,134716,172046,357627,788144
13401,26195,31785,43147,108838,130690,173545,357615,805009
13374,25448,31705,46156,100548,133370,166842,352551,1660208
13386,26098,32479,45243,97464,144257,182300,344094,940217
13613,26764,32902,41343,102629,137952,181275,336916,887597
13669,27837,33257,41792,100135,141677,180854,333104,776629
13469,27137,33158,42053,101327,133058,184167,347122,839323
13357,26669,32415,40827,99248,132971,182103,353389,802363
13466,27178,33088,41026,98039,130974,170767,354374,739761
13328,26942,32614,41644,101944,133159,172735,522678,830756
13187,27086,32179,42363,100598,132034,172828,358201,835148
13516,26905,31693,43064,101595,131190,176391,358748,836743
13374,26869,32601,45025,100092,131760,169393,346984,799204
13171,27285,32450,51612,97858,131368,171718,346638,843138
13537,36116,32940,46495,102132,131862,171236,349448,820290
13691,28536,32539,43225,97953,131323,166986,350791,822869
13465,27543,32556,40507,98859,130270,181918,333955,852710
13503,26542,31726,41255,92671,139051,176912,340782,819735
13678,27431,32481,40763,90881,129624,172953,345695,839631
13676,27496,32745,41926,91202,154794,173693,344644,836443
13543,27587,32530,41425,90387,147329,176098,351577,816729
13619,27200,32096,43305,89864,148832,168514,352866,828403
13401,26189,32553,45089,91126,131904,168235,354650,858832
13248,27802,31993,44281,95138,131202,168968,536339,812275
13484,27182,32586,42551,99486,129443,172847,351684,825874
13887,27298,32362,43942,96297,129422,169421,341405,816295
13299,27099,33455,41665,99489,139024,169305,347992,805805
13362,26458,32358,42646,95743,131918,174855,339029,826278
13537,27007,32479,42094,93681,131210,170191,359429,893203
13695,27018,31856,41004,103420,131010,173574,336400,972841
13583,27057,31949,41522,99879,131864,177411,332638,1963670
13453,26968,32489,41245,100446,129830,176384,350369,841475
13411,26252,31979,41991,98324,131869,174262,349410,805914
13254,26382,31911,42495,88932,130710,173995,362833,837420
13546,26201,32053,40948,95458,132294,174511,355467,811644
13672,26925,31939,41744,90252,144032,174857,353191,826160
13234,27167,31338,40842,96308,136142,170353,349270,831962
13310,25846,32860,40697,94103,140771,171262,351427,821309
13477,26697,32209,41381,91093,134577,170553,506196,819841
13667,26838,31678,41408,97542,142581,170467,355425,872922
13827,26538,31893,42375,102521,138611,171521,353458,766995
13516,26947,31801,42679,100304,132660,169836,350888,842341
13429,26579,32634,44315,93888,129394,170525,364813,827174
13404,26869,31880,45236,90580,132448,172533,343740,827345
13420,26295,32756,43735,96940,128769,179823,346222,836585
13593,26601,31664,42772,95128,129450,168220,346497,1002954
13372,26497,32361,43018,94321,131689,167902,346861,1056982
13416,26440,32374,45180,99952,136829,173908,345597,904495
13461,27036,31435,42482,99472,130236,363394,372481,809303
13314,27099,32674,42753,96057,141904,198570,356808,827177
13396,26496,32279,41636,99744,132656,183642,334462,824520
13457,26174,31714,41228,97590,133690,185868,336084,935661
13241,26204,31928,44011,89276,138923,179584,336915,826977
13612,26932,32150,42161,91395,132088,175262,361149,808146
13450,27264,32655,41240,100970,130772,166718,536152,789899
13280,26479,31658,39499,91275,129942,169860,357436,4104312
13274,26597,31550,39667,92407,130780,175228,359126,759716
13370,26053,32246,40976,95758,139397,170819,356159,817065
13507,26610,31894,39950,95827,131270,169997,352944,842342
13337,26352,31801,41754,98566,130449,181062,337954,821815
13249,26541,32074,41745,101053,126840,175903,331905,757997
13430,27443,31609,42610,98803,131311,176931,338413,830831
13224,26370,33459,45298,98728,132652,181209,348970,827410
13097,27293,32358,42272,97846,131408,174125,343200,713853
13307,27465,31743,42130,100640,131299,172560,334163,815907
13121,26379,32541,43024,101724,128540,173112,335893,807239
13201,26222,32422,42630,99649,130857,171922,349178,761178
13050,26136,31746,43113,91324,132699,173024,345560,816750
13489,26768,32356,42848,92109,130996,175364,529350,843519
13325,26479,42816,43366,98627,131614,168525,369593,698924
13521,25995,34971,44092,96201,137292,171590,358765,816817
13689,26372,32899,41739,91326,130929,173765,360555,824896
30737,26297,32812,44322,91942,130162,170499,346691,837244
31948,26813,31615,42304,93726,138813,188481,353908,836101
28398,26485,32052,40614,96771,131263,179185,347107,786979
75274,26958,32265,42051,92028,130782,175086,352224,842052
28008,26201,32137,41050,93152,139203,170486,345188,666164
25560,26179,32818,40867,99917,130549,173954,352646,834088
16602,26118,32384,42029,98816,140970,173250,358441,736078
39797,26695,32890,54642,98094,134910,168551,342758,749518
18225,26912,32705,51581,101985,131584,167672,340546,777048
21808,26573,32218,46706,101093,139700,172127,335638,799865
22807,26557,33144,44953,96521,133193,170121,340205,816827
36333,27578,32327,44458,97388,133851,170053,474201,801124
39943,27268,32084,41103,103962,139365,173242,344655,802987
40282,27657,32030,40803,93471,131706,175883,365175,760874
38658,27288,32005,41215,94466,131246,175143,358787,797388
40094,26479,32980,41535,88157,131944,185137,350539,771407
27034,25958,31858,43268,94698,130942,175424,353408,806416
20299,26417,33334,43898,92570,134796,174556,348021,818633
28406,27315,32393,42743,93290,131761,172869,347700,823734
25164,26018,33427,41455,94343,132149,172660,337613,821164
15946,26095,31954,43208,94689,131636,170692,362298,785129
75884,26470,32244,43108,90085,130993,171150,354918,819230
33118,25730,31772,42330,90901,137986,172255,350793,830667
15395,26912,32099,40448,90451,131957,178614,350185,802820
37255,26895,32485,42735,91939,131590,173980,351999,838934
38564,26200,31995,43228,94326,130126,173297,356914,766418
27140,26822,36174,42605,97822,130419,174266,345040,829526
15939,26961,32475,42925,94238,140315,173895,472126,809768
82056,26425,32574,42577,97149,137166,172789,364702,822750
38576,27434,31748,43776,100271,130247,184911,314257,821098
28081,27548,31696,46104,101105,140843,171482,323298,855613
15986,26446,32567,44909,98482,138571,163687,350007,872792
36135,26849,32173,41617,102511,130508,166400,348739,822369
34471,27132,32397,41695,100483,139761,165408,336425,841732
