SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
31328,39448,87331,72520,103258,168327,320153,582668,1948851
32292,40780,88719,69723,134887,170209,296653,573084,1362885
31705,41123,89603,68496,112660,173582,330603,681678,1933914
32494,40353,85817,69774,107408,174503,300388,602390,1980672
32296,41004,84410,69535,105649,169776,285413,619246,1453916
32576,41295,84181,71160,101918,168654,313237,577510,1894741
32728,41150,84605,71100,102138,171450,300068,594821,2008987
32094,40231,84317,71251,104626,167970,307644,567723,1482209
32653,40799,87586,71624,102934,169686,307402,576106,1915925
32027,39336,84138,73074,103183,170416,296908,665818,1934639
33782,41141,83542,70131,103179,171126,311526,639003,1389823
32701,40972,83994,70192,106547,170291,304447,578353,1890766
33144,39830,83926,69532,106036,183243,305013,586755,1897353
32891,40693,84166,70434,101713,166426,285946,926746,1287831
33845,41164,85919,71675,102978,170729,327270,606376,1927464
33970,41689,84900,68438,105050,178064,308919,591542,1942288
33708,41126,84055,71274,100163,173650,298443,598657,1415058
34929,41482,83040,73230,101970,171201,303737,603218,2003465
34411,41647,84057,72564,104523,173019,296813,625496,2109317
33134,40266,82972,70126,103974,175439,296413,640048,1352387
32889,41549,90967,70037,103353,177381,294400,586226,2000333
34199,41842,86098,71455,102811,175265,291043,593610,1897985
33335,42017,86246,70034,101595,175002,305594,584320,1415494
38033,45409,84735,72109,101129,176668,297976,610132,1982026
34014,41551,84693,74602,101172,176098,304062,584133,1823650
31745,40871,82947,69051,114983,170741,294552,648625,1430484
33751,62169,83548,70818,105027,186633,291364,593459,2014843
34736,48666,85314,67896,102858,171500,304208,591718,2030250
33576,42830,85202,69347,102694,168827,286290,575027,1500849
34108,41854,83804,70003,101678,172538,298713,626949,1923179
33884,41616,83693,69378,101643,174185,302294,571226,1883681
33444,41601,83333,69702,106378,171500,303447,603319,1333268
33641,41452,83703,69320,102743,170059,296356,641423,2018753
32864,41391,87587,71069,100434,173179,301072,577597,1781427
33987,41000,85840,69635,100554,174598,291946,608512,1367930
33622,40017,85529,72412,100903,173781,288320,583180,1813877
33535,40458,84639,72390,104007,177139,300521,883931,1908883
35825,41394,84899,71400,115811,181270,300985,601639,1404559
36266,40176,83746,69972,106415,172829,293896,576165,2007718
33970,41404,83681,68721,102965,171640,328162,587610,1917130
33536,40543,87212,70385,101441,196188,294505,590957,1385723
31896,40532,85011,75529,101512,175808,309402,627805,2013432
32644,40388,84276,72196,102888,169678,293563,627021,1849352
32310,41158,83367,67942,104742,170583,290376,572383,1436018
31514,39823,86080,69636,102044,173047,294674,605777,1892719
31936,41023,82790,69580,102975,193291,295362,580434,1969157
32110,40566,84915,68591,99102,167760,317997,597201,1445445
31601,40202,83274,70573,107905,174588,298740,597929,2014547
32526,39535,83745,71253,106268,171245,295757,660235,1912687
31427,41366,83531,69658,104711,165811,297036,586802,1403818
34905,39393,83317,70706,112372,169154,294752,591730,2004954
32740,39602,83381,68470,107981,171114,326270,571390,1927995
32076,42137,91224,68134,104906,165339,294221,591151,1350709
32480,41574,84772,69623,105508,169353,303137,596490,1959840
32608,40011,85770,69971,104200,171641,291954,600359,1934219
32748,40961,85305,69990,100765,169980,293460,647706,1374549
32245,40566,87535,70173,132393,168467,299181,601623,1947356
33208,39677,85220,69520,112921,168440,289056,593803,1855120
33292,39697,84085,70182,104734,163597,301799,590160,1383559
34661,40767,86243,101669,102012,181930,295922,889555,2015993
34196,40980,85445,82256,102968,171145,291723,600902,2064734
33402,40717,84857,73345,101176,166649,323357,576500,1456299
33318,40224,84101,75714,102145,173990,306229,607887,1991443
33823,40586,84704,75326,103545,175780,297801,665480,1845929
33002,40280,83971,71522,103174,174038,281560,639176,1305178
33953,41182,88583,69910,109863,170040,301277,599875,1928306
32928,40629,84335,70365,104895,169427,349252,593337,1932572
41297,41295,83742,71040,101592,170140,311678,581554,1453556
33372,40723,83448,75239,106142,168995,297862,587542,2002933
34531,40040,84784,74165,102817,175904,298062,591803,1926970
33878,40915,83176,70680,100314,171550,296154,597905,1458671
32130,40965,97689,72050,105537,172531,291743,616186,1889209
33649,40908,86438,70196,105154,168792,299908,575736,1900116
41228,41249,84091,69432,100548,171131,282007,588224,1408005
38262,41048,84446,70321,100559,177101,312389,570812,2006368
36068,40430,83149,81078,103380,183838,298090,568118,2004489
34729,41972,87026,71746,99042,174557,289826,576341,1193710
34607,61644,85241,70200,101022,175953,297691,629275,1965961
34919,50492,86600,70455,101993,170504,294913,634107,1932863
35242,42990,84105,68956,102754,177533,288836,584177,1432063
33838,41448,83762,70139,101262,174664,326780,597598,1914843
33999,41729,82529,69850,101760,173812,319269,576900,1932445
33072,40664,82592,68957,113165,172883,620960,885330,1419323
32461,39903,81797,70767,105850,175103,366643,580285,1869153
33302,42466,84556,68866,108079,174250,330202,585589,1974359
35289,43499,83972,69000,102334,166132,302959,598536,1383980
34250,44537,84839,77837,105599,168679,303868,694145,2015511
34241,43920,83849,73706,105161,168629,304896,615362,1876965
