x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
50713,60471,71569,82978,187090,234672,215395,474044,925963
53520,59475,72498,82422,187803,229683,229924,421447,994852
55528,60068,70685,81559,197723,231690,206025,407887,925998
54768,59509,82538,79506,186527,226768,217833,421600,1072156
57071,59651,74123,79578,188735,231129,241710,391793,998543
53468,57579,73799,80317,205855,233253,223645,410589,904192
51918,66860,71496,79918,190190,238155,210736,417218,1061113
53838,71555,72270,82634,190208,238072,232492,407849,953259
56323,61474,72440,82935,188016,232404,224306,472331,1105028
53054,60070,72508,87876,188563,232316,235241,435280,951987
53222,62159,108689,80190,189552,235012,213438,419459,981815
51576,61070,74373,96894,186306,227748,207524,719057,922466
53108,59383,79206,84927,187088,235769,233662,504093,913248
51307,59921,82186,81268,187315,240064,236703,402619,997200
52746,60006,75264,80122,188654,233804,230096,418115,945352
52738,60037,73271,82532,187355,233101,207458,402988,966865
52834,59613,72472,79454,187251,246185,241405,400278,950026
50900,61374,77367,80939,188724,259814,215069,499660,950009
51185,61632,94219,82025,186613,243864,249102,456521,956892
51678,60726,77528,83002,192393,232392,276828,453051,917887
51766,60186,80800,81118,196344,231905,248260,385267,1009872
50968,59796,86244,79826,187544,228701,237932,397618,950156
51093,59451,77109,81171,187907,241335,220231,395656,1164998
52480,61514,72160,79881,190063,235022,218786,374577,1319462
52082,59711,72291,82770,195591,249232,224175,519314,866244
51272,60728,76212,81747,188385,236816,214174,464984,922818
52491,61219,72042,81717,202395,235078,227907,431661,964213
50983,61933,71348,80918,184520,227682,230277,434663,960012
50899,60560,72874,104861,189831,239980,217010,402640,888506
51995,62627,75526,86918,189417,231306,222139,384294,980551
55578,60730,72310,83832,187706,228803,204674,376277,949739
53243,69093,72826,85451,187203,232897,223592,454910,958192
51672,73245,72789,81733,193904,295681,213135,421285,1059001
52505,61478,83083,81528,197446,238456,211352,433627,1022803
51271,91024,74123,80312,187500,244524,271757,718802,1074631
51780,69747,73068,80232,184254,235140,245399,500955,865694
52849,64004,73249,80979,181608,233784,242661,461141,939467
53584,64007,71691,83454,183592,230242,213810,444177,1039601
