SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
39023,47568,99225,89379,119893,192310,468209,626700,2057117
39273,46830,100338,78490,111706,188379,488555,575151,1487237
38954,47009,99848,81587,113976,192336,465588,601265,2049167
39219,47877,100332,76798,115840,192203,486147,682774,1994473
39169,47173,99826,76536,113871,195392,504174,667801,1434806
38596,47184,98577,76241,117484,238863,474053,609035,2887955
42737,48269,100164,101182,112437,205478,454515,618265,1875558
38826,47684,100279,76965,110355,186388,458248,582547,1333469
38990,55258,100143,75421,120354,192440,513222,627802,1881031
39909,61256,98634,74894,114621,203109,440665,687182,1966298
38962,58770,99511,75136,120702,193843,457173,629609,1387963
42169,61770,99165,76086,112988,198005,527997,588699,2091165
38661,52619,103188,84869,113013,193693,473395,618388,1961339
39562,49497,101479,81079,110628,182840,451240,667816,1580796
39819,47467,99987,76694,110407,191556,470727,651826,3712999
42413,55178,98475,80934,112261,195759,458906,685739,3042125
40720,50886,101565,76663,112904,184042,469410,604476,1514629
40126,48424,101516,77714,118707,194953,472780,605535,2075058
43875,48919,102728,85750,131271,197964,496715,592146,2007505
43942,48595,99734,85510,122472,189955,508679,692920,1548414
43123,46868,104200,79312,116445,191237,483914,668581,2345448
45532,46843,101231,76872,113644,193412,479480,638530,2431034
41592,46399,108366,78216,114039,184732,497633,832992,1498310
43041,48635,104666,78649,115644,198664,484902,644155,2097820
39555,46585,102021,77733,117874,193864,490284,600933,2013856
38804,47118,100474,76659,139031,186936,483880,618425,1429483
39630,47273,99246,76990,120190,200026,509267,585430,7354615
40963,48383,99432,75844,124099,190058,510056,617277,3695669
41882,47753,100386,75356,116343,236103,468770,631105,2807109
39384,70866,99749,80814,114791,197367,447065,662780,6288935
39238,57751,107482,86615,118858,195589,492620,599531,2584571
40345,61781,101645,76595,110739,193543,505810,586000,1538618
40027,63724,97757,82485,111024,204222,450488,580970,1800337
40474,61729,98836,76535,113573,209047,455523,677394,1891475
40666,52477,101737,75447,112355,198590,502948,606978,1482145
39818,48066,99403,75916,110435,202574,515408,605311,2935629
38968,50883,99371,76369,109840,192231,479029,626284,2191633
39910,47524,101625,74483,111930,184385,525302,583483,1426763
39740,48020,100173,79177,117963,194844,450464,585725,1916866
38821,120526,98557,78415,114247,198251,467630,706124,1980211
38278,48444,99179,77391,110804,188439,462305,627295,1473877
38994,46462,99473,81934,113021,189065,480213,631448,1954181
38985,46489,98562,77503,137024,190707,467144,612705,1976188
40728,46759,101857,83117,117670,188002,452720,591030,1409278
39100,47333,99838,85518,115574,188251,471022,613877,2008730
40117,49161,100368,85386,112339,198408,476088,896266,1937953
48535,46518,100068,85579,113430,193354,493519,596186,1431487
40779,46827,99263,99169,110814,192894,472755,597608,2013012
39987,46882,97590,135042,114154,193245,501633,598309,1863098
40010,49705,107812,100500,116450,189595,495726,603536,1416545
38738,48005,100594,88170,114995,190526,471379,674419,2007256
39241,47290,98142,82227,139364,190885,488953,664605,1902509
38157,46258,99318,79677,116936,219210,515359,591987,1406687
46976,46241,106889,81692,113873,209232,476050,647976,1973630
44822,54856,101299,79841,111225,199363,487360,616408,1992621
43318,47607,100266,77763,110572,193088,490728,606190,1445379
44767,48068,103380,78139,112618,196630,502855,669028,1933095
43689,47196,100298,78701,110993,200782,483048,611596,1934754
39975,46872,100194,78325,110287,227412,491725,577223,1350624
39813,47821,101227,90363,111992,198478,494110,590739,1766974
40027,48967,102074,76582,148949,195967,929936,595451,1806920
38867,46646,99792,76950,140744,182949,462149,621731,1544062
39357,46149,102712,78928,121664,190989,442427,650447,1953854
39035,47067,99752,87592,116439,196299,464543,587300,2095927
39597,47413,99736,130406,115171,198703,458126,587879,1382675
39275,47773,99970,98175,117323,195634,447321,693187,2073628
38262,48494,99959,82825,118423,191546,531411,658705,1995655
39112,46976,103500,79968,114529,188935,496591,710232,1443557
38201,48431,103364,81858,118331,194636,495947,895362,1998077
39967,47957,101591,78386,123971,192847,458157,609808,2026309
38722,47151,101447,79838,114518,184791,483377,618787,1530111
39381,48274,100113,80346,113829,192405,498759,615437,2026395
38963,48603,99473,77113,116453,202150,459686,645631,2011415
38981,48105,99512,76171,111958,188613,458762,634995,1372394
39396,47210,102576,77565,110959,189991,807229,602982,2061626
39864,47302,101544,77594,111353,208831,541466,681873,1963223
38984,53374,100085,78996,111450,208013,530890,602458,1441679
38971,48649,101098,77004,130713,199061,501734,663693,1978945
38647,46398,99884,81505,111728,196998,484408,634849,2099680
38624,47303,101346,79939,112176,191514,564605,619954,1452114
38356,47103,99396,124777,128998,199856,477888,607534,2011057
39532,47933,100193,94126,119301,194704,496584,604028,1993672
38767,47505,99315,80608,114812,188936,469069,607002,1556846
39566,47431,99427,79200,113671,193327,493179,669018,1950984
39419,46656,98954,78325,112854,193391,465845,624837,1969635
40737,46578,100272,76851,116359,188087,504180,614581,1568260
40863,46769,104361,77746,113174,200225,489899,612986,2007583
61004,46256,102855,77910,112210,193089,485495,587339,2100173
40237,46004,101116,77503,112812,188498,465941,630668,1511806
43282,46038,100856,76609,112332,192820,489555,689038,3193435
40849,47057,107635,75786,110711,193578,486728,624654,3677058
40728,46490,101567,74392,111527,189461,485002,1546886,2358505
41418,45742,99876,75860,115490,197379,491590,2727728,2048594
40456,46373,103096,74970,113677,208037,488640,1641072,2029977
41319,45395,99913,75974,123529,206572,497087,1109812,1646557
41067,47894,99243,79521,114046,195765,490082,781629,2817200
41172,47199,98863,119180,114816,192590,519619,675226,2003373
39762,46693,98917,103564,110527,183596,470389,634539,1535881
40497,48568,100467,85727,111576,198181,521448,617189,2877445
39110,49225,102343,78213,110973,224046,495895,693577,2303337
40761,48266,100359,77223,110046,194781,497740,652105,1633686
41039,48083,99582,77451,117080,191785,484196,622420,1887809
40764,47099,99355,78557,126135,194594,505013,602980,1916637
40680,46634,99605,77183,141757,190974,482056,708176,1529216
41661,54280,99333,79835,126968,198202,486111,648571,1906206
40753,48536,107247,78870,121311,198720,507882,619182,2004292
40758,47482,103432,77945,113574,190047,494206,605883,1371642
40907,48441,99648,76576,111533,196139,484846,586613,2043535
40799,47239,99280,75467,112864,192891,483758,597363,1993010
40922,47118,97982,77575,113335,183329,497677,721655,1445632
40322,46897,101613,77978,112162,190092,476541,661258,1964922
39037,45514,102663,82530,118345,197501,455540,607382,1889229
39527,46734,102827,119461,115592,185145,466660,590852,1404623
40434,46255,99947,94365,115137,201087,497299,593019,1960987
40059,45863,99385,85786,113783,185792,468702,904157,1965594
40148,46302,108522,79936,117879,185737,473089,711715,1292786
39260,46972,101908,81437,116422,194668,496965,643819,2030193
38673,46803,99273,81054,117429,230121,519216,635924,2116350
40124,47076,100192,77932,110934,222867,483975,605873,1503593
41101,47276,100170,83869,113188,204876,436424,605487,5249013
41238,46782,100901,79178,112512,200248,518628,634716,3879007
40220,48570,104184,80349,131938,194854,456845,711928,1739888
40086,46346,101953,78389,137801,205719,472936,644458,3434255
40431,46210,98717,82363,120881,201003,459005,598466,2327963
40107,46123,102464,93048,117808,189620,496883,589127,2053287
41064,47840,100349,83478,115991,199978,467332,606090,4530863
40430,47011,99362,82322,114715,200058,457301,722235,3750283
50698,47308,99690,97914,113340,184924,472272,599224,2060992
41418,47710,97978,91164,114200,194312,502462,621590,5270455
40753,48107,100359,79156,113366,192668,496000,613249,3430275
40789,46412,109050,78464,148139,182746,484536,584470,1721509
40757,48750,100153,77161,130587,192026,487709,600347,3199006
40324,46523,101489,77733,114754,198562,506230,651015,2536134
39993,48006,99930,76551,112098,189681,505789,595068,2808081
40296,46791,98952,77841,167352,193852,476863,597524,5720632
38883,47703,99207,76367,123582,191853,510405,627900,3604107
40556,48284,99189,76467,114758,186018,530713,674364,1654783
39876,48557,102322,77208,112781,201343,472226,962478,1872867
39946,47712,99055,77452,114854,198278,448222,673468,1923470
40778,49805,98876,82961,152226,185408,463837,621711,1761350
39226,49488,100258,77872,126338,210768,508532,610333,5606183
39580,47717,97834,81557,114559,235922,487900,594228,3856722
38579,48573,97477,76320,113054,201710,473629,629218,1711101
58359,48666,103123,76501,114592,195936,538549,661550,1920991
41974,50137,100977,77878,116249,195938,475292,639634,1977431
40128,51152,99603,76275,113584,199508,470327,633827,1685709
40045,47431,108528,76584,116197,194920,499875,605496,6693233
39415,47563,100510,75906,151824,192506,511210,591584,6213450
38023,47815,99826,74786,128664,188453,580721,656128,3714343
39121,51165,101616,76777,116668,191940,489854,628270,3086132
40159,49509,99556,75111,113702,219299,477606,622769,3367062
37782,53553,100354,76807,112647,204683,470033,590903,2386302
37952,76803,102549,78684,113924,199554,453331,642162,2902771
38205,76455,105128,77149,115339,202802,468021,595803,4686061
38514,58958,99687,76946,114675,186446,476745,682749,1524035
39750,52244,107974,78562,122090,192573,500852,615684,5295100
38368,55724,99983,76202,115077,192964,493058,626579,2409711
38230,51667,98395,76873,132284,190919,479984,597674,1698833
39489,47645,99098,84220,111174,195613,523880,615430,1927254
39511,51014,98798,79671,114097,200039,479080,604233,1853969
39381,49265,98886,76727,111042,183851,499792,843858,1424128
38047,48629,98970,80592,121603,192173,469520,599982,1881924
37856,48137,102921,77142,114992,195945,465983,651173,2001721
38804,48395,100349,77258,114553,189167,446553,570042,1539265
39739,48175,101381,75740,119699,217668,442899,578567,1827882
39392,47009,99509,74909,116643,201617,529298,665797,1867105
40100,46569,100164,77042,112689,189081,453835,623078,1571848
40614,48152,99553,77890,111694,199777,474819,613160,1943130
40798,48141,101603,78861,111126,202505,481420,615862,1846488
40280,46992,101379,76958,115457,201660,502892,623376,1417114
38892,46584,100105,78136,113376,208249,481521,659654,1908018
39338,46933,99009,80648,113793,199820,667879,671912,1827949
40422,46807,99393,76362,111269,193054,542721,616912,1552335
39331,46363,97802,79300,116203,199849,537838,629326,2016841
37823,47707,103702,78434,111393,192270,532479,616952,1960636
38553,47893,100908,90556,111250,191947,489253,614393,1556834
39408,46649,99735,80505,111463,191237,453712,635712,1890224
38834,46755,101444,75053,112421,197970,464493,685119,2049903
39401,48102,107444,78063,111309,186993,467816,645356,1599838
38670,47778,101855,76443,110836,213088,481440,611759,2016393
38886,48236,102794,76197,115476,266153,456267,612904,2141452
39470,47623,100484,76074,113999,191558,470717,590544,1515214
39335,47037,99570,77989,131124,195843,480842,630682,1997320
39450,48383,98985,77035,115080,204556,483934,946100,2033915
40663,47709,99381,74133,112452,190245,467749,650871,1505496
38893,46776,101848,76403,112682,190264,477166,656024,1968267
38931,45744,98525,77370,119970,189166,451565,700001,2107694
38943,49137,104447,74324,115733,181330,452849,664592,1538688
39134,47455,98994,78639,123687,194126,467720,613851,1849894
38811,47553,99054,76691,114590,191394,511263,626227,2038804
39514,46091,99796,74978,110432,184145,488335,610075,1525831
39180,46071,98625,79127,127556,194858,433358,619412,2134741
40458,46073,97654,76414,125938,197833,507434,673146,1969524
39871,47242,101561,82717,128835,188062,500211,664306,1578955
39538,46377,99307,77698,114634,197581,470189,630105,1916959
40103,46079,98494,78000,113852,197812,502855,608611,2068325
38879,46131,102534,81078,114201,185151,487884,610312,1528114
39432,47627,100673,78191,112812,191830,486501,666169,2207006
40248,47249,99555,76752,116201,195007,488173,694788,2012164
39809,48531,101808,77623,112258,181844,483521,650843,1672500
39628,47764,99423,79941,115541,195689,499014,633884,1892036
38546,57255,99492,77000,110815,191566,484040,617658,2018299
39241,47879,98331,76592,129471,190445,504313,605608,1515239
37894,47717,98421,83634,118547,190772,482039,660086,2511439
39274,48321,99604,78220,117601,194209,491404,655675,2046971
38370,47699,98653,77178,113457,187894,470680,629021,1401798
39444,46667,101547,78113,113144,192551,471913,934897,1841240
38759,47852,100659,77308,111953,194494,495094,610529,1888199
38607,46394,209101,76934,115638,220928,485104,677504,1592025
43808,45509,107415,79464,122278,204373,469296,636662,1939336
39927,45795,101115,102268,114471,201033,436322,607621,2026315
38930,47059,100118,102801,115106,195841,494945,615951,1678914
39651,46605,102876,100758,116654,198226,501142,607998,2173651
40089,46963,99470,89089,115579,197897,474422,619598,1835810
39322,51620,100140,95416,111387,183313,476772,659353,1402399
38115,54604,97783,77859,110628,195277,491607,633055,1957714
39191,49961,99167,79474,113099,194398,513616,609484,1988189
39200,47358,99979,78731,115010,191581,460218,614193,1567760
39133,48209,105770,80738,134646,500537,447660,614311,1873713
38233,49266,153458,79276,115966,255463,477370,649943,1988367
39110,47013,102014,79070,115626,196063,433783,635584,1450433
39228,46835,98648,78246,113795,207989,557881,627811,2057064
38106,47197,99332,78141,112615,193944,479357,608624,1977224
39477,48938,99447,77014,112165,177250,508585,593271,1563444
38186,47342,101815,76472,111888,182817,487606,582412,2128459
39544,48168,99616,77845,112822,188326,491314,679087,2123942
39469,47928,99982,79177,119874,178308,1039326,633134,1480127
38709,47563,100916,78083,123625,185046,482799,608336,2139722
38804,48659,99245,75664,130843,189609,489598,609837,2078345
38822,47120,99307,82508,134179,181164,502786,852657,1468205
39432,48199,108787,79974,117115,193900,530643,654190,2001966
40029,48893,99870,77287,113710,199838,500714,624039,1815384
39615,47393,99194,74767,113991,192483,490047,624766,1424010
40700,47713,99172,77653,112763,183711,522626,601759,2021949
38704,47576,99215,77246,110686,188890,479361,608627,2079117
38556,49111,98607,76816,117254,185294,453542,622264,1448951
38688,47608,99159,77187,155899,190486,500532,658066,1941279
40349,48323,100720,77353,127676,195440,496025,603677,1895731
39042,45830,99043,78322,116687,186375,466777,587992,1449129
40152,47302,101721,80913,114620,182698,480388,615133,1810606
39054,47543,100646,77531,114889,192666,493231,583583,1874429
42808,47679,219323,85212,115590,189452,522513,611861,1379595
41504,48042,101843,157884,128314,199091,472574,742665,1940869
41603,49742,101707,76246,124294,197851,477302,630438,2046106
42059,48959,99869,79300,131575,183750,489641,593660,1690226
40425,47801,99220,77102,126779,198212,494088,591559,1894841
40348,47085,98908,77755,116685,197397,477533,608208,2002570
43887,47463,98275,77420,122981,189642,468626,612422,1431187
39456,47156,98636,79277,116457,191255,489920,653854,2032140
39584,47853,101295,76785,113747,190382,500577,601639,1896384
44102,51480,99388,76535,112547,201856,484662,621231,1515718
40508,56528,100748,76638,111461,198436,481698,585094,1914741
40800,55746,97959,77723,151866,196821,478278,1309733,1989830
39195,61130,98210,76940,117558,188280,500547,1737713,1405367
39923,55299,97596,78340,122129,189681,451561,1132488,1950705
40167,50139,109911,76019,113655,197907,465192,918794,1951957
38684,49073,100379,76264,111371,186810,474607,672429,1477875
38585,47758,99926,78335,119967,192287,460951,658490,1998676
38200,58112,99154,86831,113888,214220,428565,583587,1997800
38999,51128,99552,78890,112444,195589,398275,578926,1502684
38707,49376,98179,76200,112040,195212,481407,591826,4629916
38610,49158,100847,77931,128109,195054,453496,596419,3244489
40139,49428,103177,76433,114817,191983,615362,576541,1799122
40003,49261,101166,76223,123634,194213,1201973,572220,1954227
39932,49219,98929,77861,116564,193414,686313,573684,2046639
40097,49436,98248,77014,114891,190929,356331,649605,2800703
39448,48158,98737,79224,114397,191055,336804,589329,9201786
39431,47729,97533,78816,111570,193192,415045,591441,3412854
39962,48595,102752,79887,110767,183494,535233,569961,1557762
40286,50808,99561,77574,120224,191845,452947,551841,2011310
39610,48824,99340,78733,135556,190101,426328,568859,1938487
41155,52664,107079,77665,137483,186297,409875,669559,1570080
40702,64369,104367,77531,124575,196141,451940,608888,3743673
40046,74624,101507,74861,114794,202131,436563,567563,3914143
41907,60051,103173,77241,113701,191270,405869,558285,1586739
40911,57234,101092,89907,112671,193867,401903,921380,1902221
39270,55045,99899,79591,113242,194435,413694,637991,1995296
40024,51254,99588,76898,111511,181432,433373,720619,1520874
39448,50205,99799,82251,126812,189429,416911,649807,1910175
40134,48851,99445,77773,123503,228206,391700,626897,1877631
37681,54879,102952,84051,115179,193812,432859,599494,1406342
38945,50369,100176,80933,116485,200913,471988,614053,2026298
39265,49073,99875,84511,118632,199375,450031,718981,2081762
39675,50128,100571,77000,196317,190439,421065,672931,1367645
39265,49514,101452,78686,115749,203930,448719,647816,1926683
39715,60033,99916,76251,113344,204241,459172,683867,1974034
39188,50892,103786,74488,144554,234262,455145,670323,1498815
38696,49064,103227,75862,126130,238838,455610,692050,1909344
38481,48682,99155,75747,116795,203048,456650,678304,1977471
39241,47469,98510,76887,114471,188929,464793,638755,1482917
40075,48701,100086,76079,113606,190221,447251,607905,1910928
45652,49462,99108,76443,112379,199525,457549,638993,1928871
40967,47420,98200,84490,111030,191141,414871,622841,1496750
40674,48379,101451,100582,110801,203904,476197,684114,1997727
39152,51441,102212,95743,115004,200162,438413,648702,1963930
39912,57757,99076,99834,155073,189220,432009,658520,1410214
41052,50594,100086,85695,143275,194676,445574,632055,1933374
39064,49848,99284,79085,123780,200164,441136,626854,1949130
39301,47361,99100,77348,116521,193490,458324,929184,1432138
38732,48466,102346,80237,116815,192854,445818,656633,1921393
40486,47971,99919,77069,115600,196376,440927,617658,1971945
40392,47539,99102,78443,115044,183786,451496,615654,1397767
39898,46840,106926,77470,113968,232165,445362,612139,2106850
39854,47392,103481,79114,145545,208564,422710,646926,2046920
39138,46404,104986,77335,118795,197462,434511,649921,1556389
39419,47498,106853,78056,114906,193237,457109,635192,1874475
38603,47787,103089,79294,112954,195222,447794,654203,2144903
38643,47337,98702,75981,189449,202900,419565,613614,1863865
39336,46299,99803,78254,111821,201660,445250,624366,9015139
39330,46945,99702,79087,111596,197622,463656,672452,3866119
38130,47141,98606,78886,112485,259503,413435,619265,1636604
39229,46320,99474,77738,118669,193486,422404,660802,1922855
39291,47844,101471,87670,152043,198636,471532,616619,2010838
38585,47452,101071,80090,143673,186600,548529,624627,1476834
38731,47339,99500,78725,122034,193508,417300,646351,1987758
39128,47237,105007,85996,115560,195369,442841,676950,1977476
38285,46415,100696,77692,117002,182299,476056,621799,1440155
40761,46811,98750,80997,116030,185737,460601,649470,2012163
39906,47212,102325,79221,124632,193206,421260,621077,2027399
41457,60693,99889,78005,122280,185784,435383,605789,1518817
40763,55184,99456,78009,139940,187799,475150,651886,1962379
39313,70655,99808,81750,116807,192804,441644,942605,1994484
40218,64416,98353,81282,115700,195712,434319,639197,1347804
41037,51730,99136,78858,114020,192199,441273,625796,2009021
40832,48981,102192,76271,114111,198946,449208,623794,2067593
40126,47298,98966,77050,113612,218172,393086,616723,1445498
40351,47412,101265,82312,114198,215530,406844,667320,2038635
39812,47502,100014,77342,112974,204124,410528,633091,1872059
41344,47126,99228,81282,123487,187345,436951,606502,1516255
43365,47312,100146,85200,115937,194082,419615,616233,2040163
39109,48193,108877,78712,115736,209209,414866,652430,1971344
40753,47767,99101,75597,110940,192074,423076,627939,1452981
50551,47562,98228,77624,120995,198269,446773,669874,2112914
41323,48953,97932,75891,113503,195769,421184,610892,1964477
39890,47806,107310,78253,109747,185774,425133,614882,1552222
40817,47465,101937,77752,110930,190991,440495,599958,1888311
40577,49832,106053,76568,113792,211896,439067,615750,1995329
40532,50864,102398,77447,132172,195158,441953,635040,1415980
38818,47701,100981,78021,127039,198189,420812,701802,1960264
39356,49045,100133,77729,116889,196386,434915,639290,1960977
38707,47473,99487,81620,116750,186439,466796,614479,1425279
38837,48745,99015,78299,117578,194954,429335,606577,1938481
39847,47590,98526,77341,113500,194719,429189,623227,1841432
38942,48446,101400,82303,113372,209544,450506,643118,1506772
38529,48196,99505,95161,111496,225128,461728,1908283,1963481
39887,48796,98372,82909,123955,200056,415792,821357,1944948
41420,47836,98419,85241,168516,187584,386389,819377,1460719
39629,46539,98471,78416,136800,197623,405009,746614,2059558
39309,46806,100215,76799,121753,205067,438498,758249,2005615
39839,49702,103684,76628,115102,190121,418404,742154,1547397
38640,48367,100446,77641,115117,197918,461722,771426,1899989
39507,47508,99214,79709,119695,196437,441990,726119,1981998
40286,47111,99239,78792,119785,185727,450702,760078,1431098
39721,45937,103617,77461,119763,193626,555225,719234,2031844
39060,46173,100716,79411,135454,195704,321821,797235,4034641
39694,47152,103877,77396,144510,188217,337369,775883,1902578
39995,46532,103461,77417,125210,188754,374136,816259,2386561
39850,47833,99860,88616,118588,199262,330590,788713,1985949
39132,47012,99109,81594,119290,190997,308422,793445,1403116
40164,47791,103510,76778,118762,194211,304607,822147,1941883
40544,47498,101422,93139,121642,190969,308358,831390,1991564
41005,46382,101544,94235,113861,185098,294194,791152,1413098
49406,46830,102287,81003,118523,208898,306744,789015,1952060
47377,47689,99300,85085,131733,194208,305507,822411,1937044
47754,48733,100732,77652,123615,183586,300653,794558,1448934
44500,47603,108478,75087,119655,203951,302253,827916,2033562
44127,46587,102395,78455,113999,188876,326462,788122,2109099
43074,46508,100689,77495,112998,238564,351376,1266892,1465482
41920,46126,103699,78954,116762,217047,328177,691893,2005771
44386,46363,100542,78661,139993,195725,315526,633423,1906388
44539,46526,101424,77051,121751,191125,308909,608116,1480433
46080,47274,99512,77559,154247,207978,324807,600653,1884103
42356,47708,100444,78176,138271,210884,313021,624666,2002671
39086,47319,98538,78743,120437,192383,293739,687303,1493048
39250,45707,103731,100494,122407,193437,310647,599539,1992444
40977,46445,100760,103727,115095,193880,311814,614468,1992861
40555,45841,99686,87184,113350,185606,297819,692112,1537893
41519,50195,100011,113480,113871,191226,341641,649158,2075674
43464,47721,98656,87798,113430,191597,302821,708463,2046816
38840,47974,100848,82104,128078,181695,336934,693185,1486893
40380,47903,102399,86636,137594,191699,321895,640005,2105905
38128,48095,100560,81748,118810,200518,309823,628374,2011141
38095,47806,100183,81051,115428,187831,296167,607331,1479469
39308,48196,99403,79632,118449,196331,302983,606510,1980856
41040,47655,98839,79988,119026,195092,321762,641844,1943401
40376,47156,100173,78368,112196,185811,294923,636014,1339533
39881,50711,107081,78335,127063,194208,318677,620215,1942645
38925,47605,100584,81491,129966,201059,307400,589992,1837994
38814,47183,98556,79831,113584,189982,297967,579657,1271999
40189,48136,98810,78414,111804,198203,302011,592841,1868810
39974,46834,102824,98212,115198,230994,301360,955753,1958611
39934,47924,100516,99830,116905,215550,313773,644566,1397054
44196,58717,100069,100290,117049,201678,303640,616203,1790471
44252,50020,100858,87375,117926,209997,302853,602111,1934535
41733,47632,100193,80795,113075,201872,302795,594578,1393624
41337,47790,99501,78564,135025,205805,311908,716500,1998443
40749,50164,98589,76188,115930,197101,313724,632477,1968651
41025,53205,99995,75386,114769,185129,299243,636141,1522120
39999,52107,97655,76188,113805,191871,308414,612801,1880266
39653,51783,101078,78799,113639,195884,301351,607725,1935443
39862,65203,99455,78525,111962,187882,331564,616316,1389307
40780,52951,100090,82416,111865,193259,355566,677423,2086988
40372,57465,109919,79395,109930,317397,311229,609988,1927266
40979,62654,102326,81578,114192,194758,324250,598121,1408475
41570,50435,100853,81215,141209,199762,307490,602159,2935431
39743,47264,102759,77459,137180,196497,313945,593790,2991534
39757,46770,99758,77256,118679,187701,294958,621034,1478570
39105,46911,100933,81091,116422,185636,298377,669924,2403533
41819,47993,101998,78570,114750,193442,307910,618610,2164699
38413,47136,99164,77161,113064,178020,291830,584212,1360141
39367,46839,99703,89660,111854,199270,310267,595872,1960451
38514,48294,107472,79601,113184,196027,302894,586531,2052618
45535,47046,105582,75015,138614,185913,343108,611382,1427975
40749,46776,105573,79871,144340,219657,362731,876859,4303502
40075,46479,99109,79344,124248,222193,338651,596048,4485933
40985,47263,100550,76962,117280,193017,323148,584435,1835441
40253,47595,99496,77595,133347,200570,305923,605077,2095084
39026,47555,100357,78442,147355,193765,315350,717940,1910023
38614,46414,101994,75876,130002,190558,293061,637629,1541606
40102,47273,106102,77941,123217,196754,300818,632666,1947551
40119,47071,100747,78580,175036,201066,321586,613697,2034894
40539,46869,100207,76905,141100,188919,289593,597018,1478781
39000,48224,99567,82241,123283,197741,313798,605699,1988690
40059,47169,103046,81443,117524,195216,313486,668752,1906687
40545,46939,101897,87845,119231,188839,332374,617411,1370136
40806,49590,101184,80424,114542,197827,328447,655908,1932389
40788,47449,99978,81769,127815,197033,301956,610840,1739532
39751,45549,107721,86133,188823,186242,306587,571739,1288811
41187,47860,102588,80963,115304,191716,310550,609558,2038011
40312,48202,99887,79560,144473,197419,307008,676750,1913133
41222,46792,101892,76672,137195,186907,299314,634046,1498674
39991,55124,98926,77408,129919,186345,300455,604929,1996907
40187,48137,98673,83554,122952,209296,307624,622124,2195185
40497,47292,98924,79187,115887,200141,288913,590457,1598727
39517,48288,101415,78400,116657,195089,311564,640864,2045031
39357,48317,100343,78964,112352,199095,316554,677914,2017174
38449,48472,103383,76966,138803,186678,337971,902154,1426120
39820,47793,100135,78349,118243,203893,310841,591973,2013688
40749,47579,100126,92446,123998,209431,307272,605385,2065969
40061,48624,99341,83192,111597,200602,305547,718066,1569659
40639,47231,98881,100385,114809,198469,297821,631461,3141140
39956,50124,99321,98716,115192,191935,308885,657994,2318231
40497,52653,98389,115321,116140,187097,292551,604996,1454952
39824,47505,102471,93064,136807,194505,302935,604256,2050387
38879,47972,102406,82493,124901,194239,296236,634127,2038024
38932,46842,100178,79821,113667,251248,311109,651270,1492202
39455,46443,99248,77062,115559,195200,308717,604649,7352809
39132,46612,99747,82100,111353,193581,308327,640944,3934692
40023,46315,98910,81206,113276,194735,436435,583079,2529685
39951,47642,102923,78421,115891,197015,331897,602200,2224009
39656,47499,100758,76275,114888,198309,1155147,606253,2072963
40098,46657,99856,77693,111700,196612,2431496,645648,1473917
40971,46875,98989,91168,112975,197780,1746220,619417,2028379
50019,47142,98518,80990,125926,190316,712660,594300,2156263
40893,46672,99593,109054,116825,182789,453422,576038,2164097
39969,47283,103250,85920,114379,186244,439880,596858,5505978
39963,46605,102363,81660,116403,212014,451306,702732,3929141
40121,46357,98809,77169,114608,195705,439793,631275,1701543
40442,47485,108998,79292,114305,208421,419234,613555,1966296
39915,49987,104433,80403,112249,212504,425532,854927,1997585
39110,48572,103373,76928,111872,185584,448689,609148,2813906
39253,47741,102505,75985,112668,197083,400722,714556,3154985
39444,47119,99555,77342,119167,198121,417288,653028,2275526
39521,47585,98586,75894,112015,190566,398967,655750,1624217
40496,44732,98212,78098,111700,190772,456814,601983,2007064
38868,46899,98866,76656,113560,201633,402273,596937,1936080
38445,46181,102920,75504,112304,186565,399489,628811,1437477
39012,46932,107177,77034,112915,192121,424200,742824,2269110
39128,46571,101187,76650,112078,195143,470797,648660,2790878
38751,46796,100141,77371,110425,184140,432540,601332,2651316
37393,47605,99822,79870,111489,197104,440708,625635,3481277
37311,47218,100069,88508,118429,197189,445781,609376,2204990
39739,46468,98427,81011,114884,183873,478412,593541,1679051
39395,47445,100711,81922,116355,196629,425937,703268,1995960
39491,47284,101472,76154,114334,194317,437383,796585,2043019
38363,46220,99600,76343,112079,186445,418372,738220,1525586
38526,46227,98954,78331,113607,242179,449254,642873,1957410
38782,46683,100798,79381,189809,208674,443744,696860,2001241
39312,46427,101131,77586,113365,203742,399104,723328,1459034
40702,47261,100359,77885,112314,247233,431963,699996,2047297
39295,47179,100774,77723,146076,219503,452616,691532,1911783
39420,46912,101527,77134,127892,195717,429249,672442,1680222
39806,47155,99365,79072,118131,215898,414912,950110,4727805
39822,52340,98760,79248,111297,201429,457896,689997,3446344
38939,81826,100379,77363,113947,199807,427295,667433,2418413
39924,89385,98220,82544,121870,234730,430281,712950,2182408
37805,60059,113777,77934,116067,198945,443890,664044,2043296
39471,51753,101763,76785,114521,189204,478395,680059,1569480
39492,50926,101742,85069,112622,197134,446390,701290,1999512
39385,48629,100185,77205,120103,198882,421347,667626,2035488
38737,49362,109975,79210,114128,182153,437741,676073,1469607
38680,49040,102318,78153,111591,195962,484490,695520,2066965
39919,49137,111739,75669,112076,194847,422957,706047,2055284
39276,50312,100826,74838,114291,184766,440932,717219,1565059
46769,49278,99006,74008,110786,192498,438415,701084,2035105
40717,48152,98512,77806,110940,195328,466236,748249,2037098
