b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
10840,13475,22155,34705,60620,111880,216330,438950,862535,1845545,3677160,7375845,15000715,29760025,59349360,118602645,249151910
10545,13680,21285,34170,60290,112060,223140,448535,880355,1845485,3672025,7369020,15009750,29730010,59349080,118505190,249260695
10890,13760,21535,34395,60570,112325,215300,436485,875710,1846025,3678350,7405985,14970405,29736475,59335930,118531295,249239270
11115,13760,21490,34335,60525,111975,216525,434055,888080,1842150,3676190,7367125,15015390,29715895,59272135,118542360,249456710
11035,13675,21930,34620,60065,112135,215460,440050,862980,1848095,3668320,7355730,15015155,29728065,59344815,118523110,249295400
10920,13650,21865,34330,60120,112345,215660,431550,862805,1849425,3669825,7369695,14969740,29716870,59334780,118588605,249237120
10520,13535,21630,34485,59840,112305,217040,448480,870185,1851805,3678370,7370565,14936060,29698560,59299275,118603270,249326900
10880,13625,21810,34845,60520,112075,218565,435845,883480,1844615,3658185,7348795,14964435,29715170,59304845,118527770,249316445
10550,13525,21660,34355,60280,111475,216705,428765,877350,1851630,3662410,7406950,14975300,29705090,59313145,118538195,249471935
10520,13660,21065,34660,60325,112415,226345,428795,892250,1844530,3663640,7369040,14992500,29734630,59305290,118550380,249382005
10895,14070,21345,34140,59955,112250,215925,444380,873460,1848010,3665320,7438660,14970915,29731730,59311015,118570850,249293055
10715,13470,21635,34745,60395,112395,216320,437030,872735,1851585,3647235,7372630,14999330,29734335,59397650,118585420,249195210
10560,13745,21330,34585,60125,112135,215405,444775,868935,1853185,3675500,7402965,15019570,29695965,59304330,118634370,249291880
10330,13640,21620,34335,60640,112545,215435,428505,884565,1854550,3666645,7381350,14931590,29722590,59318150,118516490,249394130
10195,13755,21080,34145,60295,112360,215390,445045,873935,1845840,3666205,7397085,15010315,29726415,59371145,118568450,249253980
10590,13890,21210,34665,60810,112315,215580,437225,877410,1848980,3654635,7351605,15000195,29720580,59301660,118596315,249464895
10165,14030,21600,34960,60195,112350,215055,427295,871060,1848295,3674295,7443575,15007495,29694560,59308750,118556405,249191740
10575,13860,21555,34720,59995,113520,217975,426470,865025,1857640,3674475,7418825,14994625,29746990,59344730,118574350,249218505
10880,13500,21435,34825,60180,112910,223985,428090,873600,1847370,3677425,7388945,15019905,29731100,59363015,118640430,249260875
10510,14185,21325,34335,60540,113230,216525,440875,881660,1846305,3667100,7396175,15005305,29745770,59327880,118615665,249293085
10715,13800,21080,34470,60285,113130,215870,439780,887525,1842955,3671495,7365395,14989230,29729075,59283045,118580580,249258425
10675,14055,21095,34350,60130,112910,215875,437440,867035,1837190,3675355,7379930,14987110,29726880,59319430,118530675,249182025
10380,13770,21830,34370,60245,112700,218940,434190,868900,1843235,3674650,7402030,14982065,29729695,59310825,118592660,249230580
10515,14195,21560,34315,59855,112065,215825,441460,868635,1851185,3667915,7370855,15030900,29738080,59228250,118611475,249274240
10360,13720,21715,34605,60005,112145,214945,433270,858585,1842200,3680780,7371920,14999995,29741305,59328590,118565535,249265470
10310,13605,21355,34150,59990,112350,216095,430730,904565,1846175,3655755,7399785,15033270,29710190,59317065,118585930,249239180
10455,14030,21325,34275,60195,112625,228940,437890,875955,1842765,3679160,7368790,15036985,29715605,59349700,118595145,249382655
10425,13765,21500,35195,59835,112150,216175,428455,874750,1843740,3676215,7366585,15114775,29704695,59281745,118600780,249224530
10835,13920,21360,34390,60360,112475,215620,435680,870240,1850085,3672545,7408805,15040630,29724960,59295560,118605030,249238590
10610,14110,21450,34745,60020,112125,215460,432060,860815,1840820,3668460,7367810,15062805,29715230,59260895,118593570,249268630
10155,13655,21235,34175,60120,112220,216165,428030,858170,1845015,3666225,7417120,15032650,29707640,59353895,118586475,249477440
10375,13630,21465,34430,60610,112080,216125,435145,896170,1849115,3672900,7381755,15016985,29681090,59330535,118591185,249275985
10300,13800,21410,34705,59860,112420,214930,426915,867615,1845875,3673975,7394090,15002555,29643505,59307710,118560305,249349325
10670,13935,20975,34410,60845,112705,216825,425280,867785,1850685,3666335,7392115,15009785,29667390,59279845,118540600,249249055
10540,14115,21460,34820,60225,112260,215960,435915,864360,1848820,3668480,7413835,15023620,29655730,59350910,118585365,249301530
10190,14015,21345,34375,60410,112810,216350,440580,857210,1843375,3659510,7361100,15018535,29644660,59306295,118555230,249201430
10340,13525,21035,34355,60205,112680,215995,436105,854415,1845500,3668055,7381730,14985960,29658785,59320685,118534850,249390510
10685,13950,21050,34160,60090,112290,217410,428130,903145,1849925,3663110,7440350,15055070,29652405,59320615,118579185,249321595
10960,13705,21145,34890,60145,112060,216030,436590,874385,1849905,3672410,7413230,15077785,29677590,59342255,118616945,249281575
10835,13865,21750,34515,60320,112410,215920,455450,872945,1841890,3670410,7362625,15035465,29647575,59287885,118560165,249247965
10445,13485,21520,34940,59995,112175,215715,437025,863390,1843120,3675385,7348355,15011595,29666100,59295405,118564880,249523185
10110,13760,21780,34640,60660,111750,215870,433940,857275,1843785,3671585,7385345,15017150,29669975,59379990,118636855,249407020
10365,13725,21250,34315,60130,111650,215850,439795,878290,1845765,3662555,7369800,15024700,29694125,59345755,118553750,249270860
10345,13690,21505,34320,60255,112570,225115,432060,876260,1838565,3669415,7367850,15005940,29649800,59496795,118572920,249395020
10525,13505,21295,34415,59910,112010,215460,444645,877220,1844445,3656795,7352455,15023240,29679800,59283790,118567120,249198730
10160,13865,22070,34375,60100,112610,215615,440190,883400,1844890,3674170,7391255,14978470,29617385,59309595,118587125,249421985
10600,13730,21355,34560,59905,120045,225265,444725,864930,1846110,3675905,7396510,15049495,29691550,59301735,118526875,249267680
10340,14105,21300,34485,60005,112260,219325,437545,862900,1843585,3673675,7384370,14984925,29621925,59317820,118549515,249267070
10285,13940,21000,34460,59895,112470,219315,426610,883225,1852670,3664640,7413175,15038980,29642635,59347005,118597015,249342060
10735,13785,21365,34620,60395,112080,217325,426350,883285,1846515,3669090,7405210,15021510,29633250,59348545,118621195,249312060
10980,13935,21435,34375,59850,112105,218125,426265,886555,1853495,3677420,7410245,15013600,29625640,59285905,118587570,249231385
10315,13835,20990,34490,60220,111920,218075,434435,893015,1845710,3662710,7420040,15027845,29625720,59340620,118582985,249218040
9925,13740,21650,34185,59890,112140,218040,441905,865330,1849160,3667585,7384370,15038500,29640440,59332490,118590085,249313590
10675,13805,21530,34585,60015,111995,217780,426845,870265,1843440,3671150,7417865,15050600,29623260,59358820,118523060,249188830
9875,13720,20495,34285,60035,112015,216615,434620,860330,1842460,3665100,7385220,15000040,29633810,59346930,118591870,249261890
10320,13800,20600,34595,60065,112575,216680,452875,869920,1848640,3675905,7398185,15020180,29609665,59293495,118594240,249501720
10165,13630,21030,34805,59945,112570,217250,448560,876270,1849705,3660800,7382360,15033960,29631785,59316895,118584380,249428200
10235,13810,20715,34380,60420,111855,218930,442535,873525,1850740,3683505,7389470,15000785,29602240,59415685,118605630,249283220
10495,13840,20895,34420,60330,112565,217555,434065,878375,1852455,3662140,7404775,14984265,29684365,59330550,118531515,249239890
10655,13950,20535,34485,59780,112030,217280,433000,865620,1842580,3669630,7420175,15001655,29626925,59375295,118560700,249349360
10535,13690,20790,34215,60395,112315,218140,431435,858865,1848410,3672635,7394210,14982760,29639900,59351745,118595575,249268095
10700,13775,20690,34650,60010,111955,217070,435190,855195,1852125,3673745,7371400,15023750,29598450,59287220,118608640,249351895
10540,13850,20625,34540,60205,112000,216350,439805,880175,1848310,3662475,7388090,15002505,29581560,59314375,118552820,249385415
9680,13810,20480,34695,60865,112130,224865,427465,875800,1844715,3673590,7382570,15047165,29603795,59339940,118572775,249378040
10430,13680,20500,34790,60315,112075,215655,427685,867930,1846315,3662260,7399310,15063515,29595670,59335345,118499460,249428735
10670,13815,20725,34445,60440,112250,217095,426980,873610,1839505,3668575,7373315,15006680,29643730,59340795,118510115,249316485
10325,14055,20690,34895,60305,111810,215440,429775,857140,1844685,3673470,7422220,15007235,29578210,59400455,118556920,249305550
10680,13855,21055,34250,60105,111795,216070,437950,880085,1848285,3671635,7395200,14994820,29645280,59380165,118517545,249359580
10545,13910,21690,34050,60300,112225,215535,430250,867495,1850145,3674005,7400250,15039435,29628205,59293650,118515125,249284180
10895,13555,21595,34275,60725,111880,215405,425925,871390,1848340,3666635,7409130,15056575,29601515,59328235,118599215,249368015
10700,13710,21125,34505,60555,112280,224765,436185,860440,1847635,3669905,7420350,15059430,29619420,59346510,118586055,249383580
10330,13640,21445,34910,60450,111680,216740,428240,858140,1839765,3671390,7420600,15073585,29639965,59224175,118526665,249423240
10565,13845,21610,34670,60500,111765,215630,424910,866260,1840970,3662385,7377410,15010835,29620895,59358385,118570330,249256720
10785,13810,21780,34440,60230,112090,215895,425355,893760,1844495,3661205,7422000,15074905,29571290,59367845,118580715,249352955
10815,14005,21325,34530,60745,112405,217035,426780,872515,1853045,3666165,7348000,15016515,29610235,59342070,118505655,249398080
10535,13560,21550,34195,60295,111995,215815,448310,870920,1845660,3664135,7380200,15032940,29620185,59313310,118566070,249425120
10475,13875,21330,34895,60465,112610,217180,435430,866135,1845930,3680385,7417790,15030700,29593935,59327490,118567030,249322390
9925,13915,21545,34555,60430,112440,216220,432905,866210,1842470,3662550,7391645,15053770,29607925,59353605,118581635,249292260
10460,13745,21330,34760,59970,112670,215835,433545,876365,1842610,3659575,7442310,15006555,29616280,59324610,118579440,249222420
10435,13560,21180,34580,60095,111770,217000,439700,902465,1848985,3667530,7397645,15033375,29639430,59316000,118544635,249198270
9935,13740,21315,34220,60605,112465,215270,431530,878025,1843495,3672595,7408165,15035080,29600590,59342595,118588210,249392610
10300,13985,20930,34255,60830,111880,215870,429490,876545,1844355,3675435,7402645,15009660,29609300,59354540,118553020,249171405
9810,13870,20675,34630,60345,111815,216590,427490,870125,1847400,3675310,7415445,15020930,29623835,59468415,118502930,249214605
9805,13940,20650,34155,59955,112535,215265,427120,860255,1848980,3674510,7381155,14971075,29575600,59355015,118497785,249258115
10260,13715,21085,34505,60130,112385,216160,427825,861980,1841250,3686100,7410515,15018430,29618345,59419095,118565200,249345690
10665,13940,20630,33875,60585,112070,217630,429770,897330,1853320,3681340,7433135,15011065,29644355,59296155,118593175,249399740
10275,13895,20520,34845,59780,111840,217525,424970,878235,1847410,3658720,7376640,15042675,29615860,59354235,118520610,249284275
10315,13885,20735,33670,60145,112165,216525,432050,871050,1839305,3678750,7369640,14990395,29644135,59322525,118598565,249350900
10210,13825,20925,33865,60370,111955,216400,427440,870255,1844405,3669275,7399125,15015410,29615860,59401525,118568180,249248165
10415,14000,21365,33720,60225,111950,216280,436540,866335,1844370,3669360,7412670,15026495,29616935,59324365,118569255,249377525
10500,13765,21345,33645,60510,112205,216065,424520,882370,1847950,3670520,7366155,15095685,29636675,59312955,118550505,249335010
10510,13730,21480,33855,60125,112510,216235,434240,878830,1841635,3662295,7406135,15070830,29617180,59327945,118482365,249332965
10475,13585,21385,34460,60630,111720,215860,443570,882235,1848940,3662450,7410825,15032150,29638915,59341410,118536290,249416995
10875,13625,21425,34390,60715,111970,216040,449600,874100,1845705,3665195,7368015,15064590,29581330,59277840,118488780,249445675
10460,13765,21450,34810,60980,112210,216215,432830,877735,1845430,3669635,7404430,15032925,29565250,59338820,118566850,249451525
10695,13745,21390,34320,60020,111635,215760,439975,861410,1846770,3660470,7391470,15070230,29591265,59294305,118508230,249287405
10340,13485,21530,34445,60100,113680,216275,441020,862325,1852630,3672895,7415840,15066820,29632160,59341710,118526315,249304485
10385,13800,21560,34425,60110,112190,216380,441985,880900,1849410,3658295,7349430,15060770,29626795,59288305,118561450,249258005
9980,13735,21460,34620,60560,112330,215040,428860,883600,1851045,3662410,7413400,14949870,29618670,59280135,118573695,249186535
10335,14010,21560,34350,60095,111950,215730,430300,882810,1848220,3659175,7444780,15083045,29594805,59341195,118549135,249261390
10750,13855,21415,34955,60320,112200,215705,433090,873660,1845310,3681820,7376545,15004075,29610195,59344650,118649410,249433070
10530,13730,21780,34530,60745,112380,216410,436015,866990,1846115,3666430,7363035,15071865,29595745,59373020,118560990,249246465
10350,13995,21105,34275,60740,112275,218605,434735,861840,1849210,3666685,7420185,15003120,29597385,59344565,118583470,249414415
10400,14175,21310,34720,60435,111945,216025,426960,882165,1850760,3672975,7405515,15026175,29606670,59339685,118592290,249381425
10675,13510,21690,34260,60155,111810,216430,426855,880025,1845345,3668420,7407075,15015685,29575765,59318335,118617590,249525435
10415,14130,21480,33630,60140,111535,217090,448370,868285,1847665,3668285,7417160,14997835,29613275,59328215,118538560,249330760
10425,13865,21325,33660,60765,113345,215715,427230,860915,1849165,3669490,7369910,15031670,29604970,59268960,118567075,249197805
10635,13855,21335,33815,60190,112420,216545,429445,868640,1848085,3677145,7400745,15029890,29550840,59342305,118552785,249332170
10680,14055,21240,33585,60295,111965,216355,425110,860120,1853325,3677210,7408725,15097465,29613325,59359610,118584245,249369195
10215,13950,21490,33695,60590,112150,216195,432265,880985,1844260,3678290,7439325,15037285,29585365,59325515,118533505,249316300
9685,13655,21000,33950,59925,112570,216260,459000,883705,1854655,3675850,7408705,15025965,29556675,59278070,118495780,249290965
10625,13740,21470,33475,61410,113495,216120,456905,874135,1848930,3670745,7385780,15009335,29611650,59339125,118574305,249312605
10670,13775,21900,33685,60305,112860,216010,439630,867715,1840850,3666030,7403325,15049455,29613295,59361230,118522655,249346750
10270,13780,21690,33490,60590,113670,215795,447275,867400,1851760,3678300,7441940,15077920,29635400,59378080,118612840,249355375
10025,13780,21585,33895,59980,112990,215860,434230,856695,1849200,3674085,7375155,15014380,29626355,59353175,118640235,249227575
10665,13850,21165,33625,59935,113310,215365,436075,878955,1849160,3681820,7428155,15045850,29579330,59327335,118523885,249320800
10025,13915,21245,33475,60630,112880,219685,427945,876410,1844570,3665825,7382615,14998935,29625455,59333385,118569345,249394685
10115,13710,21300,34605,60460,113445,215405,428320,904290,1847660,3666320,7368150,14989400,29612585,59321505,118551770,249328370
10675,13840,21690,34870,60030,112830,215475,427510,863225,1851375,3676540,7409345,15018710,29634035,59307375,118522845,249134400
10675,13695,21565,34600,60765,113240,216370,426915,867795,1847140,3657625,7351065,15040330,29612025,59261540,118530335,249358015
10300,13845,21820,34260,60010,112955,214945,435315,855390,1845875,3674660,7387665,15073840,29584680,59334765,118566075,249265005
10540,13685,21580,34415,60295,113280,215595,446395,868590,1845750,3660750,7393770,15031990,29617700,59360595,118584780,249252505
10225,13670,21760,34330,59875,113000,216100,440145,876870,1841620,3670815,7415955,15058510,29598280,59382605,118572920,249154490
10485,13780,21550,34605,59980,112385,217250,425150,868435,1842295,3669285,7386675,15030340,29613690,59412200,118609715,249449175
10615,13795,21390,33935,60610,118945,217945,426010,886180,1845285,3671100,7379630,15019695,29593415,59405275,118581345,249322755
10425,13900,21685,34135,60585,113020,217055,424295,877905,1847350,3667995,7373820,15025990,29629755,59345780,118674000,249323000
10680,13710,21475,34885,60200,112755,216685,426550,868035,1850945,3679350,7396260,14988430,29612815,59365250,118645305,249233535
10525,14000,21595,34010,59835,112585,216485,436300,876135,1841105,3669145,7372485,15081300,29625400,59363250,118587795,249265465
10745,13580,21760,34745,60130,112685,221345,432605,889770,1852925,3677425,7393675,15028185,29629335,59364200,118632435,249320680
10495,13945,21100,34850,59920,112650,217045,455610,872860,1840070,3670820,7380570,15030065,29627410,59372715,118584875,249181835
10345,13780,21810,34195,60205,112925,216320,437520,874050,1849910,3666640,7369575,15009825,29624885,59428935,118593275,249332720
10370,13755,21335,34300,60080,112770,217730,450540,867830,1845455,3649390,7368790,15136810,29646460,59351340,118548160,249254355
10850,13825,21425,34290,60185,112665,216195,443240,868110,1850975,3672020,7387920,15063705,29614765,59396195,118641740,249190520
10395,13815,21865,34445,60205,112275,215960,435280,863550,1838880,3670545,7353555,15064010,29589405,59385945,118608645,249243565
10460,13690,21360,34465,59870,112340,217220,432505,877985,1847625,3677770,7343555,15045420,29621670,59367410,118581140,249298400
10655,13800,21425,34705,60745,112860,216280,427880,872090,1846940,3673100,7403890,15026070,29576560,59394565,118597540,249304290
10740,13730,21725,34545,60235,112290,216165,427260,875340,1844045,3667875,7368170,15031795,29655945,59350160,118617850,249301320
9755,13930,21670,34715,60250,112405,216190,426945,877640,1845435,3665305,7353260,15043665,29611270,59400595,118597075,249507195
10365,13965,21425,34350,60215,112215,215915,435850,855225,1850010,3665025,7378150,15058155,29621120,59319920,118620480,249281100
10510,13810,20510,34490,60070,112275,215735,438595,877100,1839855,3662710,7394645,15074825,29606235,59342205,118588975,249240165
10270,13415,21610,34410,60180,112310,216110,433490,874075,1844550,3677800,7391670,15051975,29620635,59312120,118514095,249233005
10660,13880,29640,34175,60540,112630,216590,432350,875870,1844620,3662250,7371450,15075830,29575585,59339670,118536725,249427855
10295,13930,21665,34685,60380,112795,216125,434765,861430,1848670,3684415,7370925,15147510,29632175,59361475,118643355,249259115
10435,13610,21710,34175,60190,112570,216135,434365,868540,1841235,3690270,7367510,15057250,29617205,59370585,118543210,249239995
10485,13900,21880,34585,60840,112390,216370,446455,864095,1843705,3682250,7378365,15018155,29636910,59353695,118600245,249310500
10345,13865,21690,34325,59880,112490,215690,451910,895900,1848720,3688695,7437215,14989740,29614440,59330030,118548215,249200730
10730,13165,20675,34700,60640,112755,216055,436410,883120,1847805,3684960,7424685,15052170,29617660,59311235,118585120,249170915
10805,13930,20645,34710,60185,113145,216310,443295,877305,1846730,3690910,7398495,15052195,29605190,59339100,118585275,249387455
10475,14030,20900,34810,60270,112270,216310,438735,861255,1846130,3692720,7422935,15005235,29644010,59358045,118572330,249181680
10475,13800,20520,34470,60070,112040,217695,433885,870735,1845580,3664730,7380370,15051815,29608105,59332900,118568945,249246040
10570,14125,20895,34335,60465,112445,215095,433645,866450,1845450,3661040,7380790,14980030,29633360,59397495,118587320,249217955
10360,13720,20820,34795,60320,112190,218315,429515,881175,1851725,3666330,7349760,15032305,29643090,59418950,118529355,249425445
10645,14040,20590,34355,59860,111665,215540,438720,880950,1845295,3667480,7404640,15000470,29628270,59338975,118569950,249246175
10420,14025,20895,34185,60220,112050,215815,439460,868875,1850845,3683970,7351090,15083680,29601665,59346595,118639185,249322305
10580,13620,20960,34705,60160,112725,217440,436500,867470,1839025,3672205,7318555,15057410,29625650,59398605,118650735,249345020
10300,13615,20660,34310,60060,112270,215730,444465,876305,1843310,3655630,7396255,15105225,29629630,59374130,118555790,249334450
10430,13455,20615,34610,60145,112380,215285,429280,862845,1842960,3663935,7359835,15024925,29633930,59405035,118584650,249564275
10540,13760,20825,34035,60305,111870,215240,429480,871340,1834985,3657975,7369275,15027980,29620885,59357020,118596345,249172010
10450,13690,20665,34610,60480,112185,216745,427550,867455,1848385,3659275,7365725,15049220,29644870,59370645,118580425,249380795
10525,13650,20580,34600,60135,112120,216020,435510,877345,1847555,3663075,7346900,15061225,29611355,59365220,118551880,249308890
10420,13595,20545,33910,60160,111840,215875,426500,859935,1848540,3679210,7426925,15103295,29563465,59345170,118569930,249155285
10440,13910,20795,34300,60365,111935,215280,425830,864455,1845510,3654485,7355620,15027260,29656845,59352855,118515905,249515480
10420,13770,20960,34420,60305,112490,214970,425215,867890,1852585,3660275,7370905,14978260,29607110,59405680,118565685,249269555
10855,13860,20785,34060,60025,112445,215710,430475,887040,1841545,3656380,7329430,15048080,29625195,59369455,118543650,249472715
10630,13575,20675,34360,60155,112200,215425,444155,872975,1848455,3665120,7380750,15101125,29609015,59410155,118557760,249541030
10615,13685,20885,34075,59935,112075,216655,432315,867045,1846120,3661510,7335990,15040500,29619065,59320995,118618445,249289595
10725,13785,20670,34110,60390,111915,214955,454865,870550,1851690,3659950,7358360,15056100,29610685,59343745,118584170,249206980
10740,13655,20410,35055,60470,111985,216710,455490,863765,1840320,3664355,7354460,15077425,29643160,59395675,118570630,249145650
10485,13850,20610,34475,60240,112110,216210,436430,858555,1853615,3667535,7368740,15063590,29612720,59384040,118570900,249137320
10420,13705,20940,34400,60175,112085,215090,437085,877105,1849215,3670640,7362245,15065685,29606070,59358540,118547560,249407075
10815,13725,20445,34550,60250,112145,214950,441500,874570,1841275,3657565,7381910,15080480,29604680,59392300,118594755,249233265
10635,14120,20785,34630,60420,112300,219210,430000,864305,1852040,3689590,7373680,15066515,29623205,59360745,118576120,249331535
10650,14085,20850,34285,60365,112345,216315,441830,869315,1843655,3690340,7340945,15117360,29601750,59308795,118556200,249262510
10445,13850,20915,34275,60560,112050,215415,437620,858665,1847810,3687240,7380675,15141915,29604585,59376940,118558265,249370355
10435,13615,20370,34550,60540,111800,215340,446840,857710,1848710,3693620,7341835,15075835,29621810,59366885,118514830,249326370
10535,13615,20490,34870,60455,112460,217190,428080,880380,1840115,3682655,7366005,15039920,29607155,59387935,118801110,249414295
10510,13840,20980,34100,60315,112195,215725,438155,870600,1845755,3722355,7338280,15053580,29637240,59385780,118566695,249260580
10415,14230,20755,34440,59995,112180,215115,434990,877535,1845455,3691685,7327480,15070680,29580325,59354250,118518425,249271535
10405,13765,20945,34410,60090,112050,216555,427985,858530,1851790,3681465,7342110,15088950,29615120,59373455,118533970,249288670
10485,13965,20810,34365,60325,112380,215830,438270,874370,1848260,3671335,7370915,15066390,29617060,59341865,118581925,249497720
10285,13850,20855,34580,60285,112265,215725,435980,855980,1838890,3693180,7360890,15067050,29609105,59340230,118591745,249229495
10625,14080,20435,34940,60545,112345,215465,443945,885035,1848120,3697190,7354520,15049090,29615950,59318560,118571385,249258900
10480,13770,20795,34325,59975,112375,216290,444855,874035,1850290,3683705,7315980,15005385,29602900,59382575,118598625,249328970
10860,13685,21820,34285,60040,112345,217780,443610,885195,1846155,3685910,7390745,15046650,29621795,59372255,118483985,249195670
10365,13930,21500,34315,60040,111860,217025,439415,866395,1843405,3676525,7336630,15069920,29640130,59359110,118560645,249259870
10435,14095,21045,34420,60205,111960,216735,443790,874320,1845710,3693725,7354765,15042770,29595565,59326415,118542675,249400620
10245,13875,21730,34425,60315,112525,216945,442515,862765,1848910,3675110,7355340,15058070,29615550,59370930,118513870,249367570
10510,13690,21725,34425,60465,112445,216980,432170,874990,1846595,3686850,7350905,15143350,29588400,59369285,118440215,249259725
10170,13590,21665,34825,60625,112110,216505,437305,878725,1847610,3685365,7312085,15089295,29604685,59336585,118634320,249173945
10760,13990,21350,34375,60275,112380,216465,439300,875365,1850175,3684675,7338145,15033730,29542250,59308255,118622545,249224775
10405,13975,21160,35015,59885,112330,216365,436255,870310,1847945,3682425,7322660,15086675,29588665,59419810,118535945,249253280
10240,13945,21335,34325,60625,111760,216385,435315,865465,1839540,3695735,7346040,15077080,29597480,59356935,118618580,249497045
10235,13575,21875,34575,60085,112295,216755,428505,857220,1844910,3686880,7340555,15052305,29600005,59325795,118612875,249272485
10535,13685,21055,34400,59920,112285,215940,426960,878365,1848975,3693625,7333860,15115160,29585905,59366265,118563660,249326280
10370,13780,21435,34955,59725,111950,216350,435450,875125,1847590,3685185,7355410,15093620,29541230,59365770,118554310,249435890
10660,13915,21145,34250,60465,111680,216950,436615,874950,1845445,3681815,7317225,15084365,29577405,59294080,118561240,249277250
10555,13660,21820,34675,60390,112030,216115,427135,876535,1848815,3684420,7371715,15076925,29567470,59326750,118598605,249222830
10490,13750,21180,34740,59960,111985,215900,431945,866575,1849375,3678200,7394485,15097275,29547725,59442075,118531985,249319375
10735,13535,21115,34385,60010,112530,216520,429905,857470,1838760,3685640,7347495,15080550,29607120,59365875,118520305,249340695
10695,14120,21785,34710,60175,112245,216335,429095,884420,1849185,3676505,7377055,15048640,29603915,59327685,118534500,249232415
10285,13900,21465,34535,60655,112320,218810,426325,878375,1850750,3692955,7333165,15074750,29616480,59373045,118552065,249280290
10485,13815,21325,34080,60065,112060,219030,430475,874705,1843960,3679835,7352120,15052925,29584650,59298130,118539555,249294085
10690,13865,21230,34780,60195,111985,218945,442050,876990,1848015,3683900,7331240,15067880,29605360,59347390,118616895,249235545
10620,13885,21100,34400,59930,112095,218965,434715,866895,1830870,3696605,7365035,15079060,29620740,59378275,118550320,249269805
10810,13825,21535,34725,60250,112425,218515,444690,859475,1846495,3685160,7341470,15071970,29562045,59357250,118582035,249160390
10840,13695,21520,34875,60295,113885,218600,449500,858170,1856240,3683580,7336980,15081330,29583775,59414170,118612895,249221225
10175,13845,21725,34945,60210,114250,218055,432490,900700,1851110,3686200,7335270,15072165,29563895,59329950,118564910,249161005
10845,13940,21645,34270,59905,113710,217485,430520,869835,1848905,3686675,7333020,15080270,29558545,59335285,118600480,249107690
10475,13930,21715,34275,60625,114080,217875,430435,861375,1849120,3684610,7348950,15044640,29564235,59306720,118628010,249414100
10680,13895,21880,34415,60805,113770,217825,434975,877700,1846060,3690205,7350200,15080230,29614250,59449330,118560155,249219465
10445,13700,21130,34215,60850,114310,216950,432645,866725,1844160,3694940,7301730,15092155,29614990,59339070,118596100,249337805
10670,13885,21820,34530,60025,113775,216805,428725,877510,1846245,3689395,7303465,15099365,29587075,59413320,118582460,249291225
10555,13805,21405,34995,60555,113170,217455,439565,886150,1846040,3690570,7325175,15034060,29581335,59364825,118545660,249387075
10640,14040,21575,34190,59775,113675,216500,434715,881765,1846535,3692740,7320955,15071090,29586930,59354765,118622495,249340265
10505,13635,21905,33855,60450,113160,217200,427455,872940,1846235,3693930,7318070,15076720,29568210,59315535,118635340,249218860
10545,13575,21775,34410,60205,113185,217615,436165,866775,1847420,3680520,7305180,15078235,29571685,59449000,118579010,249282285
10225,13605,21130,34425,60300,113470,217405,434710,857165,1852755,3692350,7330525,15181540,29595755,59396015,118585970,249278015
10195,13150,21350,34370,60545,113600,217065,437355,873855,1849230,3695855,7335140,15136300,29631505,59232185,118573705,249232865
10325,13860,21530,34395,59825,113075,217300,441695,875470,1848320,3688680,7311970,15078095,29626660,59289160,118610310,249205465
10480,13875,21915,34615,60165,115245,216515,425085,876075,1852130,3683005,7344945,15104520,29585315,59349630,118626540,249309995
10585,13515,21625,34305,60035,115365,218955,441895,863815,1851345,3686160,7344885,15056195,29539240,59353005,118645400,249314595
10670,13820,21590,34395,60360,113175,217705,447275,865360,1844595,3705905,7328765,15091755,29608045,59306475,118580425,249336175
10355,13785,21480,34355,59765,113390,217895,439690,884240,1845900,3682775,7334760,15053305,29646930,59326485,118581680,249319245
10490,14015,21250,34235,60045,113350,218095,437995,884865,1853630,3682865,7327805,15104845,29572225,59350270,118617075,249152480
10630,13610,20915,34505,61500,113250,217775,434555,874025,1847290,3686160,7296735,15115225,29627420,59345845,118598635,249224330
10405,13950,21705,33970,59995,113245,217825,431760,877650,1848540,3692775,7291785,15125065,29596935,59317980,118563950,249323405
10385,13750,21340,34405,59930,113325,217485,433335,869040,1850570,3682580,7320900,15088930,29578290,59322485,118624415,249268390
10720,13760,21675,34880,59965,112885,216715,438715,870975,1846185,3686670,7331405,15109405,29570125,59369460,118616660,249418915
10615,13505,21145,34405,60495,113460,225515,429115,866810,1853670,3675945,7300645,15110100,29617405,59385160,118618635,249133190
10455,13670,21055,34335,60055,113355,216555,435225,880145,1844620,3680860,7308910,15058500,29636335,59366985,118612760,249396780
10650,14085,21300,34600,60245,113350,217050,428130,886205,1849725,3683570,7342810,15098290,29596130,59372555,118608225,249171985
10720,13725,21585,34335,61310,113660,219260,427475,865625,1851180,3684930,7311015,15092035,29569800,59359800,118581145,249269895
10720,13885,21310,34625,60085,112695,216270,429110,878230,1852085,3699575,7354025,15087900,29609435,59331605,118601390,249354735
10735,14010,21610,34920,60225,113005,217650,439735,859585,1845230,3697225,7379095,15154205,29615155,59330080,118580660,249213260
10395,14070,21590,34405,60120,112950,225175,445830,865895,1845935,3694440,7333215,15115105,29586015,59367755,118645330,249481415
10460,14000,21680,34495,60050,113305,217145,427455,882090,1845150,3699505,7322160,15098015,29611350,59321735,118593745,249430505
