b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
10387,10695,22024,23187,24578,23769,23868,45307,91362,188979,1187968,1163606,2714695,5245065,28167474,19064489,37025553
10603,11793,21490,21220,21756,20761,25195,41579,112446,192028,1163996,856053,2723554,5245543,29412224,19202290,38442621
10602,11922,19556,23130,19008,21961,24240,40679,88125,184734,1175735,798597,2699444,5289540,29539940,19172940,37560743
10822,11267,21392,21983,19837,22556,27145,44380,102718,171008,1188453,791359,2829019,5177008,27195849,19178807,37631960
10555,8297,20482,25358,20704,21382,27159,54699,91734,189729,1149451,794246,2797057,5223963,27360147,19247996,37541431
10193,8521,20308,23917,20321,21728,24860,44699,85474,185044,1154644,778108,2811373,5258264,28238104,19198362,37439798
10468,8376,22483,21287,28716,21695,24570,40928,88610,201759,1181710,776984,2707156,5252184,30255313,19233977,37312973
10522,9515,20855,22428,21137,20717,27170,40048,87146,199608,1134957,771636,2812650,5247781,29400005,19249560,37328523
11190,9569,22159,21896,21465,33506,26394,47975,86906,180878,1152208,766760,2690916,5211889,29079979,19190173,37179182
10710,8866,22096,24991,20230,23366,27314,41619,108671,183959,1177720,1697744,2797249,5239238,28750226,19201833,37375609
10863,9072,19182,23022,20889,22565,27013,41590,88287,181478,1130608,917607,2737623,5279524,30443443,19444134,37408225
11779,8788,22564,23207,20817,22824,31337,38602,90074,197891,1175935,817969,2834265,5349200,30344545,19183629,37363604
11440,8807,22255,23118,21377,22322,25597,41363,110789,188296,1173634,833607,2575387,5247892,31550040,19433949,37566678
11759,9140,20854,24135,21597,23138,25903,42594,87932,184776,1163896,839616,2985119,5285255,29375062,19352376,37430456
10530,9008,23147,23217,21347,20701,26434,44347,92117,197602,1485448,819037,2668549,5294701,30469390,19359162,37204500
11022,8710,22462,22019,20235,30514,33768,62487,128973,183314,1152402,825111,2699214,5288339,30149962,19427199,37517423
10963,8215,28037,22354,19946,23084,24518,47469,84033,206724,1154565,852753,2708522,5286490,37341640,19317854,37013197
10879,8977,22707,22556,20500,21648,25034,46056,77096,175460,1209057,2200003,2853671,5383788,30890393,19269971,37141222
10744,8415,23627,22169,18279,21949,26935,41189,108175,178369,1145421,1181910,6789153,5343989,31963717,19265294,37128090
