SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
299951,436240,711887,1345958,284850,379155,732595,1692800,2965825
307019,437830,691588,1330227,286343,387638,647821,1519177,4334120
305428,440128,729424,1347413,282743,372552,679626,1415656,3913414
308758,444120,721013,1341104,284950,383095,666053,1477458,3049364
301709,443923,698162,1347873,292092,390960,774080,1428039,3687466
307082,442488,710440,1333552,289736,393670,738489,1389044,3470626
299904,439039,715492,1339975,285316,396612,812250,1555076,3154515
301190,437382,697703,1328739,277144,380455,925351,1364777,3766141
302497,441560,709673,1341985,281671,393953,811485,1475021,3600700
302260,445085,700393,1340447,263568,385605,773848,1447933,3427795
308728,446557,650570,1335137,288093,380148,852960,1472830,4086999
306689,410872,669353,1334312,278603,393639,728618,1454616,3691680
294979,404933,659954,1340896,289974,404649,838410,2050206,2958152
288207,404813,664710,1328524,296227,385895,824610,1650255,3635261
290688,404460,663409,1335579,278931,369259,836542,1515367,3591487
290916,399017,664049,1326206,304902,404323,792951,1701008,3000725
291964,403295,657798,1340624,285051,380326,749859,1713850,4273232
287315,401053,654057,1341709,264428,389719,713057,1625235,3858879
289106,406219,655114,1350427,295407,390459,650970,1648798,3024515
296885,400658,670674,1335352,280155,394902,641389,1595823,3548378
285716,400851,657220,1340708,270383,373570,749850,1568396,3404858
298852,430880,664103,1331588,296005,394943,761916,1537660,2925607
293392,406163,655996,1342758,299253,380538,858020,1451958,4020058
302693,401142,653368,1350543,293562,377229,785270,1490524,3895369
291032,400395,652193,1363465,276901,377224,634278,1454391,3493221
290721,401101,676016,1345683,301765,388964,743283,1440427,4054771
288870,393819,667950,1339321,284839,384902,842641,1530630,3693487
286980,388302,660489,1339183,290864,397143,823101,1492325,2958493
294555,388466,669100,1333400,298835,380242,844433,1443632,3535963
292133,390834,650704,1330342,290317,387708,699293,1496111,3407002
299463,392440,647844,1334063,263019,391059,748026,1489015,3463343
279027,386784,664006,1353746,284272,376022,780287,1395653,3863145
286268,389375,669691,1337551,290706,400219,803815,1540384,4227890
279597,391147,661949,1330443,287141,394014,670500,1494033,3247918
288467,392621,661767,1369218,280895,377131,674052,1440273,3679804
277082,387817,657881,1338661,283071,395374,876948,1721378,3647514
281952,390151,650140,1331028,284570,400552,855377,1756346,2903154
281918,397698,667655,1328431,298143,376520,715035,1538537,3992368
284197,424094,656836,1338273,299567,377395,627433,1672161,4007646
280048,387160,677110,1340528,263087,410473,891168,1602250,3532542
278978,398224,665323,1343800,278772,384737,644498,1579389,4058287
278895,383999,653695,1341787,256753,387973,607422,1641223,3713850
280509,383763,650449,1331718,285931,389639,801364,1614966,2912078
287420,377137,684567,1337802,276152,406446,625442,1561317,4018299
280398,377565,668828,1339025,278051,382012,841496,1609070,4375892
286677,381533,677348,1358903,284407,376168,663951,1502588,4745276
281655,376293,660316,1330026,289417,388855,686456,1457527,5031186
287085,374738,657913,1333458,293055,389785,606795,1496321,7137804
281857,384984,656203,1354973,286679,379406,621282,1504973,3369188
286488,381195,664143,1343273,280135,407887,684934,1491625,3867804
280133,377879,661302,1331569,287969,404925,741603,1469531,3823516
281103,381647,662209,1325546,302077,382827,772894,1491024,4162562
270514,383709,676942,1337009,285857,389168,642002,1469911,3660691
273111,376019,665859,1338434,287782,397017,781058,1406321,3568921
269134,379653,675556,1345118,274154,398404,625524,1494559,3532238
271588,394675,680832,1332939,294903,386327,831068,1497462,3960485
268307,369654,656504,1339081,271619,382693,688335,1470108,3638965
269626,367531,674210,1331284,296760,393638,923537,1460684,3039642
269856,365615,695145,1332438,285983,392380,982083,1957513,3848222
272873,367951,662245,1348468,303451,395938,857858,1684319,3487548
271955,366824,657804,1349549,296501,385710,885061,1557309,2884906
268316,364931,681534,1321043,283022,390991,825210,1558899,4199188
