x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
1143466,1145183,1011341,1108699,1031621,1032427,1062311,1249011,1563661
1135047,1141195,1010140,1094433,1010781,1065625,1067532,1235845,1475948
1133995,1141794,1020197,1088342,1021027,1071420,1093424,1256739,1436969
1143475,1141993,999513,1091515,1017822,1058238,1070744,1222803,1533574
1138247,1144127,994586,1086320,1017897,1037659,1086169,1265199,2227695
1137048,1144313,1017092,1095089,1018478,1045451,1104900,1242997,1582345
1139170,1145673,1009647,1089353,1018015,1058509,1089100,1243895,1736473
1134871,1144524,1006744,1088799,1019351,1045433,1096844,1222485,1581776
1136864,1147639,998123,1084100,1021121,1060702,1048138,1236785,1671550
1137807,1141538,996449,1093568,1036183,1063496,1093378,1226557,2234794
1136242,1148875,1007649,1089949,1018672,1047414,1089291,1245344,1579320
1133233,1145845,1011261,1095074,1020390,1061319,1083666,1468512,1462694
1135411,1144835,1005747,1085639,1011422,1050699,1085753,1303837,1419557
1137345,1145945,1003056,1091239,1030644,1054912,1067215,1283909,1638352
1139366,1144002,1006003,1099541,1031934,1054100,1094002,1276525,2455526
1134091,1144232,1000256,1095852,1024107,1052977,1085616,1253942,1655426
1134713,1142134,988838,1092696,1027315,1050615,1096661,1213565,1522013
1133981,1140433,1001746,1092711,1037575,1056647,1080080,1278975,1419508
1137897,1141737,1006121,1073782,1014192,1046727,1031396,1223964,1573245
1135436,1143419,1013981,1096423,1008406,1051166,1042083,1272623,2217929
1133760,1178824,999908,1084861,1031369,1040795,1032676,1222965,1523262
1134713,1155309,994939,1092651,1019833,1048755,1031784,1239728,1475264
1137920,1145634,1011452,1083625,1015275,1044158,1027114,1214432,1736469
1136384,1141959,997333,1086777,1019860,1039775,1037936,1247102,2323227
1135725,1143874,1017861,1087636,1026812,1027711,1026355,1191819,1588501
1137147,1150054,997285,1094618,1029337,1069152,1062354,1257822,1473113
1136627,1144816,1012497,1091419,1038994,1060975,1082932,1226572,1418953
1136247,1148304,997896,1088970,1033974,1039801,1091018,1283628,1637583
1133553,1144205,1001599,1106872,1025587,1061089,1112536,1229079,2539204
1137446,1150278,1005110,1105014,1021811,1071152,1093677,1236863,1781939
1134739,1143910,994927,1084760,1018883,1056575,1114514,1231676,1542376
1189050,1145465,1000747,1093173,1016705,1057170,1101095,1230534,1441564
1162876,1142560,996096,1090033,1018903,1050810,1103629,1209625,1547930
1136466,1144359,1007848,1084799,1021728,1045773,1096988,1244804,2456326
1136096,1144740,996772,1103554,1019753,1042036,1096842,1435352,1453916
1142106,1142855,995596,1089049,1024088,1053044,1088039,1334716,1480188
1132291,1142390,1006861,1063282,1015132,1032455,1099237,1241934,1753277
1135435,1145754,993406,1091919,1008831,1045360,1094262,1236882,2258285
1140947,1146556,1010790,1090783,1029623,1051567,1135136,1203744,1504173
1133755,1142024,1006253,1088810,1018254,1047020,1097564,1269972,1447483
1133292,1143050,1008821,1087270,1036532,1040071,1111061,1235702,1411075
1142347,1142731,1002227,1113849,1022926,1067244,1113284,1257842,1640623
1137052,1149326,996866,1094797,1024456,1070822,1320010,1248732,2499858
1135955,1151641,994648,1093849,1017466,1036363,1067064,1285467,1593047
1140179,1146748,993213,1095803,1025801,1041852,1000401,1230974,1745843
1135387,1146143,1006369,1095548,1019569,1051833,1010278,1254571,1535571
1137225,1146219,1005272,1090239,1017126,1048191,1022656,1259024,1706843
1140687,1145038,1003120,1098898,1016481,1060858,1018346,1273526,2484503
1135532,1146468,994079,1076892,1023421,1060610,1016801,1221506,1658791
1135150,1145537,997595,1087044,1014968,1060732,1004951,1270635,1534123
1140274,1139830,1009576,1086784,1027418,1049718,1031599,1209566,1473686
1136129,1140175,1001034,1090013,1021867,1063383,1038148,1244849,1640657
1135453,1144086,1000193,1092517,1017973,1047592,1002319,1221649,2549860
1138271,1143667,1012185,1102969,1020072,1038790,1014343,1247872,1562362
1135434,1144418,1009946,1101810,1013507,1063360,1008104,1217743,1496244
1136462,1141047,1003779,1100929,1034419,1050615,998095,1249425,1460736
1137697,1145847,1021586,1096216,1033359,1056272,1032918,1226181,1527845
1134293,1147516,1006573,1087969,1022118,1066106,996332,1463394,2266989
1138294,1142653,1006659,1090926,1034743,1054323,1054792,1300908,1532300
1141629,1148375,998569,1086991,1023196,1051174,1044522,1282057,1728679
1133901,1143725,1002260,1085318,1013387,1060801,1059582,1233351,1513068
1136188,1144941,1006724,1165881,1028501,1063666,1173272,1261454,1680772
1141647,1144532,991758,1092340,1037378,1054276,1112794,1197950,2657605
1134505,1143561,997894,1093779,1016007,1050248,1106780,1238556,1574322
1138041,1146177,996529,1091144,1020132,1047733,1128866,1221300,1495441
1140377,1145202,1012275,1093935,1013073,1058397,1111478,1254931,1479589
1135945,1147344,1002941,1108306,1030151,1052451,1081584,1222120,1688589
1127088,1146306,1000669,1102424,1032965,1057138,1086408,1294159,2552694
1192760,1143329,1012779,1090307,1032075,1055859,1093978,1210573,1572347
1153243,1142929,994229,1095016,1022298,1050541,1065678,1244945,1497443
1125048,1145202,1014688,1092475,1026958,1057830,1069061,1231008,1409082
1134563,1147825,997136,1090884,1020478,1076407,1091146,1277813,1558615
1134716,1142721,1021282,1084848,1012631,1057119,1070894,1260148,2382550
1135946,1146067,998412,1092310,1012633,1044158,1122749,1264996,1585295
1136177,1150751,995925,1078912,1017641,1061532,1079199,1220875,1491460
1136355,1144711,996773,1095392,1018848,1055805,1086585,1274308,1865981
1136716,1148112,996369,1093819,1016755,1066799,1081329,1230988,2312609
1135185,1142675,1009371,1088679,1018791,1064039,1085530,1236841,1546342
1135226,1143561,992052,1087784,1014928,1048186,1108356,1226481,1476701
1137249,1142384,1004925,1104057,1032881,1050584,1115401,1258250,1432369
1134111,1144786,1012118,1102077,1020056,1047238,1093355,1463969,1633844
1134310,1141730,1013900,1094326,1039033,1056349,1081006,1401838,2296687
1136450,1144372,994976,1082035,1019860,1043454,1102810,1225305,1700478
1136294,1142195,1009473,1092372,1021653,1065686,1090000,1188103,1519309
1137076,1145063,993145,1106112,1019649,1050868,1096102,1217659,1457086
1136260,1141335,1014129,1112620,1024005,1061923,1086271,1207031,1555707
1136286,1145121,1007632,1084780,1025846,1059224,1139830,1252514,2375764
1136643,1145830,1007991,1097591,1032110,1067352,1099140,1202403,1494236
1137562,1144027,996486,1085154,1018259,1057932,1113610,1258858,1463913
1138035,1144434,1001290,1092113,1024891,1054572,1095538,1246519,1739017
1136204,1146392,1009078,1089836,1022250,1075580,1092230,1245568,2258616
1138433,1151299,1009169,1094841,1007119,1047836,1081485,1209577,1611129
1135780,1148790,1016590,1089368,1018134,1060180,1111590,1264154,1506732
1136657,1151919,1012785,1713832,1014635,1046796,1060396,1226411,1401754
1136066,1146343,1004420,1186184,1012620,1052936,1075427,1244259,1648556
1134193,1147356,1014127,1094641,1023330,1053211,1052121,1243249,2461905
1136714,1143921,1004594,1089021,1017634,1061545,1072206,1272596,1530316
1134968,1147481,1010342,1097052,1014815,1316515,1074053,1222086,1715353
1139450,1142790,1000066,1087021,1020147,1028808,1089883,1281399,1520987
1141653,1144296,1002080,1097328,1019055,986489,1091608,1209041,1635566
1141113,1141698,1012407,1086281,1009432,959516,1124171,1236457,2425224
1136593,1146696,994898,1111444,1012297,966250,1063576,1215815,1609942
1136413,1144212,993165,1086158,1012220,965601,1058563,1247079,1492236
1142340,1146160,990268,1103824,1019896,966284,1104696,1477660,1455688
1136191,1145456,997174,1092591,1036232,987192,1013960,1260020,1622456
1155918,1143074,999692,1091683,1024881,992636,1012584,1234148,2411161
1189564,1148230,1006394,1086047,1011693,973483,1042355,1213634,1539630
1132671,1143073,1003629,1102832,1026607,984813,1028146,1211050,1496541
1136064,1151134,1005478,1092534,1033863,961613,1089273,1242164,1431319
1145063,1142130,1008581,1093724,1021918,988140,1088180,1181750,1572502
1134725,1147870,1000620,1082034,1017724,984975,1097312,1246998,2250620
1166531,1142162,1007620,1093618,1019636,986470,1072485,1213760,1495768
1164768,1143866,994947,1086116,1019736,967380,1080629,1252366,1758385
1135084,1141165,1014323,1088600,1012414,980875,1074345,1216302,1470058
1137579,1143868,992811,1092018,1022269,988259,1097838,1228921,1616179
1132396,1140586,1000094,1104959,1025462,938351,1093048,1219626,2543807
1150667,1144761,1014338,1105574,1010623,951240,1077394,1239985,1487105
1187953,1141697,1003273,1098122,1032969,974324,1092050,1243603,1543047
1136891,1143962,1010115,1088917,1015331,956313,1102390,1239745,1508626
1134439,1147184,1010358,1088725,1010538,978377,1068094,1236745,1663296
1135523,1146194,1005886,1079367,1026065,967032,1110952,1253444,2707508
1136009,1143731,997615,1095694,1007659,958663,1052999,1239860,1545374
1134164,1147275,1007113,1103051,1024056,973082,1101663,1250103,1461252
1135325,1212674,1000595,1105253,1019654,957308,1075377,1221877,1433898
1136573,1145045,994898,1090602,1006124,935185,1088499,1234110,1588893
1134210,1147179,995064,1090991,1020027,940433,1074515,1241348,2217220
1138227,1147434,1009067,1091292,1014161,960171,1084560,1474608,1539347
1131752,1152725,1008651,1106117,1018686,962095,1025839,1292895,1455754
1132793,1141482,998720,1085590,1016908,958524,1082092,1265434,1726892
1140994,1153617,1007120,1093600,1026323,968587,1085744,1222541,2320668
1135983,1144883,1043121,1108634,1016644,958131,1095307,1257624,1543167
1135504,1145053,1012899,1089671,1015354,965556,1091774,1221983,1486570
1140216,1145711,997240,1111522,1020014,964426,1093076,1227225,1462997
1139005,1143591,1002900,1096654,1015454,976236,1070767,1231915,1608736
1135340,1145796,994293,1087842,1026718,952178,1084510,1281419,2400056
1139283,1143946,994903,1090449,1027984,968433,1042464,1239556,1887759
1130365,1142686,996756,1093512,1016795,963340,1110371,1220723,1539144
1133687,1144047,1000713,1105139,1021445,978837,1080207,1261867,1464167
1139938,1142386,990234,1080536,1017184,964916,1100731,1234601,1596556
1135273,1145319,993211,1090565,1023279,978489,1116592,1272796,2232839
1133664,1144416,996734,1087496,1010490,957161,1102194,1248873,1447377
1130116,1147168,1006065,4136188,1013343,968955,1128094,1237771,1531902
1133334,1149888,1009619,1370487,1027262,964123,1116596,1265575,1898136
1191464,1141804,1006799,1110467,1038262,961553,1318021,1260796,2289230
1138712,1146625,1008516,1096609,1023730,966828,1050598,1241613,1518292
1136947,1143464,1013291,1085544,1028094,955735,1012811,1230579,1465780
1133917,1145844,997195,1089075,1030631,968885,999530,1283754,1442085
1135867,1140601,999739,1098259,1037196,962854,998155,1256857,1669364
1135517,1145511,990539,1086488,1021758,964308,1021145,1283093,2214963
1135352,1143550,1012989,1107268,1016769,963506,1031053,1483538,1527207
1132745,1140197,1003983,1092691,1039102,971409,995822,1305826,5162697
1134576,1144718,1016627,1097958,1022888,955419,1023259,1269652,1450125
1134072,1145257,1003604,1093260,1038285,932334,978350,1240040,1620725
1134356,1142340,1003642,1093532,1019596,974387,998441,1254852,2602956
1133123,1142741,999132,1090201,1023491,957283,990624,1249256,1490326
1134930,1144010,995560,1087119,1037542,965754,994544,1258641,1466627
1134138,1140971,993552,1085338,1032326,969028,1033002,1262519,1434114
1136653,1147742,1008714,1099496,1011410,954833,1065723,1298019,1585317
1135470,1140267,1006309,1092311,1033957,969402,1084426,1236586,2532723
1134602,1149466,1005760,1090385,1026595,972461,1105524,1263023,1513413
1136642,1141302,1013186,1093247,1021874,960244,1072286,1225231,1512980
1136632,1142037,992098,1097046,1022967,967744,1036357,1259010,1404893
1136604,1140866,993665,1101961,1017235,956882,1085501,1231853,1538452
1135931,1145407,999603,1095079,1029191,959119,1083343,1266582,2250662
1132912,1143080,997588,1085903,1022737,952819,1110760,1251462,1503640
1135072,1144858,1012932,1094228,1021390,976493,1152863,1248659,1757791
1136611,1143793,991324,1091951,1011429,951666,1102098,1234505,1535008
1135049,1144756,1006711,1097506,1039806,969940,1102081,1273718,1654157
1154475,1143889,994001,1083364,1033860,966257,1109610,1244495,2468513
1187207,1144845,997712,1086632,1029283,970863,1102086,1278353,1555826
1153117,1142081,995012,1085855,1019860,950951,1097462,1230318,1488377
1133901,1139773,988598,1087906,1021447,963787,1094844,1271014,1438157
1137086,1150612,996005,1093924,1015682,955249,1117577,1437688,1622630
1142000,1145407,1002620,1088107,1028361,964156,1100576,1353913,2622543
1135713,1150966,1015934,1079371,1020438,971550,1084292,1274411,1558771
1136916,1143336,1008485,1100331,1031321,968472,1084619,1225073,1461535
1140160,1150873,1003422,1086018,1021284,974500,1054779,1274426,1431286
1135677,1142610,1020771,1096054,1018870,969941,1096865,1280886,1565446
1134141,1143473,1007797,1088229,1012917,968162,1091987,1248226,2314093
1143019,1142268,993952,1121805,1020686,969494,1096660,1230608,1490927
1160153,1156521,1016543,1096637,1014959,971011,1119746,1260610,1513626
1179672,1139608,1002154,1089331,1028031,962818,1089104,1218427,1695679
1140774,1141468,1010730,1082339,1022209,951678,1069833,1268192,2357113
1135614,1142400,993518,1085262,1031548,965904,1078294,1251620,1469680
1134096,1143885,989425,1096415,1014283,946236,1088155,1257143,1488779
1139568,1141660,1013979,1089126,1012605,959114,1065939,1234527,1414109
1132870,1145347,997893,1084968,1022764,966035,1071505,1263377,1605772
1135649,1144138,999925,1090716,1020820,959177,1100093,1223110,2281416
1140004,1141821,994266,2199630,1024627,973155,1103158,1258297,1703956
1134866,1147398,1000262,1472437,1033576,978006,1098453,1211302,1515451
1135107,1142620,993918,1106772,1022714,974142,1093672,1236679,1450874
1137565,1146890,1010236,1104048,1028322,963469,1096660,1213588,1543864
1135761,1142439,993467,1106094,1014987,949470,1052767,1245127,2404414
1133393,1145500,998499,1101483,1020947,936727,1099255,1204056,1492121
1128223,1152117,995608,1079440,1033639,956997,1079563,1246665,1444353
1133694,1143970,1003244,1091675,1020482,965300,1084092,1443914,1773255
1133931,1144599,991651,1093380,1031556,946526,1079959,1304701,2341431
1132467,1144945,998102,1095703,1021491,967723,1092368,1251884,1509723
1134683,1146260,1008369,1100267,1021706,953956,1097489,1218070,1524484
1136978,1145109,999745,1101992,1018384,963439,1095389,1227444,1446887
1134099,1141821,993876,1100089,1019032,960871,1075608,1247776,1610434
1134952,1144544,995993,1101256,1011919,973817,1105171,1235479,2316021
1135070,1145240,997588,1096981,1015787,955298,1116356,1214979,1464890
1136578,1139873,998960,1094814,1031701,957117,1105458,1275153,1746352
1134227,1148652,1004212,1099459,1019458,956557,1083340,1206669,1471069
1137310,1144999,1000236,1111085,1013423,957636,1112826,1246027,1620029
1136338,1150628,1003078,1096626,1021999,960547,1097439,1215002,2314894
1193102,1150181,999771,1093305,1293249,952288,1093756,1238177,1511416
1132464,1150843,995746,1090261,1011042,955588,1103091,1229965,1508496
1132220,1146558,994098,1096311,975417,949430,1100770,1269506,1426068
1132051,1144809,1019589,1086868,973697,968680,1123878,1220136,1592884
1135541,1144613,1000075,1107152,966656,956313,1106935,1265424,2551017
1121401,1148939,1003555,1089679,942617,965597,1090464,1239822,1534739
1135775,1148745,995182,1088433,956733,959318,1105439,1255217,1461864
1133942,1146392,1012121,1084259,959671,957462,1083906,1202677,1394897
1132064,1146864,1005653,1096420,964635,969091,1177167,1245442,1569490
1134527,1148595,1005550,1091229,948604,967021,1098030,1228439,2315134
1134391,1145460,1014257,1096568,949126,962754,1124098,1230515,1471477
1197804,1149388,1000325,1112776,954957,946728,1108404,1471135,1747095
1134995,1144977,1013019,1092043,950054,965373,1129186,1325518,1442999
1143314,1148439,1003836,1087764,962532,953909,1109649,1242990,1668931
1135357,1152311,1009109,1100051,963529,963753,1120196,1229814,2397899
1133717,1146722,1004134,1104133,948986,977084,1107142,1252839,1538870
1144719,1152799,1000881,1103271,944132,972777,1099620,1237753,1504529
1131468,1151009,1005346,1086564,970744,968596,1102396,1240395,1407917
1133507,1153545,1011577,1089660,966296,984907,1093641,1214689,1662352
1140687,1148568,995725,1089475,941970,947570,1117397,1258093,2984620
1135490,1157441,1009495,1096078,949592,966445,1137735,1217556,1616294
1135646,1150931,1005278,1091109,943170,945692,1119629,1253288,1568409
1141180,1150954,1022336,1097122,941445,944533,1104406,1220433,1501883
1135058,1151190,1002053,1084175,945655,958226,1089994,1252439,1595597
1133211,1150295,997719,1109921,939122,957649,1104264,1206651,2711606
1139844,1153663,1013159,1088139,938721,945211,1114825,1272327,1513075
1133826,1151202,996331,1078789,949819,949646,1122849,1235852,1483326
1135820,1147325,997577,1089678,933540,968008,1123060,1251410,1709342
1140389,1149889,1000360,1100160,941970,961742,1080333,1210645,2792172
1136948,1149125,994134,1086252,960986,953118,1086252,1255158,1576811
1136036,1147823,1005474,1088761,940063,951879,1115847,1207593,1586868
1136847,1148997,1003375,1079399,943073,962036,1071329,1238468,1496736
1137253,1148715,1017433,1102375,942262,949481,1114108,1227050,1604665
1139748,1150424,1001248,1091583,942788,945831,1097686,1244338,2636374
1139439,1147117,989908,1087886,937222,963818,1117559,1428560,1830709
1135287,1153744,998888,1084891,937019,951651,1086249,1364979,1626192
1136398,1145588,1013069,1096557,929875,968742,1105092,1244742,1568422
1142244,1150804,1014189,1102404,950811,943492,1293181,1205769,1614283
1133090,1149525,1001592,1095411,929312,973399,1054046,1224796,2732718
1135426,1155616,1006848,1097499,936246,978277,1013346,1246196,1609964
1139613,1152510,994660,1095594,935736,954912,977519,1206379,1511408
1136082,1146638,992717,1101458,927972,949146,986290,1257958,1765430
1134707,1149548,992240,1089778,940059,966373,1027621,1236362,2822082
1136004,1146461,1008655,1088303,931871,967289,994947,1209355,1606597
1136815,1145311,1005550,1093095,931549,966182,982855,1241718,1581552
1134953,1145654,1008894,1091023,943618,970030,1001321,1232227,1573057
1137602,1146423,1003791,1097987,948432,935837,969421,1216820,1593536
1135658,1146557,997288,1084462,933299,958556,991777,1238425,2714333
1160717,1145346,1001387,1092542,944273,963466,996344,1244428,1545464
1179678,1148677,995053,1079532,936317,968145,1011616,1240054,1788680
1138363,1148098,1006324,1102737,942929,953977,997438,1232228,1631580
1134215,1148681,991109,1086667,941295,953799,1027363,1245817,1724419
1134982,1151161,999809,1093832,935992,954372,1060430,1205972,2861550
1132893,1146476,1021068,1092125,925256,971896,1048403,1238322,1567743
1135552,1153604,1004342,1087115,950945,954893,1105001,1254263,1608510
1133002,1147944,996005,1086311,940656,954191,1108855,1232741,1510726
1135875,1152210,1010831,1098918,925901,963839,1104764,1243579,1591234
1135701,1149258,995024,1090004,930620,956614,1131202,1429300,3039959
1133911,1155018,1003580,1093744,937176,952235,1134170,1369418,1667018
1136981,1146455,1010096,1101362,931811,975167,1129087,1239884,1584189
1137550,1146792,1003559,1100291,975375,965805,1099053,1203818,1552446
1135572,1148989,994878,1085035,930308,934381,1093185,1215553,2250815
1135553,1146016,1006651,1104745,928910,961721,1087226,1216676,3627661
1134224,1146136,993537,1107693,950913,960103,1104394,1234972,2116283
1139264,1148731,1013509,1087284,937955,967502,1080535,1222762,1975015
1135475,1147552,995239,1090848,935147,948511,1101358,1304598,1656601
1135516,1146466,994356,1088214,940073,965524,1091419,1232835,1673695
1134064,1150055,1009238,1089127,935676,942417,1092356,1249316,2747372
1135872,1147278,1009986,1091309,934128,976750,1084915,1276241,1575166
1139450,1147748,997072,1092718,943838,951861,1079754,1252506,1545835
1135934,1148348,992692,1092955,955692,958467,1055382,1221215,1504399
1134807,1146609,996393,1082748,933430,967508,1057340,1281224,1621558
1145088,1150339,1000959,1094974,944059,959181,1071492,1242280,2908530
1136537,1148696,995284,1096227,928282,951804,1077868,1242439,1657797
1136448,1145536,998544,1088114,947299,958136,1089221,1226806,1564042
1139971,1151923,993966,1097382,950260,960566,1079754,1243637,1535202
1191815,1147750,1013485,1093748,927098,958126,1097989,1207921,1577930
1136758,1155134,1006097,1109729,937997,962129,1104959,1268610,2633970
1140630,1146037,994408,1090066,940943,970741,1052622,1227632,1481736
1132623,1146901,1004343,1092517,935400,954076,1101851,1259385,1482573
1136889,1145369,1007350,1092744,941345,957083,1098333,1428289,1715687
1139750,1142551,995866,1097471,934934,988968,1095251,1342730,2852846
1134794,1146975,997583,1090929,953009,955419,1081818,1227319,1579137
1136936,1144323,1006102,1091642,946767,950462,1097130,1220510,1607979
1136639,1148886,1006685,1105255,934134,964209,1107699,1244864,1503897
1135597,1146241,1005305,1087991,930388,941040,1092759,1204218,1587576
1199882,1142884,999559,1107381,948045,984693,1074024,1272774,2665506
1135902,1142627,1004520,1085798,940746,949844,1062274,1241084,1710183
1133706,1147633,1003746,1094546,922871,970840,1119106,1231711,1665728
1133863,1144583,1009484,1092431,951761,973534,1099452,1225398,1571917
1133851,1150182,997009,1092846,950427,959246,1106212,1231549,1601094
1133467,1148046,1006975,1083170,912038,970423,1101288,1218481,2701968
1134342,1151023,994636,1091238,930798,955781,1121523,1240989,1474385
1133720,1146964,999144,1093673,938187,959461,1116574,1203009,1464409
1134592,1151213,1008146,1115303,929663,973155,1100344,1265303,1675872
1134138,1144250,995051,1087654,935119,956153,1088512,1220782,2785804
1135363,1146750,994177,1088028,943675,964601,1107760,1236507,1577649
1137853,1144838,995325,1082960,942442,954870,1099801,1208376,1522042
1133235,1147004,992693,1091547,964091,959857,1115680,1233987,1498959
1134437,1147351,1001627,1087556,937994,959841,1123362,1222952,1611976
1136824,1145930,1005703,1087077,932290,953448,1132684,1243559,2651065
1133761,1143487,1001011,1085509,942902,958687,1134705,1230760,1597492
1135413,1147610,1000491,1088466,944145,965644,1090426,1266943,1936950
1133360,1143314,1002797,1072090,934242,956042,1092622,1462445,1592041
1133994,1142060,1001758,1095501,935924,955995,1100556,1368893,1681201
1132359,1145939,1005382,1082696,929980,972577,1094666,1231815,2777469
1134375,1144971,1008092,1078171,931259,954049,1082980,1224051,1583285
1133969,1148814,1003390,1078771,936898,960600,1126140,1213996,1484434
1133591,1150312,1010262,1089714,945488,946986,1153311,1254791,1499858
1134462,1149251,993676,1081293,951179,957409,1087431,1227884,1615407
1133404,1147415,1013186,1100797,958326,955865,1090279,1270695,3040252
1132917,1151735,998238,1093528,932201,963053,1089713,1218380,1654084
1179988,1143724,1014754,1095956,930997,965328,1095383,1246407,1558011
1168047,1146919,989146,1082881,935135,971890,1100099,1247911,1473590
1132433,1146190,993821,1086842,927614,963007,1103184,1272571,1579899
1132472,1144919,993997,1085678,928790,965888,1139650,1232224,2591184
1137728,1145770,1009939,1096653,936098,956332,1127159,1246364,1513759
1133941,1145855,1003269,1092461,955947,960373,1124053,1216304,1841306
1133563,1145961,1008244,1112477,931528,952161,1101064,1235355,1578077
1136433,1146657,998854,1086827,932688,954700,1092698,1211766,1673191
1132137,1147194,997748,1086287,956849,964602,1115881,1255888,2763726
1133333,1147404,994283,1079131,944625,968231,1121160,1209307,1592497
1138985,1146262,1006877,1087875,930353,952119,1099660,1244166,1428230
1161096,1144181,1006749,1084394,943000,956430,1103162,1206344,2498128
1178243,1147448,1006870,1085272,942249,972007,1117101,1251367,1549635
1141419,1149816,994126,1088666,946183,975889,1108149,1219580,2945002
1134346,1151357,998447,1099331,943800,976383,1065678,1475746,1628722
1133125,1146893,1014669,1090460,932708,958084,1100071,1299306,1613197
1133342,1148831,991569,1102155,934025,957559,1125450,1278448,1565051
1136971,1146379,1002554,1088043,938592,967802,1107249,1247821,1634733
1121206,1153861,1007416,1106286,948473,949823,1122998,1251106,2766564
1132303,1146683,1002438,1082489,942211,946649,1132004,1222888,1548507
1133940,1146577,996281,1091754,933871,962846,1109831,1272543,1486630
1134312,1146149,997266,1083982,930580,941772,1111134,1256454,1855583
1134506,1155223,1004795,1095136,950184,954183,1083898,1285516,2773930
1135512,1146068,1002971,1087012,944961,966601,1100951,1227245,1552992
1132218,1146136,1006857,1089072,943105,948487,1117233,1276920,1493054
1134747,1146163,1002698,1087702,929086,964832,1095690,1211873,1452564
1134732,1144563,995341,1090700,932417,962518,1321190,1272135,1580344
1132287,1143468,1003946,1101087,928260,944770,1060070,1245596,2583504
1132889,1148936,999106,1087490,933606,970155,1005853,1269767,1759092
1134478,1148127,1004499,1088198,931904,952029,990692,1253842,1642792
1134158,1144859,996778,1097923,929807,967870,1001744,1254127,1521196
1132859,1152028,994799,1078883,931371,945833,1012351,1225572,1534799
1133740,1145038,1011003,1089839,931625,979295,1007019,1260275,2663727
1134140,1149490,1002203,1079367,918538,958181,986925,1218873,1468191
1133617,1146514,1006988,1108419,936630,974657,989812,1253748,1449760
1134798,1148782,996541,1084621,940984,964504,1007737,1230258,1737412
1134759,1145417,1007403,1090922,950388,969673,988288,1271396,2793701
1134584,1147032,1002896,1089914,934794,970499,1017292,1460662,1574092
1133235,1146061,1000815,1105564,934303,956516,1009534,1306027,1565843
1134623,1144677,997772,1089488,927639,943398,998803,1189625,1500585
1133924,1146466,1003789,1096362,934733,955203,999692,1225165,1607338
1137776,1146966,999608,1092096,927416,970416,1012459,1217202,2704001
1135356,1149290,996749,1094763,943098,977854,1050511,1243959,1493687
1134811,1145548,1003946,1091095,933657,953465,1116643,1226271,1808686
1132855,1148183,1002408,1098807,938576,969198,1077139,1265123,1544594
1134086,1145042,1002401,1143496,946036,959575,1085619,1259225,1637994
1137238,1150118,1013947,1106022,938301,948024,1145720,1231835,2779573
1132199,1146742,1001600,1089809,949221,968776,1137992,1245447,1527401
1132584,1149882,997577,1086641,920132,958346,1130450,1239527,1456549
1190893,1143084,1000372,1082964,931433,962204,1106658,1212287,1401762
1133147,1150306,997072,1085861,932153,977765,1113573,1230606,1548440
1134144,1145818,1018353,1086599,929775,940845,1099515,1219889,2920479
1134741,1152701,1003898,1092530,932778,958040,1100757,1268043,1658337
1137237,1147533,991739,1087278,941502,964764,1058863,1238505,1604227
1136645,1146987,994517,1088481,939195,952916,1105887,1259381,1528392
1134161,1149427,1016936,1090587,937284,959675,1076825,1222305,1581214
1134674,1148885,1009440,1109296,929685,963873,1094128,1227869,2723116
1134446,1148124,1006456,1085138,935296,953255,1055086,1216385,1506385
1134430,1149634,1002723,1095454,934817,964077,1052703,1236396,1856428
1134194,1147638,994918,1097704,943785,955794,1093227,1226037,2604093
1132944,1146257,1013896,1120068,927972,964782,1101012,1480182,1660883
1134669,1146819,1013379,1096996,942682,961799,1074471,1324456,2746243
1135630,1149513,1004651,1091165,941490,955574,1108551,1227124,1570793
1132600,1143674,1006798,1089607,941550,950215,1097094,1211867,1458964
1134060,1145975,1002868,1096250,938540,943870,1089295,1226721,1458969
1133110,1146216,1007970,1092050,931785,972636,1089315,1216906,1556396
1133377,1147543,994591,1094742,931861,955890,1115505,1223205,2916585
1134703,1151606,997378,1090466,927990,948451,1072344,1220166,1624904
1136523,1144622,1023009,1091204,923753,955112,1086093,1236519,1550012
1133795,1150101,1006592,1082771,924176,939563,1040245,1220764,1472094
1133590,1147689,1001289,1093375,948823,970633,1046281,1237624,1641474
1134707,1151073,998766,1100867,947691,960701,1071249,1249565,2689363
1134650,1143317,1000150,1099096,928625,962332,1057622,1275363,1507501
1131642,1147614,997163,1095748,932852,948431,1059120,1224620,1435851
1133339,1146194,1014068,1094767,932497,955057,1059479,1228665,1783854
1140070,1148044,999570,1091545,922752,956727,1026937,1228323,2774938
1130290,1145877,1012582,1101786,940219,945918,1025563,1241254,1583250
1135338,1148838,995430,1089540,940285,963434,1085704,1213730,1507385
1334361,1143099,999991,1088764,936039,962130,1054908,1299180,1593483
1156435,1147045,991198,1092546,935000,959470,1040699,1242200,1614482
1136688,1145283,1014030,1086143,947155,965037,1088864,1267246,2641860
1133215,1144798,988920,1088643,931795,969597,1085510,1220782,1815457
1134791,1145032,1023764,1096830,938751,968109,1104998,1253565,1600196
1134714,1149144,998738,1108385,932464,962491,1147559,1440068,1514240
1130985,1148638,1002784,1101622,927376,951195,1084328,1314059,1576774
1137461,1146942,1012133,1104705,923228,948055,1077411,1260034,2646115
