SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
340563,437006,723896,1305244,322240,429885,678296,1518143,3196512
334089,444319,718264,1304776,338222,423139,646901,1647817,3090735
334258,431819,735263,1301053,335418,430633,906967,1602195,3569278
339100,424107,708578,1307176,329693,432240,903782,1560556,2884195
333937,425262,745238,1317232,347911,414309,768510,1557362,2846383
341023,426381,716644,1306213,342800,419504,862562,1612301,4014972
333249,430137,736914,1305833,322758,433616,780810,1501075,3194670
336512,425131,751475,1315858,325745,432274,714221,1557493,3464872
340924,425009,734067,1329919,317769,413192,635874,1549369,4092756
335564,424052,803234,1314281,313481,435893,803422,1635210,2983873
343325,432954,731656,1319943,341224,423697,1023262,1547364,2961484
333925,431971,743754,1325176,322417,420928,963201,2065163,3577117
333614,422853,725054,1315398,312524,434279,945047,1867936,2730320
333548,424239,725332,1306959,317635,411652,912610,1872321,3358778
337825,426728,731115,1310360,324074,428295,894243,1752088,4391761
340697,431621,745489,1316239,321634,435071,865098,1713089,3162462
333517,413419,727213,1314184,323802,415560,873395,1710027,3094424
342651,409961,730358,1310813,313605,418112,831859,1703829,3624021
324205,414562,701317,1313672,327539,430505,780753,1647110,2894480
322713,418736,747633,1313701,328567,427145,779219,1577568,3003392
329022,417693,714387,1312028,321306,416212,754471,1642047,3611032
321998,412323,722009,1317341,323742,445430,755624,1544912,2844718
328939,413244,739738,1312012,325131,414239,734010,1478052,3538483
321559,416972,731920,1322917,333701,429363,729501,1557208,4059495
330019,419931,715152,1329544,311887,430920,698267,1498314,3009184
324041,413516,753467,1317039,320038,427061,711819,1464638,2921889
323334,413712,739103,1309324,338638,424674,667107,1524179,3880182
323046,418884,715106,1311907,319971,433930,664331,1414677,2841015
324680,417308,755731,1318608,313645,426139,660117,1403555,3331474
328177,413201,744536,1313154,340303,419698,648577,1491178,3761656
323140,419891,728681,1317325,320017,430502,653419,1416336,3557489
330672,406537,709569,1314767,320009,434145,622730,1431999,3198228
323174,404947,720512,1316997,338655,422321,628516,1451394,3129931
324110,399390,672113,1314811,317404,431707,615370,1424832,3006221
321502,402383,687289,1328822,329699,438166,612128,2147940,3544127
323774,406470,660575,1310665,323763,417115,640098,2023665,3075491
339749,399653,695246,1313600,336923,406779,626853,1949775,3084566
311574,403489,676995,1308869,317734,411390,647810,1885845,3884035
319688,401015,673902,1324828,325728,441753,657715,1838706,3199350
314126,407754,675967,1315198,330533,423932,675086,1765893,3294461
314624,400312,672515,1302172,323381,431689,763184,1716134,3676449
310303,403009,695260,1312540,331670,438274,641487,1799556,2861700
311971,408656,702567,1315221,317208,431404,874947,1830565,3069671
311093,408579,698790,1310678,317339,418970,682444,1849213,3943935
313700,399258,669237,1317112,320302,430848,631415,1814285,3460476
319954,391354,663892,1305590,323528,410523,640631,1727582,3192566
314115,397460,694950,1319709,336064,428183,780108,1693077,2960605
319348,396281,723155,1315401,332664,431606,790653,1709819,2969179
312569,389441,680936,1318137,330375,417223,657268,1673111,3506822
320379,390917,696877,1326620,313902,411929,733023,1624665,3092199
313140,394684,669154,1316966,319872,425917,621667,1561139,3171302
310841,389686,680984,1320464,344679,417161,790944,1482194,3601618
312295,389039,714186,1307797,333800,918086,744877,1569107,3555788
311746,393603,712255,1317779,331199,649232,780043,1524353,3206317
318377,395380,682665,1321104,325315,649150,618709,1591378,3920828
312142,390968,683620,1325610,335499,640603,711960,1502307,2927058
318325,390650,682973,1329104,326185,602459,635683,1566879,2743154
294634,398406,683509,1316854,321860,605221,667934,1773626,3481549
308490,390038,697751,1315207,317125,622429,654436,1855150,3159015
301238,388729,708130,1309617,331367,614278,705632,1738452,3163319
309326,399070,698969,1322476,335852,571887,633807,1817744,4301015
302729,386431,713409,1300362,324017,582858,780139,1818016,3186552
302806,402005,700660,1308491,335145,580349,660983,1798462,3031532
303572,401674,727687,1308546,320797,563566,869762,1686465,3694309
302126,386535,704224,1325516,320025,567381,675453,1627152,2842210
301981,381325,729173,1313348,327384,542506,715807,1686968,2895027
301817,400613,707493,1317865,329455,533457,821916,1676528,3601516
302145,408314,699255,1322805,329981,540326,708094,1571786,3399744
301349,405461,694515,1319554,325107,533173,868462,1573986,3188408
307052,403297,719089,1302955,336502,547123,776849,1573402,3022159
303810,398963,711003,1309705,331485,530901,702410,1528050,2973071
309256,408424,712230,1315145,351338,521676,699580,1727052,3710348
302473,401422,701535,1328184,339419,521510,690223,1642995,2859688
305131,380639,702196,1312625,319811,507013,699542,1641047,3315752
301410,406989,729625,1304212,325760,500843,670506,1564322,3984051
307756,407925,722364,1321442,321125,494015,705265,1563687,3557155
