b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
48989,54369,72264,60258,75254,138580,404381,377167,814327,1447728,4285459,7293241,12586514,22390973,79331132,79505905,137477555
49525,53341,70215,65534,77534,145815,327338,366397,733633,2116417,4308745,7050482,12637329,22583715,79183162,77634596,137661463
50042,55676,74580,61054,74975,133813,325519,364983,687520,1333523,4337539,6944634,12517285,22262811,78663581,77881406,138229658
48609,52872,71352,61725,71661,135640,278523,379966,722201,1433159,4325590,6559342,12529828,22192146,78123951,77609880,137232805
48678,52823,75125,63556,73416,141043,313523,388923,626547,2111728,4262392,7258834,12644216,22387899,79449063,77076120,137651019
48995,52087,66443,61333,73341,129529,297152,390534,1075106,1344764,4323200,7030083,12660797,22405502,87209145,76957062,136982546
54064,51931,70845,60683,72363,128724,430523,370936,828076,1352027,4328229,6834753,12710353,22342862,87422822,77543691,136216493
49167,52504,71783,64860,73406,147702,399912,378772,738481,1409705,4372859,7071382,12517682,22108284,89719883,77672808,135667920
55636,51511,72340,63416,73776,131845,386281,409639,692452,3035975,4369653,7315187,12662848,22435676,89432297,77358968,136590767
48097,50485,68073,64187,73143,130552,340880,406927,674964,1288276,4254855,7096273,12523945,22203163,79608218,76744148,137071473
46593,51634,83041,66057,82195,132821,348433,392415,654828,1418936,4424646,6949743,12705184,22450635,78986050,76884995,138078543
55187,58049,68697,63320,73308,134102,319121,382034,633190,1262829,4268243,7323842,12815960,22146460,78521629,76162564,137059429
53172,53381,76352,62922,70575,135025,310334,371785,820403,1455179,4381773,7226071,12570436,22407142,89739705,77112635,137090140
54448,56868,68111,63889,69533,129103,298409,420281,747284,2104042,4393136,7062275,12737081,22404454,78480435,76548824,135019086
52098,51319,71875,63866,70189,131837,286900,362684,719978,1350162,4299664,6828670,12650928,23133995,79113128,76779321,135439593
54010,61100,75488,63368,69767,142030,280420,452060,678456,1319920,4293202,7540965,12844620,22323119,79286240,76488402,135541428
51812,51377,73645,64178,72159,165620,320858,377989,678027,1343666,4424813,7428821,12628610,23094034,79861700,76676798,135358219
54632,54650,69679,60575,1876850,153533,305033,379298,637564,1362742,4264676,6838909,12809789,23298167,85291214,76582449,134781825
60676,53568,71890,66096,72806,151991,343983,423688,708232,3110983,4398238,7015987,12710972,23339358,76634130,76261510,134880129
52277,50111,68909,63523,70613,152648,310222,381186,752655,1284787,4237326,6410172,12899834,23042032,87135907,76836406,134498454
50564,54991,70486,64219,70997,147528,309729,357228,707591,1330998,4310235,5475695,12559598,23084275,80085624,77371256,135963201
51899,52092,75096,65905,72885,143129,359824,376334,733501,1297968,4443394,5473992,12858652,22280613,78768676,76672801,134879593
51574,53210,68864,65598,71031,127907,342183,375201,1757902,1307820,4233579,5469946,12589093,22388321,97564362,77438240,135008007
50217,52203,71253,64135,72020,133891,359170,388287,668820,2905367,4286516,5464934,12864929,22197084,83610482,76007032,137397543
52875,58024,77070,65524,70331,121185,316135,385840,677271,1305859,4264615,5493047,12541615,22547798,79608373,76371646,134378737
51299,55321,69695,62325,69982,138126,389946,384988,763083,1399305,4367461,5467369,12913294,22454981,78511265,76754692,133738126
50373,51653,81233,63864,70436,134661,314632,370814,729942,1330949,4315001,5495745,12668124,22562137,77724306,76472779,134997375
58494,52127,70392,63051,75406,123119,314349,381609,671763,1351973,4232065,5464730,12787630,22498114,80590986,75904010,136456313
53238,55749,70113,61816,71902,124002,311862,393069,655314,1335834,4239968,5472829,12648366,22585202,79778118,75913759,135145916
49978,51720,70671,66901,67867,131965,329487,447448,629954,1396755,4280743,5485338,12811747,22666845,79581042,76086442,135693036
125137,51956,69547,67357,73288,122725,321006,378815,790132,1348565,4280254,5475195,12716785,22713990,85368621,76250118,136846959
56984,51369,78264,66177,69707,124209,294536,395850,759986,1370433,4283500,5450360,12907143,22561133,77952414,77283915,138429516
53070,51513,69044,62818,76316,121311,324584,367659,703736,1279695,4183682,5454843,12583571,22232183,79639690,77835736,136903780
53035,52371,68061,64058,80512,127524,314546,405977,734342,1417486,4281697,5485497,12995674,22267312,79285813,77260274,134315557
51428,50780,69647,63052,74490,126170,315218,381581,686902,1298882,4263930,5506738,12556806,22204535,79172883,77756397,136196222
51079,50922,70733,63108,72939,307584,303235,353669,1692135,1366084,4405736,5004435,12871983,22844098,82746150,77394332,134535245
51610,52635,74281,65404,83489,312187,297547,373726,627973,1375185,4254766,7774451,12591068,22813045,79234059,78002857,135905789
53815,51402,70188,64206,74887,283576,310922,494527,729872,1414979,4236551,5526250,12861833,22929861,79118958,77261602,134887750
53005,52901,77365,64607,73473,287859,326522,391586,699017,1256511,4426002,7191796,12601920,22835099,79192363,77801991,135472356
51865,53204,73271,61859,73030,280162,303261,393422,693882,1371917,4275105,5448696,12846724,22578138,81774425,77239381,137145133
50740,52091,72435,63403,68839,152096,300963,386666,656333,3088670,4384157,6113210,12488865,22473969,83644182,77969965,134864654
49534,51307,71209,61269,71940,108183,307787,384636,644545,1321125,4278825,6474120,12861478,22537856,79222517,77014802,135731922
51563,50363,77410,62899,71442,97706,279599,391373,1887742,1332269,4414508,6633520,12612068,23258855,90825418,77736871,134685215
57293,53311,68261,62339,71067,106316,275293,391428,767944,1313031,4294944,6491015,12860473,23089003,78114662,76945344,134771356
50418,98858,75145,63710,70298,97930,273563,387605,695608,1309475,4389773,6984542,12624271,82321915,235615703,77522054,135187463
51809,51031,75030,63251,79992,104398,381553,362912,690129,1314337,4416131,7273081,12876018,23348460,78658484,77024521,136613233
50646,50381,69020,64585,81140,97508,233551,379431,673442,1293023,4206990,7389338,12613918,22591439,76820424,76245449,136805692
50251,58133,69949,65682,70649,97566,229164,400088,616351,1306488,4229129,6998467,12962634,23738975,78867831,75983439,137136823
52378,59181,68398,65083,69669,99444,242902,375217,697439,1362973,4517397,6698529,12520048,23295115,83977810,76612119,135242239
49455,51547,73803,62715,71001,105293,228251,344228,1986230,1290568,4400870,7033332,12931618,24298876,78599864,76186124,136634188
48408,50426,82269,63172,69953,97358,234658,438963,699462,1416283,4296421,7310158,12592390,25168382,78410448,76904974,136500565
50430,48810,81454,65046,71213,97174,226107,347803,719283,3098632,4410376,6852540,12996265,28254844,78666603,75855618,136304659
51198,50619,83785,65463,81750,101221,295541,364943,664427,1286859,4469350,6921171,12586805,28562077,79022658,76846915,135108790
50390,49567,75844,62178,74406,95618,277603,423949,672811,1396164,4308762,6896531,12934607,28707727,78740771,75945711,136137654
50877,52632,77002,63247,73639,106947,345642,393972,619499,3073801,4322101,7442228,12654753,28816913,78344975,76739616,135150598
49395,59115,78925,64774,74408,110101,298710,354163,820361,1302915,4350073,6815511,13001535,28663829,78944874,76224171,137278879
50161,51783,77803,64047,72253,111881,288707,384340,749395,1394658,4275709,6995224,12850406,28895616,78903313,76396201,136920426
49237,51519,95666,62974,72920,111686,291419,377105,720054,3066056,4289539,6967241,12929029,28353193,80114174,75899465,134926828
50518,51767,82101,64903,71025,107402,314971,348178,670128,1292834,4465451,7042392,12584083,86797950,78422904,76204975,137545703
53742,50521,82191,63359,71014,106730,367665,377932,672238,1375930,4293467,6745063,12862483,33690729,78939957,75832918,137016465
53060,51939,77252,64270,73393,108297,328582,356440,650654,3064705,4436268,6998782,12569964,29683507,78423154,77636538,137176314
49537,59290,83195,63807,74068,108647,304591,351661,718765,1330569,4374008,7284708,13005727,28673095,78750145,77127248,136924760
49538,51813,73042,63936,72964,108507,346885,360370,719383,1387406,4313890,7368683,12601893,28620324,78876489,77187765,137226916
50822,51720,78815,67608,72691,106376,311253,372943,729193,3088697,4468715,7170567,12911891,28779152,81978987,76604643,136969274
53386,52658,83522,63102,73577,113267,283140,391825,679360,1333718,4293368,6909577,12586653,29512032,81910420,76928913,136943783
52735,49541,77159,63211,71766,102232,270301,379338,688534,1384478,4495343,7345438,12832959,29564579,82729573,76591589,136459970
52491,51944,79825,64007,72444,99318,293361,349160,695401,2874608,4310655,7069320,12627180,29502321,78321755,77083914,137033643
53681,48942,75358,64232,73439,92676,317405,366772,733206,1376553,4352231,6988261,12870845,29582370,78296801,77416477,136250817
52443,49786,80813,64001,71997,102581,288949,339250,711199,1476220,4361807,7398375,12594652,29536607,78774261,77865386,137647819
52774,56748,75173,63867,72595,94948,290672,381957,690341,1383259,4329826,7106708,12930641,29673570,80374096,77238182,136617992
50185,53829,80149,62084,71775,104923,311520,370984,1760556,1424120,4239949,7028896,12683133,29571994,88842063,77577048,138303611
50760,51234,76493,65641,74523,95582,275337,366214,633838,1363251,4524752,7004876,12920326,29615477,77993300,76774430,137012702
50517,52814,84156,73389,93182,98281,313609,366666,720429,1410064,4223352,7147052,12549015,29750320,76609087,77372840,136703820
58780,51049,81012,64368,93721,1619505,323146,400037,736750,3094880,4324498,7125990,12859888,24538875,75046949,76967740,136746239
51886,53683,75874,65376,92819,561951,296040,402184,697408,1347306,4422188,7293171,12571730,24584083,79539467,77235469,136823691
51687,52771,85223,63941,102348,175912,325175,386123,694455,8074139,4307946,7228014,12804007,24582813,76998941,77353219,136551180
54085,52110,76315,63487,92391,109984,287273,380456,678334,1387157,4257116,7253440,12547139,29956953,74910826,77492416,137146706
55333,48704,78930,64540,92386,104358,321266,386585,628799,1338841,4406187,6986319,12868858,24656511,76931790,75705464,136387374
58709,50145,80083,64680,101336,108810,328333,391647,649330,2956084,4463467,6958443,12545676,23899814,77697733,77600220,137214935
54892,52965,76862,65070,92258,106022,288625,360411,1974375,1310754,4684839,7187517,12861732,24709332,72268814,77214102,136131187
50941,51630,75747,64618,84638,109391,325205,389027,740387,1355552,4263677,7256798,12610302,29979373,77874787,77963964,136729671
54789,53644,81565,65018,86555,127832,311926,354349,685636,2898617,4373181,7181098,12851484,29941336,75441888,77095417,135226221
55920,50734,79013,62948,92320,113994,288915,352836,682206,1336399,4283367,6834452,12571967,29865154,78811697,77583304,134279502
54001,52301,77149,65467,83591,111946,335821,362926,653495,1321467,4315866,6943403,12765448,29907713,78982972,75321008,134943992
49905,63382,77679,66393,82686,94301,332967,387305,704951,2948145,4451581,6483521,12621872,29770676,84474987,77756713,136991299
52066,55083,90002,64749,85283,93846,319681,356342,745800,1378313,4261543,7782195,12844090,29909524,74239412,77374203,137028134
48733,50908,76935,65462,85768,104446,306334,405875,728125,1351942,4297954,5463203,12899023,30083015,87476335,77800806,137200854
51666,52176,79357,66499,85181,94406,293411,373323,764143,1349445,4405233,6027964,12826297,29918887,76651117,76660873,134291723
54654,49042,83597,65826,84443,130275,286263,378936,700744,1342965,4338266,6818804,12681325,29031965,75969982,76899289,135684029
53109,55724,71395,65361,80399,129544,295956,367059,740429,1366534,4238249,6677239,12701381,29227589,74925385,77444767,135748071
53694,51072,71405,68026,83712,127431,293265,425452,808741,1361296,4479885,6884456,12624064,29809518,81291157,77303188,137581210
52811,53394,72359,63251,78334,124495,282773,562183,1927952,1371907,4429375,7165517,12804024,29847282,76617194,76575431,136004572
55188,51226,68255,68085,80461,120631,291512,349332,732490,1360725,4282763,7174535,12542844,29969506,76577132,77524663,136681150
53364,53168,75704,65502,77408,131688,295080,353045,704183,1360587,4300567,7300841,12752057,29643990,83218662,77155337,135994778
51471,64101,76148,66084,84849,120990,287380,366112,1743511,1393782,4419609,6889513,12523194,30075073,210272471,77660151,136246450
54617,50886,72634,73788,84029,162276,297458,349899,649590,1299174,4261175,6834247,13034653,29628075,77207745,76296604,136618112
52349,50808,69123,67033,79691,147244,289536,362556,815463,1331951,4203333,7203241,12646717,29767151,76189838,77563595,135406887
57088,50141,70999,76397,76625,124139,263425,360311,729109,2984238,4484006,7350775,12849884,28872306,75490256,74714157,135269281
55865,52277,69050,74381,83981,128725,294861,355284,705505,1337818,4303244,6834426,12630122,29914870,82304766,76274350,136418729
61089,52186,76328,87332,78296,116651,394400,344911,664497,1349675,4319257,6790704,12884185,29310687,79437108,75538364,136379002
53179,48897,77446,72931,80386,134266,315123,360027,649125,2973003,4376588,7019422,12680873,87769340,75957979,75751076,136775230
60587,48477,69738,83212,82584,117225,295356,389510,614366,1273081,4311367,6895348,13011056,32395654,75207712,75515980,136144851
54723,49202,70688,87550,82955,128666,308031,384239,791820,1372368,4286688,6990232,12617269,29013875,75119320,75747953,136953967
52492,53531,79524,77042,82354,133322,294641,410807,721357,2982474,4439979,7255761,12954676,29218322,79445520,75150708,136033486
61630,52791,71607,87860,80764,123470,298633,345222,712047,1307938,4467892,7021112,12564708,27996622,87109431,75588703,136421198
51643,47898,69772,87534,97962,159415,307184,375307,695348,1398301,4237369,6910708,12932204,29525555,95842962,75223944,137057835
52142,53159,70167,75376,90462,156170,287745,355145,667252,2997555,4348502,7209616,12581805,29083808,81054822,75561264,136518079
53986,51554,73464,79677,80925,134877,294418,385798,624133,1305530,4330396,6952246,13036685,29824576,79545814,75189557,136283965
54839,51293,68599,76292,81376,104744,299829,371051,678680,1408043,4422518,6957266,12573818,29035299,79027787,75537672,136502223
52256,53003,78416,87066,91362,298087,362377,433057,1945716,1331844,4391811,7407628,12974383,30067058,78785039,75290740,136772456
50437,52672,83330,76041,90471,128821,308390,366292,731325,1391093,4436555,7227666,12600125,29025185,81761268,75682074,136633833
51371,50973,67621,86433,87589,125132,307072,378409,686439,1424640,4240144,6939074,12960068,29554296,80302038,75360487,136937918
53595,55079,70056,88466,89879,114492,308833,374266,629148,3022853,4288077,6968171,12607049,28859749,93394655,75470804,136653982
52876,51641,68862,85020,88373,110680,289513,390056,626488,1300985,4474072,7014675,12879913,29186726,89522147,75324700,137348716
53753,51021,68883,87895,87644,114284,310911,376859,811379,1471931,4371171,6974323,12697538,28733070,89284970,75284767,136677082
53574,57007,77419,85960,88836,133866,299338,375954,763919,1387482,4296453,6869409,12864007,29952858,82286533,75535367,137253142
55260,51926,71655,84266,91002,110686,291243,377212,714423,1386594,4514474,6929603,12605545,28697869,81227402,75362464,136754274
51433,49271,70082,84259,89083,109434,303982,369293,661938,2949143,4378981,7201721,12898740,29865914,80859609,73664979,137443643
55296,53703,70656,78054,87911,105802,289720,439594,700509,1321210,4275539,7173843,12625863,28176362,90473337,75148006,134758977
53033,52466,71327,83511,86522,102920,269088,401230,662170,1368518,4331366,7010139,12854734,29384859,85137147,75450643,137486491
53639,51940,80526,87002,87811,106077,287043,383513,660464,1401816,4450330,6938358,12607735,29353731,81129991,75685811,136737036
51445,52479,72131,89149,94459,112887,367624,378497,1898417,1384434,4289242,7003719,12943731,29075632,79900791,75674861,135234680
58308,51430,70644,85122,79757,104628,395830,382807,723526,1331564,4320074,6985872,12597983,29514250,78500499,75696377,134937616
49082,62098,69418,85504,79858,115323,229928,398297,695190,1411238,4406005,6783277,12926854,29474599,85661070,76113323,134649350
56525,55699,81490,89022,87574,105484,226951,368250,662803,1365118,4266467,7122374,12690961,24183308,80016791,75509047,134489219
51899,52578,70041,91348,88790,103778,215461,385071,635614,1392425,4342170,7277314,13006499,24584979,79999995,75340770,134456814
58214,54217,72240,74559,88080,109434,228420,398487,620004,2968778,4393285,6890699,12561303,24569510,78877955,75662867,134546080
50417,51195,72163,76202,82650,102861,2403155,382379,669209,1290948,4324680,7294688,12697145,24550683,79953236,75527312,134887247
59372,50515,67598,78024,78744,108844,254820,477973,1853812,1373936,4280814,6751119,12567574,24644619,76747250,77072162,133933498
51323,50522,76615,74469,78320,105860,216265,415034,737751,1339608,4465194,6903151,12815722,24748093,85864391,75374453,134030238
65706,50590,87915,78322,78495,100878,248594,411060,646123,1354405,4348547,7204112,12583779,24530486,82990484,75629496,135077555
54689,49646,76656,72728,88164,104467,278791,415179,645860,1348370,4346900,6579386,12877982,24505562,80883907,75664128,135862758
54850,52865,88510,76903,78975,102312,229601,404379,666606,1385748,4398774,5491241,12570512,29082186,79713530,75678059,136665543
52010,53242,78201,77149,78762,111274,270306,391543,2276774,1324441,4278768,5588728,12957289,29684755,79042572,76322735,135339349
53710,55113,71260,97906,99145,105091,273395,374271,756127,1357375,4327857,13488232,12552778,29373892,79742333,75907734,136638693
52103,51502,74665,89361,78803,100904,293759,381431,729304,1326099,4403679,5746376,12900612,29805997,81015710,75604043,136776460
53584,56924,74690,64230,78191,104759,252996,379643,674258,1309111,4347385,5451437,12619120,28961636,81179499,75581835,136096122
54234,50623,83173,64954,80208,99726,256919,363488,693895,1353734,4640577,5465800,12951874,29642363,85967178,75567734,138851438
51832,62126,78035,69040,79445,102039,251991,410771,1953685,1302041,4448295,6115394,12602949,29409860,85667027,75860468,136317417
52262,51775,77181,65119,80104,98826,293795,425723,731787,1342444,4271249,6424153,12965153,29611599,80896171,75673955,135122722
51737,60780,71086,67170,87132,103112,271834,379340,710175,1368180,4308967,5443342,12629697,28958277,80460196,75697920,136487629
52256,51980,60055,63725,80190,104050,264483,392849,699827,2935883,4735485,5450095,12983262,29701371,79946980,73922425,136739621
52801,49670,71464,67112,88126,101718,319638,422385,670742,1309494,4273163,5233146,12665142,29427075,78970184,75614367,136359857
52120,48898,78904,72194,77974,99529,282623,434642,651776,1407564,4237964,5393688,12999694,29687126,80793045,75944058,137283309
52570,56573,69691,65128,76829,99187,294266,420022,676813,2936573,4252173,6022998,12498845,29642620,81054024,75850533,136909537
51493,53057,63484,63043,75084,102053,309683,409106,776759,1341041,4284408,7206729,12925104,28573003,79215363,75215337,137386402
60065,68891,71874,63838,73482,110797,320190,403662,718570,1368891,4208253,6827155,12554503,29681334,91723011,75456718,137215906
48630,51288,80598,65432,70672,94100,318391,424631,682210,2990190,4286651,7118246,12887732,29942283,92622907,75710450,138901673
47079,58450,72202,64885,72488,94714,332763,435980,632244,1348820,4428176,7115442,12493198,29574236,80524595,76703237,137600803
47280,51693,66645,64402,71754,96960,317898,408812,640676,1327731,4325288,6994035,12973561,29839571,79648782,75856303,136150588
47526,51520,72026,66003,77556,103267,318728,414749,715938,2963796,4289438,6604363,12628221,29842694,79405178,76386197,137652370
46877,51976,64878,63779,84028,108212,316419,425590,757078,1364926,4318350,7217457,12864679,30055233,80704462,75893056,136190711
48961,48721,65592,65026,74274,92493,313701,396885,718999,1352352,4054201,7231353,12572830,24349610,80807456,75330590,134962112
47980,51175,61342,65801,71284,99113,330341,439962,666337,1343169,4468237,6897223,12905381,24434853,79796769,75432944,137582243
48888,55372,61937,63496,72068,103962,328151,404952,637012,1372214,4154459,7022934,12593505,30034329,79782761,76277720,135106232
46572,52237,68455,65520,72766,101287,311740,389928,620852,1338115,4418971,6885894,12868592,24508163,80224252,75195175,134981928
48135,51925,66507,63798,74534,98417,318857,386748,775057,1340823,4409512,7350028,12653111,24699990,77163358,75261912,134612472
48531,51812,71896,63269,74828,92920,323516,376456,2183343,1358925,4204983,7002055,12828588,24498480,80485958,75479917,135226922
48231,51386,62763,61362,72987,120202,302073,390861,714337,1373806,4320766,6990631,12533751,24643272,82434458,75366944,147294267
62408,51185,62160,64290,73402,114295,287911,362371,750709,1435863,4393762,6796562,12950211,24569832,80952666,75615550,137333901
54560,54666,75443,61379,72138,118810,298367,409071,665580,1380888,4323325,6800128,12567686,29905571,80241292,75780298,135485757
44976,53481,71227,64030,73380,113127,306559,395993,630582,1407514,4175423,6991015,12953000,24514883,83841282,75472718,135141392
45281,51042,70782,60773,72065,119832,326477,405602,684599,1365803,4380413,7072731,12564892,30316143,84309593,75457001,135413056
47104,52343,71973,63300,71790,114727,303222,388262,779854,1320559,4223447,6904056,12941296,29710385,90386260,76903407,134834099
45502,52491,72087,63393,73643,112456,328251,422271,701623,1342304,4432316,6921297,12578022,29950250,80615211,77074421,135413446
47873,55134,64754,63470,73239,112759,322750,429300,687930,1372743,4398211,7268771,13007933,29735483,78608918,77221897,136338529
45705,49274,68956,71374,71892,131213,327479,451355,672256,1363683,4335098,6817883,12611599,29832785,78559382,77164854,134525989
48710,52039,66168,63774,71957,112732,307795,464995,675253,1341482,4650331,7277799,12951748,29947903,80345557,76987431,137181159
48073,52465,64048,59805,73218,111967,319635,471948,829748,1397057,4400118,7289791,12554649,29824103,81287675,75965872,137683699
48131,70936,73218,64306,80014,116058,287274,460323,783182,1346993,4397782,7013089,12976277,29654072,80646058,76649013,136622950
55468,57198,76174,63735,74612,116955,389311,447439,739679,1370158,4195698,6796989,12498827,29824114,79357673,77366314,137597080
48458,52042,62094,61955,73494,131370,334673,462069,717718,1364778,4367078,7276590,12844721,29817904,88736684,76947188,137027612
52532,53113,63009,76106,72980,99252,289097,427885,1709165,1390619,4373854,6952369,12559039,29951637,80145131,76519220,137917920
43271,57408,67568,84908,73312,105247,293298,432553,634916,1389111,4430188,6953288,12999459,29899624,79162441,76953592,134911968
39560,54679,66447,82824,74550,100773,290133,416043,718560,1353435,4587218,7134148,12593684,29882608,83763384,76976125,137588529
42152,51857,68232,82416,72124,94624,281717,424992,733663,2970097,4436239,6923106,12929856,29794020,79963315,77337398,137815714
41541,52871,60796,75565,73239,110890,286857,388003,747019,1317320,4311745,7262207,12572271,29861537,79619746,77423117,137771246
50816,50864,68021,85656,81061,102479,277891,400455,1833989,1369579,4291460,7081357,12861005,29897529,79530156,76744052,137811352
42603,53962,77486,96039,83742,98270,309777,409464,642815,1373237,4421616,6357684,12564268,29613469,78830911,76697323,137675697
40707,50951,62956,65376,72872,96536,317934,390790,682272,1378326,4355462,6081239,12952820,29757384,79850019,76721575,137672374
42955,54303,67521,72107,73778,92113,320790,381146,2214475,1338100,4230069,5371372,12728205,29873027,79554466,80260270,137957649
42181,53061,78001,63180,71538,102315,286276,461111,754854,1389134,4405367,5616891,12936475,29797514,78862598,76610010,137459786
40666,51520,61594,60840,73999,93861,335939,385964,722819,2970597,4322828,5262602,12562223,24522992,78867740,76637070,137602100
43268,51128,63265,64254,74346,91578,301258,354728,695921,1339547,4177295,5440988,12984558,24426249,95054145,76092644,137461645
41587,50481,75669,72120,71018,89013,304968,383969,702685,1422397,4303611,5266699,12576155,24728830,75738471,76019954,136917605
41999,52122,79811,65506,73742,91066,285996,440574,671068,2953707,4409785,6244534,12915933,24568626,73943550,75925423,136871478
41621,50513,71573,65325,80931,102716,290140,408441,655056,1350393,4256490,6427476,12548382,24434649,75681757,75924490,137581306
42064,51159,71513,66372,88658,96385,311861,387281,1947015,1330296,4126639,5434019,12835794,30171958,83790930,77357683,137103253
42867,50983,72334,68105,85543,88937,293810,404247,720575,1285657,4390085,5377452,12529957,30273158,79088670,75880102,137441569
42088,50686,73646,67780,85482,89348,298105,404455,661735,1382069,4132330,5392477,12899362,29913486,81279818,77127002,137820281
40410,61856,61358,74411,83590,90520,296487,402943,634278,1312473,4227577,5468994,12495017,30205988,78595618,76178879,137507315
42735,51758,65523,65056,85581,93244,287916,412850,684170,1374250,4379488,5418830,12884833,29987424,169402993,77228220,137573737
43209,51243,79256,65162,83810,103282,292292,414758,2160511,1334799,4247993,5417546,12568484,29980630,79408591,75214340,137844093
42570,54207,64465,68796,85251,99938,290677,488236,766092,1338041,4141573,5436481,12898432,30282417,78015993,76190857,134544628
41891,53751,60590,65197,85093,103879,308986,427140,726955,1332328,4417668,6000318,12561456,30196709,77976188,75943087,137527830
42864,51417,63018,65113,83541,99804,290445,400155,688827,1441020,4083578,7395650,12941375,30082395,79338593,76257638,137227978
42918,57538,73739,65053,85936,110492,282597,434082,662434,2942768,4239100,6934301,12508359,30035442,91793827,76125160,137359248
41536,51322,61735,67175,85057,104287,278715,398569,1767804,1300946,4292521,7016084,12870710,30076454,78698709,76361464,136506278
42110,51443,58758,63525,85227,105036,294646,408565,620777,1397739,4214371,7887405,12517330,30839734,78956770,77324532,134664420
42744,48491,71910,66523,84910,102645,402764,401399,701221,1352939,4233149,7223470,12845337,30757568,80227258,76059772,137258951
41225,52427,62314,65358,86233,105554,197098,418427,747177,1373293,4310757,6927578,12487209,31066803,77550551,76058448,134914344
42933,54088,61723,65209,85297,100404,213319,470120,700359,1348312,4234192,6837167,12958406,30943752,80786745,76109270,134920416
42121,48618,71584,66092,85511,92558,166746,414075,1849170,1298126,4112040,7526005,12493288,31227412,79532503,75982248,135834792
42703,52404,61908,65685,84924,131566,161477,423024,665976,1279417,4394723,6925287,12896208,31139219,78832829,76336880,137586394
40508,51183,60248,64165,85347,142624,162132,433630,675684,1365312,4203775,7209492,12479134,30498054,82628573,76060034,137347219
40774,52437,63083,64693,84973,124119,166154,423004,668856,3007409,4288350,6876432,12876851,30972899,81080062,76403391,137486014
41115,54382,60824,66354,74535,126252,167391,438807,763900,1378921,4223322,7204922,12584159,30812551,80938371,76154673,137444561
42700,51576,61452,65363,93186,125095,162370,431623,694879,1461203,4261173,7125880,12885486,30806894,79422362,76320295,135607391
41569,52942,61543,66233,80109,118021,267562,397678,677874,1456064,4250646,6959085,12476508,30846246,78244664,76117726,135031581
43830,65052,59252,65778,87989,126840,169895,393587,643422,1433160,4232725,6064833,12917721,30864848,87373464,77292397,136620719
40836,58208,68554,65919,79240,137771,179501,412073,824948,3024626,4248935,5474321,12521830,24609380,78269742,76095347,140419296
42710,52505,60625,65702,87068,120351,174115,404073,731772,1361715,4227674,5428134,12866875,30727175,77849772,76379969,136357879
41642,49016,59192,65573,79091,120275,167390,434930,696997,1460542,4196394,5493198,12502635,24568731,79340683,75946853,137423976
42362,51031,64507,81322,88904,132841,180871,386433,682040,3084490,4271845,5463747,13812149,24604685,79359833,76442318,137648981
42078,52786,60544,67590,91023,123589,295528,432622,696791,1400403,4313048,5442931,13750011,24488485,94599307,71031978,137714908
41870,51800,63537,68124,78285,119706,234826,512718,1685750,1502420,4301519,5477240,14108900,24483631,77585583,76076731,136907717
45819,52174,78466,68135,78767,115600,257044,389534,780108,3055116,4313546,5458844,13651918,24568458,240351976,77206210,137449714
43049,52109,61118,66834,77074,121354,255197,420681,743933,1476889,4316831,5501689,14122252,24484193,82343463,76338900,137043865
40063,53961,62151,66502,79034,145967,183000,357368,693120,1547449,4235148,5466525,13764504,31199355,81582465,76108781,136750177
42046,51563,61722,66333,78327,113118,239663,512106,693406,3083706,4314832,5447688,14054206,31037931,80723501,76342115,136504154
44777,51899,59238,65869,80018,113025,336208,441874,655544,1375722,4348682,5492267,13757899,31129767,84564034,76539381,137862801
43055,52187,58981,67104,80335,109080,291721,403557,627399,1539921,4425994,5373879,14157467,31203794,96141330,76386602,136495736
42927,50846,58657,67200,80836,107099,280617,485421,662124,3045503,4241448,5322111,13674106,31016219,80968277,76557690,137498525
42009,51375,64358,65189,88802,108973,277169,453806,762227,1420875,4316160,5463619,14123941,30972955,82079976,76599099,136021531
39926,59211,70278,64545,80855,111086,273649,426687,709414,1490175,4408438,5467543,13818961,30988287,88886510,76303139,135746944
49994,50662,70743,64161,88858,105738,276894,419652,669392,1496890,4266599,6534885,14245070,31306928,84031325,76851212,134655435
43505,50864,62447,63696,90405,108129,282468,424223,768625,1547149,4287059,6915616,13757063,31131664,81761545,76440683,135663015
42701,54774,65923,68000,90455,104816,278764,422923,722130,3000292,4534666,7357353,14103052,30994108,81261758,77380200,135042871
43104,49605,57494,65894,90443,115038,285635,401417,778879,1450463,4085788,7395771,13822230,30941468,80179094,76589132,135888008
40616,51464,60025,65551,91704,104791,364951,416331,738495,1486534,4302188,7073131,14047697,30079360,81739411,76629401,134584171
48535,51990,61497,67080,86209,113409,326979,389365,681360,1518603,4438550,7132301,13676006,30127741,81684576,74678321,135789659
43684,56799,63342,63686,89736,107620,268059,385935,694712,1486102,4460831,6858675,14066308,30118262,92970061,75651156,137288217
43804,58536,60534,67879,80214,103247,291364,417492,1691170,1489704,4136873,6841245,13845614,30230320,81465731,80053854,135589265
43260,49628,70426,65982,91354,102925,306914,495645,624831,1500715,4498610,6878054,14047269,30123353,84088295,76556311,135380215
43412,51481,62664,65756,78655,98865,306850,410140,681818,1500723,4456794,7101430,13678782,30298411,86571610,77414127,135209990
