x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
165082,184824,199333,279846,259546,265340,336707,478320,1151356
163343,305546,210056,280672,244057,282238,332158,519755,675146
163400,233232,200481,280763,247853,269846,321847,495172,883084
162076,441687,203620,275610,244430,287210,338157,477768,741031
159539,418041,209118,282310,243464,283986,344467,514040,679639
158227,419982,195588,278044,259757,267414,321303,508016,652123
160775,413275,197959,273821,246943,286053,315582,470982,726828
158374,408962,209358,274594,245929,280850,319687,491994,664673
165052,409099,198435,280593,243865,273621,335527,496341,688052
156932,411090,195859,298635,256623,255433,327393,525683,978499
156548,406915,214413,283854,248775,261616,314894,484790,774146
158529,407731,214085,276770,255767,278239,327442,460230,684168
156996,407676,224854,277597,240298,265646,316409,450706,692453
157950,382011,225330,275493,241030,278233,307710,678995,750595
157553,401306,193491,277779,241275,256255,318394,922453,658587
157129,394039,195882,286671,241490,249684,337655,512950,631858
165000,393713,214235,251250,259858,273629,324995,471010,704042
157040,397988,201400,275965,231383,268107,307283,477297,871146
157799,397879,194993,277460,259465,275217,310106,504062,1132933
158002,393961,210983,284142,230637,256009,315487,483561,686114
157072,395634,194841,286194,249197,246069,309562,482724,706327
165124,393876,201557,282970,248816,264185,325876,490843,624269
158348,398641,213625,276086,250089,262843,354086,462998,625586
153690,397564,203743,279598,257555,268758,314174,489044,637032
156554,390284,194475,274753,247532,272678,330917,446693,619203
153484,371336,206747,289185,245440,262400,317785,502555,884121
153057,373109,197211,281606,231128,277599,309025,489812,721528
153956,373166,203141,275680,259144,261130,313795,492499,667193
152364,382725,206182,276437,251321,273034,331119,462988,656796
150773,379630,196767,278026,261511,264552,315535,503378,593583
152491,383311,196248,276116,243988,267390,290682,469109,627747
153079,386421,208332,283159,258599,270989,297574,488923,598781
161605,376622,192935,277814,249349,247559,307029,459659,885193
152122,373524,208293,276178,233380,277339,322118,480872,1355615
151653,372963,221142,275502,256327,264014,310167,502430,747554
152342,374910,196011,277517,240673,259062,318550,507588,689808
152040,369929,201563,282763,247978,251197,320500,661162,645434
151827,373640,219898,285464,254168,259605,318949,579455,665487
153388,376196,199392,275501,243359,272273,320939,513531,646949
151068,384087,195300,276861,241371,274531,326726,500375,919518
156372,385657,213061,274400,245784,249774,304455,477177,759560
152643,375154,194451,299737,236886,247866,318635,512060,714938
150835,367097,197901,302401,258470,267513,332288,481292,663233
159337,370387,206812,276477,245486,266321,313742,521196,669602
152120,376443,200040,276911,268050,259730,333031,516892,625451
152005,374417,196481,277545,270717,271080,303845,541983,647440
152353,380091,206325,276801,259412,269851,318135,499043,650772
151142,387363,197320,283829,246103,252044,324214,545578,912256
150859,390745,195032,276110,268781,269576,300593,511071,879065
152935,356616,208360,274271,268926,268048,334519,537747,807665
152843,294611,201018,275446,257860,261860,324513,494940,815285
159374,296812,200388,277771,255606,267663,310964,532862,685859
148617,304923,205671,291837,259839,252181,306152,498016,655944
148127,303081,199754,285763,263657,271721,330435,540419,815069
156455,293018,194571,279964,254356,249847,311929,500121,676600
148765,299000,203501,275105,265331,266196,317854,536718,783171
150108,298090,206341,277361,246317,261177,308266,482116,1591178
150432,302557,193984,289662,239466,284519,335246,511207,754431
149187,290961,211231,284727,253232,288515,300752,486102,717023
147812,292676,193568,278346,242068,273459,319792,736500,783530
149915,360565,196635,277407,245519,266949,340030,557293,804566
148517,301201,209849,276626,254879,249230,302755,503356,936367
155451,301461,197372,278909,245422,281749,506021,521952,888144
148996,289955,193458,293300,245570,260324,320283,518663,776288
149869,277684,205248,278327,250073,271918,312670,475751,689001
154450,285420,200050,278950,248660,264705,300601,504577,615949
148182,274908,197497,277137,228947,247197,297083,526955,724339
148628,278422,211651,276859,262842,280892,296482,491917,1072698
