b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
17679,17803,18036,18165,17643,18728,18028,18648,27109,26302,28978,27215,31156,28280,26094,29816,49431
17787,17858,17732,18127,17510,18508,18127,18764,26223,26586,28009,27554,30785,27919,25991,31795,32166
17755,17566,18290,18114,23641,18449,17932,18802,26979,26540,28979,31110,30090,27824,26288,30221,33899
17995,17771,17760,18272,17668,18718,18077,18686,27138,25959,29116,27512,31314,28669,27954,32330,52307
17749,17754,17634,25932,17790,18587,17856,18888,26751,26528,27909,28173,32465,27621,26118,29896,32339
18300,17537,18046,18084,17732,18391,17794,18661,34377,26961,28590,27415,31177,27217,25637,31159,35785
17920,17659,17817,19336,17875,18453,17903,18072,24636,26958,28611,26725,34035,28554,26620,46227,34573
17987,17868,18224,18196,17527,18715,18055,18362,24046,25969,28344,27113,31511,27842,27204,38674,28593
18119,17620,17810,18855,17579,18560,17873,38408,25206,25918,27882,27799,32003,28752,26723,43415,49747
18173,17560,17812,18413,17662,18386,17963,23449,27577,26081,28423,26771,30743,28056,25691,35860,408603
17974,17553,17816,18287,17807,18421,17901,20727,27628,25795,28242,27135,30987,27881,26833,31773,34471
18194,17687,18137,18772,17666,18216,18207,20879,27256,25468,28885,28857,31455,27666,25931,30736,31661
17901,17587,18097,18799,17604,18480,18116,20783,25610,26514,29015,27989,31060,44888,27365,32581,30722
17836,17602,18089,18618,17472,18303,18049,20269,24435,26208,28797,27891,30272,27942,26630,40578,29312
17849,17622,18072,18266,17624,18468,17960,19205,25136,29097,28847,27341,30894,28008,26020,31110,31321
17844,17786,17682,18245,17548,18479,17854,19565,27908,26160,27067,27749,31210,29280,26514,45516,54030
17891,17690,17832,18475,17536,18613,17722,19686,27796,27010,29156,26259,31581,28289,27750,32953,32825
17871,17677,18194,18542,17608,19584,18016,20567,26533,26319,28669,31300,31412,28482,26719,31255,49775
17901,17809,17803,18070,17764,19666,18107,20459,27396,26544,29636,30656,32022,35818,26496,30247,30545
17977,17619,18245,17617,17766,18575,18511,19009,26920,26942,26985,27471,31962,28351,25528,33085,32177
17917,17822,17896,17731,17746,18649,18064,20288,26761,30338,28914,27016,31337,44899,26384,29915,31746
17939,17588,17876,17617,17672,18582,17777,18520,27910,27919,28215,27257,44149,29105,26261,32636,34898
18095,17857,18248,17803,17607,18479,17960,18636,25413,24995,28263,27935,36211,28777,28191,38502,31742
17848,17930,18306,17971,17522,18419,18158,19084,24088,26103,27832,26963,30095,28627,26368,30770,32523
17996,17882,19190,17638,17673,18437,17707,19137,25425,26462,27888,29313,31740,27680,25359,30250,32157
17867,17523,18447,17789,17875,18687,17866,25840,24463,37910,29227,26483,32241,28036,27427,30656,30917
17902,17471,18057,17607,17525,18261,17863,22934,27339,27347,28438,27255,30138,28697,26163,45184,61921
18087,17767,18223,17688,17559,18377,17962,21523,25554,27763,27975,26491,30798,30861,26142,30315,31803
18128,17661,18171,17681,17516,18163,18053,20251,26561,26021,28905,27105,31305,28759,26141,31375,34756
18150,17688,18125,17654,17522,18307,17833,20132,25729,26552,28952,28015,31278,28061,26331,30436,30915
18148,17665,17774,17698,17729,18191,17661,20297,25011,26480,30532,27302,30205,28198,26037,31307,32796
17837,17586,17809,17536,17527,18265,17898,19633,34187,27096,28451,27521,413663,27989,25719,30627,29033
17893,17447,17989,17857,17642,18355,17819,19041,32936,27215,27189,26746,32141,28337,25967,31322,31333
17925,17503,17914,17580,17753,25885,17905,19198,25839,27272,28350,27302,30996,27739,27147,47568,56913
17903,17608,17903,17633,17553,18202,17977,18794,24294,26187,27799,27539,29766,27633,27631,32258,30150
17737,17632,17970,17693,17753,18248,18209,19221,23985,26351,29201,28209,29739,28700,26195,44483,33630
24951,17330,17990,17779,17860,17988,17839,19602,24043,26452,29095,27994,42669,28062,25521,36599,54018
19278,17620,17954,17761,17507,17956,17860,19333,23882,26571,29390,44987,34888,28880,25954,32585,31457
18922,17577,17918,17751,17665,17904,17816,19441,27711,27682,27951,28144,29488,27620,26067,30033,32739
18917,17581,17906,17564,17609,18010,18068,20028,26356,25978,28299,27247,36374,27140,25253,31581,31497
18534,17629,18129,17557,17671,18004,17752,18954,24485,26466,28264,26038,29998,29038,26723,29470,34808
18531,17704,18030,17674,17481,18255,17857,19299,24196,25672,27759,39463,30117,30785,27490,30850,32810
18464,17643,17722,17708,17637,18362,17972,18907,24540,27153,28485,29078,30326,28103,26491,38701,33389
18665,17426,18057,17622,18348,18300,18884,29875,24204,25397,29035,28382,29971,27021,26116,32377,52944
18267,17695,17793,17613,17721,17790,18258,28310,26893,27916,27927,27894,29483,27833,26832,45355,32466
18412,17694,18027,17760,17748,18341,18373,22911,24847,26412,29063,28590,30260,27890,26333,36875,51384
18621,17711,17991,17606,17540,18464,18472,21543,30264,37387,29533,27719,29303,27110,28514,31185,32552
18303,17845,17934,17695,17592,17916,17960,20839,26526,27086,28276,28146,30455,28189,25289,29849,34485
18052,17521,17983,17777,17573,18342,18039,20658,27540,26022,27249,28786,29704,27953,27759,31362,51133
18316,17706,17812,17668,17731,17840,18540,20068,26622,27770,28667,27694,31601,29337,25455,29707,33739
18304,17536,17889,17766,17571,18397,17764,19184,28804,27647,27404,28122,29438,43798,27201,30552,34027
18257,17638,17848,17641,17736,18345,17966,19242,26602,26737,28277,27743,39010,26891,26086,46027,31559
18015,17369,17954,17788,17574,18416,17778,19534,24885,26400,28790,28633,34579,28513,25719,31174,33166
18897,17507,17890,17920,17579,18030,17738,19687,30374,25141,28482,29223,29993,27795,26324,45495,32488
18530,17685,18040,17718,17527,17930,18104,19785,24487,25578,28963,28762,29686,28707,27331,32209,33126
25662,17644,18081,17765,17577,18092,17852,22155,24456,25736,28396,27758,29551,35642,25775,31230,52412
18354,17532,17877,17678,17742,18047,17876,20011,26420,27245,29199,29329,31098,27638,26422,30090,31832
18336,17607,17890,17664,17644,18235,17801,18875,27039,25827,28605,29139,29660,28255,25534,32026,52326
18622,17660,17788,17735,17435,17823,18059,19437,29153,26474,28908,28797,29724,27361,26952,30416,31543
18562,17735,17989,17777,17852,18199,18397,19276,24747,25718,29091,29581,30707,28477,26942,31311,33966
18777,17630,17895,17669,17540,18383,17893,18913,26558,26337,29181,27852,31682,27993,27734,46632,415700
18562,17637,17979,17808,17516,18729,17902,20043,27890,26261,28406,29394,29754,40289,25858,31867,30845
18592,17663,25471,17787,18092,18675,17979,19032,26898,26720,27620,31771,29094,28397,26033,33901,31927
18691,17678,17911,17724,17443,19148,18174,26919,25397,26035,28298,28983,29154,29036,26783,28981,53391
