SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
504393,1276405,1536338,2767741,3077158,1020320,1939346,3936311,8531618
518069,1275572,1522840,2733886,3109918,1016790,2134118,3690599,8214373
504270,1307815,1528544,2728001,3082168,1013518,1879531,3850411,7469959
496105,1256114,1551579,2737091,3122026,1023426,1909519,3671447,10054752
508187,1261142,1536599,2768714,3099902,1029461,1789079,3647865,12948463
512570,1277574,1539480,2776270,3082854,1015816,2107230,3675836,11556788
499724,1285931,1547376,2768244,3085240,1033308,1797184,3707442,10217591
496117,1259227,1545745,2783235,3082877,1023156,1810391,3653421,9828910
503268,1254063,1544719,2793517,3072688,1026082,1843853,5127852,13350405
503178,1248732,1677517,2759827,3087660,1033019,1807541,4538930,13277238
493511,1233316,1728782,2776134,3073450,1020219,1927828,4395902,10421504
512861,1233737,1736922,2743873,3088011,1002610,1839363,4847248,10091024
505253,1232042,1714893,2853678,3061940,1028983,1831135,4697055,12332717
505518,1197713,1704699,2778133,3085266,1015412,1946331,4250372,11420633
508900,1166814,1707600,2839246,3091185,1039177,2003732,4083800,10371111
502184,1180611,1698513,2814380,3074611,1011241,1844442,4580316,10837490
505055,1225647,1688843,2851582,3086326,1040282,2029651,4350723,9250556
506289,1178724,1625940,2816888,3083985,1013395,1989976,4210337,7413813
500345,1204763,1617192,2858779,3091298,1011684,1929174,4003696,8040236
501945,1185133,1620748,2816614,5439223,1021801,1969056,3981116,12546984
512059,1162322,1605546,2832609,3571189,1027782,1842501,4082952,10679832
509874,1160241,1632805,2806043,3083010,1020303,1801821,3779748,9280848
507166,1135165,1629641,2797865,3064145,1027854,1835358,3744742,8511703
505029,1150584,1617134,2815139,3070095,1023653,2098772,3781264,7769149
506308,1133146,1612797,2803196,3112623,1015303,2018207,3751663,7961565
501256,1153962,1653655,2802217,3089068,1004879,1868905,4264548,7508916
510236,1148090,1629344,2812785,3065166,1019257,1854379,3504549,7416849
513340,1166644,1628418,2770347,3105953,1021737,1831509,3390578,11707159
497479,1123671,1645317,2834401,3074930,1032032,1935292,3236005,10115962
504830,1123525,1670880,2831957,3070644,1013855,2100133,3290985,9372459
507249,1139376,1668153,2809302,3080271,1018815,1978757,3348421,8882056
515848,1130486,1698179,2793032,3112818,1022812,2763577,6275113,8344057
496416,1098570,1651153,2808638,3098068,1034846,2879469,5829421,8153162
511876,1111524,1665996,2788193,3073722,1022852,2615116,5167128,7879337
501672,1156467,1649509,2851831,3090072,1045963,2518072,4654742,7538358
505408,1064005,1621122,2797352,3064127,1020368,2494626,4406297,7399170
511219,1075983,1634557,2823167,3076689,1017009,2382273,4286079,10948982
508559,1065321,1616515,2787251,3083214,1027389,2305402,3817247,8313465
498482,1087472,1630522,2808713,3074477,1034565,2189137,3847124,8172597
495766,1072141,1681452,2806412,3083992,1007882,2187237,3622447,8534981
491942,1094263,1665350,2831686,3069653,1025917,2173383,3494501,7399329
489539,1104029,1657936,2792861,3295078,1018549,2063229,3463965,7383854
493882,1101893,1659379,2844928,3090262,1029221,2000480,3461638,7166018
502214,1071575,1632048,2811097,3089293,1018365,2008246,3283001,9122246
490965,1040988,1623928,2818227,3090461,1034018,1944077,3302145,8664916
502038,1063904,1604865,2797598,3077818,1023335,1878292,3241040,8224287
501354,1062149,1641305,2829809,3074203,1027738,1839548,3337770,8106999
502161,1048221,1634519,2800256,3062082,1012043,1899406,3302582,8002529
495198,1058603,1654174,2848279,3060806,1026553,1860611,3287984,7664925
491567,1038634,1629818,2815670,3095934,1014606,2080290,3319152,7590063
496188,1070432,1608296,2820229,3088499,1028895,1863901,3293159,7384379
490418,1043926,1614652,2756437,3076037,1022533,2098405,3356227,9183525
507014,1022419,1621162,2845415,3094451,1022881,1983561,3247126,8760161
500912,1026598,1641850,3019400,3067879,1020885,2058150,3233971,8364545
495978,1012693,1608960,3103722,3066262,1029677,1993659,4635100,8055971
499301,1027363,1625385,3095820,3082531,1008356,2001172,4577660,8577405
497202,1025427,1697130,2970433,3063386,1031483,1951099,4574665,8041127
501037,1045900,1641190,2760713,3084885,1018697,1909974,4306554,7675962
504422,1021039,1655301,2735027,3069113,1011826,1858663,4182430,12315235
513704,981015,1717586,2742796,3066987,1007474,2162456,4178703,10871485
498062,997873,1633315,2711088,3089049,1033813,2049553,4047244,9774665
519582,993184,1671635,2711597,3067174,1011808,1818683,3845392,8988923
507813,1028148,1648780,2770506,3101753,1015717,2110581,3717522,8539487
493763,989580,1651228,2744473,3106339,1015550,1930581,3634465,8210119
500514,997512,1681804,2716734,3106489,1020455,2134606,3628336,7846377
504907,1002455,1652194,2713975,3063168,1020501,1998680,3501749,7517170
496168,1017969,1615443,2737966,3097687,1020129,1851046,3512357,12165786
495490,990669,1636435,2736918,3074838,1020256,2132288,3377434,11464708
512368,992813,1630909,2746425,3058153,1030336,1759590,3428817,9879329
493323,987335,1649057,2745664,3072223,1016777,1877417,3496192,9613656
498463,989010,1682137,2747992,3087298,1015511,2032130,3409289,12829058
513625,982037,1688626,2697929,3078523,1022700,1938239,3409041,10081898
494006,979289,1530411,2742171,3079990,1012788,2239655,3443727,8823967
490084,1009012,1502998,3029041,3068130,1024930,1840961,3306972,8568118
500792,967686,1502977,3052901,3069584,1029725,1878917,3535174,12673812
499267,969069,1508508,3018514,3090948,1019872,1938037,3436320,11419541
490826,947309,1493947,2799512,3097332,1030149,2004930,3472412,9562350
518020,937695,1474920,2809335,3044666,1004526,1853011,5719314,8790059
507042,933516,1503976,2796358,3095431,1020257,1897781,5447778,8383789
502890,948980,1483068,2819978,3075531,1016222,2006481,5069773,7771048
504372,950757,1481541,2816357,3060781,1024221,1977753,4835955,9758402
506756,941245,1470493,2829295,3073875,1007302,1851447,4539822,12837702
499091,947807,1486670,2801676,3100683,1039741,2043349,4350001,10615602
506078,934180,1501248,2783240,3080970,1006515,2165419,4068306,12611127
506322,964859,1510298,2791344,3067380,1020750,2051783,3956541,11519080
496203,904954,1480978,2775960,3057945,1026640,1882771,3915302,10921745
509819,939797,1465603,2821509,3087286,1026719,1989633,3920230,11392643
503066,946700,1493224,2800265,3088651,1017531,2009549,4016441,10568886
494754,946894,1500408,2805260,3100189,1033327,1994600,3836404,8591711
487517,952416,1492917,2802472,3093113,1024663,2125966,3764369,13203495
505148,949795,1498917,2775987,3094590,1026170,1815955,3781743,11106501
504093,970239,1590963,2809551,3083648,1014258,2121481,3792908,10029219
500971,950246,1493831,3099324,3065915,1019159,2128771,3629879,9206307
504232,941329,1505307,3095836,3051666,1011046,2180030,3636684,9167689
499737,946956,1505843,3092272,3065876,1025885,1844612,3736736,8267729
514562,932376,1508307,2827394,3073543,1008689,1877640,3652191,7966505
504784,958107,1502699,2826187,3087996,1027287,1949529,3617415,7522009
518641,973902,1501492,2831362,3097029,1013684,2157250,3695878,11270493
499544,954801,1508851,2845442,3088824,1016088,2118624,3617738,10123480
498274,941829,1519272,2804760,3058471,1009693,1973627,3539616,9171819
501487,948121,1498867,2818696,3073346,1019436,2140110,5116847,8724055
486915,958222,1508061,2797057,3074625,1020698,1863642,4752648,7668577
507963,952081,1511041,2856783,3078074,1021594,2110249,4641300,7411765
513646,951355,1529199,2804909,3058635,1011297,1993535,4823630,7784857
498928,930333,1521744,2834419,3065711,1032264,2132511,4485616,14753875
509933,984587,1525285,2800859,3073853,1026761,2146338,4738037,10372915
496529,943046,1525260,2848977,3076048,1013088,2030570,4329941,10015868
503463,940489,1522812,2789047,3043334,1023853,2027610,4097332,8736620
509928,940838,1509100,2811599,3088531,1027210,2039548,3919128,7724922
499535,937085,1497201,2793917,3043468,1016408,1996263,3908662,7328964
489807,958027,1518479,2790793,3072571,1023472,1837472,3763471,7409313
506799,947794,1521370,2795148,3091656,1003185,2144207,3498938,7093709
509363,965718,1516596,2824127,3072691,1022749,1881176,4662408,9539402
495454,958382,1525896,2760322,3091770,1014851,2123910,4227589,8565843
498693,965819,1519872,2779095,3088418,1021105,1821814,4046068,8083104
506137,954036,1510703,2768153,3082157,1021575,1906961,3856707,8769714
490786,942571,1516171,2774054,3038453,1013405,2038844,3722083,7916068
497069,962025,1534286,2771094,3101117,1020141,2148696,3696959,8179920
506925,1007493,1515408,2799338,3074356,1023891,2057452,3555816,9207082
502332,964707,1496263,2766288,3089233,1017215,1806700,3550009,8149885
502309,985129,1519699,2786074,3077341,1018279,2024760,3659842,7291265
505848,996412,1503632,2776926,3078071,1009102,1842942,3809685,11411348
503852,986202,1515036,2784051,3068444,1027683,2117938,3343012,10589667
502458,970889,1495017,2782079,3100638,1012213,2139769,5455510,8842706
512126,989617,1496951,2847713,3070376,1011382,2121377,4562724,11309349
497596,990009,1527530,2753033,3085968,1022925,2026307,4327249,7867695
494321,964749,1524220,2780331,3090385,1038784,2117389,4753438,7640722
495429,1006671,1671863,2776160,3061702,1018586,1999475,4677903,7182192
494466,986173,1552847,2792716,3092473,1081699,1939047,5173397,12160840
488124,1013261,1510408,2754159,3050203,1014072,2122024,5106292,9891161
511270,970674,1532239,2778075,3097985,1032129,2022003,4627664,8317407
500843,982068,1545421,2770307,3095540,1034106,2151368,4674641,7933662
492763,960822,1564603,2781708,3096278,1018511,2792165,4488689,8943052
493171,984373,1534287,2765217,3091824,1015515,2848894,4259318,8444390
499685,975178,1521188,2801387,3093286,1010004,2525374,5029346,9292129
488975,961759,1508958,2768182,3090810,1026173,2503180,4574028,8294314
493945,997924,1522952,2753668,3062846,1014874,2419417,4492038,12962225
491506,1002620,1549234,2761480,3073854,1032002,2454050,4159905,9363302
491348,975515,1530482,2779365,3068652,1023644,2361656,4331800,8436092
494787,1000581,1497477,2772689,3066452,1012748,2213759,4322216,7989454
503809,973041,1476773,2781616,3040147,1020756,2176701,4496424,7945369
496376,967626,1496406,2751324,3059709,1031043,2116165,4374464,7532502
494986,976517,1500210,2763326,3107904,1026922,2083048,4298591,7385753
504451,999757,1513416,2786183,3086200,1028606,2030696,4365622,12339207
493987,1017872,1535822,2769303,3083569,1026314,2001433,4287479,9372078
490149,984834,1517919,2797356,3064152,1023275,1957973,4123266,9678120
496399,990109,1508219,2748285,3070768,1019561,1890850,6781391,8111062
499086,994359,1517861,2777840,3093686,1016407,1872705,6021802,7898550
561374,999942,1520845,2766057,3089913,1010916,1892633,4532281,8523908
564897,1018323,1537352,2743494,3058509,1037359,1900852,4365587,8114046
571750,975207,1525682,2790288,3090478,1023943,1829653,4203392,7731813
564057,989017,1514006,2741278,3070040,1031829,2075685,3902614,10013816
561631,982337,1504224,2776224,3051689,1024801,1985758,3965111,9071184
504137,991364,1520212,2742729,3069302,1014639,1971661,3853985,9431949
505761,974108,1536195,2770654,3119944,1044992,1869779,4091467,9015284
502141,1005164,1494662,2743204,3057098,1000205,2118928,3983864,7962949
500124,971261,1498281,2792023,3094440,1021469,1915072,3881405,8317687
503730,980899,1500790,2777844,3075265,1017593,2156675,3997341,7917910
509928,990315,1522469,2792054,3058638,1017508,1959037,4171033,7530637
491860,993089,1508881,2758685,3074549,1005304,2006838,3918653,12841679
504548,982161,1521224,2777166,3098404,1030531,2006593,3650579,11634991
506494,989336,1498486,2751664,3098166,1010048,1922162,3816218,10056185
496162,973726,1636323,2793324,3086649,1007727,1875958,3768643,9141303
496957,995580,1641030,2765817,3067031,1019862,1844438,4628461,8165792
513749,968642,1628941,2769184,3077737,1021153,2170059,4240499,7597595
500881,959804,1958843,2755932,3086828,1030389,2166332,4121087,7278192
501685,970921,1617646,2772690,3102310,1016708,1971802,4537725,12134761
496942,970230,1608274,2785783,3085636,1028404,1898433,4342834,11200309
493288,950141,1580259,2787678,3091014,1016285,2063638,4645671,10033002
506845,989950,1606804,2768270,3085821,1024319,1864877,5553373,8714299
502486,971760,1603461,2756057,3083647,1024648,2135679,5234860,7661682
501294,973680,1560034,2768878,3069462,1039934,2018920,4884248,7463158
497832,973420,1568243,2759063,3092084,1022178,2000056,4465582,8472243
501040,982778,1565508,2751934,3051700,1008380,1988663,4476602,7656403
512271,978964,1567510,2793050,3081015,1039631,2175223,4101559,9486694
493545,976210,1571704,2765726,3080863,1018853,1919193,4246678,12776122
503693,977239,3457365,2745638,3064465,1023565,2089176,4096824,11347525
493063,983449,1639537,2777235,3079965,1012407,2034439,4001938,12355145
501205,982619,1516378,2790864,3075790,1019783,2138419,4019273,12429125
504111,966373,1491907,2775124,3085367,1022797,2028212,4877448,12895881
497025,977423,1504302,2776215,3069468,1014133,2142811,4247795,11183253
489750,966811,1524420,2779782,3067174,1027821,2109571,4034327,10349608
500888,961155,1504041,2764300,3064544,1021673,2147187,3922761,12256325
502688,965500,1510007,2749355,3080857,1013502,2325322,3941053,8772294
501619,993658,1514642,2781826,3073594,1017395,2189666,3890902,8401027
494910,981213,1515331,2765350,3104704,1017812,1873823,4527778,8031751
503561,977069,1524472,2772645,3079199,1022737,2117968,4395227,7791655
502368,967384,1504988,2773689,3068806,1023219,2171027,4256577,7331692
506448,985412,1517457,2771210,3097249,1021938,1954590,4063126,8125814
510307,963811,1519176,2749784,3061529,1009365,1893434,4226355,12760002
503494,951951,1521241,2766850,3060046,1028240,1852522,4333008,11333074
502216,945273,1528780,2744331,3064595,1019432,2147340,4145122,10310643
496121,990700,1512621,2779248,3082412,1022910,2011868,5945453,8681697
492624,974954,1503705,2779546,3085088,1029247,2046257,5019870,7321174
502327,970688,1500341,2758771,3095312,1009142,2124948,4794773,7358018
509967,974756,1511706,2756899,3069451,1021620,1850781,4769149,7034111
496037,993022,1513747,2782952,3105754,1023211,2012070,4482669,6818890
493951,956254,1535597,2766010,3077721,1011162,2007071,6275340,12657769
496723,961215,1512387,2800245,3098915,1014968,1811097,6709262,10677017
487592,975022,1516058,2787597,3081746,1008406,2001458,6061170,9138054
495589,965880,1522887,2781504,3124938,1022373,2131391,5723484,8410651
493299,981061,1505415,2778035,3098300,1020503,1856537,5238794,9841653
493582,994374,1551247,2776762,3057550,1016175,1825768,4701309,7185427
494270,986457,1525762,2791916,3078433,1015266,2141411,4497148,7765910
503838,989195,1520152,2783482,3048169,1021415,1925395,4259235,7270682
500676,978820,1517882,2758947,3084577,1017945,1977514,4082058,6735321
499208,954891,1519423,2799745,3075044,1033867,2117276,3974796,10481798
503090,986169,1533516,2766697,3072477,1021908,1822547,4051915,9359069
495572,983772,1504687,2784192,3087062,1023617,2017404,4532060,9373017
502984,973716,1533091,2771182,3058352,1012523,1852517,4135270,8795009
506651,984092,1553416,2792273,3079006,1009651,1860401,4159824,7545662
501932,953262,1543276,2758373,3062701,1020134,1828578,4698940,7380331
498779,956478,1559430,2774426,3133520,1019518,2039601,4313960,8236247
514457,969265,1562928,2760784,3115465,1020507,2131623,4052355,12580369
506178,967331,1531249,2799161,3072967,1022720,1789280,4787521,11000215
494410,968491,1527833,2785079,3062099,1012148,2145292,9626287,9968288
512840,955325,1534560,2780652,3092790,1017920,1902752,5994891,8687589
507907,933934,1535395,2781364,3071752,1017142,1928214,4903787,7868325
499722,962888,1535975,2787335,3088090,1024907,2048632,4427918,7724920
507334,946438,1522947,2768457,3083057,1007725,1830688,4196693,7365504
507329,953503,1530858,2785795,3080242,1011438,2053301,4258252,7140898
492419,966721,1540384,2755848,3078041,1018763,2043181,4290441,12796246
506417,985902,1514216,2755222,3079083,1045980,2022958,4528995,10928784
512206,967114,1512825,2764787,3062733,1019065,2166119,4140381,9631442
496010,971150,1527106,2785323,3085007,1011164,1978781,4451682,8984496
495041,974695,1536384,2749007,3100746,1015220,2011847,4189831,8214335
499566,980168,1519962,2779704,3063651,1035339,2003162,3826112,7967367
501385,952680,1526007,2779099,3078103,1022277,1831224,3630068,7681670
504209,973216,1535237,2763346,3083438,1026671,1809859,3523113,12756249
511842,973692,1506394,2759238,3065439,1024452,1902852,3547069,10059499
501325,962512,1495872,2764719,3084229,1019747,1994573,3619617,8840825
500047,963793,1536226,2786803,3094700,1022476,1834852,3609909,8581592
520236,989206,1527131,2777351,3073107,1007046,2143840,3737728,8145370
502051,990293,2029631,2774485,3050732,1014274,3041653,3769969,7444640
507263,963245,1555235,2778144,3089268,1023637,2882098,3704148,10588877
522023,982837,1521375,2745503,3092059,1028066,2636579,3623197,9406877
504220,982700,1498221,2766897,3088988,1017625,2483699,3550041,12661111
498418,950283,1516498,2766336,3085324,1015460,2444649,4034870,11384811
508833,992046,1549189,2760802,3084131,1031059,2370130,5904653,12828203
510565,989561,1551328,2770536,3096084,1011467,2300273,5905503,11608063
509257,999129,1513100,2776585,3108023,1035308,2203836,5405528,12897613
502351,974227,1526332,2752215,3094728,1013558,2120197,4931384,11026990
510210,969946,1536908,2791025,3069088,1022024,2114056,4301706,9661917
500366,982864,1526615,2753016,3078243,1015377,2058372,4023273,8042800
510448,1019387,1519138,2769455,3094975,1050928,1992133,4151923,12074360
491734,993007,1710027,2757739,3078318,1018508,1973253,4148568,10506127
498738,993967,1675468,2778614,3092399,1020535,1936558,4265486,9409502
509913,999925,1636429,2803490,3094899,1007178,1914807,4117530,8572585
506886,1003406,1624693,2799704,3094081,1012715,1859792,3867774,9336632
510219,969816,1707601,2760571,3053797,1016718,1918243,3987585,7501650
494592,992882,1731821,2788660,3099329,1034045,2094423,3882942,7508447
513806,978473,1685361,2787705,3108202,1013634,1867071,3844651,13247587
512700,994347,1671255,2776838,3058339,1009542,2022936,3689237,12363286
499192,981273,1678766,2778883,3067079,1017158,2037219,4395055,12197568
503311,983358,1662664,2772256,3051926,1012075,1886425,4011643,11018230
509350,971871,1646878,2769511,3061471,1021735,2002695,4238611,9177124
503994,1000681,1690476,2753016,3100583,1028927,1906468,3984294,8164858
505663,991531,1670081,2753221,3077703,1000950,2189264,4207942,7524843
505964,965845,1604877,2775357,3079389,1037324,2151263,4387786,8329360
511925,1040172,1593047,2763005,3111881,1027394,2152047,3960576,12846847
505008,978776,1676333,2793702,3086980,1023758,2032300,3617594,10452339
498218,992565,1630879,2762568,3115299,1014348,2084029,5471519,8686904
510711,987552,1589688,2770049,3085108,1018112,1986622,4738062,8190387
501504,988752,1674999,2751517,3068501,1002827,2040352,4411668,9206878
506364,1017167,1691501,2774785,3079972,1031066,2003726,4347554,8278616
504144,976583,1642521,2772901,3089734,1014728,4557631,4128491,7807923
500728,990218,1710032,2778147,3106237,1034648,2477320,4009555,7936607
510181,993834,1725053,2757565,3102081,1013294,2245238,3842832,12517939
508842,960910,1641190,2823271,3070609,1027015,2154590,4272848,9918009
496988,973849,1609263,2744946,3092802,1018128,2136442,4095191,9842952
511993,979922,1583059,2804105,3060798,1027597,2104619,3851824,8235034
511052,990487,1597959,2758824,3062659,1016231,2451186,3687785,7569335
517862,980169,1614791,2779453,3067429,1042720,2162980,3682051,7523275
514887,966667,1628373,2791904,3072004,1021106,2359205,3450990,8079333
502287,985597,1580682,2777069,3097540,1032997,2355820,3585714,12822174
500096,968318,1601991,2747937,3058214,1014257,2162646,3594822,11117301
493642,972853,1645744,2789800,3060437,1018534,2138922,3639189,9697010
510227,980564,1707825,2755376,3071407,1012205,2432598,3606082,8576380
490184,989848,1658950,2757557,3052456,1006340,2931640,3721291,7700519
506545,969403,1687325,2774258,3071477,1016756,2625973,3572468,7756263
501240,978675,3241194,2757699,3093653,1018041,2593411,3508195,9072671
502508,979207,3146212,2760340,3085402,1024156,2677311,3508588,8274461
503889,979757,1613671,2762788,3081300,1010168,2438840,3422144,13065457
506102,952211,1664340,2734701,3096212,1025890,2389213,3782541,10763437
512407,967759,1636483,2785453,3091236,1025747,2280570,5139309,9329528
497379,978245,1601958,2752712,3089348,1038112,2189086,4704010,7641727
511494,970235,1663237,2779818,3050054,1025713,2221785,4560558,8381815
507398,969480,1674634,2762330,3082318,1018141,2131748,4390034,8374130
495135,987257,1596077,2765972,3089477,1033043,2095623,4392445,8363447
504840,981504,1606903,2769441,3071385,1020268,2332532,4001679,7592624
506379,960223,1684317,2771295,3081165,1015778,2471657,3982794,7239133
506760,982917,1683857,2763253,3094536,1004800,2458489,4022608,12104434
513465,987000,1647158,2783654,3078556,1011585,2119679,4093475,9732419
506156,979710,1696621,2768578,3097425,1007841,2527236,4063681,8691783
496144,977036,1648093,2763424,3091022,1029447,1971343,4221123,8889401
506446,985059,1632795,2763721,3046635,1021685,3345497,3885442,8601448
501653,960571,1637539,2795350,3077901,1030180,2109955,3933450,8377995
494701,972599,1593094,2755304,3083087,1012129,2044166,4441272,7596774
506373,969184,1581167,2793384,3060201,1028341,1971795,4171356,12888912
506102,974871,1584030,2767259,3080187,1022471,1998509,3930571,10804961
503269,992042,1621885,2763555,3078886,1036769,1956797,3618066,10420405
491465,947043,1602560,2783065,3073496,1017130,1958170,3561265,8408504
498491,974686,1579501,2770908,3084736,1027079,2167905,3537614,8077916
497067,976781,1581663,2749072,3060550,1707808,2039849,3512039,7646177
503124,959849,1606638,2770470,3088512,1613743,1997890,3509788,7713838
505526,961732,1656453,2751459,3057289,1587696,2076460,3484164,8482924
510318,1053358,1690646,2763412,3076937,1485229,1986505,3438236,10844310
496895,979603,1706877,2767028,3061812,1481583,2063386,5052982,10591702
516977,941594,1662100,2787005,3084218,1432980,4227587,4508292,12447750
512767,971647,1654539,2779166,3083398,1438910,2536478,4325087,9431304
504616,951951,1771598,2767586,3085469,1410385,2143391,4923032,10074970
509114,979859,1710203,2777438,3078209,1372751,2110062,4737883,7804506
503673,961985,1685222,2789860,3076274,1368702,2145045,4563028,8261173
503016,981050,1671886,2738365,3083948,1342592,2082409,3947457,12367500
500716,963691,1662761,2770605,3105981,1337092,2339387,4266104,11372400
508502,982145,1680028,2753287,3079741,1323543,2124691,3777664,9772941
493756,972256,1669443,2793805,3116768,1285736,2021125,3798200,9006938
509110,972393,1666952,2763255,3068846,1261731,2309094,4116866,8437909
513355,1001634,1627983,2778254,3085520,1242065,2333588,3987752,7169928
503777,1065957,1619441,2739388,3089207,1246122,2131413,3827423,6916608
514132,1126812,1617113,2822428,3073244,1235021,2121885,3835491,7897804
506493,1127424,1599145,2769371,3082867,1212212,2203680,3683895,12162599
508075,1102376,1955259,2787199,3067633,1205824,2039518,3633223,11156359
503267,1096007,1639276,2740727,3061492,1180345,2090201,3761340,8575341
512904,1104324,1700344,2764834,3101973,1177582,2093239,3661656,8047014
506875,1104004,1662326,2746941,3077576,1167909,2230746,3721010,7692704
496479,1104157,1637299,2793336,3089826,1142376,2116136,3669240,7970763
522524,1111593,1672075,2772877,3103542,1154024,2078104,3667254,7397703
500334,1066038,1684475,2802001,3066450,1196718,2126508,3590406,7105021
495568,1072369,1564686,2746955,3070127,1122881,2084652,3631576,12470364
506930,1076998,1565599,2779027,3070346,1120990,2057760,6304090,10691117
503557,1033721,1618548,2776379,3080564,1117948,2314705,5591220,9628233
505942,1064103,1597733,2769774,3074645,1106898,2293696,5110984,8825318
496215,1052219,1606360,2783602,3062668,1132183,2112882,4720580,10686487
501677,3137649,1573793,2788583,3067900,1078326,3221795,4530336,7483915
499091,1129984,1613875,2759038,3074160,1074225,3082028,4287536,6660914
504641,1058356,1603602,2787155,3098771,1067556,2833213,4675487,13839102
505307,1181411,1696111,2774915,3057169,1056744,2729411,4335522,10803555
497975,1119688,1682112,2797873,3074197,1069453,2652133,3930172,10097783
498313,1129940,1660834,2778586,3058633,1104915,2598214,3946481,11320422
509710,984560,1688109,2771737,3097336,1079573,2503168,4111799,7547859
528643,995049,1706272,2761313,3096340,1031993,2437019,5285398,7109245
500330,983301,1698907,2793089,3078171,1046720,2323149,4583055,7461139
500942,982619,1644018,2761084,3063325,1047632,4324972,4119320,9372193
512157,966855,1632313,2792233,3080709,1004919,2267472,4226148,11398006
496704,986307,1641013,2750580,3095791,1021996,2210811,3920609,8862585
511277,972809,1624183,2756309,3079236,1022905,2162472,3801638,8032130
511489,960783,1682142,2751999,3074370,1012157,2134217,4401574,7786226
496789,978954,1656560,2774703,3070917,1016479,2126189,3591404,9164763
502707,995104,1628412,2773876,3052227,1012509,2078495,3662477,7397098
505035,976968,1646458,2774951,3080694,1010825,2150240,3527761,8414686
508877,965431,1659849,2781721,3071187,1002447,2135839,3673315,8070434
493437,974990,1712399,2788166,3069543,1030678,2119661,3551068,12265879
508865,1004531,1627665,2765800,3078496,1024852,2120918,5943224,10945636
486574,958278,1635756,2763660,3072165,1012493,2112979,5269413,9717123
506932,968820,1668760,2762607,3059640,1020332,2727508,4958101,8217415
502686,975332,1645398,2795286,3081661,1016880,2683121,4762267,10117726
508218,989190,1664949,2739395,3054798,1013141,2613332,4559242,8184133
500221,978924,1712552,2817558,3068267,1007797,2508740,4364147,8547874
499322,975949,1639500,2773039,3074427,1028898,2455123,3838035,11546586
509058,976678,1616227,2789716,3049433,1023856,2402355,3719947,9810332
499589,954485,1633055,2785923,3059383,1009090,2314384,3741496,8955578
509066,963700,1609134,2779302,3083055,1034959,2367370,3809892,8663633
507488,1000223,1609664,2734036,3100600,1022795,2359221,3536459,7874415
502115,986422,1621098,2810257,3085054,1024275,2201906,3510336,7559610
514193,978254,1572261,2802368,3049971,1003234,2157740,3474475,7981516
502408,968591,1593498,2777403,3101436,1012944,2135745,3607054,7377431
495884,958382,1564490,2768457,3070888,1022124,2300374,3546849,10422390
514548,1015560,1566729,2750402,3078523,1010717,2199895,3738954,9125151
513257,986525,1662889,2766187,3069486,1000435,2099733,3817638,8337714
497933,962731,1694219,2786737,3086783,1035157,2107165,3666997,7890991
501498,987646,1643999,2745202,3082618,1017244,2358683,3520456,7609138
512708,949402,1670997,2783717,3068091,1022707,2242330,3649869,8290947
500961,968884,1669074,2772974,3070827,1016565,2084858,4108417,7045564
491528,980086,1678608,2766883,3063252,1017463,2183984,4080016,6958211
515721,966003,1624476,2773679,3114233,1016663,2154491,4043984,7140332
503618,967171,1696960,2784329,3050034,1017372,2329179,5243817,9838582
503966,974918,1671993,2769077,3065427,1023273,2150766,4666076,10057422
512368,980158,1683351,2748234,3096648,1025564,2272460,4527235,8996613
513398,994236,1692934,2780243,3050989,1022470,2094494,4479304,8312997
513924,1012022,1687840,2771286,3062383,1029722,2256826,4288264,12887950
508779,1001001,1614196,2775930,3108009,1019199,2075445,4171281,9868053
497731,969688,1649717,2762247,3059653,1006756,2132933,4005489,12602897
498462,979743,1635619,2758074,3915656,1012575,2271423,3665658,12826240
520837,1000284,1607526,2804248,3259858,1023678,2075614,3745899,10758133
507988,974673,1617315,2750780,3074625,1032224,2084679,3551211,9007762
495730,963454,1671329,2797378,3086762,1017065,2089872,3847339,8737151
500846,989612,1713600,2761012,3088231,1006525,2099303,3639774,7704887
509875,974975,1630267,2749218,3093747,1030279,2097933,3576167,7029279
503908,974034,1686918,2773338,3042304,1019489,2225430,3463393,8259613
513016,975667,1663171,2762217,3091992,1019344,2253830,3495949,6710091
510309,1014712,1596188,2783122,3087756,1027418,2153844,3462213,9703721
511099,969988,1613409,2775600,3077507,1018035,2116854,3440156,8378618
498978,942272,1676269,2744409,3122267,1010188,2229841,3555587,8025499
511832,976669,1584710,2762957,3109409,1005189,2156834,3517926,7597504
508686,961994,1616571,2774366,3083942,1016746,2121915,3539824,7475218
513903,957892,1630900,2779812,3062160,1041593,2126419,3616943,7104745
501648,956235,1631368,2786746,3072412,1010616,2253413,3472985,8493704
504869,973318,1610485,2785222,3070581,1033568,2127043,3460228,12258910
502125,986437,1648348,2764826,3062757,1004699,2287251,8116335,10362437
519706,953540,1679599,2792905,3070925,1026729,2134139,4666189,9603978
514105,988442,1630696,2775836,3073271,1025017,2034540,4188324,8763209
505243,988385,1628810,2766533,3069848,1033210,2234608,4260294,8468612
504212,948506,1640092,2778892,3073683,1007266,2184792,4067551,7767749
516031,953272,1632925,2788039,3083121,1020753,2078532,4022815,7193737
