FP32 eager b16,FP32 eager b32,FP32 eager b64,FP32 eager b128,FP32 eager b256,FP32 eager b512,FP32 eager b1024,FP32 eager b2048,FP32 eager b4096
286744,272444,454530,603247,632693,775469,1343995,2061095,6374684
292958,260902,487942,570831,612972,768448,1364278,2681642,5536850
281607,267366,455930,582382,628774,774495,1359907,2324649,5860075
279951,266106,467325,582783,609521,776726,1299095,2320524,5815829
280267,260744,464937,572283,610894,784258,1320974,3934956,5326962
314643,271134,473120,597494,642840,786658,1325560,2793978,5467099
271078,265890,482598,597354,614585,796209,1266586,4144427,8748604
285093,262254,503260,572897,620784,777390,1323426,2709011,6310319
288845,269166,476855,585284,627060,798009,1375853,2074669,6630278
288637,260936,466458,591397,615244,785495,1352650,1985797,7969024
278398,281940,443656,557566,621093,781300,1327176,3170502,8778563
268560,259720,468346,586229,633905,793270,1328084,2079333,6382866
295921,260668,476163,591961,618060,794823,1329609,2062845,5850894
303847,280271,482203,570321,621323,790570,1401889,2059374,6180298
278764,264706,452388,569508,630444,782760,1450282,4461622,6613569
275921,267818,466559,570673,613413,784977,1335026,2364935,8612187
287890,262192,460671,591016,608764,783983,1397214,2272952,10662036
293264,269027,474189,593532,631811,781432,1355545,2310158,7839503
281810,266303,475752,611131,616951,784165,1432648,3079945,7049501
271082,267386,441309,575803,622853,785735,1376225,2193444,5783057
274151,270953,490583,579883,638988,799261,1394012,3700739,6321522
314324,279805,457274,579561,620063,768490,1338417,2075849,4960356
257521,260004,448578,570196,611946,771708,1722038,2014935,6237794
274894,240135,458067,662324,604226,773959,2129141,2077609,6409352
288269,235146,493032,586996,607238,778534,1414020,2094557,7063389
283884,234424,456416,579437,591843,766563,1329790,2014463,4459432
268728,237496,464002,592265,613629,782227,1303901,2011763,4105135
257246,235130,455312,566971,605611,807015,1274110,2003505,7244668
288709,239480,464228,582364,619030,771303,1309428,2010930,10049271
315965,236246,454810,592122,623303,786791,1281385,2006840,7790687
259977,236231,480310,596055,621500,774335,1236583,1987313,7149696
265687,235831,487116,566566,599107,778972,1174931,1938205,5792217
292544,237330,457114,600880,627677,791621,1199028,2331076,7359240
271268,234748,478751,570912,615531,790383,1291041,2271572,4900550
278294,237534,462310,568786,614724,754525,1262921,2201623,5100091
258595,234119,461495,589625,626720,799285,1364562,2130983,6452961
287119,231781,469168,580617,621127,789711,1270771,3010039,6358609
294857,232459,481990,558629,614997,776035,1292111,3791632,4387528
261289,244577,461900,586087,619184,784348,1308002,2076462,8020243
252732,235339,459320,581479,630627,781798,1302226,2094717,8445267
266762,247050,458481,602719,613560,773888,1382022,2054014,5456303
264812,235830,459387,599378,625119,781026,1253127,2043806,4848842
256724,244312,453016,590326,628244,753282,1326175,2012475,5288807
249180,233525,479999,571908,613127,784597,1333969,1977038,6159801
266777,243281,472775,593157,625790,784921,1305761,2034139,6345014
299058,238365,473272,593561,628941,772937,1359161,2020451,7230958
247748,241696,443590,568337,611468,779181,1290518,2538092,5369071
254926,237071,473820,611654,635930,785782,1357664,2351916,7288381
266596,242299,457002,585273,628406,791716,1366984,2906228,5837582
272160,232236,462187,560655,623494,776245,1378511,3899663,6955809
257641,251097,475305,575033,636288,786035,4328647,2240878,7244713
245647,237281,480758,578848,626904,772563,1322255,3026368,5592615
262338,233962,456009,577352,605798,831056,1368535,2147477,5085099
306103,238322,477122,599140,620401,783281,1353520,2122524,7500907
249990,232722,462033,588565,609534,776843,1320996,2102491,5148641
262897,235442,463453,560581,603145,782589,1344714,2118004,6247058
265106,232429,498033,584694,611096,791370,1373842,2060379,6401260
272563,239157,452827,599394,615719,781585,1269263,2126623,8024296
257976,230957,493643,568472,613033,780519,1301556,2035051,5102712
254871,237019,468434,590106,633383,783377,1264702,2552628,3915406
249957,227030,455711,588603,617621,761515,1261981,2311560,4069354
295683,234401,454379,567985,614785,784085,1364706,2264848,4923626
271112,226110,472759,583350,621168,797179,5160524,3931950,6299297
257787,232097,509963,595110,615662,750711,1349585,3243463,6363367
261274,230454,457628,570512,600754,780660,1258561,3728239,6616102
270412,229945,466861,605695,616667,777356,1293260,3018098,5251373
254192,228735,451897,598251,607397,774794,1343223,2131661,6371321
250572,237324,467514,576723,599826,777984,1379598,3707871,6401224
260805,230122,478120,580336,619290,783407,1350642,3045695,9775296
290645,231695,501355,591609,606937,768839,1359115,3617905,5978960
248506,232438,478823,566820,604756,766625,1359542,2393999,10299891
255963,234008,465860,597572,607535,781049,1348862,2035303,7126219
245702,235519,443289,583781,600331,774435,1262642,2575620,6055693
248518,230594,470281,581250,602169,783318,1289325,2047297,8432786
261239,234886,459285,575525,597173,776228,1328243,3071356,10271172
273633,240516,492112,590886,600110,785476,1359452,2753313,6304872
247265,234917,491537,568046,607160,779933,1350557,2013133,5532715
249249,245182,458104,596621,613379,765082,1367814,2479915,6064102
257327,233671,441943,699646,623207,780855,1363408,2303987,8566856
281442,243992,433870,578168,613363,771549,1358649,2301059,8355576
247527,230820,493464,582207,628093,779382,1205234,2178331,10273726
238548,239575,480506,573407,621589,776185,1276965,2130563,7211112
252355,235936,482206,569158,614159,768285,1265763,2071494,6963011
264962,243754,466197,599349,628415,771138,1568468,1986897,5995268
227864,235026,445749,581729,633636,796790,1459194,2040179,9051721
232372,245877,462271,557980,608698,774913,1358465,1980899,5714952
254922,235957,463188,581796,630480,800362,1275728,2035159,5091591
251272,242249,490553,570955,608120,776197,1321904,1997600,6951809
236191,231717,467551,578916,615424,779846,1279669,2024668,5846970
232853,241189,491968,596632,628321,789341,1269747,2006737,6444637
247203,237549,441545,583982,602665,782528,1218868,2058480,5883401
245486,247212,466119,570152,610201,782203,1229371,2261525,8048142
250727,231721,457781,582844,617141,787653,1155108,2269299,6165859
231986,235454,476276,583922,620682,774859,1188126,2218368,5518670
261422,236484,462062,582700,614845,1159450,1189114,2203247,4725324
249339,232982,468643,597908,647478,989292,1263192,2162751,4099749
248243,233650,463501,586853,620924,942814,1285438,2792886,6434349
230107,233142,468050,560717,612464,904518,1272573,3714424,8497100
269976,233618,466605,586943,631755,906113,1317631,2138446,7179015
250496,232954,458216,586171,621966,864745,1370332,2147507,6365302
235870,233892,493885,569904,615541,883239,1230982,2096197,6425917
247548,235185,460498,601899,628688,861742,1352959,2079789,6292163
280319,233605,487406,578447,610888,849840,1313511,2152048,5996320
278804,232039,454582,549773,608140,859406,1281569,2126587,7575147
237239,235385,469893,583499,653698,843860,1196844,2568949,6161260
234464,232953,465134,591021,633824,825685,1319179,2291357,6070214
237721,235890,472962,579953,618338,819684,1245106,2859415,5977598
273952,232567,462274,603270,644695,838457,1340792,2202695,8956870
218149,231581,454790,584915,605017,805884,1366604,2167909,6300248
225537,237693,461503,563333,598594,803690,1364870,3753054,7478890
248727,235457,459348,580172,634964,818307,1330090,2708533,5747231
273018,235124,468356,596871,615299,798983,1348395,2163128,5471892
229328,231019,501137,567654,606188,816761,1277209,2046063,4258578
230903,234167,484896,598405,608165,801014,1292634,1993728,6206339
242052,242644,462217,578851,603545,792370,1348269,2054489,5488149
259198,242699,477869,565157,599230,777320,1362134,2015599,5804032
228648,244524,463943,579143,624028,806672,1268671,2014071,7304524
225799,234022,478308,581644,615682,800913,1365502,2003205,4899955
243361,239043,493125,590340,611362,800387,1324546,2601585,4494484
245863,234667,490675,584480,610926,794272,1367232,3607839,6423878
223862,245183,478029,576616,609040,797088,1273312,2066117,5672999
241936,232744,462999,565473,593410,779919,1275047,1985139,5222016
291279,238442,451359,579589,629333,779195,1263738,2328102,4908763
296205,235855,485861,593498,624908,772841,1401525,2359448,4517741
238017,237852,472280,564129,616210,778485,1378928,2227565,5293700
220212,230739,480946,592172,614315,789448,1329864,2270605,6053631
249134,237930,476733,583662,627085,772124,1371610,3150660,7909696
285366,232163,462820,559869,620212,780219,1296910,5350329,6222009
231237,265573,455295,597285,633061,783308,1350559,3746461,5779623
233867,266175,493227,589531,601855,754988,1343898,3318084,4657421
234725,260786,464897,583151,604221,771359,1334560,2896013,6536976
242137,353322,481406,590792,631551,779452,1312871,2086141,7158440
222354,442186,473399,577052,630629,778003,1310141,2056228,8372976
225935,401962,461691,1981289,624572,766931,1345210,2029201,6248473
236569,378720,452130,601076,636345,784111,1220581,2048118,5778136
232064,393795,468894,586565,621907,775258,1358441,2036534,6603305
228056,398906,474225,564505,620542,776784,1330166,2483875,8897702
228462,366593,464573,575030,629668,793562,1259344,2295014,7258172
232253,403789,493592,575559,631730,790473,1341799,2960001,7763724
235004,372884,439111,575159,606339,766780,1285363,3947112,6216032
220043,401128,454201,582972,622690,761550,1665835,3125364,7500390
236665,407353,461483,590711,617190,765180,1478674,3874097,5565535
262265,410245,453148,583818,601715,768013,1341189,3034612,6122925
249217,399122,479560,577772,625293,789817,1319281,3693903,5397876
236623,407197,467138,590718,612782,791405,1237631,3040071,4369081
217532,394773,460087,583008,616291,788122,1226565,3605238,6989409
246043,359828,447451,584933,621054,796651,1246532,3026610,4478818
236079,407932,455953,581184,629346,773780,1248671,2070815,6061333
235160,384887,462739,557757,607002,763106,1191728,2063692,6583279
241888,402748,462696,576188,632022,779907,1172930,2372260,8688334
220784,378670,471053,579980,610854,758535,1327182,2360660,6677787
232661,398223,481695,574857,603637,764130,1272805,4086931,6135403
263485,399579,462032,601557,616330,810371,1340043,2216165,6454643
284748,414817,480004,589291,618960,784233,1346320,2236765,7275307
216166,411763,452775,553432,609753,769922,1339642,2182658,6155609
224381,412905,470139,574082,616205,800425,1278118,2111085,10691209
228952,416950,463122,571441,612376,827759,1329875,2996818,6479414
232519,364533,496009,555259,604830,770859,1355332,5357299,6729387
220271,404129,448587,591315,627148,792639,1326219,3733431,7813796
212154,368620,450162,600374,618510,779616,1373561,2176926,8807111
234905,408364,460571,558132,598806,787083,1335853,2066769,7517916
232970,376463,449632,573023,637177,783987,1382567,3697576,11178746
221050,399320,453025,605334,610119,779918,1305198,2887162,6909838
229742,407735,475748,586667,612936,770725,1336096,2104940,5832364
248617,383010,478668,588203,629247,791534,1341229,3625923,6573700
263870,285001,470034,591027,623965,771310,1364435,2913039,8934624
216547,282999,455473,560677,622249,779027,1360817,3464869,5245060
210123,290425,429175,575629,629890,798391,1368702,3541314,4994545
232841,277611,469473,593303,611085,795873,1235630,4113340,8821822
235041,280329,478560,589009,608998,760219,1268605,2790737,4491216
217831,292565,469077,598224,620352,791475,1354037,2218403,4149151
212444,278588,484160,598819,613972,787725,1282978,2718483,5226321
233970,280753,450356,563581,607583,764490,1248778,3686070,7563022
228601,289129,470013,577206,620939,784280,1173004,2144237,5687615
218529,280966,460663,575060,632897,773354,1378771,2091322,7127699
228440,286927,457088,567312,621380,776549,1231296,3009632,5119784
263444,287483,471821,589921,633362,780870,1288081,3614625,6903656
260810,281572,482677,571453,625641,776541,1347984,2972596,8173181
242083,281417,462213,566138,604829,785146,1199601,3614949,9654125
205346,291524,444799,579994,631307,782370,1332366,2089878,5825790
228021,282116,458722,578747,619133,774769,1420719,2022093,8269039
252865,281130,477046,568733,612482,773585,1313988,3493161,6700715
202483,285085,470753,600679,630991,802423,1309641,4109992,8268388
230294,280953,464607,577910,608268,806666,1362712,2750927,6854188
229206,277727,456584,572141,598704,782240,1294158,2208575,8520848
247908,291108,476352,587786,622842,777082,1349636,2193659,5556835
213530,277878,447708,599986,621436,785309,1350995,2156383,6848582
206851,279406,470661,5137300,602736,790999,1264923,2770842,6391701
226420,291091,469001,620788,636823,771231,1361133,2147938,6410027
245870,279898,476120,573383,610215,801734,1293326,2093615,6044360
221058,281851,450996,551620,619154,775788,1360266,2112079,3942047
208749,291049,454446,576398,629160,783701,1278993,2071431,6153604
236898,280866,444229,565484,623624,786376,1288857,2119405,3694536
230909,284085,482787,573916,610727,776429,1296775,2072537,5383022
212292,281407,469064,574253,645918,795836,1349177,4416773,6832030
217358,280115,467507,559022,592678,809896,1283133,2345369,7854961
225312,275088,513901,563457,594395,786475,1369149,2869940,7074690
256632,280263,472064,577588,610832,789706,1305022,3946817,8737771
219672,279539,452881,572959,604748,776104,1281546,2198526,5688305
275993,288692,462041,552040,597338,781385,1345878,2133837,7774042
283438,280527,480454,565870,607815,795549,1303811,2102327,8604737
296964,285412,461588,567228,599968,774446,1436276,2103072,7546202
277364,290749,484728,548636,603789,776410,1467654,2063203,5151194
278517,280179,456815,583705,616656,795112,1349440,2106948,4689234
282377,273654,452158,582336,600242,763609,1283282,2079666,4610565
308563,287697,451526,542052,594814,758901,1217209,2009025,4231822
252304,281942,482704,574331,614535,765914,1247520,1998540,6722068
270015,280411,462909,582367,605824,800783,1258120,2038807,10521491
312788,289032,462276,549766,599591,778448,1197749,2848530,6069308
223743,280079,469638,579056,606338,763123,1235717,3637979,5032461
216085,280272,444874,559634,623769,788960,1319661,2872767,4517691
206827,285634,454424,545595,591073,782663,1289726,2020886,5361126
225407,278665,457257,558368,619471,780936,1243973,2330934,6214215
514912,281362,468904,586274,608432,801647,1270982,4152871,5605177
276465,290305,467249,561413,616823,793788,1277142,2299210,4790156
297001,280491,449526,579201,645463,779248,1327433,2262920,5117837
323685,278766,457829,559474,607244,759057,1342915,2202601,4572618
267282,290414,466765,543920,626050,774698,1281416,2174402,5895585
244723,277288,457754,557389,632900,769597,1314376,2146539,8145941
243564,275746,473199,580067,619683,792938,1301856,2131123,5066092
280023,301058,479613,554073,613171,765853,1390962,2052016,4328450
285334,277845,473960,558901,620041,796252,1411843,2118675,4553516
240968,282316,457464,553536,612510,774899,1225581,2024165,3652755
225938,290345,444487,560379,614991,771090,1230152,2045040,9100917
246741,278835,456020,571736,635572,787340,1403565,2051987,5654884
255317,278891,464543,582964,613032,780386,1294585,2031317,5268947
233079,285676,476370,539117,608441,768026,1259582,2852022,4729620
224895,276828,491290,563535,634208,785004,1318077,2350891,4650546
238616,273598,474647,587840,614092,776487,1386009,2293716,6635938
287106,275107,481699,561240,611395,783763,1319208,2194672,6234354
226853,276979,461165,591815,622499,785249,1387805,2190175,5584219
230343,287383,426548,557237,610173,797704,1273247,2111927,5176273
243543,275745,469617,565581,611991,775671,1376529,2070546,4668121
256488,276949,485687,575151,625277,764814,1406321,2093279,4313084
233973,288270,458894,566340,613438,774641,1250585,2499453,4037807
234405,274849,474085,554128,616121,783742,1307989,2032815,8697032
246937,276922,446450,566070,634816,785532,1335384,1998694,5936807
257617,283385,477026,556701,615413,780132,1301278,1983626,4847391
217269,277302,485131,553084,596669,776527,1259902,1990116,4736179
192476,277103,458207,582499,620605,768415,1364372,2631880,4073512
207998,292205,492423,583063,608910,779894,1336859,2373072,5873287
206583,277916,449943,566277,616064,797438,1290081,4033226,5208203
199333,275489,455586,567449,621799,777536,1276100,2745816,4756474
189952,282736,462177,573879,605838,760401,1374087,2176618,4823893
212361,275285,458076,558311,604468,765788,1302424,2667367,4982191
243196,276386,465186,563596,615378,774396,1283827,5234408,4460287
186133,286805,460394,575895,594854,779248,1354871,3648994,6074752
200637,274347,473555,545767,599548,781018,1302892,3285824,5635500
207624,273965,477569,568843,622352,776588,1274055,2919979,5309518
213061,289176,471922,556911,605789,771031,1272401,2109368,7088869
209174,276221,443367,558732,612205,765109,1277949,2078474,4481140
186712,272549,461480,582129,636870,783493,1264068,2079660,4194816
209880,279128,481266,578603,629232,769353,1381094,2057150,6311920
238359,275533,476521,542626,610606,795276,1211420,2058353,8129596
189522,283619,484207,559651,651138,815925,1272380,2025761,4702361
198116,272607,444846,560581,611450,784171,1366315,2027788,4431537
204735,281240,456984,556902,612276,779718,1282990,2021301,4588174
203139,286744,468186,567463,627322,788256,1291000,2277189,3974245
207428,276585,458428,557558,617786,787447,1586673,2304802,5940732
189960,277899,472118,540633,606071,782637,1451685,2267744,7457159
209959,280066,490618,579795,627725,783594,1345302,2158281,7527090
219806,274631,466490,576833,614216,786701,1309560,2189100,7600918
199870,273056,455930,558017,619521,788175,1259968,2110420,7343050
188870,285711,456481,564886,636150,784374,1268447,2157748,10358713
206911,275325,476135,552596,617968,782565,1218985,2087772,6806318
236869,274387,473833,568743,620095,773212,1250620,2051890,5828150
201529,287234,464313,573862,619687,791437,1213232,2047225,4463195
191854,274730,453167,579174,610750,784007,1256082,2089381,7846272
205666,272062,470222,546082,607180,779763,1343011,2039828,5936296
224049,289416,471579,568542,622259,780942,1284334,2055385,6101359
198942,274785,454658,556327,613544,791358,1266860,2018344,5534814
191135,275260,476995,564583,601992,782975,1392997,2507163,5890419
213401,282746,471589,578381,623958,781964,1313195,2303449,4842659
238662,273611,490140,583778,609828,782879,1265350,2272432,4711151
196863,301401,454415,542897,605701,774845,1276993,2199128,4465578
193530,283183,470448,576139,620190,791349,1401493,2205827,5957298
209725,302028,478279,566565,615073,777098,1286542,2141866,5782551
217433,296790,472180,549987,615719,767038,1275915,2151529,5386290
196221,273393,480238,574075,615831,796836,1225410,2101276,6632048
199152,272887,462978,561334,609238,766666,1390469,2110258,5130681
227183,280625,449310,552832,599415,761637,1261703,2054792,5227136
248774,273527,474436,587987,612198,779074,1285511,2080349,6374350
204907,277836,466491,578476,600647,774077,1288831,2051370,5687058
190028,282607,472269,546926,601356,769327,1264011,2087677,5277584
214703,273288,483778,565686,603186,765022,1254422,2515598,4762461
229214,271193,488723,557717,616478,752055,1365561,2302676,4243754
190954,280387,449982,539868,599196,765143,1390454,2247303,3948182
207104,271346,459281,570430,599393,792149,1195528,2178291,5340967
208065,277825,458457,574846,614297,767614,1278283,2190397,7810659
219162,273629,481957,562895,607464,777541,1348176,2720863,7859420
208643,273376,467394,573026,624834,775553,1380836,2092300,7333663
188555,282128,482383,560140,609694,783400,1357047,3229442,4433831
205361,272140,482788,563019,593439,792374,1331775,2269685,4175769
253263,275744,453155,575457,601521,784695,1204051,2046449,6297762
189857,281307,449706,562604,598380,805173,1297669,2013653,5720291
207210,270582,481643,540876,609990,782592,1312849,2037619,7103865
217160,274636,472063,574951,634276,790963,1289760,2052964,7296989
211874,281366,481723,570446,632889,779326,1286061,1984941,4517981
194041,274874,462752,555745,606406,777195,1318309,2013850,5997356
189568,273980,447254,582441,625504,784010,1364755,1995642,6538760
208953,271234,455443,566948,616177,767755,1325837,1987502,9666390
198275,274829,462526,549535,623693,789660,1352921,2042145,7273951
195591,282979,462354,565889,612966,808346,1328469,2317767,8477159
206051,272838,488462,575906,950191,764390,1291363,3284186,5676614
204938,271152,463584,572730,748902,771985,1336241,2359404,8609937
229498,281863,461651,587040,749940,793523,1370326,3932587,6441086
191629,271221,444637,564441,741401,786470,1256917,3227522,9451598
195842,273897,469501,559893,700367,784904,1246102,3715594,7099005
217122,284387,463506,581667,718901,772420,1199093,3032644,8101356
218774,272280,481736,567417,690860,782017,1376617,2091967,5659173
199959,273805,448164,567814,718058,763448,1277788,3181815,10965514
200544,271089,446184,560240,729215,786243,1317653,2815579,11557212
209627,272747,476489,565855,703560,776177,1243211,2050307,9168650
236312,280431,473348,568925,699662,773266,1341232,2030893,6917732
189036,276279,464977,589514,695880,777285,1268489,2060311,8497724
198680,270781,471755,570312,692960,781894,1222696,2077079,6203238
218550,279514,481895,544992,691959,777869,1292480,2368011,10416172
228603,270443,463896,585323,671568,787465,1253067,2352982,7429381
197765,272308,460508,556910,682030,786283,1331943,2306347,9014823
195090,278537,463451,544270,656606,763524,1757553,2204344,6898924
209244,274783,490068,582735,671315,778024,1471756,2092811,8414608
214371,275985,477225,578798,689281,761695,1338363,2126916,9251361
200453,273204,447236,544151,683531,768913,1320846,2138919,10581308
189029,275058,472162,564211,652174,763591,1254709,2079254,7983423
218631,273729,456584,582948,668695,762009,1323237,2113608,7645759
228470,273936,474634,563707,670115,792402,1304508,2047901,7709336
187617,273648,467626,576708,665388,795557,1256511,2026144,8511628
205437,276195,450268,564748,637603,790988,1260219,1997738,12927901
214680,271774,482273,549199,635312,792729,1235695,2591973,7769395
214679,273582,461999,568609,650880,771752,1212587,2487301,6238390
197792,277961,449298,587177,634692,784009,1374076,4183666,5959127
187883,272384,461355,559958,632913,792855,1248320,2310297,5026161
222942,322266,452803,581394,639872,781784,2228601,2241805,5649107
205224,399334,474008,577520,637918,785512,1389357,2164097,5981560
197794,406739,465163,545270,637290,782354,1229553,3843644,7625011
185339,406565,487947,594280,658785,800491,1368839,2723683,6503850
206650,401815,463460,572034,654126,776541,1257934,4058232,7817476
215972,392959,451258,557642,649574,775528,1315881,2717447,6106831
196716,394436,438630,564312,637617,786660,1253065,3920007,7665715
191729,397264,465436,566649,642785,800043,1344303,2659858,6503743
214763,396447,466117,552691,607147,759384,1378537,3990995,8372825
211670,386808,455551,586579,632081,784422,1377059,2731556,6224165
195264,395084,499595,564408,598533,775158,1326145,3894084,5541031
195548,401219,472756,558931,607572,763511,1260556,2615679,5088386
210392,409083,457898,576617,627402,782479,1366485,3895747,4381420
241470,387776,432378,564519,609188,773772,1497287,2615440,5966741
194164,390222,471260,569077,629678,765082,1355002,3910651,7476711
196345,407201,506083,586176,633715,798080,1271185,4070319,5997612
217000,384959,494346,583752,611580,769425,1327333,3584689,7456509
210273,402691,469715,542208,614890,766849,1281872,2526506,5466441
196891,391292,458660,565875,620253,778555,1321661,2529356,6290185
191249,398479,481303,557893,613980,778781,1203755,2227347,5562011
211465,394213,473697,556696,600859,769814,1198037,2110155,5247999
232161,397975,468593,575393,622155,800094,1258950,2133029,4875025
196602,393235,496222,575576,610548,789063,1283467,2171440,4740338
191403,384996,464242,547548,613139,792199,1318230,2140583,3769085
219140,382803,469542,573626,652622,798054,1192868,2082847,5987604
223854,369038,462422,582484,615536,785673,1353036,2069600,5506099
197806,306391,454679,549924,621018,782631,1237330,2032907,5318659
193309,290837,467169,579860,608062,807229,1236720,2024970,4875981
212278,279979,460179,564385,611101,795831,1331031,2028471,4673351
219229,282102,461522,554266,597782,772501,1351324,2332156,4121050
198904,284992,453769,563600,607323,777334,4215123,2349194,6071774
193045,279306,455267,582174,610355,779194,1304084,2249416,7731896
221027,278664,483064,569990,580558,776945,1464782,2146119,4925482
209372,291476,484316,554831,621629,791834,1276716,2219868,4401193
210024,274595,470863,580320,607939,761699,1517942,2071391,4288800
222663,281555,467163,557802,595428,772491,1255858,1995959,4266594
211812,287732,452851,580076,615582,795624,1290675,2093108,5513790
211060,276525,465182,592605,604217,760697,1377472,2102079,7783577
210482,276915,468666,565162,588855,779026,1251743,1977951,6045536
213456,287765,473743,568214,629986,798492,1335040,2070042,5726922
200469,275798,469867,560104,601151,771626,1251267,1989953,5779205
201261,276640,459767,562754,611440,764036,1341981,1961765,4330681
255112,286148,453836,576237,619745,788418,1306042,2390800,8742706
239379,276769,467505,569464,601910,973954,1266316,2323915,5535079
196457,311097,480275,547610,612988,785931,1682796,2329095,7486601
190052,272844,488013,555750,618912,797456,1426133,2246226,5864885
208846,278457,467527,566641,612663,785297,1382811,2187570,5462284
210075,274377,461113,548027,588710,795507,1301321,2150047,8116455
198402,276143,481617,559679,610778,809942,1224017,2186561,9997954
192840,286189,459713,571182,601359,784828,1269876,2029924,6027004
223954,292131,456533,557013,590838,802006,1243504,2148486,6933974
202914,280680,477163,556628,605944,811622,1266967,2104774,5023600
192816,278888,489613,573450,613175,802922,1175778,2004893,6661526
188928,287607,486833,572642,611794,791336,1110534,2088188,6489499
207436,279403,444418,591286,609192,808732,1176617,2070201,6652075
209557,276576,460072,562029,616731,793228,1239377,1983993,5413157
197887,284171,471697,545181,602577,798315,1320730,2077518,6665651
191507,277615,475679,577398,615116,803499,1240384,2037648,5310277
219698,278652,469045,569413,580902,808492,1296859,1985336,4358878
205492,283005,474333,564110,604279,812187,1181891,2020320,9123447
198549,279487,485378,562111,611900,795739,1309150,2516459,5660521
191125,278658,466250,570886,606524,787927,1304212,2377539,6810853
210906,287945,449049,545289,617258,787755,1267152,3931403,5057030
253640,278163,477801,562654,630427,2362326,1343327,3875901,4622518
192213,275687,471847,581625,618261,844334,1326269,3364951,4510487
194549,293137,482279,548849,595773,794819,1269759,3684102,5544946
228589,274810,457169,564225,615013,822163,1343246,3201169,5786929
195396,282188,443546,562933,590567,792060,1309651,3677032,5264099
200972,289492,451442,556585,601173,800244,1269066,3117524,5116836
190743,275567,472394,588073,613485,805992,1232855,2098944,4391039
201397,279494,473324,574486,611127,803560,1246846,3576647,5554419
223684,281732,458892,553919,602704,795523,1285936,2850742,4130538
193796,274037,463558,572539,622175,801818,1363767,3544788,3982521
196623,276277,466902,577959,618702,795293,1234414,2848056,6321007
210499,273890,450336,563455,593531,788693,1343677,4319481,3605763
240954,275953,497916,578601,596034,805404,1322016,3401532,4612455
196781,285156,451015,569146,603746,789332,1287885,2281088,9168922
185790,279008,501172,541903,596837,792213,1208037,3893709,5689186
205962,274965,458189,567290,629193,809274,1363493,3215986,5278448
248111,289854,463569,565830,635384,803095,1348995,3694952,7634957
193499,280245,460421,570964,631442,796797,1260352,2971664,4557739
195747,277217,462286,593930,618285,807189,1365573,3707698,4144823
194381,285558,470191,568878,622043,803152,1237119,2933120,8607015
208214,278575,463054,551638,600867,3299079,1264544,3607950,5684070
195583,277617,498841,581312,612881,961653,1240853,2982138,5397121
188433,289073,462013,574116,604056,804449,1221313,3522846,6693290
208926,276430,447005,559942,594935,777880,1316410,2803768,4732395
234121,275391,463332,565388,635546,799463,1257562,2611439,4245499
184025,284922,469204,570799,604162,788618,1231829,3629334,7610584
195915,277586,478182,551065,605802,775916,1308590,4139277,5387281
203315,279005,475035,579641,627468,769932,1339733,3339301,5426455
206810,283114,451537,580334,605950,791728,1293678,3025479,7371233
194569,278011,455210,568472,603722,799523,1392036,2137806,4788924
192506,276479,453548,559613,613148,802636,1309773,2108737,4271930
206283,280244,481966,568283,591168,799743,1327339,2110958,8806667
227796,275377,491709,558568,588235,781624,1213747,2041438,5658360
198904,275332,453324,586789,606469,817219,1263329,2053528,5089939
189448,279436,466018,577388,611515,798757,1391133,2057934,7321085
203599,282481,465477,540131,607532,786426,1270175,2065718,4281985
208062,292397,449611,560372,626759,811470,1293599,2018174,6183770
196503,275475,447471,570068,620878,801849,1262747,1990289,8059406
189253,427677,478064,553949,603115,786492,1379875,1929785,5192528
213266,374802,473995,577955,627070,815697,1293261,1967329,6865814
230686,370791,461775,590421,609884,807541,1366145,1971354,5337043
195539,286225,455727,553462,589885,783527,1313244,2011695,7087181
189662,278471,441320,570513,607384,804247,1703303,2329599,5814907
207740,278725,444248,575583,600178,794364,1490779,2336201,7941756
216015,285302,457983,567986,612974,810603,1393675,2365296,5794171
198632,277991,473688,581773,619206,798484,1273009,2227839,5091923
191524,278514,487692,570150,624202,798315,1222085,2240942,4917012
208990,284983,440894,540810,611125,781216,1206563,2088152,4344234
221994,276053,471621,581424,627502,800000,1304599,2127705,6223312
196567,272772,462019,573043,604879,789465,1223063,2049895,5621879
189767,283518,477636,559422,595346,788648,1217076,2036573,5365315
207949,273744,465616,565082,608931,800312,1110482,2027690,4854889
217457,276476,478322,567880,599195,805784,1326188,1997560,4796873
195162,283046,442854,546747,602692,801078,1297869,2006998,5959599
190522,275211,460793,567455,625195,812545,1353345,1985456,6345518
211998,275930,475049,564926,610024,792960,1300369,1990140,7331029
216122,272840,465928,560208,604033,777419,1301214,2514556,5710290
195928,276194,486566,569020,610631,790231,1224654,2292710,5640009
190807,273697,478957,565164,595309,810174,1411791,2267090,6425079
206255,276204,471775,546855,606014,789869,1312341,2207537,6384560
207009,273071,451840,569636,624031,819537,1336186,2202759,5673641
195325,282537,461040,575002,600961,793928,1364597,2160004,5143188
188940,272723,463728,530694,606196,783619,1312095,2102832,6805496
205796,275523,464315,567163,626345,813174,1275282,2131606,5897014
219697,285653,493437,587974,615801,800495,1413797,2125237,7828284
194474,276490,501205,568635,594559,769993,1377307,2157428,7021115
193113,276066,440252,587929,631399,806116,1273932,2069621,7039404
203648,285339,464012,565836,598789,795696,1323186,1964117,6142749
