b16,b32,b64,b128,b256,b512,b1024,b2048,b4096
41673,30848,34362,32569,35326,40709,50826,62866,122946
30078,30506,31904,35904,34179,42020,49064,62257,113307
30152,30106,33538,32806,38093,43949,52292,69428,131529
31606,31088,31738,33199,36784,38958,51271,69069,129841
31775,32198,33034,38269,35494,42308,50490,70088,118781
30421,32096,33012,32944,36455,41635,50544,63328,116890
31455,29777,34832,33676,35959,38728,50343,63828,129139
32545,31896,32774,33334,35873,38961,50464,62290,120184
40075,31275,31419,42001,45950,53574,52491,63958,137816
30478,41251,32942,43939,35070,39133,51936,62948,126118
29360,31331,34113,34264,33959,39242,49636,61858,121694
31797,30573,31475,33498,35735,42610,49832,84061,118609
30472,32092,36916,34587,36297,47218,51876,70961,122048
31070,31774,33658,34449,36261,41344,50494,75523,122481
31291,31656,33575,36166,35870,38776,58000,65754,135780
29805,28981,33845,33270,35318,41901,49931,63466,130220
31129,33706,33615,35863,37054,38422,50761,63360,134908
32308,32367,35524,33206,38803,40834,50499,61695,116954
31580,32073,33382,32926,34763,39543,49522,63065,119126
33566,30675,32480,33637,37377,40861,51182,63867,122532
32406,31244,33063,34408,37570,43722,49559,62001,136537
31505,31913,35622,33582,36386,49449,47762,63704,129110
31722,31343,35873,35174,34135,44268,49457,62892,115171
31380,32713,33674,34097,34362,40277,51186,63903,116720
28620,30606,32451,33039,37419,38817,49199,62825,116810
30126,32138,34903,36523,35993,39877,50374,63000,118354
32337,32667,31692,33716,35250,44908,49394,63254,133501
29495,32764,32171,37690,34821,39074,50112,62021,134932
29022,31705,34524,35566,37998,39955,50316,62630,123418
31070,38637,33319,34903,35308,39167,54854,62331,120644
32299,30061,32991,31926,34671,48073,47962,82293,120012
33240,31903,34414,33169,34730,40103,48446,70933,125793
33208,31363,32168,33315,34535,39039,48352,64879,139599
38369,30462,33911,33387,36541,41179,47711,64146,121908
30436,32348,35929,34533,34972,38541,47423,64781,124761
30094,30654,31495,34702,33880,41613,48266,64242,119738
33991,33091,32568,35621,34680,40063,47907,63255,129214
29383,31062,30589,34429,37522,40305,46741,62971,116846
29601,30962,32234,35690,35678,38781,49220,64225,134460
30913,31793,34761,33087,35258,40080,48955,61608,132943
39155,31035,32477,33939,36976,41937,48560,63617,122125
30858,32219,33521,33737,36589,40751,51004,63119,128268
31201,31322,32771,32115,46145,40596,49000,62535,116291
31191,32287,34925,34055,37967,41772,49693,63592,112122
30443,32296,39671,32938,35995,43249,47851,66955,136076
30363,32389,32200,33351,36526,42293,48208,64537,131857
31355,32270,33237,34375,34945,39195,48891,82579,127084
29946,32520,41303,31999,39949,41003,49338,71124,120286
30654,31325,33599,32306,34958,37906,50415,64855,125101
30780,30095,31108,33043,36632,40605,49975,64198,129403
30727,32157,34766,34586,37235,39993,49008,64444,133950
31709,30403,32640,32923,44606,42666,49202,63462,130854
31595,32157,33753,34332,37551,40021,51319,63804,123054
31288,32128,41695,33113,38201,47865,48510,66831,118088
30057,33438,34506,33297,34571,41547,49418,63801,114826
29390,29920,33843,33175,37102,38390,49336,64242,118861
30291,30836,37184,32498,36103,39806,49636,63740,133952
28392,32423,33759,40644,34972,41559,48110,62505,127910
30330,31870,30241,38724,36038,40490,49092,62191,121796
30819,31902,31991,34657,37640,42873,51569,63607,124793
29150,33121,32711,33813,34003,40341,48347,63873,118648
30058,32061,35983,32810,39535,40170,48442,62902,118972
30803,32776,33467,35169,37062,42539,49097,63547,110646
30433,30330,34146,33784,34315,40417,59608,63842,135422
31055,33192,33407,33499,35102,39338,49785,61961,129012
29853,31036,32003,34483,34721,42210,48278,64440,124183
31006,32278,38183,34341,35878,39518,47998,84982,121419
30438,37525,32020,36006,37518,41423,48525,71232,117557
30520,29613,33017,32718,38468,40103,49136,64775,123541
31394,32344,33057,33405,35783,39342,47870,64465,135807
31425,32114,32028,33688,35789,43443,48977,66050,136530
31944,33407,31183,34981,34192,48918,48858,64033,117676
31213,31644,33975,33987,38671,43452,48178,64620,122103
30784,31666,33605,34807,38332,39565,64386,63732,120798
30995,30740,32131,33857,38047,39048,54030,63823,132583
29562,32679,30210,35798,35359,40048,53153,62631,139848
29987,31031,33190,33494,37459,42471,52823,63571,120475
30716,31889,30907,33524,38063,41073,49879,63177,125373
30474,30886,33448,32826,35974,39756,50106,62125,111367
31391,30641,31434,34062,35563,43328,49358,62829,117084
30717,31996,32028,34874,34457,44443,57802,62808,136845
29983,31922,35224,31759,36527,42932,51194,62131,126925
30475,32447,32715,34880,35374,39138,47741,62883,121360
31102,31931,30726,35096,33129,40922,51347,84170,117946
30263,30649,31830,33305,37342,43587,51849,70240,116180
31516,32099,32519,35698,35487,43630,51322,66174,115749
30835,32644,31982,34531,37611,42645,51713,64001,134475
36850,30334,34546,34007,43323,43007,49431,67646,131030
31286,31874,33668,32962,35666,37932,49222,64646,125712
30829,30917,32661,35073,34362,41961,48370,63182,122878
29355,32437,31885,33744,37949,39892,53168,62299,119280
29691,30892,31750,33670,36902,40128,52285,62269,113591
31136,32492,35514,33710,37020,42208,49798,63403,143657
31660,33045,34404,33206,36814,44896,48915,61018,123837
30161,33704,34892,32624,34880,41697,50254,63249,113772
28466,33244,33348,33328,35470,42121,49982,63035,118123
30448,37612,32847,32474,34750,42766,49090,62623,113152
30538,30166,33902,33385,37733,43239,48865,62647,120822
30088,34760,33518,33309,38646,41298,50130,62267,136160
28864,32448,33011,32899,34014,42208,50981,61852,123822
29158,30512,32730,35179,32282,38282,50330,63144,122821
31276,31906,32900,33358,35234,48462,51261,64327,125305
30617,32408,33629,33325,43164,41582,50079,88204,116688
32409,31355,37220,34646,35749,40647,58622,70684,123334
29118,31467,31439,32823,35428,39926,49091,66918,136757
32292,30756,33133,33610,36005,41015,50274,65511,126545
30571,30120,40318,32936,35928,41128,49175,63592,124090
31175,30513,31995,34955,34200,40194,50220,65155,127052
29783,31846,33579,32491,37331,39304,48874,70977,114207
31787,31202,33696,33156,34011,39045,49666,63016,131604
29819,33389,32926,31816,35253,39250,47417,64118,134563
31475,30421,33187,33405,35247,40548,48849,63887,134430
28819,33295,32381,42981,35288,39092,48874,78954,118950
31023,32962,32932,35016,30761,39545,48667,62516,123694
29213,33194,33164,33081,34732,42308,49664,63373,123342
28772,31849,34432,34309,34462,40589,47607,66738,122202
30016,32721,34385,32476,33098,41196,50257,64472,137729
30100,32063,31601,32502,35698,40500,59835,63808,133346
30364,30146,35902,34606,36243,43396,49014,63226,116845
30789,31749,32401,35802,45920,46780,48760,61901,120936
29967,32115,32474,34164,36475,41082,51244,63016,129375
31098,30424,31806,33240,35727,39807,49567,83674,126525
31945,31650,33114,34732,37859,42215,48453,259943,131834
31034,31927,34552,32693,35287,43277,48128,171697,118976
30137,30459,32120,33314,35348,40216,49673,147858,120224
31247,30986,31426,32397,34180,42032,50428,113381,123091
28183,33367,34292,34100,35104,40725,59868,113411,123272
31091,32016,34677,33899,37508,43341,50025,87079,116638
30210,32060,35742,34881,36111,41894,49969,123403,135002
28737,29982,32649,31426,37402,41036,49766,95964,128974
29814,30779,31316,34362,34309,39807,49042,99962,114455
28350,30638,31685,33218,34499,39639,49228,79226,116595
29034,32506,33992,33339,37532,41573,50185,100729,117561
29348,32446,34939,32758,34917,42170,47964,100362,114324
32088,40363,31815,33806,40856,38920,48687,91530,124922
29606,31432,33712,32312,35647,39694,51329,87767,137651
28595,33105,32884,33461,34598,43468,48598,97558,129387
27745,32748,31393,32836,39406,42320,47997,88811,127834
30637,29651,33142,32566,36763,41204,49176,81550,126391
29657,31778,32866,34289,35289,42943,49021,76517,122146
29804,32178,32116,33920,35418,39800,47884,73395,110886
29979,31447,33579,32902,38640,48826,49748,70756,132825
30153,30757,33043,33675,36795,40402,48500,69640,126011
29340,37534,33921,34303,36382,40688,49756,69046,126795
29920,30418,34730,32410,34640,42573,49937,67073,122122
30590,30519,33437,32103,37192,41255,48301,67027,120510
30757,31363,32606,33926,37773,41444,47810,68541,132561
30699,31468,31969,34204,42031,41329,59627,71208,138822
29523,30861,32658,33268,37524,40540,50264,68262,117398
30562,31440,31104,33172,37062,38866,48517,71463,122857
30408,34278,32588,32883,34746,43775,65961,72783,127567
29431,30894,32856,33301,35324,39919,53832,68434,123354
28942,39811,33514,33019,36139,42503,52822,68073,134686
30083,31768,33361,34068,36328,42813,52885,66302,131592
35801,31652,35261,33278,39036,48015,50709,67399,122376
28346,31103,31156,34192,36135,43447,49398,64876,124153
31958,32872,32315,35033,36628,41211,49897,73758,120576
34912,32002,33997,33430,35127,39218,50259,87120,113541
32709,29683,33222,33797,36570,39505,50848,78805,135044
28346,32056,37271,34962,35530,41200,51395,81747,128840
30767,31072,32423,33748,36710,42688,51948,73695,122093
28572,38368,35118,34437,36479,38364,48945,70290,119191
29530,32285,28596,32678,42355,38376,51618,74089,110820
29964,30982,33083,33486,35864,39167,50858,70773,116396
28419,30483,30499,40021,34281,40852,51083,69956,136374
28752,30283,33654,38543,42590,40614,48902,67686,140578
29363,30754,31605,42633,36132,42417,49406,67181,123153
28810,30778,35823,33813,35654,41767,48466,65222,123134
30238,30264,42840,34594,35978,40673,50268,67501,115116
30098,29291,34075,35875,35134,40819,49169,68316,115249
28996,37609,34000,33243,52474,38874,48707,65028,132842
29156,31461,32620,36234,36607,38855,49308,66735,132572
28545,32245,32799,36800,37827,39223,49661,67240,123991
29453,33010,33372,33690,36445,41786,47568,65374,116651
30173,31041,31900,33237,34362,42106,59007,90702,112980
31086,33307,32467,35121,36123,43351,49122,79078,122056
30454,31211,33465,32161,39430,39604,49511,76952,138375
28928,31498,30342,33271,36445,43361,49225,73545,132502
29333,32459,35214,32866,39101,41372,49940,69806,121950
29534,39743,32246,31978,37437,40667,53081,69626,117478
28373,30824,32575,33683,34273,40110,51150,72575,116789
29320,31707,32375,32871,36466,41726,50148,69559,115923
30083,34015,31862,31991,36092,43079,48384,69842,137827
30633,33001,32529,32602,34595,42774,49028,62128,131495
30105,31398,37081,33784,35488,40825,50494,64249,124454
30072,33081,33566,34090,35932,40034,48199,63178,117259
28290,31933,32226,38473,36348,43336,48604,64721,113299
28985,32523,32888,33080,34630,39620,48169,66531,117494
28812,32957,32246,33166,35951,39443,57779,65335,134672
30308,31564,37217,34887,36477,38862,47827,64195,129453
31037,32605,31938,35705,37582,41464,49410,66047,126285
30674,31315,33924,32994,35733,43642,50610,65950,124668
29257,33024,32957,33020,34574,39472,49424,68802,121039
31124,31492,33116,34251,35765,39076,48797,86072,126199
30215,33030,33877,33656,35061,40266,49909,84901,134689
28972,32609,30856,34412,34162,42419,50138,78365,128523
28912,31663,31693,34270,47355,39589,48589,74491,153266
29153,31993,33353,33160,37280,38489,50629,75957,125498
28512,30610,30831,33226,35874,39302,49741,69160,119175
29842,30815,34016,33955,36269,41852,59431,67362,121893
29295,32373,31481,33145,36103,41950,52600,65426,137923
30925,30815,35656,33417,36982,39952,48049,70597,124518
28975,30996,32425,35176,34941,41080,59312,63872,115686
29875,31793,33662,34662,35581,37497,48478,62575,112232
28538,31224,31715,41229,38041,41772,47720,66660,112989
29417,30782,36527,37497,37486,39382,51498,67855,110290
29498,31120,34845,36282,44434,39007,48860,65974,125623
36632,31100,32922,34083,35649,42522,48936,68258,135263
31049,31746,30412,33432,35886,40998,48404,65357,146663
29727,32394,33516,36877,35047,43117,55481,63243,124703
37871,32293,32885,33179,37224,40020,48729,66294,123805
29631,32318,31974,32694,35462,39966,49833,70345,129969
30205,31068,38149,33486,36495,40644,50033,93773,124464
29856,31943,32386,33167,36841,41425,60348,87483,131626
28442,30830,33380,33086,36442,41123,48206,75382,139882
28624,32865,32275,34220,36731,39916,47339,75622,119948
30500,30780,31752,34699,36231,38601,48927,77012,119868
29630,30882,31729,32971,37349,42122,49313,67796,119599
31552,33912,30856,34720,36337,42755,48878,67341,134200
32434,32429,31546,34312,36971,57924,48952,70050,120576
32814,36202,33308,32396,36220,44461,49135,70605,113174
29085,33185,33828,34695,34601,40541,48464,69303,124736
29495,31302,33421,32784,35325,39986,49063,65181,124155
29208,32592,32554,35723,35071,40268,51987,67734,130396
31169,35403,30999,36372,36559,41001,48630,65816,135787
29578,32569,33329,34279,34941,42806,49947,64527,132791
29975,32383,32515,34133,35238,43932,49504,69257,116585
31520,31217,33163,37068,35131,39339,73489,68886,119351
28815,30665,30443,33837,36142,39979,53589,90573,122062
28045,32281,29967,31099,47123,40040,51799,79916,256004
31639,28743,31561,32832,36628,39634,52630,78393,134160
28995,32082,32748,32719,38089,39099,49894,76563,131504
28947,30274,33486,33943,37169,40711,50610,75000,106752
29694,31386,30176,33092,37805,42001,51995,73982,103027
30077,32475,32175,33928,35029,39061,60947,74886,94746
31441,32254,33709,34094,38041,39865,50495,75913,91768
28898,31016,33035,32845,36305,40365,50118,72592,143860
28670,31031,34790,35753,35943,42554,51970,72011,116529
30097,30404,32881,40195,35722,39958,50911,72190,99825
28320,32217,32344,40339,34681,40544,49579,67412,96220
30232,33892,33459,35309,38140,44387,51936,68034,93646
30288,32085,33137,35732,35623,41186,49031,66158,109523
29000,32520,34859,36509,35944,42659,48994,68049,139558
29193,31363,35445,33766,44970,38580,51046,67388,124793
29544,31151,33602,35965,34342,38948,49163,69134,100103
28949,31303,32442,34585,36109,43869,51292,66277,98300
28218,30447,33634,33371,35302,40131,51643,65482,94443
30239,31633,39159,33083,36111,45856,49344,62448,92107
29359,31913,33218,35594,36841,43469,49667,99831,136106
29003,31487,33529,33205,37366,40857,50273,84532,118428
29352,31926,32815,36333,35660,41916,50057,76627,108663
30608,31042,31507,35523,37428,42787,51156,74236,96201
29041,32051,34782,33461,34385,39089,49573,74546,105826
29826,33218,32321,33912,36664,43817,50429,73216,91330
30780,31886,34672,33988,36322,45667,51409,70599,134117
30522,30626,31521,33142,36228,42683,49934,67668,110284
29973,31367,32788,32255,35367,43693,49605,66578,99102
33215,31516,32382,32781,36677,51927,50935,71217,105648
29468,31264,32706,34918,36136,43587,47791,68022,96858
27571,31806,32205,33253,35176,40145,48590,66543,94274
36431,30868,32015,33301,38165,38793,59767,66406,142173
30820,32756,32201,32917,38098,40090,48541,60487,113492
29071,32225,33091,35058,36368,45051,49158,66623,105952
30296,32194,33496,33992,35407,41010,49445,68076,95027
28674,38370,35129,32634,38795,39579,57210,65132,95834
32144,32638,31832,33913,35643,38579,48214,94355,88464
30912,31112,32914,34554,36188,41797,49560,80780,143174
30260,32331,31898,35488,43625,41583,59500,83098,110684
28583,32017,33597,34523,34843,41542,49420,75029,100587
30585,32532,34666,33240,36857,38951,49817,74349,102604
29662,30680,34059,34639,34398,40998,58147,71529,113658
31446,32398,31796,34884,36659,43563,49884,71180,98768
29878,30715,31960,38620,39097,39989,49216,69532,132823
28683,36635,31868,39690,35488,40971,48926,69206,136974
29712,31986,32381,33256,34397,39146,49538,70047,111126
29505,31869,31740,34485,36012,42999,50614,68023,115889
28887,31252,33878,33662,38235,39922,51010,65256,111708
28923,31868,32132,34424,36088,38495,49291,64905,102091
29151,34246,30471,33422,35606,40867,47984,67168,108184
29143,32494,33795,33494,34869,42638,50138,66444,138761
28951,29853,35286,33040,37054,39366,47966,71210,121558
30072,32204,32823,34156,38106,41519,49974,65928,110270
29057,36713,32213,34913,33827,38422,48061,71291,96430
29872,31960,33472,33474,36528,50894,48954,67314,94893
31015,30965,32898,37063,36519,40675,47373,90989,91019
29883,33473,33400,34021,34912,38637,47648,79422,129779
31649,31773,33500,34758,37859,41409,50616,76424,123454
28731,30746,30752,33919,36956,42871,49558,67732,113266
29549,31151,32843,33868,37614,40259,50193,67975,96619
28950,31575,34621,33609,36364,40979,48225,62528,90903
29076,32966,33476,34606,36520,41350,51021,64670,135886
30407,32906,34016,32207,37598,43821,48815,66614,109318
29812,32034,33341,33207,37320,43107,46930,67931,110949
29572,31908,34360,33310,35766,39371,48208,68184,104162
29308,30822,31951,33311,35777,41711,48627,68347,96907
31316,30770,33845,34420,34160,38489,49439,66711,98560
32592,30901,32040,36213,33659,39954,48227,70047,128195
30046,30995,31672,34415,35024,42157,50691,65436,122711
27434,30978,29499,34006,36025,40702,50133,66240,107022
29977,30052,33607,34723,33375,42947,49697,64722,112009
29071,31207,34002,34716,35020,39755,48538,71157,118004
32223,32525,33167,33685,34048,43164,49589,68466,98259
31471,33347,34744,34117,36042,39389,49798,74025,131281
29441,31754,40655,34017,35846,42226,49014,92737,111513
30283,31559,33566,33409,35124,42250,63729,82088,100875
28864,32718,32495,33958,36209,41700,53294,75201,95897
30617,31868,37834,35262,36771,37596,52545,73876,95966
29741,31527,32492,33379,38054,40095,51649,69837,92568
29447,31711,32583,34079,44079,44588,52096,71154,134607
29686,30851,33997,33769,35923,41396,51576,68158,110644
28167,30910,33910,33148,35346,41762,52513,68335,101098
27979,38989,34044,33316,36449,39559,47608,73349,99555
30493,33734,32997,35564,36308,40926,52077,69532,104373
28962,31762,34787,33105,35247,42749,51440,69334,109792
31098,30069,32254,32859,34959,39958,51105,69219,131438
30077,31241,32270,33909,36974,41224,51769,69520,123393
29561,32656,33433,34011,35949,40200,49502,71796,121984
31478,32716,35599,34127,35603,41603,49590,68573,104677
29303,30769,37731,34359,36663,40734,51649,69736,109556
28903,31853,33386,45965,35853,42939,51073,88651,113436
29593,32341,33362,34701,33933,41034,52352,79706,133417
30184,29627,39076,33860,39445,47977,49349,76572,119231
33680,31447,33276,34555,35865,41909,47406,73129,124738
30775,31522,32865,34734,37766,39316,56260,71286,103879
29428,31756,34745,34453,36499,40693,49947,72022,110151
38726,32351,31804,34730,35660,39874,48310,69284,111456
28420,33030,32966,34040,36723,43597,49987,66644,130794
30207,30891,33192,34082,35519,43116,54790,69615,116139
29891,31732,33188,33348,38127,38504,49522,69802,119566
29412,32284,33990,32352,33784,39421,49828,65189,104650
30972,31531,35513,33608,36563,49011,48624,69556,108268
30533,30864,32604,34298,36169,41285,48678,67161,110117
29001,33619,32107,32895,37197,42253,50047,69998,132039
30481,33997,30996,32241,34862,39892,52503,67426,123387
30221,34663,34914,33637,36792,40356,49751,68169,124180
28995,33633,33408,34074,36298,40845,48749,63211,107238
31294,30895,31298,35183,35899,39214,49794,65789,119688
30777,32955,32564,35367,38221,40646,47990,64959,107067
30401,31120,32803,34829,37272,42679,48208,66655,134974
29986,32331,31984,34880,35943,40404,48870,93711,112051
32021,31598,33583,33338,34835,40443,49717,81437,108548
28777,30772,32775,35409,34808,42782,49204,77388,109170
29994,31343,33622,33221,36626,39736,48472,80508,123190
28774,31077,32155,35840,35849,40491,49462,69880,106855
29001,30563,33087,33597,36718,40583,48263,73232,133860
30166,30953,34023,34032,38147,40612,48814,67078,115166
29115,30102,33047,33608,34046,39733,46943,66913,104527
29820,30649,31187,33078,34817,44300,46640,70632,97310
28354,31026,32017,32991,37464,42497,49560,64710,112628
29706,31974,32481,33066,36759,40730,48739,65254,125891
29550,29989,34955,34385,35486,38333,49223,65792,104317
30711,31351,33893,33345,36880,42793,48891,63329,135125
29664,31484,33179,32780,36333,38670,48534,63342,109523
27469,30900,38319,34247,36819,40974,49142,147229,101662
31021,31430,31579,35431,35702,41236,48192,70342,95714
28672,31612,33413,34048,36189,39946,47972,68429,91488
29964,31815,34483,34029,33469,41382,49376,89460,93286
27408,30202,31656,33406,37519,49282,57998,86003,135278
28374,32067,32717,35463,36984,39851,50260,86490,111874
29694,30278,33879,37974,34309,38364,48466,59443,101985
30101,30556,31794,39990,36429,39729,50580,57564,98196
30117,30474,32177,34754,36529,41626,49273,55181,102143
29948,34321,33269,34142,34711,40955,48220,53249,139122
30676,31992,31666,36003,38393,41369,49738,54398,111372
30243,31848,33506,34244,37585,39895,56118,54336,103695
29129,30839,40151,34596,37761,39995,48802,55573,97716
30662,32090,33324,33590,38323,39989,49091,55637,110599
29498,31683,31972,34539,36994,40747,48823,54002,101847
29728,33292,40171,33242,33940,40907,49426,54683,140876
28970,35816,35714,35037,36408,41659,48047,55014,111645
29733,32394,36637,36093,34953,40172,48108,53874,102522
28738,30810,38856,37863,39396,38691,51190,382661,108417
31760,31760,31306,34593,34560,41265,48585,64121,111842
28775,30148,32280,36442,34473,42004,47563,55843,101942
29578,30962,34120,35302,34370,40769,49073,56088,621361
28973,30621,33754,33836,35261,37466,50466,87620,119756
32466,33700,37129,33588,36425,41020,47687,74519,106914
28659,32285,34293,34079,35414,43694,48177,66223,113118
29086,32911,33367,36014,35975,38711,48976,59662,111623
31866,32093,32492,33681,36122,40652,49180,60425,98413
31794,32371,32537,33009,35610,38484,48542,54953,271070
31108,31636,34079,33177,34466,40977,68053,53669,133709
31879,31383,34762,35851,35503,41345,52286,54095,121716
29029,31524,33242,34118,35361,38430,52873,52049,124645
29166,31725,35502,33952,35756,39664,50185,53532,113356
31022,32523,32633,34427,35991,39494,50207,62871,130388
29489,32020,34318,35513,37948,42447,50585,53576,141442
29366,38420,34488,34149,35132,39758,52218,52269,130321
29390,32563,32116,33717,36692,38727,49854,53860,117494
27745,30830,30930,33033,38193,39917,51577,52582,119654
30159,33222,33954,35756,35040,41443,50383,52356,284361
30142,35216,31840,34191,35102,39132,51901,52818,115978
29102,32462,31327,34093,35364,39396,50144,53102,133139
30778,34826,33661,35720,36155,42301,52886,52367,122047
32252,33926,33664,33715,43817,39232,49429,89510,114163
28638,31620,32572,33333,36417,40436,50850,74473,115164
29651,32255,34544,33032,36334,39533,48403,60392,119149
31061,32023,33513,42027,35122,39381,50839,59998,114716
29485,33656,31028,42215,36124,40893,50735,57517,131724
34099,31566,31853,34926,35423,48104,51786,54460,129746
28965,31600,33823,34745,36276,43861,50286,56358,123998
28240,32341,33504,33500,36035,40669,49598,53692,119995
29930,31013,33803,35006,38206,43224,50881,53647,111677
31182,31896,31857,34175,34543,40300,49751,52914,116717
30738,32665,31732,33644,34598,40752,49156,52155,130061
30156,31604,31206,33975,35652,41034,50127,53216,125254
28537,33576,32447,34272,37074,39958,49235,53091,124537
32645,31897,32304,34342,36627,38878,50910,58441,113077
34048,30837,34683,33257,35004,43847,49305,52016,116230
29822,31619,33578,33442,35110,43096,48215,52467,116043
29578,31726,33614,33790,37133,39649,62700,89091,132529
29826,30914,31329,33581,36616,40181,50296,75082,128996
29357,32325,32847,33090,34871,46746,51821,62086,116629
29983,29336,33256,33517,36023,41868,58964,54908,116195
29355,31168,34717,33026,35593,39831,50202,53653,112719
29820,29831,33164,32400,36468,39248,48047,54549,118242
29190,31931,33032,35257,37160,42950,48733,58638,135144
30058,30929,31187,33782,35231,39506,49812,52445,125481
29639,35519,32147,34450,35261,39705,50057,53224,107020
31561,31797,33964,34202,35933,39304,49223,51761,114305
30022,31053,34152,33641,35956,39940,48312,53231,124459
28944,31999,33519,32571,37536,39069,48538,52485,125030
29971,32193,34099,34135,34864,43512,47804,52230,115123
29724,30587,33780,34047,37331,39119,51018,51014,134528
29198,32731,38955,32437,35994,40955,47060,51998,128399
30638,31385,34416,32914,35440,38989,48735,52002,128758
30177,29871,33999,33071,35560,40143,49083,52854,131870
30345,41345,38281,34392,38225,40097,58854,51786,118425
35726,31364,32872,33763,36061,39223,48913,51920,113604
30399,31206,32155,33745,36859,42477,48138,52181,132415
29438,32878,33507,34473,38689,39805,49652,91641,129399
38614,30428,32424,32438,36069,42044,48177,74557,124156
31174,30796,31439,32300,34259,40985,49006,67077,125565
30716,31779,31911,33331,34798,43109,49424,60071,120597
31980,30955,32322,32612,40029,49695,49593,56722,132969
30508,31876,32364,33351,35663,41616,48784,54121,125216
28238,32034,35867,33455,39206,39505,47874,53746,119064
29885,30237,30969,34548,35004,40366,47489,54004,125643
28267,31913,34820,33961,36488,39007,48594,53768,110539
29257,31055,32416,34141,46701,41125,49675,53623,123288
33730,31664,31434,34729,34920,41056,48077,52524,134064
29090,30636,34143,32285,35477,42722,48212,52991,132336
28684,31398,33153,33026,35002,39407,48372,52502,116490
31271,33401,35461,34428,36700,48235,48279,52514,115932
29275,33054,31545,33290,34350,39999,48085,53289,117313
30900,32742,32353,34287,35658,40453,49649,59029,115043
32134,30693,32529,33803,35905,38667,48931,52597,138057
28894,31571,34179,32420,36278,43610,48464,89776,122839
31106,31946,31818,31715,36374,42478,50165,73470,121554
30033,32874,31199,36400,34636,40100,49348,63875,122446
30639,32958,33309,37763,35868,40299,48297,54322,127618
31445,30995,36364,33599,35139,43461,49323,54866,129359
29436,33186,32836,34865,37000,51972,48439,59534,131574
30946,30686,34019,33549,36854,41349,48055,53376,127584
31577,30354,31646,32480,36338,40348,49295,51914,116202
30158,32059,32878,34267,34472,39592,48936,54003,118028
31182,31154,31298,32626,38623,37741,48646,53426,122132
28699,30764,33806,33449,35329,40212,49203,51733,118414
28945,31804,33359,35439,35156,43822,67100,53802,141390
29564,31542,32735,33137,37734,40240,52100,52779,126039
28661,31322,32564,32768,38598,40437,51184,51799,118119
31179,30433,34444,35020,35695,41928,52357,53431,124307
29675,32146,34356,33504,35365,40972,51131,52155,114327
29250,32079,33369,33012,36317,43786,48602,51537,119775
30323,31603,33600,33391,35834,40473,48982,53108,130789
28698,31828,32185,33885,36654,37773,48808,51946,125296
31453,31246,32477,32471,37882,42501,48954,91215,117983
30317,31164,32923,34114,35853,41769,49256,74616,113507
31457,32210,32812,36809,38621,41084,49138,64180,115908
30990,32216,31149,32486,36982,44279,52434,56751,116891
28848,30014,34124,32457,36336,39533,51689,55122,137293
29230,31498,33960,33899,35802,40086,51019,54968,129752
28508,31752,34952,33205,34878,38980,51049,54417,119192
31086,33024,36524,33911,34248,37943,49691,53137,117547
30104,31394,30137,33063,36035,39135,52432,52283,121330
29444,32154,35913,33677,37181,42367,52311,52352,117412
28909,30969,34542,33410,35019,41228,50566,53268,140450
29979,34214,33744,32125,38346,39887,48959,53704,129518
30725,31778,34789,35374,38336,39560,49092,58539,121357
29611,32191,33891,35867,34597,39868,60096,53572,114983
30237,32518,32920,33632,35719,41389,51785,52876,115158
29364,32868,32743,32789,36951,42944,48649,51352,113471
30006,30298,33001,32308,37800,37765,50408,52376,132029
29010,31170,34802,33303,36010,43760,49654,55683,129808
28012,31521,32643,32401,38801,40190,49462,53728,117994
29472,32362,31972,32725,35421,42762,51284,89474,112889
29713,32695,32872,33026,36940,40105,50173,77517,116031
28552,31926,31099,33799,34776,39139,48486,64271,110636
30586,32873,32724,35736,34884,41081,50252,65496,136518
