b16,b32,b64,b128,b256,b512,b1024,b2048,b4096
7279,8509,20517,30339,22053,19198,27598,45840,65656
7277,8657,20228,27767,21543,19841,28595,45482,87453
6863,8594,19437,27696,22501,19071,28478,47534,55088
6808,8626,19175,27932,20969,18357,27819,39277,52421
6957,8411,21259,29128,28506,18682,33015,45047,64863
7179,8460,21380,30066,20941,19881,27373,61351,71868
6947,8414,19779,29686,21256,19491,27575,48051,58824
7002,8103,22472,27503,21309,19838,29818,47346,52266
7148,8201,19245,27551,20098,20391,34798,58154,51590
7013,8135,21937,27602,20857,19666,26566,52491,50744
6921,8156,25369,26424,21187,21886,27066,47543,75608
6944,8852,22921,25510,19847,21497,28535,44824,62248
6831,8421,22648,27912,19121,20801,26846,44615,58654
6949,8485,21623,29173,20445,18632,26760,46378,58604
7057,8434,22771,27980,20547,21460,27156,45881,74201
7106,8180,22036,27803,21781,21502,39381,43978,71310
7190,8002,22156,27714,21218,19099,27349,45720,70387
7094,8382,21232,27815,20771,19912,26412,46180,72951
7281,8190,22599,25788,21778,18230,24837,43919,53682
7380,7914,23144,26475,20468,20711,35307,47246,62475
7289,8009,21967,27504,20336,20302,27270,45568,60090
7091,8341,22204,26609,22341,18864,26430,44193,77131
6988,8084,21696,25286,20746,22161,26502,60314,69856
6997,7931,21482,25867,20032,20376,28316,41822,65825
7147,8028,21761,25841,21163,20367,26237,45614,56654
7218,7944,23197,25620,21139,21476,27284,46568,53946
7163,7916,22548,26506,20959,20019,25806,47233,53961
6717,7927,28866,26288,20757,19690,28658,59976,51493
6686,7891,22652,33812,18767,22634,27295,48934,71098
6947,7733,21711,27209,20922,21992,26658,50720,63850
7033,7939,21863,27141,21941,19442,26955,43201,55425
7150,8269,22724,25302,21517,19286,28137,47570,51846
6766,7912,22995,26255,21434,19258,37087,48021,53544
6974,7812,25296,25992,21261,19142,26391,46099,59950
6917,7818,24624,24678,21838,20135,33672,45081,71726
6791,8311,30858,25255,21141,18975,27603,40005,86777
6770,8448,21872,24403,22909,22999,25973,58572,66677
7070,8470,21389,25813,21647,20246,33108,43405,53798
6806,8287,22343,33283,22185,21459,26820,42425,52638
6720,8068,20767,25809,21543,20468,25141,45544,50759
7079,8539,21498,25472,21238,21622,28093,43420,72275
6748,8458,22012,24579,20813,18406,30101,42987,61460
7041,8719,20830,24362,20330,19905,26458,46546,78624
6994,8098,22699,25562,20350,22201,29799,65602,53701
7212,8355,22377,25171,23418,19116,30717,44516,53861
7020,8320,30122,25533,20710,20419,28104,43289,51964
7174,8398,20936,25037,22650,20131,25237,47071,71270
7015,8192,21182,25271,20626,19321,27284,49629,64614
6953,8747,22258,27041,21302,18917,29674,49698,55896
6754,8506,19323,24225,21323,23657,24532,43558,52722
6820,8422,22100,22551,20354,20762,27816,48136,52679
7101,8493,24008,22545,21499,20435,28016,36683,51520
6903,8132,24331,24788,21704,26513,28914,37925,68040
6784,8716,24069,25186,22006,19821,29210,42231,63736
6857,7802,22677,24185,21697,19148,28884,42115,68228
6912,8166,24008,25058,19999,20762,29703,46739,54082
6741,8103,24314,24850,20323,20625,29364,41513,55316
6871,8189,22911,25263,20129,20863,28643,49832,52239
6727,8637,23947,25746,22072,19554,29488,42946,71581
6530,7756,23630,24484,20964,21687,25791,51856,58795
6674,7789,23230,24956,19921,20812,24990,44806,57095
6952,8209,24414,24518,20662,18431,27003,46553,50321
6597,8740,21588,24452,21601,20849,30518,43792,51033
6494,8927,27218,23273,19991,20395,30704,58088,54202
6564,7822,22101,22779,21407,21796,35937,45917,70712
6591,7991,20254,23672,21798,20268,30398,44933,57773
6560,8066,20143,22689,20167,21288,25813,49118,58309
6715,8088,21212,23434,21149,21017,26240,46484,53887
6846,7773,28191,23555,21754,19301,29999,41844,57187
6954,8405,23628,22340,20012,20696,26117,46931,48367
6765,7725,20604,22306,20667,21871,39250,46245,66647
6537,8084,20997,24777,21669,20912,31705,44562,75727
6784,8082,20336,22288,21026,21317,26240,47240,60425
7024,8341,20252,23469,19195,20185,27412,45445,52738
6883,7911,20792,23220,19866,21196,28391,38599,54677
6740,8244,19945,24287,20525,21962,28317,48943,53085
6607,8354,20004,22760,20733,19066,26751,42183,52148
6815,7934,22410,21335,21454,20559,27167,44020,77427
6744,8286,22716,23057,21100,21521,26686,37464,58921
6826,8013,20415,24359,21681,20133,26463,56992,59994
7061,8193,22963,22818,21721,25698,26170,57365,80083
7071,8004,27656,23470,19776,18799,26851,46344,68429
6662,8120,18826,24413,21704,20205,26202,45691,78679
7274,7988,17627,23442,22076,20418,26136,44615,66038
6675,8005,18606,31493,20222,19879,24165,44920,54225
6575,7738,20043,23386,20063,21570,26795,42057,55631
6572,7988,18227,21147,22229,20271,27005,42103,51191
6444,8973,19220,23961,20798,20808,27574,43974,54619
6467,8121,18281,23048,20867,20382,26269,44307,68974
6508,8042,18535,22312,19138,19130,26204,46208,62758
6536,8296,17720,23204,22422,21313,25988,52424,69268
6930,8355,24692,24422,22523,20315,27661,46185,55299
6606,8132,17588,23339,21247,19546,24778,43473,52946
6478,7979,17819,21961,20166,19459,35906,37990,50992
6686,8051,18263,23278,20361,19587,27017,44725,78128
6587,7837,18006,22493,22687,18866,27521,49020,58772
6295,7974,17617,21636,20171,20378,24919,41988,63877
6837,8358,16751,23069,22183,19914,38541,43451,76955
6444,7810,17593,22146,20717,21133,25594,62491,61130
6608,7918,17556,21279,19971,19401,26121,63349,58919
6461,8244,19015,22392,21371,19218,28545,50523,95149
6542,7880,18112,22469,21106,20031,28647,52766,68732
6465,7925,18011,22293,21531,18879,25255,46380,60300
6771,8076,22463,24020,20913,23856,27512,48345,54233
6519,8043,24122,22907,20746,20450,36357,45862,56932
6595,7997,17817,22930,21683,20394,25960,47075,83040
6368,8149,18937,21690,20469,18598,25079,48673,83059
6562,7612,17847,22612,19722,19517,25612,55162,58365
6593,7979,17933,23670,20530,18420,26088,44920,105934
14801,7943,17478,22822,21531,19547,26420,46274,58490
6528,8231,17329,21951,20483,21114,25604,47052,45276
6545,8037,17835,23518,21405,19478,25939,48339,46269
6604,8431,17719,22146,20155,19607,27533,41941,69236
6650,7997,25019,20605,20612,20278,26447,44440,84442
6986,8072,17024,22797,19740,27154,28506,42843,51856
6865,8099,19121,22291,21119,19426,28076,46326,50235
6573,8501,18801,21381,21941,19090,26722,53639,46870
6553,7839,17742,23887,20074,20379,27532,44348,48923
6473,8256,17567,22732,19252,20265,25479,60192,80684
6570,8119,17506,30182,21963,21866,25004,42867,58036
6725,7848,17707,22023,23066,21100,26268,52542,50027
6761,8602,18470,21642,22839,20296,29398,52667,76834
6590,8327,18224,21460,20426,19850,30254,50578,76879
6874,8099,18000,21844,20779,20806,33496,46077,58158
6533,8538,19160,22935,22174,19875,27102,46187,73422
6836,8335,18010,29051,20345,21784,25577,51389,58413
6295,8565,24433,20870,21044,20535,28517,47693,52443
6606,8010,17326,21642,23938,20845,27151,44728,50831
6361,8124,17798,22073,20845,20074,40904,45835,62356
6629,8435,18528,21455,20864,20563,25866,44634,48061
6486,7709,23196,20907,22185,20278,28792,54191,66353
6671,8748,23753,21295,21269,22700,25962,42206,52131
6453,7921,18451,21845,21301,18496,28413,40387,54028
6430,8170,17348,21411,20049,19181,39372,45909,52529
6725,8758,17625,21706,20389,19518,25762,68331,52670
6514,7981,19003,21592,22140,20177,27804,47736,68432
6594,8184,16880,22457,20242,19763,25537,51367,73012
6554,8025,17220,22180,19933,18761,27410,43488,58638
6512,8434,18501,22598,20713,20207,25539,43208,50292
6797,10487,17847,20302,20777,19292,28794,38792,81477
6473,9417,17457,26916,20830,19569,25487,43856,66290
6538,8215,17986,21039,20650,19987,30097,43918,52307
6474,8283,22329,22178,19824,21139,28268,49514,49667
6886,8783,16946,21416,20339,21093,27388,47468,71700
12486,8035,17105,20930,26600,20971,28849,46083,53953
6718,8247,17053,22593,21414,22288,26561,66350,49264
6593,8126,25625,22389,21748,20458,25163,51895,55277
7662,7958,17417,20374,20336,21757,40232,44196,47558
6911,8076,16892,22842,20991,21632,33071,53074,45098
6650,8036,23204,20441,20153,21953,29391,44628,62881
6622,8213,17445,23330,21540,19003,28485,42398,86176
6663,8431,17911,20890,21053,20582,26838,47876,60576
6978,7978,17289,21535,22700,19457,27140,44838,51325
6811,8248,17037,22314,20269,21530,26117,44736,49573
6741,8659,18813,21585,20679,18416,27192,58900,83740
6490,8250,16843,20796,20995,25558,25471,55567,75740
6516,8201,17294,22600,20067,21623,26920,47270,54813
6522,7970,17586,22306,20105,20418,28278,52437,52784
6614,8375,18228,22883,20144,20471,27282,44643,48214
6686,8387,16908,22707,20094,20326,37785,49387,95053
6709,8059,16699,21905,19911,26049,26376,54085,62610
6794,7819,22949,21929,20106,21383,25583,46116,82182
7209,8214,16942,20688,21618,22861,36879,45717,56745
7380,7825,16842,23174,20715,19711,32002,43285,49304
6805,8685,23037,21886,20558,22463,29482,50284,49441
7302,8043,22198,22616,22172,18809,31005,46335,70931
7576,8139,18260,21196,20852,19549,27537,44975,89030
6969,7758,30076,21913,32621,20712,27135,42348,61183
6663,7996,18024,21244,25240,20349,28035,41704,57051
6949,8172,18225,21201,21628,20715,25693,41870,74488
12513,8129,20409,21143,20117,20048,27492,41473,77207
6636,13712,17530,21274,21231,20037,28852,57364,59440
6617,8085,17163,22664,21135,20100,24949,43775,85684
6604,8410,18035,20124,21816,21060,30547,46849,69037
6824,8305,17826,21279,21419,21018,29620,45939,61532
6722,8220,16855,23007,20454,20500,27820,46341,71562
6731,8284,17661,22229,20568,18837,26762,52250,60773
6541,8304,17650,38330,19512,22448,27589,67472,56950
6714,8116,17204,21585,20177,19087,26495,61216,96018
6746,9091,24401,20729,20704,21099,29884,52653,81992
6886,8901,18267,20288,19753,20389,30321,41355,66733
6904,8411,17699,21662,21455,19813,27919,44111,85674
6816,15689,18901,22423,21101,21022,28516,44796,90823
6493,7888,19308,20105,21176,19409,27237,43778,58326
6563,7917,18305,21835,19843,18520,27646,38375,81894
6632,8012,17129,20246,18982,20189,30346,41491,67761
6649,8574,16461,22730,21510,20164,27308,45563,57233
7030,8553,24983,20866,21770,22549,29013,44597,72462
7116,8353,22869,21317,30094,18417,46034,46152,51347
6634,8352,17193,20802,20234,19684,25175,47469,50914
6499,8098,17612,20762,22149,19921,26274,57846,66834
6882,8257,16714,22402,20009,20403,26420,50826,89695
6739,8594,17706,21261,20250,20275,26470,50498,59310
6721,8441,16628,21525,20179,19755,25044,47622,58900
6973,8572,16987,19052,21230,20410,28005,53521,71312
6430,7928,17453,19953,20523,21150,34133,51726,61288
6954,8526,17998,20059,20891,21901,40248,43980,74640
7269,8086,17031,21094,21009,18847,26740,49219,83498
6682,8137,17021,20126,31823,20440,35568,43909,69931
6638,8266,24661,20346,19769,19028,26844,45993,68738
6811,8234,22602,21007,22209,19677,26997,46569,98215
6873,8427,18244,19977,21321,20272,25744,43638,63741
6568,8080,21499,22132,20683,18819,26349,47610,75233
6526,8170,21729,21492,20198,18572,35297,41355,60400
6381,8597,17040,20912,20329,20722,25914,45451,58183
6588,7960,17298,21589,21398,19010,30012,43685,77553
6740,8423,17220,21121,19812,19838,27500,43238,63580
6529,8113,16813,19621,21439,20033,26409,43577,73174
6708,7936,17562,20921,21091,20457,32010,45277,80071
6682,8570,17305,20271,20377,21453,27709,60766,66282
6888,8610,17323,21443,20420,20275,25798,52655,60177
6920,8216,17927,21134,20080,20805,27815,45707,99421
6549,7722,20054,20219,20330,20556,24235,45249,63355
6885,8510,22610,21695,28535,19029,28003,41114,64575
6680,7836,18073,21502,21786,22434,26356,48577,76599
6496,7911,18055,19157,19845,20017,26443,47746,100301
6687,8238,18196,20689,20601,32858,28478,64165,87746
6529,7891,17328,19708,21750,24181,28280,47471,59210
6645,7865,21650,20607,20562,21264,28324,49997,57252
6535,8087,16894,20965,21226,20340,28514,44114,54346
6609,8162,16411,20308,21366,20870,27277,43375,50297
6665,8150,18263,22530,22055,19570,26675,62593,67984
6624,7748,20573,19807,21109,19201,26573,39974,59798
6601,8087,17078,20369,21301,18601,26405,49961,59118
6743,8650,16757,20864,20937,20053,39459,46915,52969
6583,8226,21442,20832,20343,20282,33027,65280,52237
6794,7962,17780,20858,18961,22280,26404,47718,70097
7048,8104,17083,20961,21681,19910,26735,49326,66044
6886,8357,16924,20625,20897,20918,26744,44689,53215
6564,8708,17048,32012,19091,19805,28320,47337,52678
6541,8169,16620,29197,22010,19765,25841,48405,50259
6735,8668,17797,21266,21310,20302,28002,54599,50630
6926,8282,16401,22191,19601,18798,25816,45630,69486
6604,9189,17046,21664,21100,20989,36887,44191,86012
6435,8671,20103,23461,21776,19673,26504,47767,64416
6825,8792,16437,22307,20475,20306,25569,43709,84771
6486,8760,16534,22166,20550,19598,29674,45052,74169
6411,8237,22550,21268,20888,21090,27115,39778,63250
6537,8537,22165,19533,21382,19248,26543,38339,78108
6507,8890,17082,21066,20562,19765,27922,44389,59229
6626,8980,18178,20336,20612,19715,26775,46837,56391
7516,8890,17303,20435,21179,19123,33763,44661,54066
7213,8434,17368,21246,21938,19312,25949,47087,56720
6928,8320,21936,20674,21231,20887,25856,44350,74093
6395,8165,23718,20550,21397,19666,26621,44140,102932
6688,8157,25028,21312,21087,19679,27395,85767,63788
6615,8201,21327,22079,21801,21416,25676,50146,87494
6846,8141,23887,20952,20778,20541,25179,56798,61658
7101,8320,18104,20630,29775,19451,25972,46872,75805
6990,8178,16679,20241,22351,18328,27922,45446,84017
6766,8356,24755,18985,20135,18675,27648,47398,74024
6577,7888,22232,20524,22003,19673,27514,48023,90883
6686,7724,16479,22593,22119,21441,26937,48618,55356
6808,7871,23680,20227,29025,20971,25923,49945,51317
6465,8551,18040,19655,21542,20387,26215,49534,53175
6618,8178,18827,20792,20953,29200,28574,54068,53012
6369,8157,21719,19896,20505,19472,25952,47020,68350
6594,7993,21142,22040,21092,19932,25494,48098,105274
6739,8423,21876,21893,20609,19827,27801,56536,55859
6601,8397,21778,20336,22182,27002,26001,43805,51317
6476,9310,29447,20642,21863,19288,28943,45159,73821
6343,8518,23924,20234,20789,19439,29366,44668,50852
6517,8234,20650,20629,21544,19674,26181,64088,140756
6249,7939,20267,20770,20935,18693,38990,48180,64487
6553,7961,19173,20749,21399,20641,28124,47828,75105
6388,7837,25644,21473,19280,19603,28962,46548,50923
6786,8108,19557,20911,21756,21414,29919,40297,51465
6774,8080,20143,19881,21504,20667,28189,46675,49502
6422,8251,20832,21625,21540,20307,30958,47984,67382
6953,8099,19770,21408,21820,22196,25823,40625,61035
6898,8604,19814,19952,20511,19173,31479,40466,62355
6627,8487,21009,19904,21092,20329,26509,39437,48250
6415,8110,24336,21534,21745,19823,26006,49133,47844
6372,8191,31767,21615,20061,20470,29287,44539,49523
6397,8267,20759,21111,18748,21887,29741,44273,79641
6545,8112,21228,20099,22276,18659,28239,39426,64902
6604,8019,22264,20732,22136,18727,28647,43765,50523
6651,8300,19477,20553,22980,27387,25473,44783,51555
6567,8267,20338,21846,20834,19790,29037,46938,72618
6552,7880,18869,21867,20883,20939,26101,43275,50033
6779,7821,20315,20465,21122,21869,27629,46463,69704
6401,8416,19359,19645,20843,20263,27362,66711,60384
6382,7803,21688,19604,21997,20112,26695,54077,49348
6704,7926,21188,20008,18574,19600,27596,46484,51384
10988,8507,18969,22518,22407,19859,27758,42256,61890
6625,8130,19157,19661,20657,17872,27797,46332,51504
6411,8309,19030,18906,19289,20269,27364,43941,48756
6899,8138,20862,20299,20044,20691,30489,45850,96898
6550,7770,19173,20429,20795,19221,37377,47215,90230
6738,8000,20302,21925,19800,21682,26633,59043,92519
6315,7708,20103,21487,21205,20437,42282,52174,61839
6326,8251,21105,22846,20515,20276,25367,41159,55724
6471,8132,17662,21389,20128,21481,28182,38427,66814
6687,7782,17293,21195,21136,19828,28281,35707,91767
6352,8489,22888,18805,20343,18658,27709,50615,62708
6364,8673,23050,20376,20279,19508,28397,46436,59068
6512,8978,18240,19855,20547,20319,27866,39531,81087
6505,8075,17231,22165,21008,21027,28551,44481,70825
6563,8290,25398,31430,19286,21977,31738,46918,82267
6606,8176,24768,21054,20164,18877,28850,53962,78549
6813,7943,17782,20527,20941,18815,25840,62434,62060
6803,8163,19228,19739,19936,20220,54709,48918,75580
6838,8038,18018,20045,18742,21985,29713,54579,82484
6576,8242,17788,20970,22224,20515,29704,54248,85822
6506,7988,24161,19824,20716,20270,26955,47809,67502
6937,8060,17131,21785,21872,19509,31998,45116,83268
7328,8360,24781,22091,21266,20489,26735,47086,63959
8049,8091,17444,20768,21132,20947,27174,49428,66530
6670,8031,16568,20415,20576,20482,27902,45150,87241
6551,8041,17523,19858,19935,19775,25905,47109,63183
6562,8699,18173,20697,18637,20657,25691,46193,73681
6502,8678,18357,19882,20797,20575,27775,40269,58384
6564,8207,17094,21194,20819,19639,24805,38853,54248
6844,8605,17967,21209,22378,19603,37649,43961,49142
6457,8101,16823,20608,19809,23521,26470,40429,50656
6547,7910,16806,21867,19258,19739,25495,49365,49209
6688,8101,16876,21356,21844,21360,29109,60234,68031
6736,8609,16928,20050,20648,22247,28475,46076,59502
6793,8902,16412,20904,20118,21959,27241,42889,50786
6950,8312,17535,20412,20024,25921,25599,48577,53856
6675,8202,18016,20748,22848,21848,29299,47554,47875
6423,8135,16714,20198,20420,19906,30909,55593,53014
7010,8501,18706,20974,20090,21468,25793,42061,63205
6454,8686,17120,19665,20886,19320,27748,42504,95392
6582,8229,22479,20644,21372,21857,27815,34533,62042
7404,8209,24151,20534,20689,21141,37254,38800,74005
6620,7914,23437,20840,19951,20884,29286,42024,62218
6676,7874,18557,21342,20154,19828,26279,44513,52355
6593,8367,16475,30868,21813,19473,35515,43002,80797
6540,8300,16991,21880,22804,27715,27444,47339,60520
6489,8220,17469,32133,21064,19252,27842,46340,50168
6492,8085,20208,20611,19329,20740,27005,44492,50463
6601,8207,18693,20978,20343,20644,27032,45131,48618
6927,8147,21176,20797,22610,20456,43638,40847,67140
6694,7934,24662,21046,19647,20388,27003,44358,68163
6646,8130,22999,19791,21286,19396,29410,51638,59484
6554,7835,23648,20288,21902,19336,27920,58103,52930
6630,7855,22776,19437,22731,20947,26276,46679,50724
6787,13060,20481,21433,19715,19534,28888,45525,50692
6454,8236,23035,21251,20800,20987,25109,42679,48784
6660,8037,21670,20689,22838,18704,26751,35188,66769
6616,8237,16677,21856,20227,19603,26387,36677,61142
6685,8319,17456,20999,19892,21276,27091,55610,65535
6921,8382,18216,21220,21430,19149,27316,44695,50623
6567,8418,17505,20040,21800,19131,25896,42195,51753
6970,8177,17255,20266,20967,19715,26938,43233,50636
6966,8886,17540,20202,19597,19699,25669,58135,82604
6723,8275,17773,22780,21116,22687,26442,67813,62517
6712,8452,16724,20287,19334,20164,27848,49245,70737
6795,8164,16039,21427,22424,21615,26456,42576,49464
6542,8326,17816,22299,21012,21390,26447,37749,51545
6754,8151,25237,20834,21138,19599,24536,48096,52424
6625,8390,22836,21498,22814,21225,26204,42783,70822
6944,8137,23058,22014,20892,20230,25433,56738,68517
6562,8419,24037,21247,21881,19902,26153,50013,56334
6568,7864,22882,30770,19973,22174,28193,48570,52103
6682,8201,21578,29104,19886,20851,26165,44753,52313
6769,7750,24808,19746,20180,25839,24216,71850,48392
7159,7965,15852,20720,22086,21689,37527,47922,46324
6575,8515,20379,20272,20945,21294,27053,46181,69769
7281,7874,19901,20426,19836,22206,28774,47080,61466
6600,7899,20726,19759,21949,21663,34093,44091,62311
6592,8668,19357,21700,19540,19888,24919,48345,52093
6743,8087,18345,19944,21581,22699,36772,48908,51751
6559,8573,20422,20894,20484,20103,27524,52028,50762
6910,8607,19332,21183,19960,22120,25904,44356,69751
6746,8441,21349,20163,19798,20097,28888,63416,60194
6596,8276,26446,20746,19639,21107,28126,46402,50672
6472,8360,20009,22641,22900,20876,26512,45239,52401
6745,8649,29867,20079,21706,19051,30444,47798,55657
6503,8656,19059,21462,22043,20209,35852,38756,82978
6512,8311,20724,20737,19567,19536,26487,37588,63139
6700,8874,26096,20691,20365,20237,28414,55739,60385
6787,7926,20254,20466,19568,18801,27564,52274,92961
6543,8548,19336,20556,20742,22091,29467,39089,70054
6592,8083,19814,19593,20748,19562,32997,60633,58236
6766,8521,19145,21776,22200,20330,25539,46535,80594
6426,8462,19296,21459,20172,20623,26989,46148,61738
6550,8551,20607,20558,19821,21776,58084,45615,70237
6465,8720,21212,21586,19785,20198,39729,47910,81397
6631,8383,18981,20863,21046,19864,29386,48633,64741
6828,8552,20467,20307,20517,19973,28429,57765,57608
6799,8721,20495,20491,20740,19931,27667,41645,81953
6615,8369,20144,20870,21846,18971,28778,44028,71462
7088,8665,18692,19407,21329,21814,27078,44786,89366
6472,8332,21287,21077,19637,21113,28546,40673,82245
6391,8420,19379,22338,20995,21034,26367,73732,63557
6600,8517,19478,21164,23294,19673,26856,39151,69642
6438,8114,20332,20881,20203,21570,36308,62469,107931
6404,8182,20266,21215,21251,20014,26858,41976,74762
6634,8437,19752,22379,19998,21412,29053,42859,63891
7016,8997,19038,20373,22087,29891,27221,56700,81204
6592,8498,24772,21383,22786,22137,27189,49140,61152
6597,8556,21323,19950,19939,20328,28122,50939,56046
6392,8730,19354,20876,20124,19984,28800,40889,97215
6609,8320,20003,30863,22993,20803,24460,49415,65181
6714,8380,18002,22671,21141,22237,31825,43150,59765
7092,8518,16853,20110,21920,22474,25935,50391,81556
6699,8756,17302,20587,20856,19338,27176,42776,61379
6613,8333,17704,20532,22300,19258,26431,57229,60689
6759,9202,17408,20813,21496,19408,25801,61908,81296
6708,9269,22580,21246,22655,20213,27362,48312,63567
6645,8432,20014,20188,21141,21776,26734,40135,62118
6503,8353,19768,21189,21729,20410,26392,40455,81685
6653,8875,24436,19478,21297,19259,28867,46324,61433
6769,8359,16297,21413,22463,19742,47567,42783,56854
6552,8141,17085,20945,21296,22532,27239,37157,80198
6448,8839,16814,21910,21807,20167,29392,60104,62535
6909,8103,18205,19489,20011,19427,25943,55417,69881
6517,8243,18445,22359,23688,20079,34959,57269,74336
6586,8816,17436,20192,21493,21761,27871,50856,62089
6632,8232,19978,21368,19917,22438,26464,48977,57872
6799,8036,21702,20085,21224,19980,27139,54952,80174
6510,8156,16212,21844,19323,21570,23929,46562,62670
6399,8372,16659,21500,23714,21689,24876,51417,57869
6937,8392,22581,21228,19821,21989,26170,48681,73410
6898,8406,23760,20112,20648,18704,26403,54644,67778
6545,7894,17969,19990,21335,22606,24236,44207,66553
6370,8437,16145,21327,21091,21781,40419,46024,80154
6448,8100,16826,30979,20720,19623,25275,42219,67591
6531,8003,17186,19965,21443,18985,25136,39560,63043
6671,8070,18153,19852,20666,20955,26650,40939,76704
6738,8045,17436,20481,22046,21251,29168,44396,62704
6694,8109,16977,21632,20841,19282,29697,44545,58008
6753,8468,17754,27763,21248,22935,27689,48374,81159
6894,8081,17412,30120,22468,21913,52213,46145,66749
6663,8429,29117,22502,20082,20088,28620,40597,60588
6455,8035,24784,21182,22149,20865,26266,60301,85584
6509,8160,17549,22214,20737,20097,24390,41924,65077
6543,7911,16807,21447,19747,20401,27369,46555,84232
6646,8150,17020,21677,23213,21695,27343,39276,72932
6677,8019,16478,20220,18723,20587,29498,45406,75694
6915,7802,22738,20586,21348,21971,27655,45455,67320
6689,8098,22418,20038,22974,22733,27164,40863,54353
6673,9056,24377,20921,21740,21330,28941,49533,62440
7164,8665,22299,21547,22044,21031,29009,38927,53839
6934,8026,17239,22548,20983,20761,30271,52930,52053
6869,8674,17144,21523,23206,21957,25986,46503,66983
6714,7978,21422,19589,21099,21073,29435,52030,66192
6732,8050,20921,21250,22110,18661,26217,45708,54646
7027,8226,18528,31385,28791,20770,42963,39196,50786
7045,7824,27750,21871,21679,20904,28835,43180,53612
6471,8259,19250,21864,21538,19216,26868,46675,69655
6716,8109,19616,19915,22442,21245,29068,47752,55681
6308,8039,16780,20898,18690,18577,26228,62574,55980
6903,8295,17024,19721,29710,21357,27194,50567,74686
6375,8007,17415,20827,21079,18849,28954,55767,78567
6472,8260,16409,22345,20785,18639,25421,54256,48876
14146,8489,17519,21999,23341,21014,24999,47297,66098
6381,8164,16560,21359,22049,20070,30613,44487,81946
6625,7940,16432,21007,22160,19497,26676,41533,64871
6859,8086,16684,21417,20146,21159,29238,66515,53908
6563,8399,19036,20400,19344,19908,28414,68268,53536
6506,8158,17034,20417,22682,22114,26943,50136,51565
7056,8321,17432,22060,21788,20654,25743,50559,68702
6613,8310,19309,19533,18941,20565,39134,41004,61301
6721,7973,17893,21250,20266,20555,33169,37677,56487
6967,8246,16582,19951,20136,21059,27843,41917,52365
6794,8256,17004,20056,21788,19100,28155,36239,49316
6689,7915,17094,20778,21234,20357,27494,38856,50127
6756,8144,23406,20177,22379,21301,26426,47160,68903
6718,8828,17654,29750,22316,20221,28214,51756,57884
6640,8358,18281,20101,20949,19803,26816,45378,53651
6572,8815,17218,21621,20555,21734,36842,60219,53880
6387,9222,19648,21158,21405,20070,26464,43670,48459
6521,9430,20848,20782,21995,23164,26809,50679,54951
6588,8204,20247,20530,20593,19888,25246,46837,73730
6713,8256,19446,21365,21603,20779,25866,49758,82854
6422,8245,29560,18911,22371,19374,26038,38477,63763
6409,8564,25179,21170,21941,20072,26438,42542,61435
6737,8154,20524,19881,21910,21429,28133,46556,69861
6613,8117,21540,21021,20950,19821,35975,46484,58687
6594,8476,20012,20396,21381,20788,26844,42400,70017
6646,8047,19369,20517,19856,19950,26914,39763,60784
6522,8477,20808,21830,18926,20663,28085,43391,53010
6494,8547,20637,20731,22083,20065,28639,45640,54224
6608,8279,19445,21204,22016,20323,25914,47154,51719
6275,8098,20180,31363,19754,21406,26117,46284,53281
6570,8441,20076,21941,21909,20907,38131,46073,89876
6476,8207,18738,22429,21095,19808,25435,45714,80715
6638,8362,20719,22390,20799,18857,26497,37314,60333
6632,8005,21184,20374,19684,19334,28164,38475,55378
6731,7993,20478,21532,21576,19208,31302,61081,59053
6681,7990,20414,19547,19287,18593,28132,44420,49363
6573,8112,20241,31584,20180,21566,27851,50450,77906
6448,8251,19803,21102,22051,20271,29439,44715,62753
