x86 fx b16,x86 fx b32,x86 fx b64,x86 fx b128,x86 fx b256,x86 fx b512,x86 fx b1024,x86 fx b2048,x86 fx b4096
980179,1122907,1137314,1177328,1254476,1285741,1654027,4677253,9656008
991360,1131986,1151121,1166131,1252648,1334537,1614821,2605689,5053188
981652,1124127,1156340,1172603,1296638,1317142,1635395,2495551,9420365
977041,1134787,1153958,1157321,1264150,1314520,1754053,5902075,6152556
980190,1121952,1161313,1177566,1274003,1312966,1622653,4596677,9115287
984882,1124373,1154579,1170090,1289001,1287905,1593324,4945585,6533203
983915,1126556,1144036,1173569,1301576,1299454,1677972,4933473,9789395
980737,1130049,1159873,1163219,1261650,1325006,1635925,4624199,6299351
975176,1131159,1149915,1181764,1294621,1317398,1688130,4857038,9369647
975256,1130371,1152697,1160437,1278451,1306926,1710387,4854841,6227033
982417,1131627,1140104,1167095,1278634,1367058,1678624,4570079,9140158
976377,1117644,1154296,1172590,1273758,1311732,1659292,5029626,6605068
975230,1105632,1145045,1180535,1273225,1280266,1707212,4811270,9912665
997474,1135626,1148997,1158209,1264087,1324566,1609229,4516182,6159439
1031807,1121793,1143812,1186195,1289124,1329116,1584576,4848267,9430957
978829,1123772,1144575,1170952,1257107,1313463,1686382,4534014,6290805
981495,1125595,1137590,1188229,1283988,1313589,1656392,4537458,9463934
993714,1128535,1154685,1163871,1286390,1314165,1626944,4959130,6485592
984012,1129903,1151925,1167812,1299353,1315625,1718621,5143849,10014118
980546,1124354,1140607,1159617,1270350,1307356,1706006,5140370,5196413
991568,1130926,1150911,1167592,1275428,1321835,1626509,5190872,9152883
978424,1128437,1150822,1153223,1259552,1292184,1722965,5032549,6109570
977387,1131559,1159854,1185207,1269542,1351411,1625310,4646596,9506496
980112,1136891,1160493,1159390,1276970,1329373,1631267,5524243,6779382
976300,1122900,1161281,1162109,1287417,1328048,1681450,4843110,5408409
977309,1142814,1153564,1154352,1242678,1331926,1646204,3307326,6418024
980870,1112523,1153814,1170970,1251528,1297296,1654133,2628859,9931453
980265,1112322,1148254,1169684,1263075,1303059,1704445,3674933,6127629
977660,1136145,1146783,1174544,1290409,1332360,1693007,2628790,9175449
985416,1130769,1153137,1164477,1281372,1311257,1589095,3617084,6262037
982184,1132225,1135576,1172930,1280632,1315310,1668606,2569587,10062812
979787,1126675,1151491,1159864,1280713,1330725,1940244,5723805,6426939
980368,1127332,1146563,1162168,1277686,1310878,1605494,4446046,9613387
979429,1133789,1153360,1154863,1277451,1324106,1625549,5303829,6096802
975157,1126245,1157212,1180726,1266799,1355033,1633417,5069435,9207169
978406,1135095,1153977,1167614,1279423,1320958,1598554,5531465,6124366
977975,1128869,1155081,1174812,1299930,1299155,1609898,4663859,10190857
976004,1127919,1149259,1159149,1278089,1810491,1561550,5519795,6453109
980234,1127621,1145612,1177950,1291111,1428225,1553882,4709643,6922346
982670,1136207,1152148,1164626,1255818,1405462,1584934,5376251,9877966
1128974,1127644,1128892,1179473,1289127,1363033,1526514,4628413,6162882
1119369,1132238,1150298,1160452,1270025,1353567,1539078,5349227,10350140
1120997,1126294,1134985,1173443,1292212,1352165,1595003,4573338,6369319
1123205,1126478,1158242,1142916,1263071,1352337,1531372,4531102,3897345
1124535,1129113,1151916,1168437,1264963,1354731,1530520,3489457,10063424
1119883,1130247,1153115,1154747,1260864,1345780,1575787,2994008,6184304
1129220,1136063,1161895,1178429,1282766,1391794,1542897,4729725,9472377
1124292,1140187,1151240,1150529,1277296,1357916,1484376,4480092,5441585
1125284,1129514,1140773,1176892,1271077,1323583,1765746,4576617,9880170
1128124,1131687,1150782,1154087,1282850,1372128,1545478,4576641,6315237
1118724,1129441,1141386,1178222,1276929,1352250,1589819,4540744,9312824
1113983,1130757,1148469,1159936,1262715,1311405,1623247,4477922,6247589
1123091,1144142,1149528,1165868,1301393,1349004,1627594,5518312,9221725
1126524,1128005,1147958,1162179,1285537,1319491,1568899,4716276,6515543
1112076,1126292,1142968,1170808,1294758,1307183,1620641,3641694,9540793
1123770,1134781,1178536,1150376,1282035,1321890,1667722,5863347,6524037
983090,1127969,1150610,1181338,1275394,1312355,1618293,4693368,9508180
974639,1134051,1148149,1157218,1276472,1301038,1695468,5438158,6158202
980805,1132067,1150900,1178031,1290525,1325810,1679107,4570276,4984796
978069,1131228,1138951,1162889,1270370,1289354,1606319,5400684,5301425
974604,1124214,1156744,1177717,1283984,1310286,1708107,4553162,9779981
979468,1130279,1151031,1152660,1271785,1339401,1619764,5317085,6327132
970110,1127595,1145390,1172298,1284603,1330796,1576258,4531581,9519792
973436,1135460,1144069,1154927,1264699,1327205,1626378,5454313,6405017
982964,1132851,1147990,1169054,1283735,1330089,1605975,4779861,9375190
980660,1133501,1138546,1173280,1279652,1319692,1654899,3177823,6700316
982879,1129125,1158048,1170791,1280293,1311318,1652795,2514391,9878262
979789,1135022,1150254,1154732,1301276,1350835,1604826,5687145,5160058
974331,1131053,1154347,1180174,1279637,1327042,1598652,5072430,9645057
975677,1140470,1152788,1174381,1280977,1310468,1698783,5675450,6271774
1000619,1124780,1165082,1194552,1287470,1358422,1621033,3686286,6190568
1027568,1126375,1141679,1160626,1249438,1322242,1556566,6019160,6815641
982355,1128915,1159353,1187900,1269824,1330004,1697580,4643947,6917435
983258,1129466,1148677,1163496,1266984,1370966,1688457,5407123,5531434
982159,1132754,1142351,1188751,1279554,1334449,1644751,4984952,4971884
977047,1138393,1160157,1165661,1268541,1326077,1681084,5032594,9367470
979775,1140070,1152742,1181450,1279798,1332253,1663279,2342866,6134929
972795,1128657,1171837,1162347,1255464,1320665,1668966,2624149,9982148
975880,1128126,1141708,1173947,1264294,1342600,1679716,5749783,6436106
986899,1127345,1140619,1145123,1256758,1330259,1652218,4594126,9541076
980797,1129167,1144705,1181158,1252587,1314774,1579509,5334488,6097212
977059,1135958,1139286,1145626,1243410,1295009,1666123,4465662,9319493
975726,1125418,1154679,1167504,1282320,1353044,1641203,4468056,6137605
978156,1132057,1151417,1165803,1285173,1341474,1593240,3590265,10249882
977250,1132761,1146279,1172290,1269370,1317625,1669469,1943380,6524886
977524,1135511,1155537,1166777,1269360,1346735,1616730,5719460,4128890
978626,1138934,1136366,1168316,1251793,1319774,1657304,5010621,9850551
975821,1132293,1154884,1148199,1253632,1345737,1707928,5431167,6229070
980183,1131820,1154199,1169150,1266237,1330251,1640098,3632265,9311776
972491,1128734,1156765,1173970,1274675,1329323,1640843,5883547,6606461
974529,1126688,1142771,1185873,1297897,1307253,1713530,4537451,10048176
983968,1130642,1139878,1149591,1270137,1344210,1629519,5461567,5163331
976156,1130621,1151328,1184264,1272319,1303548,1648211,4842937,9392693
973314,1137614,1143806,1168340,1268095,1320637,1682020,3129652,6237593
963285,1127956,1151186,1165774,1289601,1331181,1627839,2608581,4955419
1023507,1114721,1137549,1164716,1258468,1331207,1606870,5928212,5751460
975557,1103848,1154326,1163201,1294685,1315312,1693455,4559081,5436939
970427,1129158,1149691,1147860,1274895,1348298,1631705,7104375,5202402
983920,1130709,1142171,1163132,1259267,1311885,1645715,2581475,5222627
972972,1133111,1147382,1170073,1248662,1331580,1691355,3294086,5142205
1046816,1125414,1135867,1167385,1254835,1335067,1637750,3980535,5161732
1130863,1129725,1152702,1151315,1258462,1301424,1596253,5244004,5109737
1122290,1129729,1136173,1164897,1279209,1333918,1683872,3969713,9767463
1122629,1139189,1144946,1158330,1277292,1344331,1635199,5807892,6504529
1121274,1128381,1162681,1185350,1278050,1331576,1614419,3622246,9859195
1144215,1128229,1140543,1163051,1262927,1322910,1714052,6060476,6325825
1159918,1130572,1146329,1202377,1266440,1355293,1641814,4619591,6632323
1116580,1127527,1143436,1157126,1277186,1338884,1645923,5525552,9783922
1121221,1120926,1169191,1173885,1262502,1312616,2031768,4743913,6614034
1120933,1103879,1149833,1166107,1272962,1350207,1607585,5277152,9710658
1121042,1135594,1136336,1188509,1248556,1315407,1590603,4488771,5122508
1125948,1134440,1155729,1163643,1256870,1325278,1626652,5304059,9368343
1121026,1128864,1143894,1172477,1282782,1341067,1607686,4496311,6310429
1117591,1137632,1166453,1155587,1242977,1316480,1554597,5399008,9936488
1124487,1130861,1142262,1170273,1268259,1327422,1581024,4556769,6268526
1127042,1135018,1171396,1154840,1238902,1349511,1574139,5342980,9604900
1047298,1127973,1146435,1170264,1268667,1314308,1534057,4535309,6144868
979269,1129699,1152677,1150592,1267804,1322899,1562330,5326171,10632884
977537,1131426,1159210,1180712,1283123,1339904,1530844,4451610,6283120
976965,1131354,1146371,1157149,1257283,1319297,1501517,5276706,14424053
973137,1124729,1148088,1173331,1274789,1321794,1596269,5239786,6479374
977458,1129423,1140565,1158357,1251826,1341106,1524809,5550575,9480343
978757,1130383,1146652,1167534,1280045,1319649,1517558,4653206,6299848
977827,1132846,1155169,1162945,1250193,1317374,1587157,3288142,6705665
980822,1127189,1144411,1166500,1252549,1339473,1541688,2573270,9879534
976720,1128129,1153501,1160237,1244538,1319281,1508725,1904411,9479903
969912,1105988,1152316,1183786,1287236,1318109,1561659,3293094,12963343
985838,1132030,1147142,1155234,1255612,1347717,1590784,4594542,6482447
983011,1133941,1153747,1179871,1280625,1330744,1502740,4562116,5204947
975991,1130675,1151319,1152540,1258392,1310033,1576815,4588173,5209855
977865,1138839,1156828,1167552,1254793,1328125,1572679,4559646,9748125
975158,1129938,1147713,1170371,1271261,1326549,1533956,5273137,6562494
977277,1124741,1157463,1169031,1264707,1329805,1716879,3548229,9754753
972590,1132078,1162999,1171177,1257076,1342151,1685090,5606562,5139050
975228,1134886,1138813,1173221,1283472,1313626,1656336,4489220,9174864
977734,1138904,1168922,1162384,1278903,1332521,1951187,5397698,6232914
980230,1127992,1138840,1167608,1268737,1331801,1595769,4044781,6208676
978228,1128860,1148249,1159150,1269840,1328717,1669341,5911061,4236290
974622,1132108,1150593,1183675,1262282,1299167,1665457,4800764,10256750
977320,1118371,1154657,1145106,1258671,1348910,1635427,3314971,5053293
975582,1102130,1164821,1175843,1242650,1323349,1662232,4004661,9241865
991515,1133375,1144890,1171467,1269181,1311194,1674360,5448754,6446573
1027965,1126211,1156708,1166848,1297639,1344479,1634706,4589347,9644513
977921,1134136,1137285,1166422,1265536,1316814,1593424,4533184,6701578
977830,1127284,1146201,1186251,1277717,1336012,1657419,3503783,9970989
983215,1117009,1140958,1160634,1256911,1350777,1627185,3059938,5160088
979712,1106535,1152811,1191599,1275030,1332878,1593999,3635177,9209491
977421,1129165,1152049,1157772,1276739,1324165,1668504,3158448,6281638
974513,1129371,1161055,1166500,1298407,1344804,1673725,4448633,9342619
943333,1130273,1151949,1151488,1268807,1319134,1639726,5327600,6536148
940739,1128452,1154521,1164602,1275913,1306928,1704805,3581821,9945797
941996,1133933,1155654,1145924,1271679,1349355,1616688,2582794,6399758
945227,1136099,1169264,1167312,1295175,1321717,1603067,3643340,5272300
945016,1135692,1145726,1158779,1263006,1326235,1723952,3909811,5076962
944539,1129529,1140691,1166686,1279026,1340730,1642623,3797351,9396299
936043,1130808,1156763,1145587,1239167,1314432,1590102,2628373,5445767
932919,1131076,1147816,1162873,1270014,1344248,1680499,3831238,9721261
937699,1139984,1156800,1151399,1264564,1352934,1644182,2617358,6284424
944775,1128233,1154159,1187634,1285560,1337189,1623496,3534795,9728061
943810,1129607,1157478,1154371,1262968,1302395,1696345,2591307,6215361
948692,1129967,1153663,1175272,1284971,1365431,1648591,3625504,9351675
1022685,1130345,1149662,1152215,1269458,1316520,1672024,2478584,6677845
1087509,1120959,1156604,1168603,1278030,1316341,1735965,3605879,9776261
1082823,1107785,1157680,1157738,1258627,1345676,3914074,2554998,6250117
1084636,1128303,1148606,1168114,1303701,1319932,6423468,3563002,9226357
1081767,1128723,1143326,1170608,1249314,1349821,3816499,2580267,6139891
1082224,1127539,1157027,1174040,1281023,1355212,1627067,3564473,9342770
1091779,1129858,1148046,1159913,1257951,1328753,1604275,2509474,6535767
1091223,1129253,1135990,1180870,1289674,1328280,1704444,3574114,9956001
1093341,1130294,1166457,1159369,1257145,1338679,1661923,2594175,6369548
1103479,1130554,1138101,1177677,1294204,1336087,1635049,6694970,5083038
1081073,1130541,1155284,1151244,1242995,1332789,1741996,4849816,5065142
1093845,1122462,1155639,1178634,1277676,1361413,1646338,5100281,9219491
1086223,1131220,1142280,1159301,1240354,1330618,1612211,4802574,6109344
1092894,1132497,1145725,1179436,1258485,1308977,1689051,4669770,9922786
1088864,1134700,1154703,1153025,1260873,1332518,1652704,5030389,6469655
1089422,1127212,1138586,1161955,1283302,1337517,1685833,4658691,9604641
1095879,1134455,1191170,1156352,1269108,1316631,1688881,4603670,6137699
972879,1130471,1155172,1186406,1281452,1328704,1672622,4914735,9314549
974336,1134745,1172392,1163895,1275863,1319379,1576526,4611336,6223733
977790,1126901,1141743,1182083,1281133,1301783,1683708,4572447,10433885
975724,1132671,1160462,1169798,1261361,1320088,1690833,4799910,6528565
981005,1128107,1173978,1176819,1272906,1308025,1652730,4692400,9527868
980576,1135309,1160765,1167807,1261013,1313001,1686780,4622329,6270254
978308,1135203,1173274,1166487,1257554,1344951,1696257,4982135,9228610
972381,1136454,1151452,1147511,1280382,1346664,1934590,4770988,6503407
974393,1128313,1164201,1169287,1282284,1317827,1688993,4519498,9801535
973824,1126228,1152340,1150072,1245797,1339031,1584201,4813324,5282989
970415,1131308,1151766,1170646,1279387,1331548,1536202,5122375,9417559
975125,1129560,1160164,1149027,1276781,1325995,1604971,4824936,6268055
976655,1133806,1151623,1171455,1255925,1333616,1541777,4890016,9487390
968569,1142240,1154491,1160258,1254940,1321035,1527174,4701131,6601221
976583,1129685,1147415,1181005,1280518,1309022,1596212,4696705,10148683
976986,1129553,1150626,1158350,1291264,1377166,1551670,3307911,6463703
971914,1126214,1151052,1178796,1272777,1321249,1536438,2654757,9308426
975240,1130993,1135632,1152243,1258395,1330252,1611957,3562508,8077905
975366,1138421,1154963,1171834,1256179,1337499,1575022,2586660,9370155
973720,1133020,1145993,1158010,1239256,1336458,1513111,5667995,6526591
967394,1129797,1144071,1183112,1272674,1305940,1591767,4537722,5236938
976692,1128344,1153452,1157029,1271797,1340257,1538548,5434730,4957953
977074,1125642,1146732,1167226,1279627,1332317,1504017,4547528,9565131
978386,1139796,1164244,1157754,1271779,1330409,1556543,4769323,6270967
978877,1130284,1132597,1170669,1288445,1345773,1516300,4592405,9407113
978401,1131345,1155031,1164020,1242071,1317033,1476992,4488517,6515454
974980,1128747,1168484,1183263,1273723,1316143,1596439,6179383,6512196
964863,1133888,1143569,1165562,1276374,1345287,1534554,4788030,6842337
972747,1131416,1151924,1165261,1281201,1323275,1543200,3222163,10010565
970298,1132978,1150416,1158665,1276758,1322272,1634830,2612557,6189136
975842,1141392,1164736,1173090,1267215,1343646,1576620,5783423,3754914
974295,1129110,1144141,1158906,1270565,1317769,1596709,4522940,10550644
981150,1134383,1144150,1171348,1255406,1326420,1676612,5374955,6469580
975588,1131358,1178044,1168936,1257640,1352158,1592004,4588975,9364673
979910,1126020,1159166,1176158,1264194,1323372,1637682,5424912,6382827
964208,1137511,1152613,1166588,1236369,1312322,1622585,4512559,9611181
978827,1128521,1147101,1172888,1274821,1344111,1742595,3173465,6280498
976414,1120822,1165603,1162649,1260529,1321403,1572473,2549520,10215128
972350,1129817,1179780,1176734,1274871,1319205,1651054,3457965,6354390
976916,1136862,1147290,1151661,1237477,1339594,1610429,2492810,9859866
977776,1122972,1153931,1170135,1288471,1323755,1585869,3535932,6350341
974654,1129049,1169932,1147698,1253792,1297943,1675623,2543854,9406168
970212,1131536,1157229,1178403,1271931,1334333,1574252,3431222,6431926
988285,1134532,1156420,1167832,1260061,1316605,1609464,2513539,5469834
1073675,1123993,1155588,1170149,1256413,1313435,1674776,6255007,5206645
1043097,1129606,1158393,1156706,1246599,1323871,1584273,4629462,5604059
975689,1127618,1160845,1178324,1285242,1319704,1546964,5075795,9977302
976227,1133403,1155435,1163968,1274658,1324009,1680795,4754889,6272837
977633,1131694,1166834,1177620,1262605,1354108,1607842,4627673,9481054
974030,1132699,1154021,1157093,1243044,1330249,1554263,5019460,6649431
980123,1128649,1145023,1178030,1266494,1327334,1649271,2327485,9859598
980619,1132451,1159583,1156049,1254521,1346752,1639772,2560287,6339582
978757,1135781,1158175,1167806,1262591,1328605,1590417,3634861,9501493
979008,1129957,1139838,1154996,1247183,1322804,1645695,2566437,6265481
979996,1132161,1155532,1179044,1289794,1359546,1636036,3579736,9386683
977393,1132195,1152113,1168078,1256975,1330360,1576241,2533024,6689239
973734,1127012,1155538,1172978,1257804,1317449,1641133,3554881,9820239
974960,1140179,1149278,1162273,1237666,1344102,1685990,2555959,6512949
986914,1131395,1158118,1174156,1285528,1313039,1588359,3488723,9592146
978724,1134167,1153311,1158985,1249955,1284732,1640277,2480245,6235810
977190,1132605,1170148,1165489,1259572,1331912,1643427,4060070,9601156
978775,1130953,1146284,1165414,1270228,1323049,1566467,2551654,6602890
969375,1113096,1159242,1189637,1284364,1308870,1639285,2595332,10031201
981990,1126678,1154219,1147126,1236298,1335420,1627809,5867910,6368414
975548,1142765,1153910,1171611,1284119,1328203,1557892,4573500,9670642
979421,1133953,1153906,1162030,1236676,1330545,1651102,5382397,6323615
970103,1126206,1155567,1168645,1282172,1352421,1690184,4882752,9515565
971951,1132094,1148601,1163110,1250842,1324540,1589680,5351908,6366639
967115,1126805,1151651,1167746,1301887,1334215,1687867,4569662,10417173
978166,1129997,1149357,1167575,1284449,1353818,1683459,5340829,6244366
980882,1106417,1137750,1197455,1265253,1327853,1606564,4538349,10110285
978957,1129781,1149158,1154113,1258171,1311038,1722428,4839949,6267199
982211,1130237,1160248,1174352,1262670,1339481,1609156,4546443,9463840
979043,1131260,1154025,1169793,1300987,1325418,1582217,4465442,6233387
985748,1139247,1160964,1184545,1271001,1318720,1684146,2695138,5901587
985645,1132575,1148808,1176799,1279736,1344054,1625228,5714787,5148119
973566,1127443,1156468,1183975,1283154,1317197,1533063,4444773,5161679
979196,1128502,1143244,1169821,1250930,1317613,1646510,4409331,5365550
976299,1129193,1161330,1166522,1290633,1341995,1579159,5350148,4940425
973015,1142243,1158382,1165197,1251144,1308667,1602816,5776410,5523125
979270,1123312,1144374,1165636,1264674,1336002,1634467,7454997,5184791
980704,1132412,1148889,1166551,1252461,1363461,1586818,5505878,5719581
976839,1127984,1155331,1174093,1304961,1337970,1549016,4632547,10327923
979117,1126915,1166419,1165021,1280271,1323811,1609459,5453348,6126775
979476,1131232,1163641,1170631,1262031,1347587,1921689,4531840,6186616
979877,1128853,1143801,1163905,1249862,1343478,1597467,5385120,7348353
974105,1128648,1159927,1186313,1280885,1332511,1644550,4567557,10332762
975978,1129492,1142954,1159487,1253161,1354117,1606245,5363063,6894167
980373,1133237,1152773,1176017,1276708,1317105,1591466,4555277,9389228
978813,1129263,1142876,1164688,1243864,1322109,1601846,2968101,6173820
977727,1128028,1148976,1176411,1258616,1347756,1556543,5695490,9273641
979352,1132615,1152989,1157606,1247101,1315968,1533162,4480998,6576479
974402,1126493,1161465,1190340,1316855,1305856,1602056,3476630,9734628
971775,1129696,1166203,1165912,1288871,1352980,1538237,4155145,6415129
981991,1126506,1156137,1181010,1294490,1333312,1475595,5125780,9812478
973958,1128435,1142188,1172606,1284563,1335347,1581679,4746438,8131008
980326,1146377,1139141,1167399,1268530,1341686,1534147,5073276,5035578
975558,1133191,1140473,1163442,1274692,1354706,1508627,4682898,5440174
969426,1128867,1153700,1171787,1280368,1305346,1592418,4681732,9905133
981115,1127677,1144739,1156520,1271835,1337793,1541519,5440068,5170226
979444,1137391,1169353,1170284,1288370,1313640,1541562,4629291,9793599
974111,1127716,1142112,1156035,1280483,1313475,1579941,5327492,12452033
977830,1130198,1164397,1164785,1296648,1338860,1522390,4699007,13001347
976576,1130460,1154682,1146333,1252057,1317264,1493887,5359164,6584174
975067,1129891,1165138,1176220,1268225,1322298,1572053,4548769,9858000
973908,1134398,1154853,1151224,1270226,1337216,1536947,4894968,6276889
978542,1126730,1156509,1176943,1290550,1332034,1492816,4541643,9645198
1011445,1132560,1144690,1155317,1284813,1310416,1616999,4536411,6293958
1125730,1143451,1151554,1192756,1274646,1344592,1570662,2788153,9393607
1117051,1132881,1155746,1172232,1251586,1328445,1623127,5673929,6610487
1121617,1137785,1166291,1179848,1288476,1324364,1723026,4482730,10103951
1123309,1129838,1156864,1163936,1264162,1348477,1666996,4427990,6382514
1118752,1124613,1151094,1173828,1299121,1320658,1583645,5296211,9511389
1126574,1134346,1142426,1159692,1297400,1327088,1691964,5482204,6309434
1123747,1121817,1168691,1172017,1274663,1333248,1592475,4695231,9555408
1123451,1127370,1154412,1160926,1241821,1331554,1607633,5436441,6691675
1125978,1122096,1155396,1171708,1292130,1325760,1666278,4618622,10036317
1109194,1128516,1149620,1154471,1280401,1341469,1571645,5464888,6285233
1114305,1131170,1141056,1160396,1259724,1337048,1539413,4587656,9643171
1117535,1128841,1144225,1146955,1292426,1313739,1647040,5551356,6383989
1110283,1127332,1151425,1168461,1243554,1344861,1585332,4529576,9523772
1111499,1125993,1147131,1162478,1255900,1334867,1564647,5290947,6694907
1112873,1121486,1154285,1165816,1281738,1327039,1640179,4495598,9890723
1106339,1129297,1157747,1159875,1266202,1335502,1612903,3675186,6385089
969274,1130536,1152141,1172296,1280745,1325720,1569578,1815890,9408706
972707,1140274,1145635,1147060,1275194,1335160,1636410,5648797,6141696
964622,1125330,1142571,1166573,1280189,1373534,1619649,3511167,9539671
954914,1128014,1159213,1157228,1258205,1328270,1559682,1944508,5447900
951492,1129693,1155525,1185189,1290350,1304136,1637769,3403124,9915390
948688,1128731,1150785,1139352,1287941,1350154,1587060,6053293,6288837
954210,1136803,1150519,1165917,1291681,1335286,1639495,3874907,9345834
949377,1132270,1160911,1148082,1250869,1314102,1633420,5932386,6214353
946266,1132420,1151219,1170382,1278012,1336529,1570980,4751629,9111838
947552,1129234,1162715,1159393,1242987,1331535,1564992,5466658,6694632
945391,1127246,1153874,1165000,1291508,1305631,1652471,4621208,10186438
953904,1135372,1153955,1148242,1275095,1381268,1585428,5385035,6304196
948217,1134404,1156018,1183702,1283634,1312099,1580044,4643838,9558385
947012,1131649,1156574,1150143,1281481,1329849,1656486,5431237,6325197
940619,1111038,1147373,1166373,1273684,1342413,1592166,4463053,9462789
949433,1111001,1154754,1154575,1276878,1331509,1552599,5372667,6165569
948694,1133508,1168649,1174094,1286570,1319226,1658411,4514686,9974117
946410,1128977,1158520,1159250,1256928,1351790,1608192,5321618,6526008
946913,1117350,1146391,1181921,1278018,1784234,1553196,4520560,9910922
943841,1117184,1166299,1158839,1252605,1425281,1629429,5400484,6289054
949488,1108206,1144874,1178776,1293494,1406153,1579613,4675637,9453989
953100,1128263,1157109,1158251,1274286,1352266,1549719,5342350,6182618
938240,1115140,1156512,1163999,1290186,1349152,1656826,5137341,10182858
940830,1106129,1140326,1164713,1266531,1360889,1593367,5741159,6511376
950937,1126447,1157658,1175161,1283243,1354049,1577973,4936206,6824204
952083,1128370,1153200,1161485,1270745,1340290,1661174,3315279,9915124
947269,1129145,1154768,1173684,1298165,1378349,1616608,2723504,6310636
948365,1132253,1163560,1160481,1299530,1377770,1585908,5733634,10167820
950153,1122386,1144582,1178296,1271576,1348386,1674590,4595744,6474182
952556,1132303,1160859,1150359,1274132,1375753,1577216,5447580,3661789
951059,1127593,1165899,1169710,1290782,1337261,1569071,4571966,5630315
947258,1121272,1151689,1160124,1246468,1350668,1661845,5285543,4984965
988181,1134928,1163270,1170550,1275204,1370886,1601396,4534582,5042947
961386,1118265,1148377,1158909,1272308,1333276,1588227,5284271,5298619
945123,1126915,1144425,1173846,1285370,1317355,1645312,4520346,10198789
947147,1130595,1143239,1144820,1267588,1362423,1582418,2821140,6339185
951089,1129753,1159636,1171769,1270004,1339091,1560157,5607517,9839688
946012,1125894,1150905,1160555,1278127,1330369,1910323,4470438,6137222
947340,1133391,1157085,1173011,1281676,1332063,1629763,3789579,9526636
948981,1134585,1137781,1148945,1276546,1314969,1569530,2945207,6618756
944169,1133864,1145194,1187139,1724132,1309306,1621224,6060095,9919123
941215,1117390,1181559,1163188,1340982,1332718,1585150,4857556,6328985
933932,1103209,1145508,1183656,1342441,1328234,1546541,5413089,9205226
957591,1131501,1171863,1146382,1317377,1287467,1609744,4759381,6287906
942042,1117063,1162748,1180084,1311560,1327951,1540174,4792039,9584957
983626,1107437,1147925,1158805,1276272,1304282,1524307,6183381,6707692
1088360,1129722,1164388,1165676,1319374,1282803,1568594,4554445,9702340
1090196,1134404,1153129,1160375,1280949,1341605,1533641,5232625,6371760
1088852,1119188,1157110,1177495,1321465,1302554,1528276,4515670,9377659
1088678,1129338,1156080,1156828,1312275,1298520,1596465,4818486,6173014
1086314,1123961,1142778,1174260,1321983,1338075,1530756,4797905,9361157
1096921,1126460,1156955,1158151,1297945,1304702,1520191,4612823,6635418
1087070,1128004,1157295,1155514,1310387,1297975,1596417,5390653,10044953
1091289,1135593,1153478,1165301,1301728,1331652,1510141,4436046,6282539
1087409,1134789,1146727,1173516,1311099,1324119,1479421,5353175,9601932
1094519,1134933,1152995,1168620,1316660,1359943,1549661,4474613,6217897
1087377,1116903,1153121,1167797,1313907,1366321,1548667,3848891,9364526
1085846,1106355,1142622,1160546,1285937,1306275,1496611,2600815,6692394
1083846,1132636,1157261,1175411,1307360,1324445,1615912,6055038,9719040
1091343,1123417,1149055,1160156,1245482,1346584,1573799,4619366,6292415
1089851,1172821,1133918,1185006,1273055,1307716,1580554,5642807,9483396
1092912,1142156,1158625,1162192,1264826,1319853,1700064,4643635,6288828
1132558,1133456,1147358,1162361,1274519,1355780,1617836,4969502,9500990
1025945,1142097,1151199,1149506,1270853,1331247,1572682,4716394,6650885
970926,1135958,1142826,1167258,1278311,1330682,1637564,4593575,10008766
976369,1137538,1153809,1160451,1251909,1349686,1568545,4529349,6378998
974114,1136922,1153560,1185901,1282051,1318656,1606045,4505468,9548776
979524,1134186,1149316,1159748,1270056,1329162,1678216,4837076,6305209
979415,1127466,1145849,1161694,1274673,1344499,1596056,4737466,9325196
971233,1130673,1155272,1156314,1250735,1310666,1546774,4437292,6643684
973897,1135779,1146452,1168657,1278789,1313819,1649071,5251915,10260670
977095,1128298,1156472,1151732,1272664,1333185,1586510,4899680,6386820
972826,1130361,1143474,1179427,1279317,1316613,1581647,3792690,9429936
976492,1133753,1165731,1150759,1248480,1329515,1631759,2639653,6188532
975516,1129611,1143656,1175448,1248998,1313959,1615774,2432386,9282241
969370,1123188,1164674,1148591,1223107,1315577,1580278,3704938,6681851
977250,1131633,1138966,1170977,1286748,1298731,1634019,2640368,10210987
984491,1128478,1150455,1157664,1260717,1366319,1596578,3563282,6302828
976789,1126814,1140086,1172669,1261880,1317337,1604568,2631359,9395101
981581,1132858,1154730,1165136,1259930,1303223,1617991,3566292,6154742
975859,1129317,1164535,1173275,1263766,1316456,1637225,2552797,9527626
976913,1130975,1156025,1155097,1256769,1313749,1577480,3571723,6507017
980660,1142467,1160322,1176394,1287432,1298544,1702192,2568703,9732735
975426,1125909,1143649,1154588,1272630,1347750,1656477,3588170,6450047
976619,1127647,1137195,1165129,1294200,1311339,1613422,2589721,9585191
978675,1133157,1139517,1148802,1271325,1310669,1722352,3452601,6190695
976813,1129376,1177683,1186944,1293949,1339677,1724551,2596549,9515983
976209,1143138,1159737,1169574,1285819,1332868,1652266,3483534,6203078
979964,1128592,1150728,1178535,1292115,1314363,1704325,2534701,5545999
972046,1130274,1152520,1186242,1272758,1372520,1696210,3476709,5157435
975348,1127943,1148820,1169064,1298892,1332872,1573876,4298261,9703056
972456,1131691,1142827,1159197,1273825,1316514,1673491,5517624,6453204
978514,1121413,1146205,1181561,1303057,1335674,1661197,4658557,5175756
