b16,b32,b64,b128,b256,b512,b1024,b2048,b4096
11899,11499,11961,13406,13846,12747,13025,12168,16146
11760,11159,11886,12993,13537,12791,12622,11727,15513
11571,10859,11754,13196,13163,12795,12531,11847,30040
11598,11231,11569,13355,12740,13860,12627,11790,22525
11678,11111,11416,13390,13079,12538,12584,12079,17855
11856,11884,11570,13155,13417,12473,12505,11605,17124
12003,11216,11739,13202,13020,12651,12325,11907,17945
11641,11095,11338,13417,12728,12517,12767,11700,16615
11600,11121,11764,12985,12743,12653,12621,11589,30984
11435,10976,13058,13282,12918,12438,12560,11741,32503
11595,11260,15589,13121,12692,13545,12554,11667,26431
11507,11551,13232,13396,13494,14020,12575,32596,18662
11815,11667,13263,14484,12566,12807,12240,16761,17887
11554,11464,17879,13519,12515,12949,12180,12859,16246
11462,11468,13162,12936,12719,12654,12416,12082,31456
11377,11734,12731,12922,13086,13712,12687,12735,23475
11534,11555,12928,13137,12403,12874,12416,11716,19656
11679,12554,12837,12287,12438,13569,12454,11757,17393
12074,12946,12883,12378,12242,12762,12824,11834,16068
12328,11123,14665,12509,13246,13749,12438,11691,15990
11918,11457,14384,12625,12475,12499,12462,11582,32041
12066,11323,13880,12509,12120,13693,12491,11598,28954
11872,13282,13181,12430,12349,12542,12088,11463,20797
12239,12441,14287,12454,12393,12680,12649,11679,21014
11696,12426,12943,12470,12535,12315,12307,11429,30038
11981,12385,13077,12396,13565,13318,12533,11514,17822
12330,12677,13238,12173,12077,12545,12567,11678,44000
12053,12385,13259,12530,12138,12727,12648,11715,26762
12067,12191,13203,12505,13034,12537,12308,11660,21470
11898,12121,13517,13691,12248,12413,12711,11488,20542
11513,12429,14556,12866,12102,12244,12381,27477,19085
11544,12194,13685,12875,12400,13864,12361,18272,17768
11813,12198,13060,12629,12146,12561,12376,14518,33971
11622,11863,13009,12328,12112,12685,12436,12164,26146
11515,11947,12975,12588,12085,12825,12951,11926,19575
12121,11807,14086,12280,11724,12589,12487,11944,18292
11582,12079,13102,12115,17547,12596,21530,11868,18176
11608,11851,13221,12785,13230,12446,12285,11813,27087
11719,12049,13171,12482,15161,12144,12143,11622,41386
11825,11839,13361,12304,13932,12438,12461,11597,27397
11801,11744,13361,12180,18226,13685,12310,11667,23823
11468,11973,13561,12354,16104,12237,12677,11916,24022
11627,11863,13568,12313,15861,13541,12462,11721,18091
12233,11669,13083,12369,15655,12601,12445,11582,19379
12006,11920,13141,12470,14312,13439,12433,11880,31674
12367,11714,13340,12535,15616,13883,12477,11568,22296
12002,12014,13408,12725,14005,12579,12192,27343,20838
12150,11777,13227,12691,14112,12416,12337,17378,19202
12049,11768,13368,12396,15437,12439,12425,13419,17301
11932,11887,13129,12497,15552,12763,12578,12626,17431
11997,11607,12954,12084,15141,12508,12588,12417,36227
12278,11622,12681,12359,15613,13717,12464,12206,35648
11336,12008,13291,12421,14589,12535,12055,11733,30374
11881,11719,13294,12373,15940,13387,12521,11631,22907
11562,11820,16429,12533,16440,12446,12570,11688,21500
11632,11717,13673,12295,12578,12428,12658,11815,19989
11479,11737,13011,12329,12484,13544,12405,11639,34202
11364,11771,14450,12355,12527,12405,22727,11699,26044
11196,11852,12772,12105,13462,12516,12639,11584,22643
10733,11569,13289,12387,12491,12517,12549,11663,19081
11187,11787,12966,12492,12568,12993,21830,11927,18967
11149,11856,13071,12639,12367,12508,12261,11705,18186
10997,11985,12849,13757,12508,12368,12646,11667,17666
11451,11687,13051,12830,12362,12624,12661,11858,35102
11153,12078,13038,12024,12526,12709,12357,11714,37542
11038,11986,13143,12351,13626,13953,12400,11792,26391
11303,12076,13249,12199,12239,14213,12398,27317,20689
11286,12075,12784,12011,13459,13459,12221,17769,20166
11241,12163,12484,12140,12611,12776,12422,13760,25675
11174,12206,12966,12332,13469,12580,12647,12975,38923
11098,12407,12802,12177,12172,13734,12434,12268,28047
11010,12318,12879,12469,12383,12623,12456,11968,22683
11079,12285,12767,12242,12254,12559,12368,11393,19580
10920,13010,14215,13349,12463,12670,29379,11510,18556
10814,12389,13042,12505,12614,12681,15921,11621,35964
10731,12388,14363,12265,12500,12814,13520,11479,26213
10701,12355,12826,12601,14336,13617,12917,11630,19832
11037,13477,12925,12391,15436,12856,12532,11648,18205
11057,12124,12867,12408,14109,12741,12472,11665,17335
11232,12559,14261,12283,15107,12671,12835,11487,16355
11135,12514,12942,12505,15356,12571,12607,11706,33251
11199,12149,12862,12192,15333,12352,12560,11417,26988
11138,12194,12921,12219,14095,13804,12139,11653,19285
11568,12442,13165,12271,15273,12350,12650,29060,19407
11444,12152,12802,12163,13900,12963,12352,15068,16514
11383,11812,12884,12438,13957,13524,12698,12378,16841
11695,12639,12815,12330,13988,13852,12404,12148,52278
11929,11603,12835,12277,15389,13502,12513,11937,28687
11647,12115,12751,12389,16581,13730,12158,11807,21728
21155,12083,12631,12382,14095,13732,12661,11462,19646
11648,12429,12739,12068,13851,13467,12344,11734,20521
11530,11718,14479,12462,12459,12772,12787,11656,17498
11099,11743,13097,12386,13412,12605,12521,11520,50249
10962,11783,12602,12328,12379,13671,12605,11512,27855
11307,11677,16659,12055,12198,12587,12726,11727,24088
11302,12041,13491,12416,12149,12871,12893,11634,20443
11191,12008,12923,12240,12277,13982,12718,11477,19457
11491,11727,11785,12234,12498,13616,12555,11659,18930
11016,11902,11638,12044,12314,12387,12314,11480,45436
10670,11809,11679,12066,12176,12508,12586,11679,26854
10701,11695,11711,12701,12219,13740,12424,11659,19754
10906,11839,11544,12462,12302,13701,12937,11648,18823
11081,11676,12694,12639,12278,12647,12177,26295,18020
11165,11768,11692,18954,12300,12416,12563,18220,18068
11027,11855,11774,12372,12127,12539,12580,13279,37881
11180,11811,11474,12423,12390,12594,12645,12252,27359
11072,11805,11672,15732,12392,12328,12313,11998,22093
10954,11982,11725,12492,12216,12197,12234,11863,19865
10924,12187,11904,13520,12295,12433,22508,12095,17440
10866,11961,11327,13246,12216,12394,12703,11440,17196
10992,11871,11825,12027,12106,12691,12462,11802,34803
10935,11844,11757,12044,13765,12737,12693,11565,28064
11045,11753,11639,12259,15543,28359,12347,11670,21086
10674,11679,11858,12252,12570,16120,12943,11810,18448
11111,11769,11618,12527,12163,14306,12164,11419,17603
10907,11816,11737,12422,11879,12709,12523,11636,18265
10952,12131,11577,12367,12160,12841,12727,11744,34315
10823,11819,11809,12444,12218,13603,12617,11504,26712
10837,11739,11747,12153,12567,12435,20766,11530,21191
10861,11976,11564,12378,12327,13718,12491,11764,19295
10871,12263,11884,12292,12324,13141,12197,11494,19337
10852,11792,11735,12394,11682,13867,13061,27979,19746
10741,11832,11411,12447,11834,12443,12300,17423,37210
11140,11688,12167,12091,12072,12349,12988,13609,28122
10968,11797,11559,12248,13578,13623,12608,12350,22804
11074,11925,11971,12461,12105,12577,12638,12129,21095
11058,11866,11529,12142,16434,12623,12087,11891,20259
11014,11781,11773,12250,12284,12386,12823,11856,17599
10824,11664,11569,12177,12502,12682,12487,11985,34887
10683,11872,12755,12630,13481,12647,12458,12015,26997
10720,11706,11771,12189,12065,14005,12693,13170,20850
10684,11774,11919,12145,12399,13467,13527,11749,19812
10803,11808,11373,12281,12108,13975,12483,11969,20334
10744,11765,11805,12226,18456,12690,12350,11782,17498
10635,11531,11838,12515,12153,13730,12282,11845,17548
10787,11765,12498,12605,12505,12511,12552,11988,37965
10841,11651,11705,11995,12120,13998,12141,11646,26279
11024,11856,11284,12197,12205,13929,12147,28080,28549
10640,11853,11582,12292,12043,13848,12219,17806,21249
11092,11657,11428,12365,12183,13683,12328,13494,18753
11385,11965,11682,12702,12243,12455,12441,12464,23664
11129,11834,11590,11777,12120,12699,12657,12190,36343
10972,11769,11573,12115,13193,12846,12108,11961,37780
10782,12163,11361,12399,11903,12601,12430,12000,19068
11287,12066,11631,12076,12293,12740,12342,11683,18850
11169,11753,11623,12262,11983,12634,12674,11715,17391
18492,12122,11182,12354,12567,12643,12530,11707,36867
10573,11776,11614,12257,13426,12506,12510,11751,27168
10965,12002,11501,12043,12128,12462,12431,11751,23562
10833,11819,11652,11985,12320,13890,12354,11432,19356
10553,11999,11505,12233,12366,13463,29380,12096,18442
10693,11966,11649,12408,12069,12680,15905,11848,18244
10890,12120,11475,12365,16696,12534,12960,11607,37467
10850,11918,12743,13678,15582,12347,12763,11509,28276
10461,12158,12907,12361,15515,12233,12513,11436,21985
10871,11915,11488,12613,15698,13586,12782,11555,20072
10750,12176,11636,12469,15474,13343,12420,11485,19645
10670,11919,11694,12326,15706,12643,12678,26307,18215
10864,11875,11688,12411,15640,12575,12529,16979,36305
10669,11704,11581,12361,15488,13474,12586,13689,27088
11096,12102,11521,12352,15224,12667,12738,12502,21725
11441,12002,11385,13231,15235,13688,12610,12288,18503
11717,12253,11258,11944,15319,21162,12538,11842,19373
11193,11920,12664,12357,15547,12693,12515,11787,18003
11770,11949,11555,12108,14206,12866,12604,11775,37792
11572,11754,11618,13553,14352,12383,12396,11789,28208
11398,11371,11706,12315,12071,12676,12129,11674,21277
11556,11030,11311,12368,12066,12387,12046,11810,19743
10940,10817,11437,12075,11935,12380,12149,11358,18044
11097,10937,12516,12489,11849,12691,12184,11662,24819
11166,10633,11495,12660,13225,12695,12378,11663,35358
11229,10714,11376,12505,12006,12765,12052,11503,23133
11408,10743,11349,12335,12102,13152,12250,11820,20427
11274,11076,11877,12199,11712,12826,12299,11492,18925
11063,10824,11532,12311,12029,12916,12300,37104,17346
11222,10724,11551,12297,11895,12736,12341,16953,23372
11421,10317,12685,13098,12064,12660,12207,13553,35881
11203,10724,11261,12228,12133,12741,21069,13393,27369
11652,10947,11580,12347,13550,12548,12262,12403,20865
11419,10732,11783,12466,13038,12375,12345,12711,19008
11271,10902,12664,12667,11907,12956,12221,11865,18184
11014,10581,11543,12151,11892,13052,12501,12158,18123
11582,10688,11599,12168,12011,12452,12540,11863,36672
10878,10558,11592,12373,28019,12971,12475,12397,57427
11005,10611,11752,12160,14960,12812,12488,12065,21523
10782,10686,11809,12411,12710,12608,12828,12071,19614
10917,10611,11502,12311,20136,12695,19245,11610,17465
10863,10613,11667,12386,12491,13698,12669,11734,18308
11049,10760,11661,13567,12575,12654,12897,11949,36262
10821,10680,12869,13247,12170,12899,12585,11882,40565
10682,10494,11596,12443,12200,12846,12996,11700,22811
10982,10778,11927,12633,12251,12656,12719,11892,20972
10965,10527,11534,12204,12084,12460,12766,12063,18633
11030,13689,11733,12092,12554,12662,12494,28101,18404
11323,10480,11918,12420,12005,13385,12516,16369,36338
10970,10562,11847,12186,11991,12528,12651,12839,26318
11496,10872,11181,12224,12139,12536,12838,12376,20038
11178,10783,11565,12102,13300,12480,12440,12334,18904
11378,10694,11376,12097,11952,12431,12719,11722,18289
11230,10981,11819,12214,12017,13452,12798,17909,19256
10753,10678,11949,12212,11916,12243,12644,11701,35633
10868,10761,11710,12299,12380,12370,12722,11533,27670
10768,19611,11911,12322,19834,13476,12407,11444,21481
10860,10617,11487,12001,13765,13765,12569,11695,18882
11264,10515,11388,12135,12003,12204,12631,11681,17616
11000,10791,12791,12080,12039,13576,12877,11752,17270
10879,10774,11621,12260,12064,12498,12632,11837,17591
10927,10928,12619,12140,13215,12327,12614,11651,35029
10915,10682,11464,13372,11637,12352,12690,11384,24610
10730,10538,11781,12269,12016,12420,12479,11503,19674
10833,10490,11385,12120,12264,12294,12456,14120,18376
10861,10447,12067,17833,12165,12559,12163,11757,28231
10926,10846,11574,12215,11824,12629,12221,27172,18285
11203,10696,11807,12121,12288,13227,12572,39719,35445
14671,10771,11625,12264,11857,12383,12231,12616,24702
10972,10773,11674,12224,11685,13031,12546,11958,20486
11082,10843,11807,12069,12126,12427,12176,11987,19504
10922,10793,11477,12329,11994,12417,12810,11818,18942
10979,10718,11891,11959,12196,12157,12487,11820,38098
10965,10795,11848,12249,12446,13341,12267,11756,27325
10747,10743,11733,11916,12001,12332,12767,12093,21157
10669,11005,11809,12202,12205,13802,12259,11741,18222
10815,10835,11482,12187,12103,12546,12841,11824,26673
11025,10862,11980,12312,12240,13386,12378,11708,17138
10779,10628,11862,12489,12199,12455,12326,12092,36267
10882,10747,11641,12229,12172,12385,12244,11772,26439
10867,10863,11624,12057,12072,12404,21235,11613,21460
11183,10605,11432,12097,12176,13630,30270,11771,18868
10889,10692,11764,12304,13673,13485,15579,118645,17670
11063,10562,11982,12369,12136,12403,13196,42489,16820
11037,10951,11761,12208,13268,12314,12704,23735,36563
11089,10800,11632,12305,17597,12451,21521,20050,24934
11044,16740,11713,11984,12226,12578,12627,19166,20678
11043,10734,11497,12093,12161,13615,12499,17501,17775
10756,10833,11434,15508,12203,13428,12472,15716,18154
10566,10670,11749,12097,12062,12292,12471,15793,17050
10519,10815,11567,12295,13373,13732,12239,14359,35322
10509,10972,12013,12152,12308,12641,12285,16194,24606
10625,10797,11767,12479,11898,12779,12887,17572,18808
10783,10796,11853,12340,12000,12203,12495,14937,17928
10808,10526,11623,12084,12226,13604,12505,14301,18356
10850,10669,11563,12236,13279,12499,12316,13371,17368
10681,10718,12048,12230,12078,12502,12445,13113,37187
10908,10743,11651,11922,12018,12563,12280,12328,26108
11038,10733,11690,12518,12230,12620,19698,12170,19940
11208,10635,11477,12424,11891,12338,12398,11875,17475
11203,10722,12687,12157,12055,12324,12337,12001,17116
11183,11004,11726,12133,12154,12389,12156,11929,17611
11503,10684,11443,12170,12424,12437,12492,27619,45537
10847,10593,11366,12171,12270,13794,11951,17202,26117
10804,10806,11502,12478,12283,12392,12270,13062,22535
10771,10897,11752,12455,12289,12841,12482,11767,20840
10743,10794,11640,12233,12365,12416,12424,12198,18441
10748,11029,11574,12034,12133,12930,12127,11619,18793
10798,10674,12781,12205,12013,12563,12404,11802,37211
10904,17669,12039,12114,12171,12766,12480,11485,26694
10869,10527,11783,12345,12436,12620,12289,11434,21509
11262,10790,11531,12328,12231,12530,12107,11881,18162
11100,10763,11504,11777,12188,12395,12256,11317,18214
10800,10545,11699,12325,12079,13042,12006,11363,17160
11256,10815,11835,12279,12498,12190,12542,11348,33951
10807,10797,11546,12324,12441,13719,12508,11492,27659
18037,10794,11859,12059,12069,13987,12441,11640,20844
10857,10664,11746,12124,12155,20490,12337,11665,18822
11053,10462,11727,12032,12434,12832,12142,11450,18047
10953,10892,11706,12357,12450,13902,12327,28178,17645
10861,10711,11897,12297,11758,12537,12475,16335,53897
10613,10798,11653,12252,12439,12431,12113,12532,31565
10507,10407,11805,12155,12151,13577,12310,12158,21505
10787,10805,11880,12314,12114,12282,12259,12147,17975
10593,10793,11393,12221,11834,12231,12161,11753,18821
10559,10680,11895,12205,12718,12339,12626,11590,17865
10759,10770,11819,12144,12039,12492,12186,11494,40641
10639,10436,11360,12170,11886,13534,12191,11348,26917
10693,10736,11631,11986,11871,12399,12296,11624,21512
10819,10765,11515,12275,11917,12418,20754,11525,18827
10465,10689,11598,12257,11896,12442,12847,11419,18337
10771,10871,11586,12257,11948,12594,12223,11963,17806
10997,10381,11451,12158,11931,12734,12846,11808,17860
10804,10448,11732,12476,11951,12355,12485,11583,36180
10699,10383,11541,12106,11973,12391,12390,11794,24780
10977,10539,11425,11973,12024,13721,12711,11541,19519
11269,10546,11642,12042,12304,12642,12263,11964,18902
11148,10704,11653,12389,11930,13560,12846,11427,17225
11043,10754,11544,11994,13396,13311,12448,28070,17646
11031,10872,11739,12050,11894,12380,11930,16738,35795
10864,10740,11441,12180,11865,12782,12076,13391,25485
10681,10604,11666,12372,11470,12464,12571,11795,20116
10578,10699,11449,12330,11953,13593,12358,11967,19042
10378,10630,11599,12244,12473,13327,12428,11479,17480
10807,10711,11396,12309,13206,21802,12096,11917,36151
10575,10868,11599,12095,13204,12174,12544,11634,26403
11043,10590,11565,12576,11895,12117,12277,11842,23549
10849,10905,11651,12643,12014,12865,12483,11897,20197
16695,10456,11399,12522,11888,13472,12137,11696,17517
10846,10590,11495,12066,12175,12421,11942,11884,18089
11167,10573,11758,12068,11654,12553,12524,11567,37671
10906,10702,11472,20314,11868,12872,12545,12095,28653
10936,10643,11612,12082,11806,12394,12629,12052,19839
10723,10559,11573,11904,12165,12482,12635,11713,18264
10915,10425,11382,12298,11828,12582,12546,11902,17811
10825,10858,11679,12522,12005,12534,12187,11631,17526
10950,10730,11766,12306,12001,12575,12279,13187,35678
11048,10565,11770,12314,11925,13664,12428,27720,27614
10887,10682,11466,11962,11788,13495,28982,16956,20929
11014,11487,11627,12083,11949,13744,17648,13090,18975
10700,11700,11477,12178,11964,12370,13273,12808,19161
10426,10677,11577,12107,12889,12298,12596,11549,17601
10455,10892,11768,12187,12204,13291,12619,11712,38976
10622,10957,11556,12085,11995,12600,12208,11375,28439
10582,10842,11517,12283,12002,12320,12569,11680,24840
10855,10481,11669,12259,12063,12547,12246,11532,21182
10804,10547,11722,12317,13402,13969,12162,11574,18753
10811,10741,11533,12316,14150,13561,12264,11718,18919
10706,10822,11930,11996,11837,13565,12201,11472,36924
10702,10799,11686,12406,11967,13591,12339,11735,27380
11124,11041,11979,12524,12110,12666,12389,11740,20552
10867,10544,11619,12728,11939,20470,12220,11807,20686
11113,10732,11591,12368,12130,13623,12354,11641,19482
11189,10639,11574,12347,12258,13756,12568,26653,18822
10801,11000,12140,12362,11960,12467,12619,16093,40671
10980,14208,11581,13432,11954,22172,12646,12638,25709
10943,10753,11740,12339,13384,12451,12494,11861,22776
10835,10526,18465,13672,11837,12506,12194,11809,21548
10769,10919,11384,12259,12186,13657,12425,11706,18054
10592,10718,11596,12313,11882,12512,12517,11578,17333
16855,10471,11677,12572,13011,12328,12406,11747,42926
10501,10415,11757,12257,12144,13846,12537,11500,26629
10628,10804,11937,12370,13032,13755,12239,11699,20407
10516,10710,11652,12429,12091,12478,12515,11653,18567
10644,10585,11691,13584,12341,14657,12322,11519,18739
10687,10699,11526,11810,12333,12718,12511,11643,18167
10773,10604,11571,12417,12222,12743,12196,11861,36240
11044,10839,11756,12685,12046,12158,12655,11646,26275
10879,10600,11760,12305,11879,13508,12354,11427,21297
11136,10758,14660,12232,11916,12341,12759,11621,19581
11094,10646,11851,12077,11683,14039,12079,11732,18518
10824,10715,11638,12154,11843,12616,12081,11961,18299
10963,10780,11694,12185,11933,12604,12374,11839,38190
11308,10785,11422,12445,12011,12410,12493,27680,26948
11122,10877,11863,12127,11839,12515,12320,17896,21162
11168,10799,11653,12171,12932,12722,12363,14007,19833
14189,10910,11667,12456,11956,13905,12692,12959,17746
10755,10695,11829,12273,12947,12549,12573,12146,17612
10651,10740,11794,12276,11719,12347,12534,11741,49402
10573,10570,11307,12458,16604,12374,12498,12064,26578
10581,10871,11660,12301,11606,12258,12184,11687,21322
10563,11004,11819,12331,11881,12330,12639,11795,19543
10487,10866,11401,12266,12073,13800,12765,11450,19739
10657,15355,11373,12241,11916,12544,12164,11776,19229
10646,10868,11659,12262,11875,12652,11972,11707,18666
10557,10711,11738,12302,11968,12688,12551,11879,36434
10633,10731,11772,12246,11779,12524,12740,11373,26408
10854,10664,11414,12097,11864,12352,15056,11632,22070
10883,10553,11635,11978,19361,12544,12339,11743,18915
10918,10801,12533,13183,11964,12156,12592,11570,18031
10861,10598,11516,13240,12140,12366,12282,26705,18446
10894,10672,11437,12466,11971,12462,12366,21328,35971
11284,10450,11614,12206,11947,12710,12385,14872,26744
10671,10832,11729,12223,13118,12217,21380,15012,20063
10875,10636,11883,12309,13157,13077,12008,13848,19139
10791,10867,11758,12127,11925,12670,12487,13528,18187
10697,10812,11543,16552,11887,13533,12403,13368,38460
10512,12008,11537,12512,11912,12527,21009,28347,28204
10889,11578,11721,12181,12308,12362,12128,13720,21490
10610,10942,11733,12249,12009,12488,12627,13542,17942
10709,10732,11633,12384,12079,13950,12535,13911,17997
10813,10763,11605,12474,20229,12204,12156,13672,16955
10998,10699,11526,12417,13186,12441,12510,13683,37061
10685,10559,11534,12278,12136,13556,12595,13733,42750
10931,10440,11566,12196,11760,12706,12664,13704,20487
10784,10435,11610,13321,12100,12408,20221,13736,20060
11212,10504,11686,12304,12159,12360,12403,13715,18262
10919,10729,11572,12211,12232,13310,12470,22312,17511
11079,10541,11624,12213,11839,13595,12549,16484,37841
11357,10785,11801,12508,12116,12505,12532,32431,26604
10889,10545,11622,12156,11771,12734,12404,22196,20963
10537,11025,11378,12349,13086,12739,12360,16461,17971
10617,11015,11399,12274,12054,12800,12345,14893,18494
10694,10812,11516,12008,12102,12595,12572,15082,17839
10475,10699,11427,12210,12173,12349,12674,14465,45446
10613,10841,11695,12188,11927,12346,30050,14283,28836
10881,10851,11557,13346,11949,12670,16378,14392,21944
11019,10673,11287,12133,11845,12731,12837,13760,19157
10974,10586,11463,13099,11657,13813,12628,14126,21138
10951,10746,11590,12382,11974,12506,12362,13764,19586
11144,10737,11473,12450,11888,12573,12026,13818,34477
11086,10657,11708,12429,11834,12689,12510,14142,26272
10819,10884,11629,12250,13090,12610,12414,13681,20354
11146,10589,11557,12169,11905,12408,12141,14031,18638
10967,10606,11726,12269,11780,12242,12432,13799,16878
11126,10648,16813,12166,11971,12910,12239,14200,17403
11010,10577,11671,13629,13558,12601,12265,14005,37216
10640,11070,11999,11934,13183,12539,12044,13852,27834
10681,10946,11831,12206,12102,12422,12412,31930,22163
10659,10947,11774,12478,12259,20651,13094,21969,18705
10767,10669,11676,12232,11979,12281,12394,15779,17765
10729,10620,11243,12280,11737,13363,12823,19897,18004
10757,10510,11591,12398,12143,12481,12979,14571,37802
10748,10670,11670,12069,12971,13886,12534,14270,25677
10868,10562,11504,12178,12219,13844,12477,14158,20559
10565,10784,11890,12337,12040,12326,12728,13657,17700
11027,10665,11592,12156,20359,13435,12267,13616,19246
10859,10647,11237,12293,12086,12616,12730,13833,17034
10866,10347,11398,12488,11933,19505,12145,13591,34981
11353,10572,11612,12257,11885,12576,12515,13967,27316
11098,10614,12672,12114,11776,12719,12059,38710,21463
10967,10779,11624,13340,11995,12091,12342,13911,19426
11140,10486,12917,12482,12194,12510,12405,19853,18478
11072,11018,11678,12155,13425,12593,12187,14288,17576
10758,10597,11528,12494,11985,12131,12563,30120,35939
11141,10833,11369,12407,11933,12030,12444,41647,26001
10537,10801,11495,12299,12021,12450,12529,19597,20712
10672,10358,11440,12365,11910,12665,12371,16617,18540
10702,10661,11520,12285,12115,12286,12362,16368,17344
10619,10398,11724,12259,12249,12336,12386,15242,16688
10486,10702,11525,12818,12127,12747,12245,14526,43010
10555,10652,11475,12345,12023,13723,12559,13839,25749
10624,10919,18355,12453,12241,20478,12909,13895,19138
19153,10745,11587,12235,11994,12601,12067,13715,19223
10858,10719,11567,12507,12242,14180,12985,13082,16918
10444,10726,11512,13298,11655,13618,12299,12599,18089
10481,10876,11825,12530,12154,12661,12413,12457,17193
10734,11019,11754,13748,12249,12454,20765,12474,33529
10822,10763,11538,12386,12105,12443,12129,12463,25557
11121,10937,11338,12303,12924,12770,12320,12033,21880
10838,10667,11473,12384,12093,12380,12046,12555,19329
10607,10922,11423,13426,11888,12236,12553,11988,18185
10985,10623,11813,11973,11860,13584,12335,12069,17988
10640,10542,11288,12262,12068,13831,12607,12161,34247
10930,10532,11935,13521,11831,12637,12638,30607,27279
10953,10732,11958,12476,11721,12323,12462,17011,21828
11036,10627,11859,12325,11947,12251,12354,13781,19016
10935,10430,11476,12233,12024,12533,12643,12718,18599
10893,16909,11338,13277,11771,12189,12039,11965,37850
10745,10481,11562,12154,12006,12665,12178,12010,25358
10799,10747,11678,12086,12049,13607,12627,11522,18954
10969,10715,12656,12312,12463,12506,12219,12007,18708
10843,10777,11568,12096,12051,12299,12517,11855,17772
10663,10793,11752,12324,12256,12777,12750,11944,22598
10917,10770,11961,13619,12102,12989,12323,12104,36551
10505,10616,11321,12226,12068,12480,12546,11641,26810
10735,10430,11713,12405,12266,13802,12291,12099,20095
10898,10580,11491,12387,13425,12189,12709,11765,19136
10885,10629,11310,12559,11515,12710,12291,21047,23098
11931,10881,11539,12569,12174,12506,12514,12205,17913
12002,10693,11480,12388,12025,12372,12733,11918,36187
10871,10479,11788,12397,11927,12538,12314,27902,26818
10969,10783,11513,12859,11856,13389,20700,18018,20834
11181,19470,11769,12495,11848,12455,12573,13437,20197
11323,10709,11566,12232,11990,12334,12329,12567,19946
10974,10814,11553,12519,12013,12839,12573,12088,18574
10882,10692,11773,18118,11883,13684,12272,12060,35264
10936,10904,11721,12435,12244,12394,12145,12014,25632
10788,10487,11690,12385,11586,13399,12217,14298,25635
10502,10793,11502,12252,12110,12421,12367,20528,20659
10481,10456,11511,12052,11930,12356,12432,14048,19349
11056,10909,31461,12353,11781,13587,12588,13917,17508
11092,10607,11733,12127,12179,13620,27495,14022,35766
11071,10626,11508,12224,13363,12473,22658,13853,26039
10979,10468,11461,12256,11940,13921,12896,12013,22139
10877,11016,11900,12638,12033,12559,12859,12124,32760
10528,10788,11580,12538,12095,12395,12998,12087,18930
10655,10848,15303,12220,11846,12162,13150,11889,18551
10787,11128,11580,12290,11847,12498,12550,12181,46210
10567,10704,11669,12414,12047,12168,12561,11963,27161
10958,11035,11730,12613,20216,13504,12380,28978,21998
10727,10737,11449,12302,11972,12593,12313,17980,19053
10758,10994,11622,12207,11888,12822,12139,14080,17575
10862,10720,11556,12344,11751,12694,12265,12768,17069
14118,10629,11701,12246,12164,12784,12414,12110,44970
10964,10848,11647,12294,11833,13542,12467,12177,27166
10710,10657,11694,12315,11887,13667,12381,12099,20758
10839,10697,11680,12200,12903,12663,12589,11924,18315
10973,10861,11304,13297,12735,12365,12630,12140,18639
10658,11083,11456,12365,12642,12480,12471,12120,19089
10597,10653,11582,12313,12344,12553,12515,12114,33212
10671,10589,11594,12318,11940,12137,12713,12185,27241
11016,10802,11354,12273,12674,12664,12444,12279,20055
11100,10501,11648,12314,12110,12496,12455,12182,18135
10938,10662,11440,12182,12394,12405,12287,12148,19492
10881,10916,11461,12676,12350,13243,12916,11959,17140
11020,10672,11524,12338,12181,13573,12441,12327,37535
11150,10533,11632,12331,12310,12469,18718,20591,26122
10993,10833,11575,12595,12444,12523,12494,12059,19855
10716,10713,11612,12448,12506,13550,12570,27731,18225
10777,10337,11716,12302,12487,12299,12207,18051,18680
10678,11091,11796,16421,13871,12839,12534,14081,17488
17233,10828,11744,12808,12234,12624,12401,14129,33703
