b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
2434592,4835448,10290979,20442563,39330394,78798551,157657252,315182545,630316264,1260672823
2439496,4842361,9861559,19567748,40984383,78799287,157654572,314436359,630316703,1260720824
2436100,4846729,9864876,20431014,40967791,78797797,159501790,315224253,630311633,1260662880
2438503,4843286,9861221,19577132,40969909,82292767,157658123,315223939,630362282,1257709064
2412795,4847694,10288729,19571253,40970674,82463744,157659375,315204033,630316145,1260680281
2413175,4843689,10288965,20531621,40972618,82384404,157655883,315173492,630325447,1260699036
2413376,4842027,10291472,20615399,40978827,82464215,157659177,315183968,630241965,1260673723
2413001,4838393,10290106,20615112,40967202,82439714,157660064,312501526,630362951,1260656888
2434294,4837963,10287502,19701948,40973037,82436353,157659543,315131777,630329225,1260671221
2435966,4840868,10176474,20613822,40963889,82463767,157657960,315266204,630363113,1260685513
2439839,4860033,10289692,20500664,40970279,82339407,157573089,315235953,630361703,1260721579
2435815,4842206,9861694,20436880,40975013,82465626,157576930,315190861,629648396,1260721156
2437916,4842188,10291468,20429018,40979461,82463717,157575327,315187862,630361113,1260714795
2435676,4840891,10288502,19574753,40966151,82463267,157578972,315139753,630331159,1260686265
2436316,4843122,10294474,19574158,39331427,82436175,157575039,315188490,630311672,1260668943
2435946,4840676,9855192,19696036,40969548,82283296,157574351,315145545,629567206,1260667106
2436134,4838302,10289894,20616838,39332559,82234551,157575032,315148759,630312695,1259037401
2435918,4838177,10289509,19674172,39332449,82407452,157575360,315183305,630363630,1260674240
2435902,4854463,10287760,19570951,39333492,82182749,157579654,315182718,630315815,1260673979
2435978,4842153,9861516,19576057,39332598,82463958,157573862,315181801,630312124,1260675622
2435860,4840008,9439581,20445469,39342904,82173537,157575314,315190931,630320571,1260670139
2439612,4840951,10292056,20434423,41232263,82184294,157574431,315193880,629148119,1260669076
2435779,4840920,9861866,20429607,41230617,82354921,152357855,314977922,630362861,1260718739
2435901,4849252,10286326,20451613,39401463,82176673,154366005,315196075,630316727,1260615720
2435822,4850948,10289175,20439950,41232758,82189835,160695767,315195199,630303843,1260668447
2435778,4838502,9860876,20429213,41154280,82172778,157654705,315180327,630311088,1260721468
2436170,4838340,10290451,20435353,40982524,82463694,158556864,315201927,629323777,1260669755
2435696,4784146,10289872,19584657,40975560,82193628,157986202,315169277,630319777,1260685338
2435929,4846396,10289199,20312208,40967185,82462000,157661948,315153614,630309973,1260666542
2435960,4842194,9859255,19568879,40972251,82403972,157660778,315107741,630309098,1260667924
2436163,4846563,10291493,19572014,39337467,82467965,156195142,315184942,629328762,1260668287
2440367,4863629,9859040,20439817,39332883,82464006,157657513,315200599,630313709,1260670200
2441488,4849582,10291342,19570241,40975375,82238662,157663320,315181479,630313367,1260674544
2446262,4848663,9861853,20434857,39333553,82183991,157658593,315180408,630312134,1260677625
2442700,4851578,10286761,20449222,40967203,82329008,157656029,315138709,630362633,1260688358
2440246,4847105,10288427,20439419,39336007,82461649,157656994,315185116,630311359,1260649745
2436140,4850728,10288457,19568628,40965851,82457282,157655332,315182960,630315043,1260676201
2435949,4840691,9862176,20431982,40967806,82463826,158901763,315184837,630309982,1260674514
2436042,4850935,9860682,20316219,40964378,82463945,156203443,315186208,630366095,1260645398
2435794,4840527,9860335,20313212,40955687,82293352,156208485,315135143,630362671,1260673402
2435612,4847667,10294255,20436821,40971652,82465305,157363332,314738412,630311137,1260619339
