b16,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144
14174,12843,11648,13895,24609,30953,34218,32431,36357,49530,43677,43797,41267,43962
14245,13116,11694,13790,29445,30991,26839,32796,33505,45073,41592,108340,55651,37168
14428,12838,11990,13658,27150,32707,32959,32977,35735,47379,42579,44073,49411,42284
14690,13024,11859,13236,28462,32011,33307,31580,35732,46036,44484,40289,78157,44110
14110,12838,12642,13765,29099,29002,33413,32420,34363,42743,38255,38599,40758,44627
14100,12788,11823,14491,31214,28172,33197,34220,33391,50072,36181,44887,39943,35780
14339,13033,11706,13378,29676,30772,31401,33955,34399,59582,37767,44136,43753,44121
13650,12251,11716,13374,28696,30175,31984,33173,32176,46778,40143,47098,40720,46252
14111,13387,12693,13238,30021,30997,32118,31470,34676,42660,34376,47727,43800,36741
13862,12532,11702,12868,28440,28089,31823,32952,35909,45273,39244,65261,42769,38286
13974,13139,12898,13148,30443,32857,32889,30023,48818,41734,38143,52513,42200,38510
13509,12607,11527,12817,39822,37707,32554,34412,45366,44010,45729,47300,48356,34846
13798,12599,11989,12456,29670,36648,32898,31625,35944,44913,40563,44259,80721,45072
14010,13149,11418,12966,29941,38433,34011,32976,32092,44864,43757,46805,40698,35324
13884,12446,11599,12679,28868,48463,36263,31804,36725,40670,44340,46279,40884,42015
13594,12111,11545,12971,31900,32403,31916,31026,34888,41236,44027,58916,42443,39697
13679,12671,11722,12507,22142,29903,32006,31911,34410,42432,42597,41919,35676,38861
13494,12421,12773,12840,20255,23020,32518,31884,33696,41020,44305,42843,37187,41992
13803,12923,12245,12568,16423,26338,30213,34519,36930,41155,55172,44074,37169,47226
13603,12908,12909,12298,15017,23368,34060,33662,40847,43170,37791,45273,36017,37636
13298,12679,11879,12458,18012,22018,32188,37807,45125,43837,37972,50617,44510,38068
18794,12465,11592,12734,16652,25245,32103,33742,37377,41491,44173,42077,80305,34641
16219,12739,11983,12862,14034,21191,33453,32802,34491,42759,38862,41947,45782,50762
25807,12619,11722,12289,12825,25275,32791,31058,34466,43183,38748,43272,42663,39267
13893,12523,11942,12334,12815,27117,31611,33481,35527,41995,42261,47127,41262,42919
13672,12991,11787,12496,27464,20236,32080,31039,33357,41434,42321,44211,40805,34860
13789,12254,11830,12473,22245,24847,32645,32732,33785,45029,43185,45692,41929,43066
14009,12286,11594,12337,20691,21961,33084,32383,36099,37374,40190,43772,43315,36612
13533,12331,11286,12790,19031,19642,35289,30945,33672,36424,42468,41205,42378,36206
13356,12227,11610,12346,17069,24080,32223,33891,34291,36482,43157,44597,49233,65955
13418,12262,11955,12345,17934,19110,28218,33447,34027,41116,44186,82211,45852,74020
13546,12265,12863,12591,16561,25172,32962,31795,32904,42440,42669,44485,42553,38935
13661,12411,11880,12420,16621,19517,32901,32535,49053,44289,42615,45341,42962,41741
13902,12385,11847,12336,16579,19726,33244,32324,43448,43487,42640,45445,43852,35754
13763,12521,12090,12562,16192,24607,33025,32203,36964,37862,44444,43192,40679,37859
13714,12463,11778,12221,14631,20121,33984,34128,34082,42483,42629,43981,41043,42442
13856,13877,11812,12166,15579,25339,31610,32835,32940,41835,63419,45481,41439,37002
13966,13893,11749,12256,15714,21597,34119,33130,37668,42412,43802,43748,41959,46627
13512,14036,11911,12634,15123,20454,33631,31867,37291,41992,41578,45775,49391,82738
13485,14703,14883,15070,17277,20179,33833,33145,33029,42764,41701,42290,81708,43003
13779,14116,12513,14216,19168,21606,34130,32756,36046,43525,42533,45315,40860,42861
13774,14574,12369,12592,18757,22911,33336,38479,33482,42263,39305,48543,35211,39000
12684,14437,12793,12527,19288,19939,30467,61763,35173,44051,45014,41831,34867,42394
12314,14649,11975,12479,18946,22386,31407,39925,35969,44032,44647,43517,36569,36251
13049,12914,12229,12206,22455,30181,34894,34397,34130,43839,45626,44759,39384,38194
13125,12731,12220,13866,23024,30758,33788,32606,33473,41090,42474,45326,35416,51597
12689,13406,12245,13699,26163,31824,32411,32040,37489,45432,44422,43384,44006,44099
12579,12515,12421,12623,27112,31795,31637,31623,36008,42668,42259,38404,50411,42939
13044,13145,12495,12663,27244,32507,32356,30591,34845,42377,43583,47484,44885,39016
12691,12696,12053,12841,27122,29752,34918,33031,35310,41746,41353,49459,41701,36811
12613,13105,12529,12540,26566,29785,32642,32054,34077,43994,43807,42100,38021,41363
12650,12815,12516,14021,28218,31799,38563,38959,33091,43655,42143,50203,36950,36444
12838,12668,12279,12656,26978,31342,32155,37227,35866,43108,57188,43147,40455,38200
18494,12415,12478,12848,28275,31606,33647,38866,32217,43737,38573,37516,36049,48020
12809,12219,12452,12601,29735,30577,34600,41588,35602,37751,36013,38274,41824,75547
11602,12676,13454,14094,25886,33019,34534,37515,38224,42263,37437,38061,41170,39267
12428,12851,12302,12769,27214,30293,31116,37104,34674,37514,37823,39273,52473,36176
12367,12943,12428,13178,26496,30599,32958,39865,35442,36028,36479,50012,79604,44088
12500,13025,12499,12819,23821,27144,32261,53127,35561,36690,37604,40273,42246,37002
12290,12711,12431,12966,26044,30196,32729,37208,33414,37014,36005,38956,44338,48458
