b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
41204,57344,93066,100252,124527,149359,216562,565296,2009060,2789744
41799,56731,93256,93980,125208,158507,255724,558643,854603,1721362
39776,53587,91440,96076,134012,160092,238248,550104,849695,1478632
39480,54675,89238,94938,139504,146336,357422,534721,833986,3871665
42763,54590,91747,108079,122791,155922,609340,555538,896231,1737575
39813,57115,92698,117385,137668,149965,223582,514622,1019047,4310901
40607,59911,92264,110883,125505,155760,226252,611524,822751,2907264
39001,54766,91601,110956,116121,153903,229207,546471,2052635,2851042
39624,54729,97752,112523,123166,162403,229554,526556,867552,1677791
40881,55604,96422,97687,123528,159157,248305,518041,823048,2902954
44267,54385,98826,95917,274466,679563,224073,521645,846235,2083829
41061,53628,107817,94580,133854,167532,424761,548825,919221,1742659
40993,55328,91931,94698,139275,148597,407305,25528337,920706,2536835
41974,51909,99569,95989,148298,290363,228930,16535309,842089,1561595
40311,52280,91997,97546,128350,155202,587864,16704887,967935,3030439
40786,52477,93771,95186,129519,160632,236958,21337702,1988213,1774193
40689,52776,167452,96576,126362,171717,240856,14509532,1328575,1542323
40055,52236,95053,96765,139888,266659,227020,17135797,817323,3001962
40279,54922,96692,95816,136668,151429,221461,17166508,2041849,1735235
43264,53315,94349,96778,129735,147235,273310,17062466,1013813,1734146
40898,52492,96429,113630,128686,172527,227521,16979686,838647,1611515
41495,53930,90022,96139,137289,151313,222755,17118972,1993541,4945908
40331,54312,101908,96489,133488,173121,230960,16431590,1009952,1595620
41505,52902,96407,114266,608495,259177,287482,16555849,929325,1638009
40402,55240,95702,98082,134302,172349,1817400,607300,1460337,2951029
40322,55177,95266,169481,136563,150876,240712,568448,1323331,1741838
39629,54590,93572,102634,137140,153083,229970,584250,2017629,6675208
40826,54841,94365,101244,144249,149141,233132,633066,954493,2895373
39921,53021,108881,101042,138105,149634,231865,11998622,972763,1675296
40858,55662,103365,100669,136917,146084,270622,12214041,2011714,1806144
40378,50191,94485,102241,131387,146180,236124,526427,2374554,1482507
39830,52615,90223,185978,143869,145862,226978,583876,865669,1639051
41841,54438,93461,102005,133336,149922,223330,520683,884870,2969819
40406,55509,90817,101880,126255,235597,307217,798605,986541,1394262
39372,52433,88373,107716,133741,145828,319432,512736,1035015,1932820
39437,52696,119097,96962,129227,147107,286333,8363729,856352,1611281
40469,54001,95116,173538,132435,154305,228619,848769,1992866,2030342
39890,54570,109486,198031,144699,157921,236776,4084734,809945,1422918
42097,53281,93166,121927,130370,141877,283706,677480,895058,1735839
39635,55555,115116,103477,129302,158848,302736,866589,1955257,3016098
40821,67700,91834,112334,130199,149035,237790,535199,833251,1344479
39482,53749,107769,111786,128932,147111,282543,533055,886153,1722576
55351,53699,88944,101523,132056,152866,403840,842509,875605,1579340
40163,52096,92766,108406,133033,146797,247334,1775579,826196,5863066
39869,52519,107594,1051523,134018,160861,230553,601549,1047880,2935711
41232,55495,93131,131081,146609,151626,216940,828815,890238,1644973
48554,52589,92807,115224,130097,739696,267686,557037,1992291,1826873
40226,63798,87131,117137,129444,144362,342168,542426,2212712,1432317
52836,52709,90663,141202,132426,161878,274039,12475297,833240,5356342
39300,52197,91947,124714,135957,145927,341805,12970114,1040973,1678926
40769,54365,92314,141904,130417,140562,428145,12424305,879124,1811440
38913,52302,91209,141030,131419,156820,425393,12894596,2026262,1488165
38824,51021,106647,114228,139398,150720,444359,16224325,983133,1779960
42674,51618,91235,135286,144445,154384,441444,16426597,875651,1600260
40779,53462,92712,124032,133758,148972,401037,574413,1041487,1466192
40099,51058,92948,146970,132350,265812,399890,861295,878999,3004945
39814,52721,91085,127974,129554,201326,382861,536440,1997908,1746751
41851,67159,93885,139850,130933,150958,420085,544563,974127,4522922
41310,51577,92375,114809,130179,525026,3047599,906583,893874,3022320
37363,54931,91371,116906,167001,158919,601891,555789,2024265,1782149
39227,52305,93534,129147,141191,174323,239813,557311,900427,1614750
39667,50799,88474,108273,135916,281344,457614,851785,822960,3048202
40969,52306,125859,99630,133067,146357,231852,575476,924903,3013421
39674,50407,98433,95879,137744,155716,296554,618447,861551,1673695
40167,50961,112570,116255,132408,160618,300211,12118915,980893,3024757
39178,51194,91143,100784,129186,395823,2273887,16192164,875295,1385812
39628,52737,91303,100406,129360,148627,231876,16746755,1008153,2090161
39915,52143,94601,108936,149505,252141,230960,16223402,848136,1749623
40079,51579,112279,99010,134179,213198,233351,17013348,867390,1651881
54937,52427,90564,100160,143680,207112,267007,17108507,894272,1724777
41371,55063,88306,95669,136143,169693,226242,5025002,1034963,2367313
39394,51687,94021,98376,133875,173621,231884,16117624,880868,7401344
39112,50668,104037,100624,131791,217792,223305,777892,876038,1369138
41892,51731,93530,97057,135703,175509,278996,553721,978512,1632769
48338,52779,93121,114393,130910,154111,225784,579697,1997144,1488344
39813,51493,92348,98575,139076,217990,427032,10280894,1014116,1505269
39228,53190,108161,98104,133982,267548,615285,531009,1018789,5385623
40076,57097,92184,117974,134566,160787,254539,517212,1990944,1664784
40385,51997,93710,111920,133881,188423,236175,539655,1015617,7277056
40234,53621,98582,107146,130443,302585,269594,781607,861931,2995545
41485,51257,96348,109115,135642,220585,262194,547171,891531,1695546
39065,51814,110758,107374,132823,168946,232085,12474334,1230928,2644753
39247,62977,98614,127298,134458,188570,232781,13319513,1993829,2320589
39883,51461,91665,110460,131589,154111,236849,16566966,1838473,1692706
39668,55653,89074,128433,128696,228027,268554,16506295,839472,1712707
40504,51789,109799,122112,127992,953159,234799,16428201,2025328,2395865
39960,51190,89471,112482,135049,180676,232483,16502753,849838,1432243
40210,50319,91631,109855,130668,191684,713298,17515899,1027606,1697252
39375,51976,88792,108306,150058,208022,257347,12337038,2009698,1611444
40194,52465,162130,109664,137837,162039,222730,16692198,875916,1516823
40530,52793,93840,116316,129208,157130,218355,16937988,940389,6697949
41534,52025,92299,132296,138503,165399,259471,18582710,1996466,1824152
41055,51699,91880,113217,129779,892610,242969,16451141,854899,2272653
39653,51707,100668,111788,137280,152200,500712,496458,949556,1623694
40833,51493,87636,109116,129082,167564,234768,776423,819084,2394935
40096,58667,88325,112539,129305,152740,248153,588367,987924,7941090
40974,52858,112477,111290,133299,177058,217570,548836,2028899,1454512
40812,53096,93354,128286,129100,288312,246981,523484,931633,1744959
40992,53730,92321,126899,131574,146634,540102,529943,1026478,1535314
40287,53194,92370,110145,128516,155705,236918,784779,1969960,1414079
39382,51883,90965,107976,130631,146807,230304,533454,966462,3863192
37657,51516,92830,128819,140875,167209,297006,584048,929060,1777498
39089,51991,92813,110964,130832,170436,243416,780486,869385,1893933
39809,51446,91830,109141,132570,161574,241824,2310407,966829,1548752
40303,64511,92728,123030,131764,155150,220552,523755,896645,1672479
40161,51185,89824,110474,127497,223109,238280,606386,903806,1761684
39467,52133,109536,98301,130377,150269,269324,572044,861579,1630406
39770,51670,102694,101402,128448,166152,236882,569528,823436,1547403
40763,52300,91379,98971,131233,167187,227401,526969,989889,2839328
40530,51153,92633,107707,184586,159686,229315,541534,870475,1616250
40566,51338,91135,102990,134364,151895,295269,610562,909316,1624169
76048,51947,91459,100350,129930,181499,334694,821200,879824,1679244
62965,53643,90449,96980,156159,158450,242851,561419,832554,1812412
40242,52400,95026,99221,130995,152851,227119,542678,875486,1617783
41929,63935,94400,100571,132986,154512,225336,519900,851728,3979575
42375,52480,103432,98543,217023,154614,254740,547112,964227,6625346
40324,51222,91721,100901,129717,171546,291331,843052,936527,1773303
43619,65720,92727,99088,134239,159522,259607,562876,823613,1381211
48376,51639,91613,98074,130628,256856,236781,576327,993742,2512895
42757,53048,93703,99918,127825,155916,362511,524880,837106,1745931
41697,52598,100929,99283,132746,151660,288273,526413,2055233,1645096
40844,51542,108507,99621,133769,155469,226949,2500176,2469010,8015217
43272,52614,92527,97921,135711,157412,268131,539576,898600,1773545
39505,54073,92561,99672,129479,175617,295735,839482,2052075,2516429
39132,52298,98458,106977,142216,162452,296264,532720,1082010,1333401
40642,51999,94312,99618,141599,172935,241151,544422,867849,1553830
63266,52555,88808,100562,132415,160910,292058,635662,2003326,5980130
39528,50299,103576,96219,139508,156299,414504,554482,852336,3501674
40977,51256,91290,97750,139838,151796,283467,516784,971735,1314413
53118,53092,93886,100210,435866,179268,285393,554007,2053926,1681069
39484,53118,91563,98424,175576,182231,278750,551680,908502,2969226
39589,52003,88619,176222,169037,148478,282751,517348,1038279,1426784
45432,51765,93190,100062,159732,176297,312156,582219,2030156,1935356
39787,51946,90185,105489,147876,191364,450814,587066,902853,2473018
38452,52099,87247,100174,168722,177391,545973,816346,1005146,1315613
39810,51510,89332,100817,157653,172798,295215,586319,2022561,3177973
40638,52602,91374,99343,131061,156858,361995,555423,845386,2608638
40027,52448,93256,103282,150102,455312,295876,599688,860360,2732467
40881,52138,91333,99642,2059641,162155,270957,533689,1006736,2711262
39813,52580,102461,96465,153901,157620,238669,583686,796478,2653037
38726,52062,91492,100010,176671,241606,276141,559528,2082671,2604570
39392,51605,89020,101573,144216,178122,363376,822571,972637,1297522
39906,51847,108894,108235,132376,154219,417769,12283463,863401,1931902
38201,66691,102870,147941,131442,249248,550409,16941024,2029994,1692529
38678,50601,102205,147727,146881,147424,411476,17087958,861129,1572162
40541,61346,91919,109457,131266,138484,439161,17080169,959372,5894845
40221,53081,99796,143960,146797,155447,400257,22134029,1985077,1755893
40217,52299,91873,125388,164941,143057,395975,16828963,839408,1643095
38687,51622,92860,107986,144977,318416,448006,16280034,807360,1623667
39794,52155,92116,110942,130906,170434,485715,550769,2059574,1718604
41167,51929,93902,96107,135024,173071,403694,538193,864284,2668811
42052,52893,89341,99589,145630,242986,459840,879854,920307,3091095
39569,51279,95030,98295,157485,158311,231832,554851,1984857,5538733
41740,68232,102031,100993,349378,175972,2261911,12713442,882910,1910623
38531,51058,90466,98249,154842,158154,248519,579398,975112,4751564
40081,52978,92796,101133,140993,376018,277991,538154,2033053,1592739
42416,51422,92280,99702,165463,162203,390867,878879,824060,4756480
39228,51962,92297,97207,138726,148460,265170,564096,2466622,1856630
39504,69151,93227,110857,136615,172596,222449,649349,1998852,1525313
40571,51060,139830,100893,162070,158714,272833,895170,999330,3268192
47832,51508,95270,98027,134419,151513,291073,543246,857190,2487259
39554,74171,104255,99065,131652,171721,919440,530960,844798,1417835
40436,55448,94241,98607,132863,392063,231267,849114,864992,2053666
41517,55511,94936,98381,149291,184709,296781,603531,888949,1619488
40559,54899,92092,98787,132268,171385,294697,552658,1007291,2189414
39707,55201,95988,115294,133624,154538,326232,809506,2009361,1492561
39771,53010,92359,99014,135142,170256,433293,606507,822046,2414236
40839,54354,87355,101832,130656,179712,407966,556734,1452508,1700216
41623,54244,94514,104953,149649,149793,430737,576661,2012195,1655471
44913,54245,96041,97444,124129,180566,411293,556467,1011937,2270382
42911,54521,103304,99461,131374,179208,402474,596643,791453,1583080
40574,56545,91143,108125,131107,161392,420350,542468,1983701,1830857
40905,54004,95580,352642,133048,152839,288787,844038,977515,1632407
40331,53877,110788,259296,134653,629270,226882,553185,870179,3585168
41265,66182,92482,105648,142385,279397,230076,535187,2019408,1699869
40299,53270,90229,105786,129710,161907,347298,835172,999308,1660358
51716,51254,92244,138553,134132,160910,240441,577622,860833,1810432
39990,51902,87690,157539,131032,160839,328421,578979,996373,1806708
45365,51057,105644,100830,150136,183919,279069,850293,906678,1667478
44313,52616,92057,114320,132822,184317,289718,584763,2022767,1865099
39207,51918,91477,111270,130907,152949,457682,677395,857780,2465964
38822,57968,91821,98751,152310,147393,254520,859113,857818,1741709
40192,53677,92427,127322,154968,181880,247544,540312,1012089,1577298
42269,52336,92384,126447,151239,157484,222543,586098,836218,1710375
37832,51909,88354,137468,138209,156760,261016,830930,2042377,6272280
40177,52703,93130,98334,132183,220020,275929,642402,862855,2883597
40160,53128,90906,104844,138725,160558,237886,567830,1016849,1675339
38751,52160,91396,108571,132010,152519,232751,585269,2043792,1872095
39333,52513,92073,137061,151460,154126,2486385,600330,890516,1753065
50101,51740,90808,114555,131472,167076,231783,557251,891240,1625381
39993,51904,92002,108992,136242,153922,224496,552907,986488,1744821
40403,51454,91284,109130,131654,165880,223817,541162,845108,2477492
39791,51746,92853,121008,123869,165550,291920,558652,2427639,2820117
40304,51800,88892,120526,130815,163640,252288,532355,840657,3816550
39877,52557,91854,133702,144263,290009,230815,621183,827136,1711552
44085,63695,92884,104205,619210,167554,267547,840756,872790,1646636
39744,52632,92674,108994,135720,192607,232848,542651,901651,1509812
40045,51527,899474,112284,148615,184313,219116,622332,924110,1670316
40684,51075,94758,110255,136849,174121,214746,843998,981248,1766604
42337,53314,91282,96510,134172,183866,246717,534331,932122,1585492
40546,51829,92431,102615,137614,169613,642238,623917,834701,4317011
40131,50992,88316,100007,134284,1470392,248898,808804,919092,1604815
39398,69059,103015,96355,141251,164645,235585,647532,820389,1613294
41075,50859,92491,101881,141767,154273,276608,534405,932025,5757333
40577,53498,92176,99388,129924,157232,230305,821473,901897,1685018
43368,52738,92053,96331,134762,159152,234934,537598,840568,1694512
43913,52600,93754,97843,135524,151883,221251,528150,951846,1609572
40909,52246,98276,106999,131237,165746,240833,830390,891357,1639881
41131,51153,96035,97216,145063,149441,425573,538267,2173146,1823855
39656,52663,99471,101954,131479,164122,245386,573300,839906,1545296
40259,51873,87450,99317,133706,155843,217942,532318,9017205,1629445
38884,51960,89473,130627,132302,160478,220385,542754,917047,2802022
42248,51395,92256,127320,133418,170256,237922,541862,804725,1698994
40432,51912,93824,100895,137203,153609,502755,566302,2227926,1556814
40260,52326,89436,95614,135750,595060,298393,580797,2061504,2797562
39373,50663,91554,100650,144011,160497,287490,574902,834671,1685070
39609,51812,90315,101040,134990,158939,251981,539183,989933,1568708
41393,59704,93928,97261,140670,153649,235032,569947,2020676,2846780
40593,50837,134787,114713,130891,152554,223051,843836,908232,3061539
42758,52560,95401,98625,142749,147883,232106,546261,898005,2312721
41119,50988,93734,98630,132653,164448,233718,568887,847377,1620595
39473,51281,93728,114377,133222,160081,495870,897717,993393,1675834
39743,52683,91962,100188,132921,156661,232499,578572,2039791,2501396
38986,52578,104939,95990,130305,164948,232616,567260,824205,1404349
42636,50985,96140,117913,134233,156893,278182,523493,2434156,2102905
39426,50712,94805,109739,128179,2224445,512235,558425,2005667,2443667
38525,50547,104738,112592,133349,162612,291711,578257,1048530,1539806
42998,52999,94026,99628,131459,152177,224039,569010,879820,1567355
40601,51639,89427,97216,133472,166315,245333,810552,798510,2461295
42845,51548,93234,95888,131638,151884,368690,547354,942201,1645393
41304,52272,91573,100822,133280,156449,308300,563005,822928,1653872
48894,51680,107671,118658,134749,160907,272087,587351,910343,2461175
40401,50657,93200,97615,170437,247451,260217,523738,819211,1557862
41578,51285,92427,98857,206192,168591,243502,838515,1221101,1562178
40115,50302,94096,112747,135565,196760,357085,534789,2040043,2508970
38370,50302,189968,116338,131983,190529,288765,549054,1992340,1689721
40174,51678,1954145,98317,163257,167444,284628,533513,842592,1623920
48037,51499,139484,112147,132745,154311,275458,599940,907091,2512884
38248,51026,120651,99329,137079,207666,230083,588205,943471,1634611
39404,54258,108281,100842,132585,185341,270551,559538,2029834,1848759
38869,51910,104879,103573,137846,188961,253736,522134,893431,2577585
39700,51988,108604,101791,142401,168339,226706,556374,929746,1621788
40745,51510,92457,100575,211353,158205,290237,592114,826110,1776063
38804,51018,225871,109778,138116,241499,217337,554820,1774834,1612266
39908,57157,135282,98541,135119,157671,219555,576132,2006002,1525845
39760,50938,123757,98160,135770,151456,257103,577163,817521,1600402
39235,50753,119240,97738,143239,158861,395852,831225,886247,1633211
40902,50345,109189,98844,234516,171243,278348,605748,985775,2670471
39232,50664,113954,98702,133506,161216,435869,12263681,873526,1662194
39410,60656,89455,109437,134558,156332,983628,574321,966059,1883954
40156,51637,93950,97621,138986,151346,397229,516961,827024,1650784
39534,51232,112376,98858,143333,166095,442019,571883,1002176,2077561
39722,51323,105158,99282,136241,165855,442641,532104,892038,1523071
39251,50897,106876,98762,132305,165201,412306,585143,904600,1636311
43914,50325,106046,98709,133964,162675,276028,610014,944203,2872217
41673,52350,1610083,99938,132428,159888,450229,566887,1038517,1638019
40512,50716,103922,98099,145600,663747,256646,570961,857118,1765018
40016,50476,92654,100690,132114,149320,1547735,539638,1352820,1586710
39870,64542,98013,105045,148524,158296,297624,20005571,818995,1836575
39232,50256,92477,96040,340995,170129,342617,540036,1035126,1605604
39729,51964,98150,99984,143219,292171,1218683,20241313,818063,1671103
41115,57867,119143,99781,135921,167032,224982,821415,2142058,2643676
40440,59702,98750,99013,137442,244338,225709,556768,1050301,1621419
40644,63886,110454,98197,133173,281402,216823,543957,859588,1711550
39987,57256,117536,100054,144740,177967,699269,609379,1647722,1604283
41189,51667,102474,96907,135820,622976,237942,578176,871007,3129049
40150,52237,105155,104617,135848,174265,236510,825698,2063432,1601693
39938,50674,92308,103611,134775,165223,218855,555967,994206,1621548
38412,49789,91169,97337,148763,155471,227111,583449,897466,1579547
40661,50977,106720,98421,135065,166225,226190,564231,1030767,1733485
39218,50859,90572,100010,134193,326636,296801,526874,845809,1552926
52815,62474,88834,97309,134848,214674,237260,572269,879744,1609582
39478,50013,213101,98802,152463,176278,230411,566582,937254,1611990
39417,53791,92671,99086,131454,465575,225097,520767,2045486,1782525
48679,50491,88582,98450,131711,154368,225638,637121,1011177,1636454
42275,51614,97611,113475,143990,156664,231724,872806,905782,2863650
41255,49757,108985,99032,136139,159505,226181,602233,2042266,1547723
48477,50547,99491,104104,132663,158167,243844,558543,1021437,1851880
40279,55006,95054,120964,143197,156314,229232,534028,857907,1417679
40091,57682,90949,117999,133659,481733,370334,612488,2098754,2082054
39280,51602,90024,120825,130494,151820,420121,801543,1005150,1601087
41610,50983,103708,109206,460048,160506,243670,557828,860781,1504976
42917,51433,86905,108449,135975,169637,229363,545110,1038372,1616006
41427,52263,83204,108648,132216,266325,220732,523342,921332,1699024
41570,51873,104848,110305,133107,153307,230551,575599,2153284,1640431
40592,50940,89410,110178,131885,11970987,233439,844756,975731,1612038
39970,51087,107085,126555,134672,149857,233807,567401,840934,1652934
41040,51492,90760,108239,132838,150263,233959,526541,2065895,1775287
41673,50712,103813,110472,137614,193197,255949,540920,839303,1475766
40925,50166,86360,109245,132096,392858,228313,541984,1730556,1559864
43368,50364,92436,99600,135842,185560,221925,828094,864842,2832881
39841,50368,99144,96115,132023,191891,229156,575001,879323,1341773
52756,50462,90291,98407,132103,194643,237587,556125,990179,1910365
52098,51289,89574,98765,132398,203295,230791,848164,799398,1559537
40383,61717,92804,101279,133470,225880,233864,552825,2085414,2208183
40597,50415,102053,98102,131326,196201,262480,541032,905041,1488819
41250,52288,131164,108271,133069,210410,250316,535182,886745,2121004
38560,51298,105266,109060,144177,198377,294677,571645,879375,1555110
38983,50621,108505,97197,133280,198877,248551,560618,977914,1593368
53801,49743,103695,99660,129565,194260,236719,542868,896668,2930051
38701,51391,106385,96714,134593,284186,243754,568882,2144575,1541875
38841,51304,102484,111716,132601,205893,224508,541597,892589,1553941
39911,51793,104139,98214,144051,220914,236353,837310,821720,1622724
40740,51251,115356,101678,130303,208246,259154,525259,893690,1778830
39410,51068,212367,96374,136745,193196,231848,534455,1046763,1568946
39596,51779,102312,99670,132586,210177,569757,524479,878366,1567780
40358,50835,114659,98139,148339,217785,409037,599431,2414233,1649802
39235,51295,103575,96711,131857,198699,400652,560884,884992,1797007
39959,51151,104188,98255,131939,200667,409931,534563,869156,1578451
672433,51421,103188,97798,130726,201722,397076,543713,847191,3621973
40621,50209,127620,99268,133804,201216,391005,576028,1002809,1601973
39262,51280,97984,110373,132814,213532,253923,828159,827096,1577580
42893,50125,118421,112320,130653,203408,291959,589417,1038323,2861380
40016,51037,108743,102714,136649,195593,239791,572996,903126,1600199
39759,83122,105245,310285,133354,206127,233657,560278,2102973,1557739
38840,56160,109346,105735,243023,191998,282238,552892,916156,2825274
38083,54496,112319,101672,159172,200793,220644,553840,902787,1610699
40652,55944,101051,100108,139926,241020,233151,585639,821769,1721053
39890,56592,94849,104551,131206,215366,225191,527631,892412,1631021
39214,57326,134828,100774,131319,201968,247600,607168,2072577,1467489
39623,51494,104057,111752,132378,204974,234437,650040,824613,2865313
39756,53457,100532,114155,133406,204174,234539,608720,856959,6491871
39889,55846,98975,126558,136840,203525,228031,530387,1989836,1434664
40304,56593,99471,109270,143651,199682,864336,545510,866400,2512648
40653,59329,93939,109852,133295,211931,406405,510384,967246,1613571
39701,54822,98486,111425,134224,212569,424529,629794,2022257,2894570
39534,53141,110216,108362,139865,195344,405584,831267,816211,1467420
38970,70072,106414,114149,130609,203301,446798,560231,2470763,1534497
38846,58379,125502,110051,130406,198657,402146,572859,2005965,2507743
41689,54757,92085,110861,129449,208000,440633,859033,981442,1375934
40069,50764,89932,111050,133842,209546,392272,556066,819977,2280367
38434,52176,95625,97654,140134,190533,416399,601755,2025388,1566038
39765,50014,94007,112293,132465,200565,416189,870039,1135857,1527016
41498,54459,101037,100243,129137,199315,459823,606618,793935,2420196
39630,64375,89130,99867,132757,289035,244450,528574,2020304,1564310
40095,55076,87961,99306,129784,197719,2291924,838526,815682,1693249
39554,51085,100513,100478,132562,209899,288691,567783,833244,1601289
38982,51197,89456,100792,129990,206367,267766,531537,991419,3583938
39767,51574,90688,137664,130926,221939,289075,828963,888977,1547550
50233,50694,89011,98630,134134,235843,249468,528302,2118824,1525139
49456,52495,85520,110251,133273,222728,287002,528044,847272,2479765
54717,54048,103053,119356,131612,718198,256079,835821,822767,1616046
42077,56315,89443,111184,135071,205653,273025,520923,2081348,1653094
40041,69540,88832,109552,143572,215257,264061,521631,827535,2474953
39414,52199,101199,109428,134365,223004,436145,572815,898522,1632169
38478,64984,100153,99152,129223,209892,1008948,535299,2001971,1683150
40981,51831,97416,98330,131203,213930,271809,816765,887266,1569050
42255,52949,100295,98043,129096,205119,272431,526591,956011,1468853
40089,54074,100557,101669,132690,419884,273817,521635,2088984,2450665
40690,53513,100866,98999,133063,288731,230407,828704,2864316,1511776
40646,55139,101723,96722,138597,420581,262731,526977,839275,1445243
39198,51196,109915,101815,130914,205989,231027,509910,1036032,2423112
41211,52202,122900,99415,239484,482648,471445,844931,879238,1641263
40349,54443,101381,99622,132654,209926,236270,524509,903538,1518236
39751,50575,100170,98668,155182,461053,214154,601428,931187,1614225
38808,52634,107230,98037,150234,505805,228491,863950,851511,1807713
48752,52086,92438,100425,133847,205744,446127,545074,913952,1561038
42467,53756,176345,99824,135610,335287,1096076,573269,1033855,3525268
40847,55535,137601,97965,134707,424361,251313,792091,882213,1579409
39265,53335,105908,100590,138478,308527,243780,635035,2769474,1478408
40789,52065,119161,112479,133440,230581,232804,531673,875395,2384350
41879,52721,111914,98271,148238,219640,247504,848767,894462,1646445
39256,51302,97925,112784,134074,219178,235716,548737,909277,1753665
41519,51655,101937,100823,148749,256360,232597,581200,930951,1408424
40667,51721,102219,102057,129760,195955,238200,850173,916953,2716182
40540,51962,91186,118170,133922,216720,235294,580442,2795728,1506391
42088,51073,94752,99168,138448,684517,229766,517312,898289,1772544
39781,55748,102061,98767,134164,198216,228705,848316,1014891,1495507
39531,50430,87814,99428,130312,217570,250380,581167,867803,2700394
42804,54493,118157,100557,135760,457120,241661,596168,831563,3350478
40838,51187,101759,105820,134300,612741,3527293,830622,855776,1428553
42201,52574,94021,103999,132472,207397,219356,553205,843759,1611158
41047,51082,108192,111310,139041,226352,229305,565069,986751,1727711
40808,52626,100687,98358,130838,212732,224864,836704,2083735,1676715
40467,65368,100618,97854,129280,199610,228519,538562,807759,1563504
39581,51008,119341,97155,129536,295882,243879,615972,2777485,1539009
40297,54016,101133,104964,137359,232973,232010,834834,2058190,1683129
40005,55175,106138,98100,130360,373333,233195,531174,789408,1608243
40721,53370,109649,109545,133425,244620,235551,590037,932768,3010526
40123,51184,101304,99463,133944,260289,229790,833913,2052437,1676214
40277,53354,96003,98007,129157,186940,231196,547280,964413,1798197
40130,55497,116962,156787,130289,206042,280544,689595,810908,1652998
38817,51808,98323,104030,144509,750140,385198,826714,781798,3248687
39485,66948,102723,107629,130499,209409,1666024,590178,1001781,1600414
39119,52476,116679,101666,140345,373250,255844,522584,2106156,1644096
40006,55723,102441,100521,131909,354105,226973,848880,820667,1595861
41682,51395,101538,151667,343318,228778,247317,526314,939030,1681464
40913,51637,115904,102177,131834,210576,242741,625378,842912,2951703
46922,54203,100624,98155,132238,253144,271015,567918,940981,1602843
40211,54389,95901,99314,130550,211417,236995,594324,2089996,1759358
39145,52568,89021,100958,131416,201899,233274,803327,807280,1679685
46937,54758,93221,98169,131974,232512,263346,582789,1248688,1663759
39699,54248,91481,98452,134249,640555,363916,565306,2025706,1666510
44844,53298,101959,97381,151685,224833,299161,822004,951486,1643218
48311,52455,86178,98949,147422,206537,261134,643330,815286,1644869
40576,65035,89995,96681,132683,195321,244866,587809,2747350,4052185
40611,54330,102186,95732,147603,200858,241891,809747,1015565,1682481
41105,51034,89065,96107,132226,184336,253104,555416,870573,1945558
39288,51823,119422,97516,144264,227508,252738,546582,2078088,1599765
38821,53511,105389,97479,134113,233951,280097,540194,906301,1679333
41656,51804,117033,94446,144486,192819,258903,600950,864436,2729200
40338,51358,91217,94949,153756,251035,230723,823812,2074348,1362614
40291,51695,115372,97881,139742,195317,379193,522915,816900,1638473
39409,51389,100433,100885,151932,229230,422003,526864,1009036,1531885
39929,51149,103161,101577,132154,216524,231578,846473,2105746,1615312
40854,52068,99548,96578,129518,208296,560502,520045,812606,1599282
39778,51866,88673,98213,132628,195539,237995,597070,956579,1863635
40950,64829,83113,97209,129967,738030,254424,819270,2071868,1674322
38690,51730,129104,99226,143696,212049,255810,533777,880983,1625588
39693,50318,102123,98030,129388,227508,231389,557543,920290,1659142
40414,51852,108676,94175,131941,225127,253593,560141,2040760,1644116
48484,52479,103583,99017,128907,183736,533023,569454,841158,2888346
39260,50669,101194,95092,134983,166783,264396,617089,966820,1535686
40731,60774,95890,97281,134692,337978,240995,508522,2043570,1686560
40832,50771,91918,96453,141535,186910,321969,808512,869025,2838304
43393,52489,93092,94283,133981,170153,2027352,572653,972756,1414145
41229,52199,103158,107408,130179,194470,429368,586675,2046297,1634473
41083,51283,99531,97655,149571,317754,402883,786405,811154,2778452
44120,63501,102622,96946,131790,164198,420049,546860,929681,1408696
41240,52176,96228,96141,130553,152036,431838,544033,2079487,1683781
40732,52170,102176,98162,145641,156703,454382,532131,803007,2905911
41910,52720,97337,96845,154771,521420,516858,521301,932750,6288439
40462,51243,102094,94912,123070,200347,270334,547511,2033652,1585307
40513,60330,97158,100466,129498,177610,897728,861248,850739,2874715
51651,51303,89736,108238,120740,160257,238860,526549,912340,1662025
39536,53416,84794,96848,124672,167063,247568,531090,792903,1672449
41219,51841,88245,98376,132562,164679,233935,785362,827089,1668911
46173,51344,149911,96554,133849,159631,451977,536029,2116121,1784475
40993,51166,133055,96213,301865,375600,262340,631851,827076,1705993
39922,51660,104305,96732,141158,166673,234602,812979,1054586,6192185
39780,51350,106697,98539,127309,175479,230817,537386,2044182,1577589
42801,51530,93472,94768,124685,168384,246551,577927,813094,2385951
39597,52107,100527,96983,139724,172150,231211,566800,2513532,1592988
39583,67898,97503,94514,123159,155570,505353,622637,2088776,1587018
39850,51678,92113,98057,124826,162120,241172,562551,845215,2802805
38570,52618,102105,100603,140118,156087,228443,580593,963297,1334096
47268,52922,91318,94954,123682,158015,222137,822920,2005324,1627460
45781,51256,85644,96750,124176,481240,227141,567882,957114,2822428
40785,50854,125358,97858,124637,150531,235345,532080,829773,1673987
40752,53132,116427,102476,139588,167492,419546,580522,2033662,1584665
61416,53287,109560,96026,124813,160025,219641,578356,921291,1621355
51832,52332,109453,105226,122561,171938,240241,834749,864061,1674290
