b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
3737,4058,5977,5367,7612,24361,20535,77186,127593,185760
3684,4160,4415,16627,24659,25827,49344,92728,84183,183839
3834,3971,4613,5415,8045,12059,34983,43177,135357,196306
3876,3918,5819,18104,7644,12873,18259,38346,121673,196762
3742,3935,4306,5383,7733,13777,19528,100557,81709,192473
3869,4086,4437,5665,7185,13079,19521,40787,122700,166432
3648,4057,4425,5387,7275,11742,20570,70376,126579,205456
3474,3865,4509,5296,8191,13705,20652,82107,80998,209150
3801,3941,4424,5914,7435,24955,18900,41715,127043,160610
3640,3939,4699,5533,7604,23899,20193,100125,124338,219505
3703,4312,4542,6908,7460,12828,18906,77470,86156,199238
3689,3905,4426,5745,7610,23529,21264,79155,135190,169134
3728,3886,4411,16723,7893,13661,21887,63964,126871,200201
7171,3887,4314,5577,7608,11632,19334,83154,79630,204963
3508,3878,4405,18303,7604,11552,34926,40199,122391,195560
3524,3894,4561,10827,7501,12654,32495,38995,82316,168769
3565,7051,4447,6762,7683,11546,33933,69655,79754,208888
3543,3950,4359,5892,8813,12932,19047,37846,127663,195761
3516,4034,4415,5282,7715,11831,19270,36344,79932,171005
3595,4088,4437,6515,7648,12462,20581,39418,124981,196497
15889,3839,4416,30926,7592,23017,20182,66327,80376,208326
3746,3955,5027,15925,7610,12060,21374,62476,82558,197753
3696,4528,5290,5486,8022,23466,18810,38814,130823,176761
3541,4159,4621,8090,7678,12113,18956,39045,77083,194691
3729,3999,4676,5657,7337,12033,19311,38779,84735,194610
3766,24533,4625,5510,7792,13513,20294,38536,121780,174318
3714,4032,4538,5432,7943,11163,41106,101761,79923,207215
3796,3930,4411,5300,8529,12362,18833,69962,125940,206608
3716,4150,4588,6098,7867,12494,31392,44863,77826,195986
3659,4096,4591,5911,7678,13215,34700,43911,83808,173868
3578,3962,4352,5592,7869,11633,21414,45633,129590,207982
3638,4116,4553,5181,7538,13101,22090,103990,80638,201959
3680,3969,4688,5350,8309,12287,20534,42020,127859,173561
3696,3854,4356,5421,7781,11170,20129,75179,80017,201008
3736,4200,4799,6088,7304,57231,21456,36447,75895,201172
3647,3727,4326,5377,7537,11747,25568,42429,125788,204931
3917,3884,4572,5674,7622,183074,42822,82544,86132,170869
3539,3863,4493,5313,8441,13783,38081,38587,127887,198705
3598,3704,4267,5266,8409,33826,19336,40039,80924,195885
3485,3936,4293,6368,18753,23701,20413,37971,79379,176193
3677,3705,4328,5457,7208,11852,22859,37944,134797,207933
3540,3830,5009,5466,7152,12368,19953,89059,79232,207301
3588,3984,4393,5330,8060,32642,32838,46107,127599,204463
3617,3706,4341,5376,7920,22202,40748,71351,84093,162219
3750,3936,4929,5438,7428,11884,19569,41423,107229,223370
3707,4407,4376,5399,7515,22813,20102,42409,81268,327581
3636,4180,4440,5313,7456,27666,20432,64323,81440,170145
3591,4024,4398,5345,8215,12101,19457,86806,132836,200931
4506,3763,4475,6088,7432,11272,19640,43823,120434,203589
3715,3850,4485,5400,7750,34908,20082,70397,78007,314629
3779,3973,4504,5216,7503,22342,20277,39709,72268,215132
4372,4585,5000,5967,7769,12765,37791,54785,127714,223077
3603,4045,4384,5194,8029,24003,30363,103937,80776,198913
3526,3943,4347,5239,7367,40275,28392,38941,130842,181029
3724,4222,4396,6410,7542,11729,19681,47366,121057,406790
3560,3851,4326,5472,7461,10869,19069,42687,80176,194270
3521,3766,4235,5310,7261,23712,21489,88669,114598,216300
3644,3818,4301,5160,7892,32322,19849,70735,125199,167930
3594,3899,4111,5926,7386,12055,19544,47430,83220,320222
3689,3874,4214,6050,7202,21909,19768,43679,135043,211226
3800,4017,4302,5172,7271,30964,19203,104706,123537,162184
3574,3828,5110,5426,7316,11835,20732,70025,106569,222682
3616,3836,4384,5264,8137,21909,19468,43925,85209,196332
3604,3744,4312,5215,9246,32419,34377,103258,117600,201801
3445,3916,4230,5520,7386,11480,31708,45855,80972,166691
3543,4137,4262,5201,7624,24315,35769,96922,121650,212821
3673,4533,4204,5303,7592,36397,19582,42619,294728,199307
3532,3822,4907,5428,8022,12243,18703,77397,86046,177757
3487,4397,21505,74424,7808,11917,19393,104725,121387,206722
3495,3812,4486,5653,7705,35077,19769,74863,74249,196259
3455,3760,4268,5361,7588,22363,20055,45240,85426,192908
3908,3845,4381,5263,7486,12349,21564,59942,125661,187228
3686,3896,4508,5477,8510,10988,18320,88060,78989,202426
3747,3677,4229,5353,7228,11729,19304,43681,122520,224765
3702,3758,4386,5225,7050,32243,20499,43043,82514,183278
3564,3843,4304,5266,7162,21441,47172,39291,81677,336445
3515,14017,4492,5323,7120,11071,30222,40818,132120,206188
3579,3660,4246,5549,7979,11810,19295,85037,74003,174899
3598,3833,4393,5801,7239,11099,19869,39322,118090,197424
3515,3950,4383,5284,7843,10919,19451,36026,82765,196878
3587,3738,4935,5197,19142,11005,20844,38054,80160,220779
3463,3716,4523,5264,7580,23178,19632,37549,124330,162914
3568,4099,4441,5426,8401,21183,18938,67642,80277,196402
3516,3807,4370,5221,7526,22636,20845,66541,123590,197191
3449,3705,4394,5159,8528,10585,19304,36286,81974,171922
3635,4008,4407,5252,7573,11204,21088,38907,80582,208518
3455,3891,4303,5174,7772,11282,33766,37620,125709,202222
3436,5493,4528,5567,8241,11119,33191,40008,75550,197563
3548,3893,4388,5931,7592,10548,33446,90288,79667,171894
14804,3860,4441,5322,7838,10716,19991,38276,116478,198260
3541,3940,4690,5703,7512,11721,19928,38144,77477,195211
3526,4455,4474,5335,7711,11406,20400,36790,124734,169663
3638,3974,4334,5189,7762,21798,19405,38911,81237,203964
3501,4420,4286,5218,24095,22569,19520,75218,81475,201243
3999,4292,4350,5229,7179,10964,20803,73558,124072,305131
3616,4073,4350,5206,7737,10533,20049,37156,77971,170614
3625,4011,4589,5247,7317,24498,19488,41494,124101,209551
3767,3791,4386,5860,7690,11092,19788,36336,77974,210143
3583,4215,4493,5439,7067,10825,36617,54342,87063,169254
3559,3999,4370,5345,7112,10607,32605,87036,129089,208507
3543,3858,4395,5526,7087,10935,33214,36568,78494,197040
3457,4021,4387,5386,7272,12030,19468,37703,125873,210116
3584,3856,15087,5371,7103,10949,19736,34892,123516,169904
3505,3817,4426,6002,7779,11835,22757,37938,82851,331133
3610,3775,4440,5422,7126,11071,22893,95434,123348,198394
3555,3782,4862,5265,7450,11166,21001,36705,81378,172900
3456,4017,4301,5499,7364,11661,18605,40160,128641,173153
3538,4004,4538,5700,77578,10929,20114,36434,126739,194371
3595,4057,4373,5232,8196,11654,20089,38304,82008,229524
3700,4168,4351,86741,8180,11056,21177,39987,123306,164665
3792,3901,4350,5717,8046,23040,20950,92184,119903,207188
3514,3744,4306,5906,7155,11055,43527,43736,80503,210130
3653,3989,4140,5399,7836,22115,21415,43204,129430,173103
3532,3904,4484,5458,7743,11276,19507,38385,118473,206052
3564,4407,4419,5756,7467,12193,21223,41199,83072,190842
3622,3816,4265,5347,7100,11644,20542,82179,122028,190378
3593,4500,4349,5370,7175,15199,20091,37784,108436,179832
4085,3892,4587,6000,24702,22733,18670,39591,81725,224254
3641,3924,4244,5343,53565,34258,153621,38894,129170,203123
3844,3882,4418,5585,7299,12142,21992,39276,121862,170650
3650,4000,4442,5363,7347,35110,49778,69739,80201,195413
3593,4062,4365,5066,7677,20660,32661,96306,125199,206611
3556,4057,4191,5308,7204,10460,21133,43328,84856,178372
3688,3878,4266,5283,7808,11917,20502,48674,131430,196161
3490,3929,4449,5200,7723,11324,21200,42689,126574,196859
3446,3841,4281,5179,7209,11061,24677,46058,78695,199201
3970,3854,4277,5237,7576,271106,20458,102025,81927,181074
3629,3836,4506,6562,7647,28335,21123,43985,124143,197681
3687,4037,4480,5252,8439,51949,23000,39085,83714,204968
3598,4249,4407,5458,7394,35144,36448,43302,110621,166420
3542,3725,4442,5489,7840,11708,48479,44359,91717,215103
3596,3773,4297,5499,7601,13390,30709,98102,79761,192450
3911,3926,4441,5128,8749,34560,19483,74832,127091,199017
3694,3986,4397,5263,8562,19719,19884,41412,78118,163255
3539,4527,4409,5662,7283,11946,20052,37786,80924,193161
3678,3780,4355,5288,7375,10747,19373,37472,124073,200693
3507,3616,4473,6303,7385,12766,19287,94317,80647,170828
3591,4370,16643,5377,7385,11495,34304,47644,120695,205164
3580,3834,4461,5385,8259,11968,31677,38034,78065,194807
3362,14083,4368,5301,7591,21841,33275,37559,82647,168945
3998,3917,4493,5253,7057,22190,19845,75240,125771,213071
3728,4232,4452,5241,7151,14639,19834,60602,82668,199377
3693,3991,4619,5307,7262,11000,19663,38927,124842,203789
3624,3923,4477,5296,8026,11358,35784,38767,78993,173729
3547,3996,4236,5564,7242,11874,47804,74265,83647,208127
3507,3826,4687,5135,7220,11184,22585,38164,131917,206899
3472,3940,4397,6060,7634,11818,21369,39288,80651,171723
15561,3900,4451,5483,7405,11676,21118,68100,122254,193273
3661,4059,4370,5392,7345,24533,23065,60090,78751,198423
3667,3922,4232,5340,7499,23121,71759,41814,77362,190101
3568,3670,4452,5220,8154,12107,21324,83826,126387,164624
3529,3916,4332,24765,7176,24787,19105,37540,79951,194433
3433,3827,4303,5585,7178,10926,35353,40548,106848,203229
3558,3799,4264,6041,8058,12821,41757,87467,96818,173639
3578,3834,4303,6169,7513,11033,19839,41345,81277,215422
3602,3979,4194,5332,7586,10933,20514,76433,137199,202348
3588,3916,4321,6386,7162,12224,18587,43046,85061,180862
3463,3745,4350,5949,7198,11389,35225,58838,125733,180602
3469,3738,4464,5867,8025,11582,44099,78544,80234,203227
3538,3750,4427,5735,20067,22367,19976,86024,134552,200516
3497,4372,4418,5569,7189,23472,20553,39050,124302,166795
3498,3947,4388,5640,7424,11344,19056,84173,78072,197990
3529,3787,5059,5425,7190,11765,21335,42894,126302,193944
3500,3825,4349,5307,8225,22181,20766,80092,79564,175768
3641,4111,4535,5600,7369,12119,22887,86647,127329,207898
3714,4010,4684,5375,7035,11042,52671,36843,123230,190371
3519,4169,4422,5922,7377,11143,30585,90651,98881,202218
3653,3913,4442,5364,7181,11461,19960,40533,115192,169515
3604,3914,4613,5314,7618,11584,19292,84487,120838,195219
3503,4002,4377,5357,7423,22756,20352,40941,85199,205382
3485,3917,4252,5233,7140,23152,20089,87981,127086,176816
3568,4007,4383,5947,7255,11564,19089,38525,126615,202142
3450,3964,4143,5336,7287,22763,18857,102694,82690,207856
3536,3795,4198,5323,17281,12269,19357,77944,125674,208836
3585,4038,4261,5335,8987,15030,20612,40043,83372,171835
3569,3772,7276,5324,8054,12683,24977,90555,113787,191400
3489,3750,7134,5937,7504,12138,35152,76193,125704,196318
3563,3983,4422,5249,7746,28766,31368,38840,118128,164040
3519,4065,4337,5325,8004,23409,34975,96321,79732,203864
3509,4027,4169,5414,7195,11865,19969,42995,125358,196282
3539,3778,4382,5684,7541,15465,20225,91503,82959,176666
3558,3853,4362,5384,7198,11345,19964,47501,121243,199243
3478,3970,4444,5166,7180,11421,20640,82008,76979,207174
3446,4493,4376,5253,8086,11650,21058,38304,107248,193176
3779,3982,4483,5265,7207,11420,19427,36700,93071,164346
3455,4068,6845,5212,7130,12124,20583,39389,79569,206220
3579,3841,4268,5970,7483,11947,19513,39917,123934,196133
3667,4342,4403,5172,7200,11066,20897,74337,79883,173587
3685,3883,4309,5437,7507,22054,20804,38095,79223,198042
3658,4069,4292,5281,7337,20962,37731,36939,131365,196564
3533,3924,4426,5248,7548,10611,37463,36216,80566,204141
3564,3718,4315,5237,7641,10823,29665,38014,120995,168005
3556,3893,4344,5278,7137,21452,19151,52512,73453,203500
3512,4055,4344,5403,8154,10903,19901,77027,79078,199261
3558,3924,4259,5332,7373,11063,20418,36017,126208,305189
3447,3759,4233,5168,7229,13068,20926,38379,75562,226264
3401,4001,16655,6092,7120,18252,19411,38876,91045,208874
3538,3853,4672,5668,7101,12250,19396,36464,112789,175238
3667,4121,4458,5690,8043,12188,19723,73773,81415,170260
3381,3880,4397,18833,7416,11285,21411,63963,125223,200212
3578,3905,4316,5531,7278,23242,21018,38706,76661,201383
3734,3977,4336,5499,7140,21263,33402,37898,78469,493809
5332,4263,4364,5463,7222,11720,31906,37534,128884,212099
3608,3772,4312,5312,8149,10944,31387,54929,82314,199277
3661,3814,5232,5427,7481,15492,20869,74098,126314,196042
3468,3958,4337,5834,7281,11989,19602,37419,78287,200860
3539,4410,4379,5673,6951,11352,21436,37647,76039,206408
3646,3750,4328,5348,7033,10590,19503,38400,129646,199783
3645,3853,4448,10158,8049,12373,19814,42102,82315,167600
3452,3807,4480,21489,16065,11078,20175,87112,115519,199090
3723,3913,19081,5352,15326,10947,19624,37506,76306,205830
3761,4065,4386,5397,7499,11480,19520,36845,102745,166388
3706,4092,4419,5213,7387,10831,20721,38669,87133,195962
3567,3810,4393,5141,7643,11095,51481,38390,128674,198753
3500,4602,11391,5336,7141,11521,31779,68204,77271,193004
3612,4545,10123,5954,7646,11042,20178,80246,131420,166484
3496,3998,6323,5424,7656,25889,18387,38666,117958,200954
3555,4109,5504,5425,7051,12110,18650,42284,83889,196168
3478,3840,5021,5153,24520,22019,19075,45298,124616,174447
3484,3859,4570,5321,19983,11118,19569,43840,124301,201000
3639,3902,4714,5297,15594,11967,20467,91400,82946,205277
3482,3892,17061,5334,6884,21457,18322,45773,131250,187689
3445,3769,10977,5334,8388,12037,19118,37997,117416,172481
3560,3999,7750,5199,21246,11535,20290,39546,80731,209032
3593,3931,6587,5240,17022,11219,20893,34685,132460,193753
3597,3923,5543,6033,7406,11220,37230,57886,120712,173914
3547,3841,4861,5241,7334,11720,30958,74924,79035,198157
4976,3837,5331,5441,7399,11272,33899,42982,124162,197732
3459,3787,4382,5218,7280,12558,21491,39107,86217,166825
3487,4193,4381,5296,8092,11490,21344,37361,133449,189108
3638,4325,4317,5302,7403,22890,21514,40532,125249,198584
3583,3806,4726,5638,7468,10668,51586,79932,82543,203620
3595,3924,4374,5176,7130,22065,33974,40091,126137,170309
4031,3713,4334,6604,7263,10975,60129,39388,108054,201388
3721,3903,7471,5374,8210,10783,20356,37415,85554,215570
3517,3844,4290,5281,7421,14580,57641,43092,125080,172423
3580,3817,4050,5205,7414,11387,21411,67590,79361,205183
3756,3890,4297,5390,17232,11132,24615,79860,128623,198793
3548,3893,4239,5257,7282,12623,48295,50811,75717,195451
3453,3809,4466,5383,7842,12730,22598,63032,79279,168873
3714,17631,4384,5169,7348,27975,22519,39052,125317,191571
3614,3841,4356,5131,7792,34144,34275,40551,67761,208911
3597,3735,12635,5347,7110,14828,39810,87624,108022,173023
3767,3828,4395,6047,7444,181672,19856,40027,96275,193891
3466,3837,4504,19243,8168,13306,20396,36593,104643,198670
3435,3861,4407,6005,7388,11562,19776,38309,132164,176759
3580,3872,4333,5486,7453,12418,19908,90093,105176,180740
3489,3867,4154,5397,7652,13087,19554,35121,127431,206133
3405,3869,4246,5623,7588,36050,21434,40742,100853,200578
3514,3981,4253,5328,8091,32333,35288,86438,106072,174249
3510,3749,12916,6251,7474,34348,31426,37824,133525,191866
3412,3901,4518,5117,7072,72303,18282,57218,308080,199086
3463,4755,4419,5145,7729,16517,21634,75964,125128,171112
3442,3987,4281,5952,7306,119373,20230,39343,98708,199428
3527,3902,4380,5177,27681,14563,21308,72448,95116,190488
3489,3983,4425,5342,7428,10908,20511,38666,131205,189383
3963,17412,4257,5316,7583,10756,19622,41316,96364,175350
3699,4098,4261,5384,7286,22584,19570,206235,123550,199366
3777,3982,4160,5500,7625,11051,33870,37984,106113,204435
3689,3693,21152,5146,17601,14350,35710,93908,102270,167376
3483,3812,4401,5330,8718,36504,21035,78269,137630,214617
3480,3892,4526,5223,7502,23626,21212,40735,103679,200117
3556,4372,4476,5262,7017,10481,18593,73571,100839,201128
3580,3855,6423,6111,7207,11010,21554,39103,122173,165334
3491,3988,4486,5476,8258,15163,20442,84608,106373,193115
3474,4423,4492,5332,7293,11899,19679,38780,137837,201802
3540,3844,4383,5370,7421,36339,20834,39334,97582,173369
3576,3910,4274,5221,8231,12602,18550,53091,135395,197753
3471,3831,4319,5210,7349,14085,20163,68385,100257,199898
3525,3937,4337,5239,8033,12050,20350,37219,134861,166035
3552,3807,11634,5330,7230,11212,47887,38284,129716,204057
3665,3765,4459,5754,7305,12114,20298,37485,100710,202220
3469,3773,4330,5301,7150,12030,18423,40159,130794,191159
3462,3842,5063,6000,7306,11518,19855,87976,125260,168332
3677,3747,21784,5138,7686,12312,20051,35267,107984,193626
3582,4377,4453,5212,7247,24901,20492,39921,133522,206263
3504,4005,4388,5506,7364,24126,20491,37701,133068,173027
3525,4013,4374,5184,7481,11431,19257,38515,99180,201829
3477,3901,4387,5234,7027,21986,19245,85426,137363,200921
4028,4090,4385,5143,8077,10801,19727,36996,133672,191546
3630,3847,4248,5392,7409,12074,20116,36577,105025,182079
4068,3952,4579,5163,7329,11637,22257,36691,135750,203691
3715,4098,4293,5144,7413,11178,32258,37246,134581,200200
3538,3785,6421,6031,7162,11988,34614,69437,100011,164925
3681,3669,4409,5734,7866,11624,25190,65389,138170,204041
3449,3819,4300,5362,7237,12957,24185,39042,132813,196120
3543,3998,4358,5376,7310,12083,23429,37647,101514,172586
3517,3961,4302,5267,7494,11467,21866,37070,137134,200883
6473,3944,6650,5138,7401,13324,21117,55946,142669,197363
3637,3774,4360,5251,8303,11834,23629,80390,102942,197133
3754,3791,4626,18103,7898,25881,34331,36220,137310,164770
3713,3889,4575,5218,7881,11657,38846,37031,99248,189973
3568,15580,4325,5814,7253,24094,31735,37806,137769,200888
3478,3829,4274,5707,7684,11583,20009,37758,100302,172628
3736,3912,12044,5722,9105,11524,19990,83132,135745,220189
3528,3849,4391,5390,7402,22466,19271,38889,104277,205059
3615,3871,5234,5179,7523,11718,20203,37564,81758,192934
3762,3763,13491,5319,7142,11987,19140,41185,123615,177191
3633,4589,4625,5222,7237,12038,19452,75027,78964,201328
3717,4030,4480,6200,8090,10600,33506,37678,106745,205793
3642,3971,4543,5360,7487,11759,34495,39158,90063,174372
3569,3846,4435,5400,7388,12251,35446,89138,75424,199364
3947,3827,4419,6119,7440,11366,21678,41395,127578,197288
3733,3788,4533,5515,7261,11494,24475,88199,78951,190156
3997,3860,4348,5467,20978,12047,27743,36140,73627,167536
3715,3770,4328,5223,7357,11318,23588,36285,128733,199583
3638,3952,4462,5460,7264,11837,24023,79384,88345,203688
3686,3886,4247,5251,7198,12180,23931,40420,125939,159764
3536,3821,4354,5308,6906,11836,26861,37436,73894,209418
3640,3841,4450,5151,7202,12008,25321,87958,77606,197618
3565,3867,4198,5212,7303,12264,24511,39558,123889,174806
3548,3890,4476,5255,7136,11544,45174,86043,81164,187992
3551,3735,4407,6026,7200,12162,43302,75464,122089,215600
3486,3913,4682,5382,7375,12047,22608,61998,77771,192363
3472,3745,4409,5130,7101,12272,27607,84357,77913,189054
3528,4517,4284,5336,8170,11159,22649,70135,129920,195023
3600,4198,22654,5479,7201,11207,21862,64671,81291,197614
3902,3786,4322,5734,17871,11689,19821,87751,113350,173928
3640,3765,4232,5262,7339,11935,21601,40933,77187,204268
3629,3898,4964,6157,7155,12710,21495,86181,79536,199997
3510,3730,4367,5479,7843,22012,22623,40126,128955,196158
3756,4432,4349,5282,7067,12529,19427,36299,73625,171379
3472,3978,4439,5857,6944,13798,101734,84593,76811,211476
3618,3986,5951,5397,7189,13616,88230,36652,112143,200288
3613,3936,4391,5346,7025,12983,21830,38358,78107,164061
4100,4090,4391,5202,7957,12712,22255,37687,139187,213872
3714,3986,4236,5476,7185,13578,21027,52836,80651,192045
3436,3875,4231,5150,6915,28683,21213,75596,128305,194836
3613,3922,4170,5345,6992,25457,20945,37851,78802,453546
3612,3822,13465,5187,7120,77264,21925,38499,137943,195197
3541,3991,4470,7147,16889,115390,24295,38955,123780,190725
3422,4105,4653,5208,7163,17133,22734,36902,81039,173303
3616,3965,4383,5784,7474,26956,22428,87974,125472,193083
3535,3730,4361,5067,7113,34445,19944,36476,84321,194470
15937,6728,4236,5285,7824,12965,64857,37351,137580,175636
3523,3763,9226,5433,7848,126416,23724,38226,124986,202240
3545,3854,4314,5646,7149,53245,24224,36487,83518,196696
3529,3715,4488,5331,7124,12166,19116,86766,128543,213736
3529,3829,4533,5250,7389,12948,21353,37271,118743,168501
3561,3785,4355,5903,7049,22433,22484,36793,79664,204171
3676,3999,4362,5713,8067,26610,21347,35620,124276,211035
3593,4184,4151,5329,8278,23714,19787,37421,122541,164278
3729,3898,4892,6138,8034,11944,19157,55479,84895,212380
3605,3968,4488,5237,7176,12529,22355,72351,127050,209100
3823,4255,4492,5165,7071,45208,20903,36511,122164,198890
3555,3985,5153,5631,8206,12856,20456,39295,79663,164149
3624,18873,4325,5425,7282,13515,36937,40007,131827,204036
3622,3913,4359,5420,20227,29333,33254,39845,81098,200256
3460,4229,4330,5382,7275,31894,31574,86465,134735,183570
3785,3822,4380,6175,7493,16100,20702,36361,82774,352615
3737,4076,4426,24292,7296,140178,20072,36737,123119,205094
3640,3967,4463,5518,7160,12605,19810,37340,75673,214197
3498,4116,4417,5897,7178,11810,19988,36947,77130,173703
3639,3963,22477,5389,7066,46957,23358,78874,126899,215729
3602,3999,4455,22330,7450,40446,21325,39841,77895,200129
4009,3846,4293,5333,7698,21593,20953,36668,76520,184506
3796,3665,4333,5169,7423,13058,19320,36120,134920,200498
3566,3860,4473,5206,8194,50840,22152,39513,77652,213094
3941,3996,4431,5183,7263,12005,21631,40776,119926,200292
3339,3740,4255,17653,7359,12050,21517,92845,75437,192317
3476,3924,4268,5614,7885,55027,32183,40498,76282,203754
3405,3576,4335,5998,7234,14395,20833,37047,128554,198167
3549,3821,4324,5134,18805,44621,32803,69553,70770,175543
3640,3899,6397,6238,7067,23652,23447,70531,107174,206137
3513,4306,4433,5313,18153,12485,21286,40633,102961,195247
3558,3801,4563,5454,8007,71158,21054,76833,76225,183508
3878,3697,4359,5392,7073,119044,28753,37794,126464,218982
3446,4422,4418,5310,7265,11632,23134,37859,72789,197853
3542,6575,4341,5417,7228,10905,42288,90676,79594,210098
3670,3938,4152,5313,7003,23280,34829,38577,129277,170878
3521,4136,4325,5242,7979,32258,46925,89658,80023,191463
3487,3891,4368,5553,7328,11666,22482,41122,125524,205278
4194,3881,4362,6005,7513,10939,23792,87847,75440,170791
3575,4057,4460,5416,7225,10624,20882,38165,80010,219218
3858,3995,4367,5934,7465,11202,20035,68838,125076,214605
3516,3818,4514,5229,8007,10766,21045,64440,76339,202229
3581,3858,4315,5916,7040,11652,20106,38614,118543,176624
3589,3735,12198,5460,7465,22529,22545,38155,76823,209536
3624,3923,4450,5157,7308,25291,19943,78070,78998,193433
3436,3897,4303,5170,7736,21120,21171,36478,130081,163886
3507,3932,4255,23248,7737,10706,96462,36586,79562,195248
3441,4043,4379,18648,7424,11763,68526,36555,124766,200304
3504,3865,4270,5396,7304,10987,20347,34597,116158,197984
3496,3911,4331,5239,7739,11888,56533,37311,83748,214954
3446,3770,4338,5374,7283,33751,20022,90560,124743,196566
3583,3900,4289,5367,7820,11415,19282,35395,108093,209507
3482,4091,13677,5911,6991,18477,22289,37977,78320,166977
3455,3759,4634,5354,7082,13031,20864,36692,125767,208053
3526,3754,4780,5514,7104,13612,20313,38840,122636,192156
3625,3835,4633,5606,7077,24691,20958,65913,82511,164857
3319,15759,4440,5498,7160,29410,19568,38391,122440,192096
3463,3900,4382,5244,7151,23833,20848,38436,121448,213019
3501,3960,4495,6035,7399,13579,40624,33962,80109,209869
3698,3980,4533,5393,7679,11776,29549,40639,119655,164001
3579,3900,4403,5335,7195,21883,21599,36622,121522,210627
7096,3958,4255,5299,7409,25952,22406,88943,76103,201160
23537,3843,4400,5169,24810,12078,22519,39702,126185,174173
3833,3915,4326,5104,7099,11526,24958,35196,105159,193214
3590,4006,4194,5372,7348,22654,21015,37968,80762,187736
3870,4097,4766,5305,7408,32676,20590,37504,122770,180589
3539,3853,4229,5194,20065,12113,37014,75147,123506,173789
3371,15690,4394,5975,8194,22808,32942,68846,76892,193668
3629,4054,4328,5296,7837,23219,24561,35871,115366,203660
3498,3742,4263,5354,7482,10826,18931,38071,71692,192053
3559,4225,4426,5467,7638,10859,20832,35398,75471,195074
3527,3836,4320,5444,7286,11792,20537,55651,126478,207294
3581,3908,10790,5186,17489,21775,34333,81425,75153,167554
3769,4203,31792,5240,11279,11711,36657,36891,119622,187080
3575,4176,5998,5175,7879,12576,20701,35622,71818,209415
3576,3888,5275,6309,7634,12063,20843,37778,76322,195542
3520,4085,4621,5547,7168,13089,18973,55243,123948,168617
3677,3750,4383,6194,7859,33947,19770,80508,76561,225995
3561,3959,4435,5224,7463,11024,21132,35727,91682,193170
3446,4695,4381,5224,7038,12190,22255,37545,113452,162002
3537,4365,4646,5287,6909,11742,20937,36691,76488,215307
3468,3866,4524,5326,7497,22738,33285,82078,122151,200168
3586,3898,4527,5441,7976,11298,35016,36554,77606,190478
3782,3819,4807,5429,7193,11759,29465,36247,94038,175393
4070,3957,4837,5426,7143,12866,21231,54898,100795,197750
3841,3686,4343,5346,7179,12210,19821,69734,78086,210186
3736,3982,6400,5197,6877,11881,18915,36211,121103,214849
3674,3964,4375,5951,7794,21513,20358,73607,74251,192044
3482,3915,4307,5385,7399,12603,20913,68887,75918,214113
3478,3884,4358,5372,6995,26823,21225,47498,129175,199922
3556,3881,4289,5345,7405,22010,19387,92574,78054,381819
3579,3724,4303,5316,7556,11874,20226,42201,124668,192721
3436,3894,4463,5452,8239,11187,34514,41269,87324,197531
3530,3732,4661,22804,7331,11255,33916,42639,81311,171207
3696,3735,4474,5405,7218,11629,29627,42268,151361,204509
3559,3914,4424,5375,6969,11079,19297,237709,80437,209272
3748,3942,4236,5378,7033,11868,20144,38853,128557,206876
3427,3749,4251,5918,7747,11747,20132,47310,80965,176852
3622,3876,4413,5393,7334,11153,20730,37596,119605,206376
3511,4044,4363,5240,8118,11905,19707,44631,77558,242264
3466,3926,4402,5406,7506,12386,19823,63346,76263,170954
3611,3718,10568,5282,7380,12233,20317,74659,124242,214841
3419,11957,4598,5182,7585,22723,20915,41707,286196,347985
3672,4039,4348,5272,6839,23586,22693,44622,119327,187139
4827,4015,4374,5289,7194,12815,20522,68285,81219,178287
3604,3804,4466,5259,7526,10632,19698,40097,80044,197187
3584,3960,4460,5203,6870,14278,32731,38338,128398,204260
4016,3884,4347,5970,7791,11202,20619,125277,74609,175050
3592,3882,4345,5281,7191,10483,23490,40760,111599,197277
3536,4037,4402,5272,20940,11197,19178,40070,81347,202277
3666,3884,4341,6072,7683,11205,20115,39225,76874,171283
3735,3786,4344,5335,7210,12391,20158,179966,132888,247032
3563,3980,4363,5310,7966,11018,20350,36134,77553,202406
3566,3616,4307,5414,7646,10921,21753,38419,108040,198865
3621,3852,4489,5382,7523,11491,19203,39143,103588,177322
3585,3933,4345,5211,6933,11172,19557,39354,77596,201192
3467,3968,4441,5133,7091,11889,48565,35746,116965,192773
3447,3774,4493,5487,7965,11437,47963,95569,77353,174189
3421,3811,4467,5250,16505,10521,21058,37902,79289,211551
3560,4237,4687,5293,7277,11696,20590,36722,128778,198752
3607,3921,4229,5336,7152,10985,21549,38836,76702,317518
3564,3766,13754,5486,7271,11236,24232,40462,126563,169831
3551,3950,4338,5309,7748,20977,23005,85177,75567,201926
3500,3877,4331,5310,7034,11061,47043,38499,78363,207521
3724,3810,4347,5345,7291,11398,68213,38762,125593,164479
3458,4278,4422,5264,7675,11482,23110,36378,96380,209150
3493,3943,4489,5726,7104,11145,22899,38556,125508,204561
3483,4055,4366,5416,7282,23036,23370,54332,76938,203834
3510,3945,4458,5412,7034,10582,20975,76843,118157,163164
3617,4101,4378,5360,7143,11595,20925,35248,81670,190893
4180,4429,4212,5432,7072,11336,25583,39688,124663,195315
