FP32 eager b16,FP32 eager b32,FP32 eager b64,FP32 eager b128,FP32 eager b256,FP32 eager b512,FP32 eager b1024,FP32 eager b2048,FP32 eager b4096,FP32 eager b8192,FP32 eager b16384,FP32 eager b32768,FP32 eager b65536,FP32 eager b131072,FP32 eager b262144,FP32 eager b524288,FP32 eager b1048576
265797,300803,1080416,438978,543506,987535,5399554,9413449,16618099,27645487,45487568,406460521,216319347,390286567,2654210735,1794821648,2642338097
277099,319836,305883,469636,494955,933718,3914169,9338924,17552324,29558434,47038028,410920183,215562831,384454928,2537561863,1851718319,2651536219
294226,301522,1550489,442508,550440,904928,5188704,9218047,16672595,30749473,45714775,410010666,211930800,386412005,2387674752,2017599532,2636020028
267758,296837,331599,457227,483438,1002665,3906076,8957637,17633467,32637441,47300350,410827361,211928660,402644575,2400717886,1933794812,2660331316
275168,307091,317550,417961,563703,978160,5336921,8826798,16307997,30650442,45531926,440335644,212923022,402107242,2587954862,1915280521,2645788611
277359,293208,302958,421358,486165,1017473,3969627,9624237,17125808,32209695,46752036,445770924,205730099,348860358,2512558545,1902530940,2648883499
257445,293186,332729,423289,568275,929867,5366721,9120857,16590646,29575211,45560688,429646052,215536163,333573545,2413036876,1919248694,2649613830
281593,320876,312146,419301,470713,1033357,3948353,9857581,17833781,30846694,47079507,405897286,212105575,338442171,2543429235,1904610555,2655932296
271920,274757,302498,435784,552589,971432,5178997,9969605,16317771,31388111,45411590,455896388,208008851,335974887,2463758113,1839451158,2643312079
269318,310792,298450,412502,481337,929811,4067837,10418477,17751038,31825880,47182140,409400129,210813911,338476009,2602887730,1782379740,2648237147
278048,294646,300233,463320,544751,977998,5334759,9148915,16135029,30920526,48412384,405073900,218358525,340183231,2662700018,1794214760,2641716947
297600,295738,305461,679455,478554,932788,4146477,9286328,17143665,30710510,47163903,409435058,207677716,340315819,3818196328,1975525289,2647469958
265987,300662,311981,562187,537264,948378,5297449,8814808,16502690,30029773,45184207,463429087,211937765,338068298,3056062597,1897086528,2641055925
270780,324683,284632,530177,481820,818018,4006023,8624566,17542762,32081113,47085951,431376477,216048029,337385201,3834866345,1714750177,2653686600
292694,287293,310513,517140,603075,1015244,5397775,8477634,16172143,30636747,45527266,481877387,210395909,335901902,3072206729,1680729150,2641878095
309055,281270,333992,529002,511030,911983,4081727,8507469,16954374,31573794,47148159,499862637,195756294,335554983,3900282534,1723719681,2868543674
276331,330446,297337,523893,642335,930018,5377732,8608562,16888268,31446273,45778324,503124695,200996940,361550271,3044239009,1817800134,2647542320
274955,290424,301299,492553,561171,940191,4196103,8817940,17251457,31523382,47089618,509142862,204843941,389131574,3891291812,1801913392,2655103066
270212,305259,300300,490680,603218,1059137,5398165,9861888,16590727,29981560,45635859,516543440,203034057,403890218,3143012215,1849903669,2649417699
281474,301648,306112,515202,560936,973186,4271562,9357843,17424093,31110692,47084297,525909615,203294854,355737200,3908117186,1826511191,2653712003
294926,282944,306535,483677,575085,1032982,5423574,9218131,16661708,30122931,45527468,532541125,204985556,336772792,3086590433,1870204017,2652198691
269750,314405,293752,490995,527352,995946,4163385,8949490,17430977,31968055,46461731,532267345,211195108,335897618,3866079516,1771016820,2654551192
276421,331627,298814,482198,574138,1006445,5234912,8996703,16566417,29489697,45557614,522879595,212780605,334659044,3062097086,1712061271,2648021917
292122,299728,302470,482708,688922,981250,4206740,8960034,17576654,30766902,47057261,535351246,201423216,335226434,3907307054,1580484585,2656941517
284695,281663,307093,498885,606709,1003931,5504919,8829902,16479902,29649296,45613862,532825723,215399463,334834216,2935595443,1684813184,2644590300
255843,310640,310425,483839,545553,854313,4218851,10714094,17631900,30685586,47091021,550765578,213958177,336297019,3710174171,1630348346,2650933158
291082,299515,310668,488640,636454,1024569,5607741,9438758,17115671,30194986,45709646,548781570,213715511,357265139,2879582418,1668100925,2637591811
284653,317675,324678,471951,539825,959035,4286529,9488887,17351679,32041808,47240057,596947693,208388027,380991028,3804225936,1580789725,2650778585
277352,318880,316281,476971,571533,926320,5289522,9439932,17010607,30098407,45664669,518655250,205532288,373782616,2912455810,1519596162,2642507405
269677,326264,312567,463142,539717,996239,3986825,9638657,17620427,31541121,47008391,536790391,203640565,401417894,3843039567,1546671672,2651591147
282500,299564,303253,443487,567533,889047,5490557,9390825,16676591,29898709,45564350,537423362,191192283,408295357,3055739576,1679158419,2644795813
273999,315426,300589,474607,521625,1058923,4083896,10109243,17628119,31368389,47023504,525976632,172528989,384669265,3709337048,1539156426,2656522753
297649,301964,306106,465699,575138,902780,5445561,10236037,17014349,30312256,45399724,541765303,169484325,385878402,2890965528,1432058372,2649030914
300497,299450,309164,469226,538146,1075083,3985755,10381844,17344915,32414135,47064249,552394617,170628361,398750508,3728181102,1329098501,2652990944
275039,322786,296880,434084,573119,907073,5281958,10762822,16853195,30294938,45542074,543266270,170079057,374358673,2895625541,1327904534,2653097017
279618,308076,295418,441776,575683,1073271,4098630,10054200,17558389,31907863,46993569,552502658,170694326,396831922,3686369600,1341599086,2658302285
267959,314323,296060,469568,590586,962548,5357016,10908768,16740629,29990441,45606639,545135386,171900174,396228738,3001579974,1328662701,2634814888
267984,324382,308403,451370,584846,1022438,4088484,10106736,17421993,31262309,47373490,553339263,170827515,396318584,3703591288,1330809953,2655074295
293069,312256,307052,452195,625746,968113,5328521,10942214,16826693,29752560,45570886,554667919,170321179,420993908,2851903954,1322777392,2641077998
275412,303614,311201,443403,548375,962581,4045954,10226045,17548824,31735484,47048249,572045564,170899025,415334455,3699665485,1328847593,2652376094
284765,301663,312881,430586,580073,922312,5545843,10157839,16917405,30225598,45801566,519509445,169245095,395035563,2859903426,1334860078,2656369665
259880,312161,302292,436835,526083,1068178,4016937,11133962,17361651,31597120,47378053,554014398,172949357,402385250,3686623418,1324744714,2648706357
301757,325460,309744,440202,576949,1036717,3710013,11088681,16820943,29974956,45593708,556326952,169965354,394222814,2909334423,1324099748,2645874988
276973,320419,312002,453116,507822,1051651,6044480,10257407,17220557,31962405,46923381,556073885,170007910,404494901,3714824941,1329086329,2663589685
278572,317669,328083,437261,590455,1009848,4357766,10331944,16596400,31098450,45568778,566382868,169713356,395476999,3074881640,1321884802,2647776272
282940,297922,325540,431343,531156,1046578,5495825,10377425,17662368,32629562,47161013,552543567,204940847,397453751,2873544214,1332223589,2664473134
287352,302216,298373,417315,578682,1024484,4227166,11180857,16592391,30610824,45337123,554759261,211925865,391360187,3023138897,1322952016,2671721539
264157,329105,292854,451006,551386,968925,5448585,10745966,17597731,32739205,47450611,527136425,208531535,402977101,2920725485,1327813015,2660668251
273162,300599,292021,437778,574632,997135,4126809,11207318,16552411,30550225,45719254,535781078,215098071,400849900,3015253561,1391125166,2647498110
275395,315572,302852,436264,506381,933307,5600173,10969503,17760905,32619434,47323155,530834787,208919633,370839988,2883116966,1375698998,2652623506
285615,311943,298910,430477,580049,1087083,5388263,11434637,16712120,30703527,45832570,537975736,208707230,371745783,2971860340,1427186802,2648172887
259553,301157,298776,435776,540933,980960,3734968,10235163,17222150,32412228,47370298,547945788,210633734,382882459,2941993365,1429329628,2653645089
269626,320896,303584,423341,620034,962371,5556274,10159128,16865766,31038068,45505823,546441137,211258657,379486996,2944157886,1328259859,2652106945
282079,305072,301051,441175,581267,982917,4149660,10152153,17550699,31998649,47094440,556488174,208014581,383381733,2854342679,1333325102,2653836738
280245,316190,297291,420211,596269,1015694,5199646,11123590,16839744,30722396,45669691,539792038,214089337,396303374,2899106479,1338030621,2647503328
274509,323876,314830,439041,551206,1025846,3942805,10639669,17639582,31069806,47161243,549694658,211749207,402917781,2842315942,1327650433,2655669368
287101,309086,317295,424817,584596,970816,5283085,9683468,16838710,30486224,45636012,563901829,193040737,395756785,2878475874,1322591720,2650896965
265688,337658,311261,433710,551956,935181,3982960,9887497,17564511,31162476,47143557,548760687,170840085,411582231,2894607942,1329941319,2655072037
273603,346443,305680,430995,590642,951121,3966503,8889444,16490165,30634331,45541734,569055574,170964359,395595225,2905428122,1328559350,2645847265
278941,295382,308929,433901,522693,949912,5445960,9078263,17183883,31730516,47101191,555247270,170223734,396035314,2867431464,1377990606,2662946502
296488,297067,313079,424777,577500,948961,3857775,9023048,16854804,31045362,45323747,565467923,172709664,405560369,2908805738,1454791280,2646672117
259989,343120,309646,418660,510862,918855,5587844,9715980,17062005,31970245,46964657,555472505,169764513,408591639,2961220780,1462384912,2655830757
269417,312356,307745,412600,534695,987314,5383796,9642516,16486685,30686262,45106029,562693545,198596689,436119555,2885464724,1454043644,2648207189
278847,307173,303123,428037,475223,832790,3671965,9283553,17236140,31223660,47093077,547347764,210585655,403144267,2862333567,1455587406,2654123118
279310,294746,318183,407873,531305,942139,5575959,9356770,16276006,29741538,45865666,561586521,198996352,413538995,2934355505,1327448507,2644987505
300403,303753,297563,430033,468433,987617,4108019,9022323,17575190,30677728,47238708,552850191,209376465,392688645,2952689694,1329704247,2649009667
277011,312476,312419,421605,543887,932450,5236954,9059062,16274404,30137234,45367285,563422518,212269906,417438125,2956883020,1344717799,2643072673
282350,326401,301475,392386,454318,1018444,4096502,8772657,17105471,32239708,47327389,550795266,207175267,378863289,2935579719,1328676618,2656537241
294302,316026,316893,404955,544425,951821,5418634,8975488,16681999,31165766,45590898,559725849,204174503,378962805,2865693839,1332213787,2653036518
286322,325491,312588,392428,464080,1092725,4129092,8794745,17423582,32256810,47008687,546493267,204932320,386669802,2928881785,1331119405,2657897709
268100,339631,296366,420967,531175,950762,5335757,8725696,15711644,30344158,45263414,561859897,204256868,408466843,2897094864,1324356572,2654994951
276470,314887,289961,421124,457494,943661,4040779,8846243,16992684,32164924,47576089,550669873,202345212,390688954,2863894776,1328151413,2659355247
272733,296302,290950,404848,543426,957046,5257070,9601873,16413929,29524792,45498186,559541666,212396294,390193207,2850901702,1327215226,2647982035
267413,330214,295718,430438,465806,1045719,3951578,9514907,17206708,32037213,47410130,552112115,200994893,396743327,3063447595,1332483251,2655713589
296948,297905,310374,419415,521812,794208,5281468,9889697,15963329,31560597,45356179,561673356,204168678,398067959,2865654950,1329516713,2643577922
263582,323637,306632,421478,462607,996488,4058363,9416457,17231833,32314601,47336807,549272631,201895522,406865078,2892053578,1326256458,2750319060
277518,319517,307576,416878,523979,924067,5439157,9711850,16114706,30809083,49933661,560419475,205081355,390942880,2839321028,1323709317,2810665638
261166,285945,316456,408934,460694,962343,4011253,9633250,17142096,40406895,46833333,546008796,210078273,390084577,2946360555,1416517887,2650028745
272413,294244,303097,399843,542716,872993,3577404,9624498,16007992,31588151,45592105,564430900,213052520,391099954,3075475628,1472267553,2647954524
272299,317606,316866,415491,473578,906121,5514805,9327410,17127422,31907566,46975727,554044196,199088620,392835260,2948780719,1367299859,2652454365
279031,302141,312716,414428,522042,919604,5255688,9059666,15947257,28894578,45711590,581870274,202408958,383275658,2838791605,1323339575,2650889017
262657,309517,321793,407042,457482,1011256,3916409,9350974,16848873,32169324,46806656,593969678,209180004,393421788,2906861697,1333039608,2648773109
256487,314587,305697,403012,517829,942184,5327452,9153560,16321268,30099732,45628455,559967563,205505606,396468168,2850664144,1326287099,2642442156
266885,309337,331875,411473,466221,1048773,3851023,9542641,16805943,31961684,47074907,552889468,211246584,398091195,2839655379,1330534832,2658437514
256043,298604,303349,417651,521542,1060955,5409887,8868211,15942025,30842067,45645866,560664634,204432384,397201922,2843720461,1328108186,2660322479
274562,319707,300190,408534,465046,977482,3939724,9020858,16872452,32397011,47460047,551175672,187285809,392944063,2869340453,1328043116,2665033222
288300,325682,292056,398957,537178,975175,5198448,9247854,16184032,30705060,45582227,561532234,168849337,389444128,2837530254,1326056006,2668486180
270084,324357,318189,411273,465380,948434,4237972,10041929,17216007,31824405,47014302,549863207,170459262,394017522,2883712761,1329043848,2661939785
257602,322192,313439,400225,530523,964878,5147090,10049303,16439707,30071859,45446407,557797718,172862199,395743744,2951204985,1329943544,2793860466
295688,318639,301254,402474,471091,991437,3979983,9990019,17335751,31740567,47699730,551544433,172566489,389482714,3094070694,1328486170,2645520168
276196,349529,289212,398910,530830,930035,5293656,10796061,16370002,30339236,45335409,558255363,169664528,387367314,3952164751,1329392319,2636789935
275862,325653,311242,397883,451257,946603,4116249,11590524,17853128,31739150,47084328,548237291,173723129,391920676,2884524106,1324451393,2655047331
274887,299988,310936,396414,531477,930497,5427496,10064227,16542021,31179100,45785226,566391458,170027465,394432257,2880177035,1327077749,2661347768
285075,328198,290989,392351,451626,919080,4210823,10159304,17270942,32307628,46910159,556361179,170227751,384019415,2960296795,1332907826,2650616105
245513,334235,316731,403378,530715,971109,5584589,10455552,16708792,30635909,45512873,558546299,169727961,380368362,3158282584,1327116985,2640747382
260591,322264,315764,382371,479980,1084800,5201157,10163656,17484200,32357979,47437598,552013262,169477458,389906122,4089085142,1330154504,2655854231
265911,311043,319088,396294,550092,1013548,3617927,11028628,16917590,28513801,45475022,565051571,170829231,381517084,3136803537,1322996973,2635676534
261843,319151,331412,394416,470271,1000253,5418169,10830982,17450266,32514798,47706543,557141874,170699184,388837998,4093508607,1330337310,2655198840
272906,301613,305690,393464,574307,1015728,4071649,10205964,16964101,30348474,45578215,567368068,169286160,401765344,2944673072,1326022592,2645488939
279992,315740,322077,402891,521710,978067,4076218,11262375,17259058,31228920,47106721,556096126,170096183,372599286,2886465986,1327412040,2649709003
290622,2623293,304056,407753,560173,973572,5571877,10008481,16726830,29119271,45455620,566498418,169346643,382003913,2927457415,1328017385,2648107254
278643,493361,305586,390803,532390,1013586,3979529,9964295,17863121,31330430,47206728,556248738,171521531,388172870,2911474877,1447537474,2650761386
265708,308345,298184,393733,538223,964676,5346122,10015839,16939056,29914157,45485929,563728925,169543298,392211533,2917698594,1320892133,2644598858
268271,282630,320856,392874,492627,1012986,4174665,10275911,17841795,32330407,47444640,566819853,200979524,392535984,2950042764,1428065250,2654980913
278302,294194,310177,415015,530249,981014,6015995,10168804,16889580,30134668,45199761,568810220,197890599,406232038,2939029528,1487023270,2640613158
296359,325432,306105,406930,467007,1043046,4366600,11053411,17833387,31640489,47322734,556509926,205484025,398032663,3036184052,1438934639,2651691325
284545,314193,292760,390930,525995,1069059,3566436,11082561,16691904,30854143,45472007,570162757,200644881,395955305,2934210150,1319987041,2639005700
279652,319662,312647,394909,492532,1024477,5425122,11459223,17445564,31990360,46857902,556225280,196576918,380558499,2964039231,1329106352,2656018415
266860,313843,313015,401908,535196,1029501,4025943,10904396,16647256,30814884,45621491,561266557,207899463,388474835,2860984065,1329304850,2641267185
276436,295330,315499,408165,484521,1015219,5315789,11962231,17357669,32267449,47019046,551596980,205784372,383922003,2870760237,1329709631,2648406537
278249,310176,314512,397509,529761,949304,3964389,10601324,16548825,31114735,45269621,567603837,212950577,380339698,3126188420,1324743896,2645393534
271931,314661,307950,385885,478616,951535,5297567,10306517,17723286,32097055,47327802,556741254,213105457,391830482,3950662875,1327450898,2653123479
262173,282974,332507,382008,538253,905690,4150845,9918319,16670958,31051670,45855689,566879045,204463078,394199427,3296813091,1325561892,2646165583
301273,290899,331442,373967,466234,956988,5395394,9703983,17374235,32642672,47031368,556975655,207367078,384348734,3982629778,1326698691,2647617048
274129,318613,289745,405870,527840,936663,3925418,9411556,16876428,30764990,45617790,569917021,212193876,387601624,3281265540,1327770470,2661039338
267510,287203,308476,401106,517912,1000494,5370132,9249675,17594741,31101641,47021373,553726194,212215588,385240547,3986340092,1397329379,2650136434
286608,299583,313158,399004,628011,985386,4083113,9219202,16487258,31633556,45318317,566388178,210599165,403517403,3059525264,1408465543,2634321270
282727,322693,295600,402218,554442,1046691,5398621,10139076,17292399,32419531,46949580,554953044,207949070,383296256,3564818556,1345025009,2647660248
295576,281026,310412,384763,586105,957077,4133919,9811598,15848457,31005587,45312234,564547486,200457672,379050470,2952958508,1328095426,2646981297
281034,317136,309063,403110,551482,1061750,5444840,9439897,17678438,29860656,46937642,554992210,208622842,372612787,3356250699,1330698056,2646218848
263707,297881,295998,409964,576965,1059062,4166815,9285982,16469747,30907083,45331844,562048851,215013168,401604612,2988072993,1328032865,2644767713
269444,302900,304085,405098,550870,1015507,5257298,9025508,17362668,32298579,47216628,544908432,212806976,402927278,3589184953,1330820664,2650572055
277120,314781,306799,388820,579812,941273,4203772,8936254,16423365,29751530,45370690,569777611,218216087,357551336,3100141140,1328300244,2647306723
294193,305254,306529,376007,528141,988414,5665922,8893401,17089657,30954236,47215503,559688666,216419530,336976087,2975112212,1330936748,2652795849
268486,296606,322570,401823,584593,1007141,4105189,8924844,16501137,29933020,45362622,571976429,211251171,333429562,3482651551,1328263891,2647208385
280789,307659,319386,399279,512665,1032758,5692412,8887799,17172422,31719080,50747687,557314821,210528871,334609808,3704102038,1328231923,2647248802
259500,306233,284356,398209,592198,977076,4196923,8887963,16430229,31310525,45463703,602874032,208621816,333606770,3327074000,1328296089,2644025232
283635,307793,302565,404992,467294,981532,5410681,8944084,17209303,32504812,47171941,554819793,212667873,335256377,3675084645,1330070597,2647473456
281533,280434,313851,393436,527400,902101,4032126,9706694,16566311,29305037,45227025,572136270,214364828,333714429,3354449814,1327086719,2642817536
276515,307631,296891,396040,477837,922249,5408809,9617884,17146980,30552236,46722713,536810140,216685517,335283575,3708643150,1330391086,2652170289
261020,305032,301535,395626,531649,950574,4132813,11190956,16538812,29110470,45311937,541143720,207480140,334134282,3442727053,1327099477,2644757072
277782,305916,330142,396609,465092,939477,5598498,10519260,17912181,31812089,47071824,543900234,208512422,334760288,3680289886,1330871437,2655427919
251314,304023,303031,404825,536012,991993,4253953,9723357,17007526,29979580,45663242,592676799,215129937,333016320,3350329110,1439674443,2669359479
280876,307420,314599,381928,457891,949858,5581862,9894070,17428505,32041553,46942228,518749863,214915182,335346343,3955412834,1361052131,2650440518
298076,340085,319741,403294,548791,1028629,4213914,9609091,16808991,31045117,45623425,533299260,212638812,339237385,3345712183,1434213899,2648903302
293796,351391,328543,382272,463442,1093061,5765268,9358422,17210061,32974453,46865878,545254231,213310031,335875441,3675583611,1399514830,2668155851
278614,301840,320754,390364,544265,981236,4168720,8879082,16999295,30669339,45355200,547737252,209716217,338810504,3378739493,1329589371,2640627588
278068,321845,309395,384099,469513,1011231,5723910,9026167,17680409,32083004,47265692,517862625,209088796,335212912,3700783896,1438944919,2653033652
262987,308044,296864,392494,535427,1059202,4122928,8985021,16695674,30810922,45285695,540976876,213168367,333938972,3368177620,1464857303,2638742682
272205,297083,305090,406976,456566,1033921,5535715,9048637,17268026,31724052,47083021,507062863,211771711,335686329,3722354056,1697661721,2645479510
262662,311288,290140,375315,532430,1000570,4247339,9016105,16833125,30300684,45899480,545442190,213495234,338633818,3382666000,1762234272,2643920783
266890,312333,283555,398488,460237,1022273,5414161,9154030,17755697,32081846,47482437,558547832,217689480,334778952,3707718233,1664315582,2651907797
278273,282830,300952,396191,546582,966020,3964362,9213442,16788938,30979878,45859949,525738312,217595559,333097634,3369089197,1400621744,2644294155
286905,316269,308840,396020,456727,1051193,5436946,9242856,17519998,32151664,47180869,539074502,212043673,334797007,3733761909,1519737685,2646746780
279106,318662,302105,414829,545712,997909,3906388,9355626,16829619,29552993,45967830,536844139,214804051,335303651,3401737727,1453053100,2642772550
292102,313417,312083,396657,438341,962466,5395183,9073574,17254717,31196301,47134914,528667589,217760161,334991277,3429846245,1535536488,2873853660
287645,307088,306697,385847,532840,942311,4060621,8944061,16939996,29491672,45838834,538710684,214123684,333552216,3253040038,1827912441,2651333917
307796,311217,301936,395479,461177,947670,5453014,8819052,17316036,31466165,47535381,532702214,216333715,338329851,3240784038,1648900735,2659055731
274354,310044,317758,382732,543091,994410,4148661,9330493,16962508,29340844,45874360,517130082,217877151,336640887,3216300744,1588736895,2644876254
273571,310029,317682,396221,459113,1036933,5555796,9042835,17432186,31151241,47239544,569053465,219850211,334338767,3222109548,1426884889,2648628715
264229,334136,311487,377199,534325,1008172,3917758,8812390,16593553,28891338,45983366,551497786,216279084,333442661,3145030708,1508395647,2649062315
262046,308323,306584,404766,462952,1020217,5524783,8857141,17509316,30851572,47510758,510806452,215700482,335982583,3119837455,1430540188,2649484840
268534,302979,316733,407195,546317,1048368,4131692,8798932,16662875,29708289,46164494,521523092,217038036,333168730,3077919979,1496873430,2653052476
272268,316588,305840,388664,442056,1033913,5554119,8827008,17692051,32602038,47649656,539482064,220212094,335316540,3090065624,1511129945,2652863335
257469,296550,301050,396834,532821,958854,4187254,8783590,16695988,31097517,45659891,576505906,222073523,336623509,3066966058,1362795304,2647027602
268921,332709,299155,408299,438214,930799,5600000,8673757,17656682,32243966,47326988,560899683,216130111,337104004,3114116597,1328778908,2649708888
289178,324228,310387,404680,543190,891828,4167707,9486470,16802888,30974252,45591803,595923995,214067301,333396236,3126880170,1319467382,2646932160
278292,273249,307067,386608,448695,992926,5433203,9316152,17270438,30669831,47542881,564839277,217456179,339679352,3085776268,1328928611,2649237531
266987,303033,323723,394125,549192,910720,4217967,9535506,16530344,30349280,45755188,604783367,211987094,336240339,3093382811,1322320375,2646333704
287222,337435,320604,375701,456488,1028461,5797409,9362352,17552062,32145065,47286259,566248078,213716344,335006565,3100567078,1328762768,2647490646
265298,314663,291203,405894,523965,906931,4094592,9856622,16900323,30767950,45766480,588456204,214163520,333201559,3056038209,1324819281,2645069020
264641,316349,291470,395760,452511,910849,5701051,9173686,17805583,32513821,47799653,569731841,208105999,339340930,3053343126,1324824379,2653842668
287582,316027,310810,382528,538847,943158,4166110,9170780,17057264,31379317,45770310,611100474,211047550,333906677,3046353791,1322021507,2646678116
281036,283796,334246,407645,451515,952899,3702963,9141821,17055233,32561367,47640535,557969465,212227352,334252748,3081584615,1430017893,2658585165
260143,342235,308329,381833,535455,998902,5304413,9523319,16883134,30758752,45717680,606682286,210301602,333362442,3040387467,1363047892,2651598113
284932,315314,331170,402559,442661,954409,3958174,9675604,17574092,32914005,47378300,548690468,206780631,339587071,3072555235,1351748911,2649064787
271131,318489,333052,395091,541340,1001374,5312751,9494022,16816661,30381758,46131026,563655256,211007003,337474413,3131457553,1356868106,2637786775
279239,301091,315956,396992,452449,988465,5122658,9602777,17599675,32371528,47280490,551201192,213361333,334925116,3072541873,1385414182,2655975009
272776,314145,314182,400527,527769,806233,3629757,9468078,16849280,30531173,45754376,564553684,215515784,333608325,3038212201,1350409229,2646584110
272944,293421,298999,403052,453553,932884,5352460,9423111,17869673,32088243,46919245,549824271,212373504,335676841,3098144584,1538211345,2653700233
284163,324240,297444,426945,523826,945277,4042037,9453328,16753811,30388309,45975404,564772204,207499616,334331259,3050999906,1587668045,2647371989
280094,346510,304982,374630,454061,872198,5303776,9156389,17633391,32219725,47187170,570474062,213004412,335166135,3040349454,1531545984,2649303085
268257,303984,312347,389108,540568,927822,4131026,8858195,16978945,31163589,45560080,514168825,214035267,337443150,3047297309,1354289739,2648668092
260633,321812,324596,397322,453003,868316,5458352,9460828,17655682,31824059,47015308,551211687,217273277,335429846,3074251301,1337861713,2652606437
271588,310510,317876,387280,547502,929170,5354816,9343270,16365580,30852249,45432394,506697318,216564652,334236328,3016488120,1323738232,2659644516
273132,287115,314580,411189,455027,902847,3695501,9295821,17513169,32450470,47210621,548964792,211556898,335651649,3027771238,1333294471,2680515619
277019,315403,306126,413418,538902,954687,5290023,9126330,16486050,30891336,45540754,512438877,219467602,337936356,3044167732,1320716685,2642107855
276994,332148,302090,394631,453759,981240,5233133,9705256,17602235,31680971,47162823,543430857,221491682,334817554,3076738314,1460472862,2650082044
271485,292547,308585,372102,552322,984993,4317548,9860637,16312137,30794719,45384729,552798077,216253662,334534799,3019267895,1457462014,2652610547
296146,345340,296795,383921,450651,911334,3983133,9469320,17818066,31965107,47376575,538880133,216772513,336168916,3046946078,1326880543,2663263833
280094,326955,302046,394788,551453,964064,5314288,9366151,16654652,30676776,45644282,515169684,213732735,335481670,3112708193,1344414235,2646050748
276207,298751,299855,413781,459588,1008323,4055257,9424967,16954447,31867359,47125687,522476491,212128892,336516015,3045909767,1332055595,2656956547
280345,328323,300862,404809,541649,941186,4182142,9522794,16661982,29885447,45721885,546520485,210057734,333124935,3311256552,1350170237,2650270807
2755318,323967,298993,399238,458872,1035010,5224964,9477928,17286605,31622004,47350954,541363949,212175937,335230384,4209054398,1428873200,2655194192
1077154,311078,314435,380815,536936,955804,4015170,9593813,16773480,30106850,49311079,534378140,201078865,336332557,3046736109,1453271097,2650151715
636051,307154,304395,404054,447157,972773,5220353,9725879,17389236,32000208,47285317,515340072,210270125,334892755,3039040084,1414542205,2655113106
282617,339591,306336,383471,519292,910924,4108612,10063277,16522682,31055830,45424039,527922043,209934452,333463348,3067385283,1440529537,2641443686
305316,298031,318807,404493,457443,947951,5504450,9756002,17205996,32756610,47213028,515228752,207940806,334643941,3074797244,1333695482,2653638043
283542,310496,288157,404815,532287,826761,5590744,9508486,16698371,31187870,45753673,508199166,206432387,336095695,3061160545,1332816305,2658351381
265370,322879,310885,395277,462653,1032569,4631607,9627695,17200704,32449448,47091864,523076629,208475392,334967337,3129185204,1331523397,2649628163
256051,325499,321840,399890,545473,960128,4282443,9598279,17050560,29277240,45704179,574036717,202995601,333698846,3136998563,1325167896,2645122573
297278,324756,302261,381521,448880,944348,5487007,8803288,17328546,32262543,47540077,510281866,203519685,338022837,3151548846,1332741659,2652453729
309592,331110,310117,400646,529736,946284,3979143,8753294,17035973,31754136,45290105,500235839,207062452,333360399,3051614642,1361864527,2644811843
285452,300930,299728,400881,436257,1055601,5282919,8814971,16814536,32365745,47475561,520142829,213754598,335330613,3066990844,1339073044,2654731145
287736,314856,307433,400066,526464,910553,4145431,9519986,16918606,29118859,46246637,533690615,212567063,334124614,3014847939,1368867492,2645011511
279208,349954,314624,418643,449731,1081449,6129482,9166293,17466394,32313429,47995779,579727974,212523299,339300384,3029634531,1332070025,2655802478
278398,308999,287726,396560,536051,995495,5800864,9767900,17035589,31478036,46170218,544209065,213297240,333489267,3227664345,1323604769,2636535711
269640,320084,308500,403223,457309,1007522,4054197,9751106,17505077,32297056,47151497,517082198,217577467,334965771,3055289117,1331670972,2653595832
288033,340260,294484,400317,542942,1002704,5880901,10070338,16922011,31044089,45685449,493775663,208046590,333975661,3096953569,1480374696,2652047927
287063,306928,301799,398212,445289,969385,4486891,9905058,17526044,32288567,47176098,504357118,212133316,336078899,3046696288,1563109521,2805959830
298802,330535,290380,404897,524611,899895,5668370,10224010,16573839,30761216,45616180,533299691,215046157,333257607,3070709577,1593894530,2655766247
285940,329201,291118,397810,465567,958990,5599602,10136279,17627630,31830416,47896089,507562280,214579863,334328158,3057431139,1594572378,2650177097
273387,312770,306081,392432,549511,959863,4773512,10231072,16792536,31190074,46095313,504415102,212942281,333958984,3084578716,1462905460,2647624889
290714,327392,317380,379636,444262,1093948,4099228,10249023,17659814,31466000,47551313,514832254,208264918,335602525,3013737048,1432823892,2663714145
272298,297262,285350,394491,518284,997108,5523940,11105672,16252838,30187943,45998982,511463935,203602342,333748284,3046566852,1547031987,2645205664
259119,309217,317160,398494,455551,953753,4132412,10569533,16793771,31830652,47577577,530908893,191032970,334202335,3024327890,1425044163,2649097378
294977,320455,299305,392409,547391,981666,4335047,10219890,16342812,30955666,46107987,502326631,169942850,336251079,3038013402,1448607547,2638890282
317246,333654,314534,394536,465379,1005205,5559630,10079274,17224720,32396570,47312823,527218329,170199230,336906818,3029835458,1345077196,2653880990
268338,299045,315902,370749,525913,928281,4284402,10337786,15948770,30890363,45859530,525978078,169195692,334156381,3066653839,1323988148,2649021435
283410,334307,291384,383667,437907,962471,5544050,10957088,17386555,31789570,47685818,542045083,198156562,334625244,3053080102,1446949283,2647226709
284766,331529,336303,405164,540725,920432,4261384,11448759,16784540,30097709,46123000,490578019,204518174,337699659,3027880442,1433875737,2651348710
