b16,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144
4303,16353,31962,62162,126150,252695,504374,1013013,2026690,4059492,8145207,16306627,32646187,65322416
4411,15718,31524,62598,127479,253303,511037,1014161,2018755,4054028,8156757,16295949,32627633,65241614
4120,16110,31054,63444,126614,254761,509668,1010207,2023200,4063055,8151956,16313474,32646828,65332409
4143,16205,31924,62945,126294,253754,507528,1011633,2026620,4068798,8154177,15949599,32638666,65316728
4062,16013,31548,63541,127098,253615,508289,1009057,2026203,4064729,8145040,16301422,32653161,65337650
4152,16201,31026,63486,124593,253486,504397,1014873,2019757,4073401,8155178,16300457,32625015,65283596
4096,16198,32218,63737,125293,254962,506323,1002518,2020190,4066765,8155397,16287807,32637855,65327634
4152,16069,32045,63056,126825,252375,506430,1006740,2027657,4064180,7803991,16275065,32637312,65321044
4416,15962,32062,63057,126389,255469,506697,1009031,2022074,4062958,8159131,16310069,32647710,65349832
4263,15354,31324,63052,125431,253151,505808,1003360,2024680,4075223,8168227,16306030,32649837,65318975
4096,15995,31595,62754,125259,252832,507209,1006752,2020069,4064274,8162078,16331596,32647757,65314837
4104,16236,31166,63567,126038,252485,507604,1007515,2021359,4068951,8161090,16330829,32629978,65345206
4128,16077,31645,62870,125823,249845,508938,1005246,2025404,4073720,8161533,16315454,32617646,65292137
4226,16001,32544,63690,124502,251484,505058,982930,2023091,4074383,8169954,16333646,32631679,65331083
4282,16029,31274,63086,125530,253671,506719,995546,2025146,4071787,8166125,16311722,32625736,65326296
4133,15798,32657,63094,125969,254087,506868,1005367,2018341,4062940,8150406,16321379,32636716,65316724
4101,16247,31644,62842,126625,250037,507435,1012589,2025570,4064903,7808590,16323534,32598398,65333037
4146,15564,32133,62715,126200,253775,505026,1012258,2023862,4059183,8155268,16332120,32661196,65322860
4086,16048,31476,63208,125643,253203,506607,1012945,2022403,4069104,8163856,16330398,32670241,65297101
4421,15447,32624,62509,125727,253169,505943,1011842,2021679,4055528,8165256,16332525,32659689,65275101
4386,15683,30968,62705,125787,254394,508850,1010021,2020902,4072450,8149082,16329135,32656100,65346808
4281,15989,31476,63414,125853,252514,507328,1013408,2020638,4065254,8153979,16333058,32655776,65270957
4971,15641,32215,63282,124578,252398,509275,1009752,2018877,4057794,8158173,16333948,32647512,65276029
4264,15883,31768,63157,124288,251209,508952,1010417,2020427,4064890,8162686,16327573,32677503,65287065
4228,16171,31528,62253,125261,252018,505256,984489,2020665,4072085,8151328,16331722,32642303,64915379
4270,16223,31750,62273,125912,252287,508084,995491,2021826,4072909,8169039,16313972,32667928,65335823
4258,16163,31084,63441,125759,252174,508406,981236,2025217,4069514,8165683,16323771,32632230,65307639
4134,15880,32093,63148,125753,250708,506274,986265,2020412,4071628,8159672,16323240,32671948,65340620
4145,16102,31799,63483,126226,248213,505103,997898,2018057,4063830,8157971,16312107,32654817,65330897
4300,16124,31574,62755,126448,252541,504256,980460,2018807,4075422,8155924,16321378,32665581,65308127
4348,16051,32059,63181,125226,251540,506676,995070,2018690,4070867,8146870,16303288,32622962,65283246
4209,16106,31200,64105,126929,250601,506259,1010579,2022135,4071490,8151891,16284976,32636488,65299289
4144,15877,31530,62415,125954,249348,505103,1013406,2018752,4075431,8139266,16297954,32655049,65342273
4152,15988,31835,63027,124801,250849,506036,1012132,2018132,4069348,7839633,16309066,32651957,65307987
4155,15551,31553,62850,125905,250317,507194,1007492,2024737,4072935,8144798,16291495,32645457,65323195
4270,15959,31908,62713,125755,253888,508583,1011396,2026329,4062306,8151918,16312135,32631301,65267795
4426,16044,31240,63067,127224,252995,507353,1010966,2022688,4066133,8144754,16291370,32637162,65309544
4146,16326,31754,63935,125506,251118,504196,1009048,2024503,4067026,8156339,16318773,32625258,65054429
4270,15935,31623,62682,127492,251569,506209,980452,2021380,4064712,8136374,16282000,32631700,65077872
4171,15944,31454,63100,126751,252050,505112,983498,2019959,4061893,8151481,16307845,32655856,65352490
4144,16144,31751,62749,125112,252307,505655,999372,2024166,4060681,8153471,16309061,32693485,65295335
4327,15535,31624,62775,125808,252707,507263,1002340,2024693,4057938,8153428,16331194,32666886,65300394
4043,15906,31924,63050,126684,250683,504527,1005463,2020982,4073470,8149120,16291254,32649662,65317798
4512,16248,31800,63350,125442,250876,507912,1009477,2022347,4072348,8155604,16325772,32636721,65311793
4225,15215,31514,63610,126992,251234,507967,1014419,2018961,4058052,8159874,16317945,32663637,64460302
3979,16262,32118,63096,126995,252066,504120,1009177,2018847,4063043,8143955,16312570,32653827,64629137
4219,15754,31429,63237,125989,253158,504004,1000989,2021306,4077010,8142305,16330499,32660127,65325410
4130,15650,31119,62801,125367,252460,505592,982230,2030019,4064567,8144417,16325798,32651530,65310060
4085,15804,31207,62959,126080,250548,506061,990602,2020666,4057965,8139561,16312852,32612558,65288363
4097,16150,31689,62996,125672,251727,506250,1004730,2021207,4060913,8152599,16307508,32627605,65274436
4168,16014,31713,62470,126419,252550,503229,1006974,2019523,4063546,8149305,16296974,32622755,65272114
4080,15291,31076,63217,125270,251426,507330,1005456,2021240,4073965,8162839,16314951,32668449,65286365
4147,16016,31063,62935,124892,252743,506173,980907,2019774,4064193,8143377,15872761,32668092,65241016
4016,15688,31967,62765,125874,249942,504683,994819,2021452,4066831,8151548,16302346,32658985,65248104
4272,15890,31610,62754,125161,252154,505964,1013376,2023848,4055751,8152836,16287672,32659755,65228149
4298,16153,31867,62900,126768,251102,510339,1013558,2017746,3905298,8152066,16307768,32641674,65293302
4141,15990,31193,63938,125841,252601,510426,1011722,2023063,4065033,8143098,16310482,32624143,65283329
4096,16448,31467,62918,126767,251508,506242,1011076,2024009,4058566,8154146,16311572,32625940,65248293
4041,16496,31629,62535,124345,253211,507439,1011345,2026616,4056276,8163608,16286141,32641809,65252961
4427,16056,31230,63854,126668,250875,504345,1012607,2019709,4060956,8160459,16304460,32621402,65298131
4402,15593,31116,63106,124825,250024,506106,1010614,2021632,4059947,8140515,16311790,32622680,65240737
4109,16444,31733,63065,125549,251959,511452,1010784,2027982,4062504,8155871,16319299,32620126,65257930
4464,15784,31670,63000,126095,249724,505699,1011941,2025577,4052180,8137903,16298185,32636486,65273680
4016,15880,32010,62608,125952,251851,506787,1010370,2025784,4064310,8158440,16307150,32649039,65288131
4144,16041,31736,63712,125254,252633,506776,1016505,2018648,4062109,8142384,16301949,32629279,65258302
4143,15422,32028,62988,126156,252441,507018,1009009,2024188,4072986,8143244,16297684,32602470,65259925
4152,16248,32120,62923,126522,254300,506035,1014415,2024116,4059254,8142984,16298734,32604696,65287618
4163,16719,32205,62380,125831,251651,508983,1005932,2022776,4071435,8137521,16303519,32611568,65271298
4136,15820,31536,62970,126419,252345,506945,1010530,2019938,4056172,8155705,16305388,32607330,65264700
4034,16168,32259,62561,125081,251371,505464,1013963,2023016,4054230,8145553,16093369,32631095,65282485
4350,15908,31684,63230,125908,250250,508757,1010716,2026588,4059456,8134283,16283682,32653009,65287672
4266,16114,31625,63516,126238,251580,507136,1011134,2018941,4063788,8133033,16301371,32644168,65283873
4438,15774,31614,62863,126272,252795,507269,1006570,2020885,4061160,8126100,16302722,32604640,65277636
4211,16175,32163,62913,126537,253617,508138,1007966,2022664,3899337,8153695,16306453,32129596,65287875
4096,15814,31738,62485,125705,252047,504674,1014874,2017738,4067107,8147666,16283580,32601320,65267469
4263,16282,31360,63289,125755,252304,508286,1012977,2022246,4067393,8131813,16295155,32674661,65316418
4166,15900,31176,63448,126372,253516,504950,1013079,2022253,4063666,8154316,16283179,32624481,65280686
4064,16191,31461,62891,126043,254936,507438,1007588,2021664,3906429,8152530,16300763,32623632,65265722
4446,16198,31689,62642,125743,254195,507067,1013501,2022141,4071982,8147349,16293485,32647930,65263541
4154,15882,31660,62856,126971,252725,510675,1012908,2022749,4065815,8144774,16314086,32587478,65261570
4095,16348,31215,62218,126557,251570,504764,1010101,2022486,4066514,8142786,16287281,32621059,65262086
4248,16331,31736,62261,129388,251585,506951,1011048,2024985,4064347,8149104,16286014,32647355,65275021
4118,15636,32603,62651,125900,252123,505705,1014782,2028228,4071946,8144847,16303421,32649895,65243106
4258,16032,31730,62843,126149,250458,505669,1010670,2019858,4064268,8148633,16293278,32648831,65301577
4033,16140,32371,63018,125721,250638,504448,1014118,2019640,4065267,8152725,16304786,32625297,65254680
4170,15724,31579,62900,126701,251660,506467,1011847,2019857,4056828,8149620,16317490,32630254,65223940
4197,16059,31465,63122,126230,252320,505884,1012001,2018026,4066388,8170532,16291764,32473483,65261950
4147,16247,32008,63106,127528,250973,505922,1010835,2021785,4071088,8156059,16314546,32614097,65253302
4222,15928,31829,63157,125003,251983,503165,1008908,2028202,4066429,8150646,16295811,32632163,65268437
4409,16121,31332,63672,124151,251595,503429,1014142,2020784,4057848,8137820,16300508,32634551,65294419
4286,16302,32494,63701,125504,255169,504655,1012976,2015809,4056199,8160573,16293185,32612499,65269131
4150,16218,31551,62386,125485,251128,502555,1011734,2023319,4068587,8151806,16307442,32601662,65307596
3975,16023,31673,62993,126787,251848,505876,1015167,2021689,4066895,8148492,16288296,32644805,65263727
4238,15771,31255,62812,125602,252818,506608,1010595,2025963,4069644,8142864,16308324,32490425,65271330
4038,16009,31074,63411,126980,251562,504488,1008426,2022549,4071367,8139232,16305490,32638655,65280713
4089,15725,31614,63489,125244,251357,504071,1010465,2023421,4065268,8137610,16311419,32629924,65271674
4100,15821,31451,62401,126398,250137,504948,1014267,2024381,4063104,8135591,16299280,32637949,65301400
4230,15672,31865,63091,125729,250732,508129,1012017,2023769,4068214,8167584,16285877,32620360,65256055
4272,15820,31900,62910,125978,249312,506349,1012359,2020134,4080229,8164872,16307567,32610412,65274467
4122,16527,31896,63300,126463,250964,508421,1012648,2021043,4065750,8162834,16301018,32630288,65226989
4334,15974,31808,62992,127128,252261,503814,1014047,2020271,4066794,8157730,16299197,32631663,65275437
4282,15837,31425,63220,126050,250398,505586,1009299,2016365,4062401,8167393,16293519,32640244,65266213
4023,16849,31829,63287,126005,251237,506954,1011343,2019750,4065929,8149981,16319792,32633593,65289312
4004,15700,31890,64004,125674,252455,505447,1012089,2018902,4075192,8133771,16302749,32652922,65288476
4116,16139,32171,62032,126405,249464,501469,1009566,2015773,4066788,8115315,16291748,32620883,65303207
4219,15909,31603,62255,125583,251158,504963,1010838,2023773,4068648,8140836,16302248,32633217,65314391
4234,15912,31470,62559,126530,251272,505288,1013365,2029973,4070413,8135893,16306190,32626390,65160065
4280,16028,31357,61499,127139,253090,503319,1009831,2019286,4063852,8144017,16311461,32636793,65268598
4144,16045,31379,62667,126953,251166,505980,1018722,2018099,4056561,8151199,16301761,32653354,65323233
4143,15616,31026,62638,125941,249802,505577,1012183,2022714,4067679,8132615,16309409,32618872,65301596
4167,15664,31791,62354,125347,250723,506719,1014141,2024396,4059878,8152264,16316689,32641238,65347371
4256,16106,31490,62273,126680,250264,504602,1011964,2025083,4073063,8154143,16303236,32635705,65314023
4107,15840,31680,62894,126042,249881,507365,1011286,2023953,4072172,8159081,16311233,32622914,65315911
4102,15939,31655,63720,126408,252014,506415,1012556,2026729,4071177,8159113,16291512,32621725,65310238
4132,15782,31168,63181,125986,253389,506929,1011359,2023187,4064290,8159104,16282773,32623836,65337353
3967,15970,32212,63249,126486,250793,505828,1009598,2018929,4060626,8164540,16297817,32635255,65348396
4281,16061,31994,63502,124041,253342,506552,1013186,2022339,4059985,8174247,16299171,32075644,65276914
4260,16311,31899,63086,126553,254499,508521,1014360,2019798,4057958,8167294,16305058,32632898,65298493
4127,15911,31819,62937,125633,251374,506263,1013733,2019620,4078687,8157861,16312279,32645791,65321524
4245,15747,31709,63984,126254,250388,500963,1016410,2016750,4063112,8168811,16304878,32632241,65307461
4015,16302,31227,62299,126864,252155,503636,1010565,2026945,4066211,8167207,16307621,32650690,65277879
4210,16266,31718,62587,126344,251072,505345,1010930,2020424,4069962,8157653,16312458,32633621,65316391
4007,15717,31687,63544,126186,252459,505919,1009482,2021303,4068928,8149162,16285906,32633035,65338846
4105,15849,31578,62019,126311,251426,507992,1010769,2021665,4067844,8155923,16309586,32640459,65328321
4311,15720,32274,62436,126292,252179,505305,1014847,2026703,4070068,8152671,16296805,32249705,65284001
4264,16221,31566,63242,124659,251393,506800,1011534,2025969,4077450,8135598,16295451,32627103,65335416
4276,15651,31129,62379,127333,252955,506824,1015657,2023687,4073663,8153239,16300017,32614535,65306663
4330,15735,31325,62064,125956,251464,509924,1011691,2022398,4068438,8182527,16302266,32603454,65306093
4187,15899,32001,63335,126857,253574,504492,1011883,2024879,4066548,8158422,16299583,32611487,65330157
4152,15990,31537,62839,126665,250141,507716,1010429,2018598,4062825,8181125,16317363,32679353,65313959
4113,16116,31840,63536,125564,250120,507898,1009940,2027710,3910911,8161647,16305384,32656505,65347066
4270,16377,32281,62987,126406,252641,505595,1013875,2016810,4057562,8155470,16302425,32634336,65324584
4294,16170,31313,63426,126715,251790,509657,1012600,2024729,4063264,8159530,16298401,32647999,65313207
4235,15501,32073,63696,124560,252179,509535,1009854,2020531,4064116,8147906,16298772,32632376,65276044
3986,15403,31580,62979,125983,253110,509566,1011666,2024444,4060333,8162581,16284695,32636019,65335303
4140,16159,31820,63138,127710,249788,504944,1012914,2026244,4070361,8157823,16279460,32625332,65280930
4100,16040,31736,63082,126927,251403,507580,1013667,2018963,4067148,8146329,16312857,32635284,65308920
4152,15855,31839,62620,125583,250498,505694,1009371,2019998,4069118,8145641,16296690,32659151,65311544
4263,16156,31227,61939,125383,253511,505998,1014603,2024835,3906380,7789555,16297724,32629093,65310719
4019,16161,31005,63635,127150,252259,506879,1010888,2023802,4073541,8153540,16294616,32618594,65328984
4127,16019,31781,63232,126108,251642,504612,1009486,2026225,4064573,8164659,16310870,32583054,64833215
4015,15732,32031,63313,124682,252353,505374,1017008,2028758,4075467,8143383,16292060,32626475,65325428
4082,16271,31942,63822,126478,255404,502403,1011159,2021971,4068548,8181246,16297720,32617456,65328068
4210,15869,31695,62886,125049,251836,505426,1011416,2029840,4076994,8163952,16310372,32627356,65332012
4159,15781,31719,62589,125050,250313,505098,1012662,2018216,4073517,8174681,16330830,32607071,65302799
3995,16207,31818,63248,125643,253358,507509,1016839,2025354,4062932,8183222,16333126,32612761,65303282
4398,15878,31603,63165,125873,251476,505014,1011236,2025047,4068395,8177394,16311482,32620207,64472328
4150,15870,31877,62230,125801,251505,505826,1006920,2025082,4061373,8174068,16328688,32621339,64491292
4052,16131,31157,62599,123966,252259,501638,1011797,2023095,4055299,8153300,16328399,32650351,65076705
4015,16141,31111,62521,126096,251492,505675,1012452,2026293,4064147,8159350,16320408,32621725,65095793
4091,15745,31913,63384,125664,252014,503521,1011389,2025656,3910698,8164307,16307516,32601615,65139287
4013,15704,31341,63120,125430,252612,504534,1012751,2020986,4074839,8137589,16310069,32642922,65067430
4110,16058,31199,63108,127401,255256,504189,1013660,2022466,4066873,8139021,16300681,32626898,65100820
4285,16480,32163,62320,125876,252189,504170,1009994,2031955,4068875,8134107,16330455,32616021,65138882
4150,16109,31763,63677,127123,250176,504676,1011133,2023344,4062059,8181082,16317842,32626201,65137097
4258,15998,31560,62630,127633,253813,508318,1009660,2025424,4065861,8170822,16321636,32633846,65145052
4255,15503,31393,63215,126544,252984,505218,1013252,2026011,4071654,8164903,16303764,32629236,65121038
4346,16425,31355,62393,124966,251631,503223,1012692,2017768,4070769,8176252,16324707,32630226,65139958
4103,15757,31037,63126,126621,252561,504270,1012965,2023829,4072351,8159912,16335105,32635861,65157097
4077,15796,31269,62709,125810,252848,503619,1003620,2035782,4064049,8159876,16319892,32624599,65076472
4127,16123,31939,62384,126608,252818,506547,1005773,2016893,4072419,8145738,16338530,32622573,65315281
4002,16086,31974,62651,126397,253606,505923,1003326,2028641,4076840,8152727,16323875,32644427,64543068
4301,15398,31612,63229,125608,253616,502645,1003198,2022521,3911543,8136739,16306494,32633181,65185410
4104,15851,32139,62959,125383,252074,505090,1011744,2020438,4063891,8150408,16310984,32626383,65164178
4365,15787,31354,63043,125246,250174,505532,1013461,2020077,4060972,8149504,16308183,32620700,65210863
4124,15982,31174,63297,125587,253164,503773,1012793,2021314,4058903,8170143,16323810,32622719,65127975
4285,16086,32628,62514,125074,253190,509815,1009173,2014018,4060836,8154337,16330116,32642250,65164753
4149,15994,31967,62853,125669,254219,508031,1010609,2013268,4063612,8159226,16324195,32659280,65133772
4107,15980,31971,63015,125747,254575,505123,1011311,2014457,4072493,8147234,16296245,32618831,65186271
4186,15664,31436,63078,126148,253029,505281,1013252,2019033,4069071,8145043,16316214,32637162,65168705
4039,15983,31466,62504,125231,253543,509643,1010005,2020814,4067553,8157111,16326237,32627862,65153681
4280,15827,32076,63239,125599,253195,507561,1014812,2011020,4065589,8159385,16322984,32640559,65172916
4138,15921,31631,63307,127084,252016,507220,1009897,2016723,4061441,8149184,16308851,32633899,65215467
4105,15868,31709,63459,125051,253568,508425,1009406,2013847,4073769,8190527,16345872,32653426,65160392
4283,16606,31428,62899,125911,251495,506379,1011041,2010566,4068476,8166269,16326042,32624460,65156317
4383,16026,31425,63984,126182,250126,508779,1009409,2012754,4065132,8166043,16305684,32599138,65199425
4133,16215,31736,63186,128637,249572,504961,1012021,2007395,4065114,8153240,16327442,32601327,65176317
4125,16216,31819,62771,125349,250893,501603,1010433,2014829,4074231,8165848,16311817,32620794,65177760
4007,16078,32030,62952,126774,252443,506854,1013729,1964521,4058493,8161515,16307440,32598924,65173632
4293,15833,32051,62748,125750,251355,505919,1011829,2008194,4062217,8184136,16333403,32639261,65191229
4356,16089,31881,63015,127571,253720,505504,1011203,2022251,4070220,8150510,16326496,32609145,65141316
4271,16214,31989,64007,125072,250713,505047,1006102,2026931,4059419,8161061,16315871,32595053,65165564
4264,16056,31277,63218,125742,250861,509025,1008325,2019713,4070296,8133564,16323401,32617087,65144158
3978,16233,31838,62501,124570,251295,505463,1015657,2025963,4054065,8134189,16316582,32615668,65186337
4246,15921,31841,63260,123978,252008,506922,1014659,2026679,4069391,8134072,16309916,32612457,65216190
4249,15997,31203,62978,125348,251075,506033,1012403,2017942,4065404,8173992,16311738,32601473,65201031
4023,16178,31219,62749,124522,251127,508808,1013687,2016397,4048862,8168868,16306936,32610838,65161023
4228,15807,31977,63622,124690,251993,504695,1015037,2019424,4065466,8175568,16272699,32619287,65163764
4239,15803,31907,62532,124081,251215,508914,1013638,2014386,4071329,8168588,16305882,32588910,65165758
4152,15988,31919,62856,123771,250052,508357,1014906,2024643,4065291,8151469,16295131,32640261,65186975
4178,16076,32253,62790,125203,249705,506662,1011536,2025918,4071382,8149897,16328086,32598816,65184586
4032,16017,31317,63266,124866,253787,504801,1008426,2022497,4082381,8143261,16306263,32614830,65196115
4291,15804,32144,62719,124410,252101,507179,1012346,2028558,4069135,8145941,16296568,32607247,65183378
4219,16067,31858,62928,124637,252198,508980,1006922,2015442,4067509,8146772,16288787,32587487,65201596
4396,15967,31369,62728,125170,249816,504815,1011431,2011822,4067464,8153124,15868542,32592167,64793814
4076,16103,31978,61886,126381,253404,510652,1008794,2014555,4058544,8151185,16310146,32621489,65327939
3975,15959,32012,63198,124761,253131,507447,1009337,2018370,4059827,8145360,16315057,32624519,65375213
4342,15481,31174,63667,125431,251239,507432,1011199,2028070,4069568,8170241,16307786,32591072,65373063
4071,16006,32487,61975,124689,252624,506134,1011656,2023583,4065823,8156106,16307541,32631889,65372556
4175,16011,31282,62329,125140,253006,504267,1009340,2027303,4080948,8162523,16309046,32612793,65357236
4151,16234,31411,62854,125846,253355,504459,1009848,2022436,4077805,8145117,16295773,32628949,65316060
4014,16111,31494,62904,125966,251893,504589,1013374,2018132,4079613,8164533,16303269,32596524,65362532
4097,15867,32516,63011,124437,252821,504873,1010202,2028034,4076834,8173864,16320672,32628352,65373616
4227,15747,31865,62654,125315,251827,505482,1014555,2021065,4070747,8157330,16301538,32602722,65374715
4164,15736,32142,62418,124313,250733,506690,1007877,2020618,4069433,8167192,16330406,32620289,65404444
4142,15750,32265,63160,125045,252678,505917,1009198,2022594,4072512,8174483,16289129,32611418,65384738
4283,15949,31358,63949,123722,253509,506781,1012358,2027217,4062427,8141566,16186758,32622871,65401032
4121,15694,32271,63278,124585,251601,507266,1012115,2027584,4077254,8148247,16285467,32628528,65343505
4008,15834,31541,62884,121094,252786,504984,1009903,2025749,4072402,8147037,16288319,32603943,65363474
3969,16507,32029,63290,121931,252677,506641,1008955,2023124,4068798,8142846,16282960,32612542,65380693
4063,16387,31224,63675,121977,252178,505143,1008836,2027041,4070913,8144994,16282259,32594745,65387988
4377,15832,31035,63406,122991,252110,506028,1010609,2018824,4071509,8165492,16295528,32614524,65381261
4193,16442,31989,62461,123752,249974,504332,1014655,2022331,4068041,8176190,16302464,32599844,65410443
4259,15921,31118,62808,122948,251622,506733,1009038,2018941,4072195,8174548,16286818,32643761,65388165
4157,16029,31921,62843,124619,252557,505163,1013959,2018322,4069566,8173920,16296496,32615324,64904430
4115,16145,31521,63122,124291,251924,507890,1014840,2022749,4076293,8173983,16274724,32631338,65415930
4047,16634,31794,63249,123710,250321,505467,1011117,2023489,4079253,8148669,15941028,32595988,65386342
4393,16420,31241,63167,123736,252028,506223,1007874,2027206,4075745,8000226,16276600,32629502,65370721
4155,15900,32246,63550,123417,250743,504764,1008807,2023742,4070346,8149388,16283947,32606308,65414402
4358,15830,31773,63169,124573,250840,507351,1011703,2024445,4073247,8144533,16290213,32605747,65419039
4113,15580,31329,63222,125302,251250,504670,1010900,2020152,4066927,8023294,16288277,32608607,65404519
4116,15901,31804,62694,124864,251808,505851,1010407,2017891,4070817,8139511,16322254,32616807,65364593
4139,15776,31079,62571,126335,252968,503685,1007397,2022991,4065147,8141526,16310010,32622211,65369107
4181,16113,31708,62670,127040,253197,504522,1012955,2015800,4068394,8155659,16310408,32590410,65443344
4117,16233,31670,63826,124156,252819,506436,1013232,2021094,4080145,8152856,16282753,32600434,65170668
4144,16036,31691,62519,125975,256714,505257,1006809,2020463,4066747,8135545,16279368,32608693,65141042
4388,16168,31374,63302,125168,252852,504009,1009064,2013975,4071085,8149276,16301953,32603403,65175064
4434,15812,31492,63214,125313,252064,504147,1011953,2013133,4083189,8166659,16298264,32610888,65164310
4361,16000,32786,63183,125232,252144,508086,1011637,2024225,4080693,8179104,16297734,32646345,65170462
4161,15673,32114,62625,125275,253353,505430,1010978,2017381,4084947,8151656,16319045,32616855,65140965
4176,16245,32116,62658,124054,252965,505530,1013875,2021430,4079740,8151717,16308300,32063265,65165993
3958,16219,31687,62493,124431,252251,506356,1010566,2019882,4073629,8170093,16304856,32600199,65184554
4227,16216,31854,62762,124244,254217,505105,1009140,2021230,4076623,8171852,16306137,32620684,65142302
4015,15985,31458,63279,124008,251760,503477,1011210,2017532,4067020,8158077,16317549,32593809,64761784
4017,15699,31771,62230,124960,251689,505184,1008674,2026233,4070011,8179034,16324605,31971095,65374980
4096,16131,31667,63623,124895,250322,506748,1012249,2028911,4081558,8178797,16314323,32604323,65353604
4198,16104,31296,62483,124901,251591,503171,1009954,2020005,4083119,8186655,16305541,32629931,65401322
4244,15981,31923,62798,124557,254749,508239,1013441,2019850,4083255,8151399,16321462,32621558,65318351
3977,15969,31615,63561,124138,252812,503910,1009571,2023489,4076205,8156559,16330265,32615172,65359878
4345,15974,31304,63385,124509,254347,504446,1016157,2024972,4076608,8136916,16333358,32640914,65312367
4244,15820,32118,62551,125624,254716,504086,1010032,2025192,4075218,8154929,16284293,32633247,65398479
4103,15957,30972,63874,125221,251031,502963,1015856,2011463,4069937,8132578,16296197,32635692,65363916
3989,15590,31326,63366,125239,253690,506359,1012900,2012140,4080351,8142112,16284253,32601314,65347179
4449,15833,31569,62590,125622,251848,507264,1013895,1997230,4074420,8174824,16277654,32621088,65346421
4232,15676,31503,62323,124645,251655,503612,1015908,2004148,4080684,8175565,16302858,32620879,65391227
4286,15697,32687,63621,125524,251519,504400,1012016,1993858,4076351,8175174,16288242,32611755,65315944
4148,16236,31749,63274,125596,252025,502557,1015299,2013096,4083657,8174965,16299883,32627355,65349314
3993,16091,31800,62587,125889,252269,506156,1010770,2012013,4079661,8165606,16219616,32617332,65322069
4186,15619,31572,63682,124883,252540,507354,1014074,2022500,4075901,8186960,16299107,32615316,65346242
4049,15810,32030,63507,125852,251292,509671,1009540,2024284,4068201,8151789,16298614,32617369,65391081
4032,15954,31980,63738,125230,252546,506582,1009173,2020804,4074385,8133293,16307584,32608610,65358888
4237,16525,31715,62441,126694,253927,509764,1015098,2019496,4066913,7954754,16298645,32623742,65345084
4226,16247,32147,62576,126076,251453,508868,1012483,2018646,4072462,8142136,16306045,32622033,65382220
4136,15849,31913,63304,126638,252473,505183,1012822,2015658,4077653,8147674,16294381,32597469,65367001
4156,15767,31674,62919,124633,251980,507687,1013810,2018596,4069945,8162507,16316565,32620366,65340868
4077,17042,31437,63216,124555,251844,506070,1013277,2015564,4078112,8151458,16298261,32612911,65350577
4316,16023,31526,63270,126415,251889,506047,1013870,2015593,3905889,8159459,16276105,32627246,65356516
3982,15727,32623,62726,124554,250464,507512,1008935,2012985,4084168,8142074,16288381,32645764,65317128
4093,16085,32147,62708,124419,252584,503541,1005910,2012221,3880414,8157359,16313028,32623928,65395840
4217,16054,32001,62869,124119,251903,505572,1010451,2021429,4080083,8170817,16276659,32625425,65369902
4180,15812,32106,64388,125831,251609,507467,1012881,2023665,4069129,8156925,16294229,32616250,65377303
4320,15721,31635,62946,126866,252138,506917,1011433,2016884,3889413,8158365,16282927,32613725,65376362
4082,16237,31389,63986,124637,250699,505830,1013098,2024892,4074874,8167047,16300140,32590014,65368280
4245,16357,32414,62684,124222,249485,509188,1013403,2015245,3900748,8143013,16314352,32596361,65351383
4261,16097,31423,63333,124975,252313,512667,1011984,2023206,3902536,8151918,16327902,32646799,65275310
4478,16214,31423,62456,120543,251603,504762,1010803,2019880,4074059,8136569,16027450,32612543,65334140
4262,16569,31256,63063,121178,252412,505706,1015317,1956724,4076730,8133435,16306224,32594698,65376677
4054,15917,31471,62297,122682,250939,504791,1012617,2021563,3983955,8136969,16305303,32628724,65382667
4165,16158,31714,62342,123685,252554,506240,1013034,2024551,4074453,8162579,16311950,32619554,65354111
4121,16034,31613,62306,123488,252983,506772,1011277,2027078,4072264,8174934,16296877,32601364,65385175
4015,16217,31487,62940,124050,249145,504243,1009578,2022911,4080164,8161486,16299753,32625035,65383522
4169,15909,31466,62705,123754,250059,507326,1011463,2021653,4066879,8167513,16320882,32619773,64998409
4145,16335,31505,63670,124213,249460,504889,1014230,2022670,4075441,8176192,16326272,32605247,65352168
4154,16189,31864,62620,123496,249603,508555,1015162,2013945,4078632,8148930,16315405,32604505,65373184
4065,15945,31790,62317,123473,249762,508583,1010216,2011941,4068146,8132471,16306146,32641743,65378057
4348,15905,31512,62721,123975,250994,507371,1009849,2015069,4071093,8140191,16291602,32595904,65395885
4094,15891,31844,62814,124129,251072,509126,1013912,2012335,4080188,8131459,16296134,32576014,65376030
4247,15959,32133,62007,125326,249981,505309,1007675,2013125,4058883,8142496,16300084,32615647,65303314
4270,15824,31373,62726,124047,250791,506885,1009741,2014000,4062960,8142281,16322680,32639153,65352252
3973,16516,31119,63049,124406,250020,507598,1011832,2019457,4063166,8157502,16314097,32626052,65369693
4153,15764,31669,62460,125629,250843,506545,1014797,2024088,4064538,8153948,16301688,32610844,65366948
4145,15869,32225,62566,124732,248552,508193,1013008,2028839,4078754,8142663,16303490,32598079,65393568
4142,16031,32298,62771,125473,251389,506734,1013003,2023768,4070433,8149946,16298423,32621932,65331220
4265,16208,32123,62201,125756,251190,506472,1010000,2018240,4064161,8170158,16300419,32612529,65366497
4030,15520,32316,62463,126056,250044,505400,1010469,2019998,4084248,8197904,16302106,32610370,65171925
