b16,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144
17567,17598,17372,17493,17706,20921,26868,29516,29320,29798,27303,30517,30119,28866
17526,17821,17352,17439,17897,21300,25405,28775,28835,28898,28153,29401,29448,29128
17691,17829,17348,17350,17896,21147,26603,29137,27239,30794,27768,29245,30422,28770
17523,17670,17482,17287,17573,20629,26271,118429,27938,28691,28909,35195,30496,33366
17579,17646,17289,17630,17524,22482,25804,28429,28655,30270,30196,29654,38925,42960
17598,17906,17474,17727,18173,23964,26229,28059,27076,29767,29796,31670,29527,29011
17615,17762,17322,17419,21661,25615,49893,27133,26169,36626,30164,28890,29277,29071
17533,17555,17489,17470,21927,26036,27951,26568,26717,29586,28729,29249,31556,29588
17652,17861,17395,17288,20422,25743,27339,27453,27154,30104,31075,29408,30263,29261
17469,17662,17482,17362,23668,26291,26381,27478,27225,29342,29976,30059,30152,29924
17527,17739,17392,17384,22673,26108,25599,27330,27667,29395,29941,30493,29624,30581
17420,17892,17576,17482,23050,25755,26315,27992,26907,29959,29771,29739,29285,42784
17637,17688,17401,17459,22781,40668,26461,27314,27376,29474,29863,29647,30357,138453
17526,18083,17209,17491,21983,27361,25602,27391,26413,29382,29622,28580,30116,28852
17391,17642,17453,17563,22729,27447,27469,27314,27534,30442,29889,40471,29685,28448
17351,18800,17796,17511,22486,25320,26520,28308,37826,27118,30291,31254,30478,28147
17481,18497,17400,17559,24840,26989,26562,28182,26858,27824,29530,30959,30899,28256
17474,18839,17527,17441,23489,26135,26842,26573,26875,26965,30602,31245,30779,29973
17555,17964,17373,17946,24037,26642,27617,26648,26458,29439,29623,30592,30119,27814
17600,17804,17363,17490,23137,25238,26351,27771,26767,29113,28371,28991,30538,27732
17719,17586,17327,17523,24024,25258,26252,27184,27933,29018,29719,30430,33713,28557
17536,17850,17220,18029,25588,27003,27214,27796,27068,28918,30300,27877,39294,27522
17546,18110,17404,17961,23314,25259,26378,26560,26160,29055,29783,28700,30897,28420
17652,18228,17323,17753,22953,25521,27173,27378,26795,29923,29897,28136,29049,28587
17537,17797,17412,17682,23436,27234,27251,26854,27238,36826,30094,42769,31362,27732
17506,17971,17454,17442,23713,25765,27154,27448,27104,30011,30882,27899,30560,28765
17551,17733,17398,17265,23744,26057,26532,26233,25869,29071,29799,27451,29808,28680
17376,17950,17397,17287,23877,26402,27186,26271,29282,29758,30010,28316,29335,28387
17391,17670,17486,17961,22889,26093,26087,27696,27061,37456,29458,30153,29941,29305
17387,17826,17675,17317,30946,25466,26126,27038,26776,28944,29765,30054,31291,28620
17425,17737,17209,17399,22859,25956,26600,29499,29320,30573,29800,30965,30396,28862
17560,17780,17381,17314,23445,26533,30654,26145,27031,30195,30172,30069,27994,27182
17434,17703,17346,18191,23805,26441,27486,27414,26447,29173,29905,30096,31582,28485
17451,17758,17352,17490,21636,23906,25817,27270,26879,29832,29799,29599,30128,28645
17319,17768,17248,17284,22112,21494,26809,27500,27647,29710,29782,34974,30392,28332
17290,17564,17354,17355,24873,21222,26025,27951,27188,28811,29039,29469,30930,30283
17473,17797,17344,17487,20897,23141,26001,27568,26832,29658,30635,31110,30514,27417
17620,17631,17590,17385,18983,20583,26300,27362,27700,28954,30625,29059,30794,31865
17520,18326,17568,17325,18156,20143,27189,28155,28386,28612,31084,30647,31833,28431
17583,18633,17409,17544,17689,20372,26130,28104,26725,28137,30368,30750,30240,29009
17573,17728,17315,17359,17979,20815,26483,26626,27004,29939,29537,30811,30217,28231
17559,17998,17372,17119,18008,23946,29000,26857,26348,29819,30098,29873,30086,27884
17425,17622,17431,17380,18608,21160,27283,26705,26658,29893,29163,29545,30956,28643
17608,17881,17477,17276,17824,23819,25625,27100,27521,29703,29646,28673,29920,30091
17650,17700,17514,17274,17498,21464,32971,26079,27130,31231,38881,32186,32068,28065
17126,17644,17243,17346,17475,19909,26693,28393,27280,30786,30402,30276,30691,28085
17479,17733,17379,17281,17955,22422,26891,27794,27406,30681,28801,29738,34137,28141
17329,17664,17179,17337,18537,21797,25756,27715,26468,30109,29191,30550,38452,28540
17581,17609,17686,17244,17606,23395,27619,27247,27083,27948,38845,29076,29738,28524
17617,17654,17277,17265,17359,22886,26123,27251,25199,30668,30346,31231,29027,27936
17601,17692,17603,17311,17443,21121,26311,25950,26894,31580,32537,30243,30491,36411
17473,17659,17439,17186,17823,22746,29117,28214,26458,31285,31001,30427,29010,30892
17666,17699,17382,17656,17796,20862,27032,26921,26443,31365,30475,29521,30045,29015
17544,17815,17582,17345,17398,21987,26964,27309,27795,31554,29491,28857,29239,28035
23080,17737,17334,17400,17572,22719,27528,26102,25815,31716,29673,41451,32817,28004
17439,17632,17321,18160,17344,22020,26664,27261,25764,29950,33062,38638,37867,28495
17302,17682,17446,17799,17885,24569,27510,26960,28353,30160,32177,253483,30306,27093
17462,17699,17404,17709,17421,21712,26785,27078,26684,30404,30185,29425,30296,32630
17481,17659,17204,18059,18503,21884,27638,28263,26564,29632,30889,30207,31004,39258
17455,17910,17826,17604,18000,21823,26468,27304,27126,30602,28592,28733,30280,28040
17594,18180,18215,18215,17417,22398,26080,27469,27623,38503,29246,30111,30336,28805
32165,18121,17497,17890,18655,26989,25775,26975,27862,30581,29585,30314,30316,27543
17644,17684,17419,18080,20563,26895,25886,27380,27920,40126,29953,30562,30541,28162
17340,17818,17357,17412,21067,26637,25067,26432,27058,30118,30283,30860,30297,28063
17640,17771,17385,17262,22355,26381,27243,27849,26534,31349,29740,47002,29813,29685
17383,17934,17353,17433,22302,25786,26435,26632,26385,30945,29616,30070,29428,27224
17649,17502,17418,17420,24614,26535,27510,26280,26293,31581,29579,29383,30976,27490
17550,17998,17419,17363,22384,26530,26189,27120,26153,30549,29600,28552,29715,27462
17596,17355,17365,17318,23844,25369,26337,27419,26234,29938,255014,30185,30350,28330
17381,17780,17327,17371,23054,26648,26667,28530,26748,29840,30565,29915,29066,27562
17577,18289,17410,17490,22962,25502,27285,26750,27040,30732,50821,29231,30048,27639
17419,18047,17272,17495,22841,25326,26708,27349,26776,30973,38914,30117,30935,30505
17693,17764,17284,18864,22683,28591,26937,27001,26090,30376,30091,29656,31081,27760
17648,17787,17290,18087,23047,26243,27296,26440,27029,30467,29100,28942,29752,28933
17493,17511,17241,17977,21819,27150,27502,27908,26071,30625,30141,32287,29030,27915
17410,17470,17327,18202,21922,25007,27758,26703,26990,29716,30745,29062,30624,39428
17531,17538,17792,18013,21834,25406,27826,25702,26917,30527,29538,30799,29748,29733
17511,17603,17609,17948,22074,26730,26174,28384,26491,29640,30377,30345,29544,28545
17437,18008,17284,18391,22831,26814,26281,26935,26751,30838,30197,29788,34132,27901
17641,17908,17310,17707,23024,25975,25897,27332,26910,29993,30963,29480,36562,28341
17471,17513,17314,17565,23352,26562,27495,27268,26306,30737,29662,29759,29447,27471
17471,17955,17272,17808,22329,26647,27072,27253,25801,38464,29895,45506,30197,29007
17310,17382,17575,17669,22606,27569,27139,26324,26923,30111,29970,30461,30667,27586
17455,17741,17450,17987,23950,26189,26711,26943,25864,30569,30699,30640,29525,29829
17396,18295,17536,17583,24000,25950,26081,29284,27078,29397,30259,29169,30876,28535
17500,17786,17328,17890,22260,26186,25964,26279,26206,29024,30223,29461,29648,27424
17431,18001,17404,17630,24796,26414,26040,27179,26325,30263,29747,30707,33391,27459
17373,17589,17464,17955,23529,26250,26833,26856,26117,29421,29607,31189,30140,39855
17534,17434,17726,17844,23004,25427,27807,26095,27286,29079,31434,30386,30536,29308
17450,17546,17704,17387,20122,24156,25662,27050,27797,37254,36749,29870,30336,28143
17576,17663,17817,17830,18484,25257,27747,26688,26985,28280,31359,29568,29261,32082
17418,17372,17662,17800,20663,21847,26093,26310,27825,28252,29826,31710,29600,50625
17506,17392,17248,17151,18739,22570,26428,28200,27087,34671,31685,30085,29869,28491
17592,17683,17338,17319,18484,22189,26528,27022,28506,27624,29518,30262,30081,27982
17633,17706,17351,17205,18206,21397,29023,26634,27829,27906,30524,28892,30130,27940
17562,17485,17515,17609,18210,22982,27875,27183,27097,27662,29139,28125,32024,27744
17471,17599,17321,17449,18590,20406,27450,26425,25790,28310,31204,28905,35239,26906
17305,17612,17154,17294,18261,21387,26733,26362,37576,29303,32029,28036,29635,38996
17706,17783,17387,17331,18026,21012,26178,26884,26524,29650,32431,28015,29298,34636
17432,17591,17433,17375,18151,21814,26331,27540,26951,29672,29531,27691,29685,30920
17562,17596,17295,17402,18443,25171,26716,26989,27413,30506,30089,30935,28970,31072
17391,17568,17303,17289,19106,22542,27449,26288,26698,36270,31400,41102,29796,31250
17550,17475,17220,17237,18293,21092,26737,26189,26467,30844,29255,29634,30787,30410
17469,17603,17450,17231,18138,20417,26601,27607,28265,29482,28582,30367,31065,30854
17584,17667,17420,17464,17668,22936,26533,27609,29564,28074,29159,28185,32891,47605
17536,17621,17412,17431,18035,20827,26745,26476,39356,30737,31734,28026,29961,223712
17436,17558,17542,17245,17864,19953,27093,28281,28279,30349,31048,30417,29847,29629
17525,18249,17208,17498,17583,24498,26339,26943,27098,31088,31529,29747,30019,28344
17447,17783,20852,17369,17815,21360,25847,27439,26035,28685,30195,30749,30385,28465
17343,17772,17294,17181,17712,21185,26225,26500,26881,29505,31085,29781,44013,29577
17386,17543,17445,17355,17888,30622,26141,29384,26470,31802,29635,27833,44541,29748
17412,17548,17352,17442,19169,21676,35375,28598,25156,29278,37578,39580,29823,276553
17474,17998,17211,17202,18213,20816,31464,27409,26978,30801,29703,28199,34418,37882
18056,17875,17241,17315,17965,20279,25016,28294,26634,37642,30809,31853,39005,29772
18336,17914,17289,17125,17950,22012,25376,27620,26791,30406,30922,30832,30766,29225
18599,17490,17094,17334,17984,20538,26069,26120,27609,30233,29000,30292,29811,28535
18105,18112,17338,17604,20027,23623,26948,26288,27203,29665,29448,42083,30630,28924
18112,17597,17348,17240,22786,25955,26463,27232,29202,28895,29082,29490,29732,28873
18157,17791,17488,17440,22516,26765,25861,25902,28711,29032,29564,29871,30173,28355
17967,17662,17571,18249,22623,25814,25311,26970,28651,28893,37095,29698,30287,30247
18234,17538,17372,17858,22792,27445,25517,26646,29557,29895,29527,29497,33434,31217
18024,17871,17165,17360,23943,27377,25294,27161,29267,30081,29540,30357,39663,29520
18125,17942,17266,17773,23056,25972,43567,27342,28927,29496,30968,32821,30674,29251
18068,17880,17186,17268,23171,26336,26190,26652,28911,30463,29480,29932,29094,29604
18160,17700,17287,18785,23261,27231,26166,26245,27730,29484,30628,28147,29679,27990
18183,17954,17226,17386,23579,27574,25654,26571,28342,30497,28846,30961,30254,28360
18078,17986,17268,17373,24152,27627,26153,26636,28828,29297,29236,42806,31165,28023
18259,17614,17421,17322,24019,29234,25722,26017,27853,29016,29316,30722,42532,28497
18069,17946,17886,18488,24077,27996,25692,26928,28954,27571,39875,29908,30355,31240
17608,17593,17381,17541,24324,28333,25247,27003,33111,29943,30216,30610,32232,28150
17741,18666,17362,17595,24570,28194,27292,37568,27994,29424,30723,31393,30430,33783
17597,17916,17352,17511,24353,28131,25530,26228,26789,29825,29648,27492,28619,28658
17755,17825,17204,17596,22667,28302,25697,27209,27580,30027,32846,30203,29634,28774
17694,18079,17243,17977,23371,26891,25210,26523,26677,30937,30389,39056,43201,29382
17699,17636,17496,17658,26356,26472,25083,25745,27020,28916,29782,28917,29194,27892
17590,17955,17576,17465,25261,25674,35904,27313,27023,29530,29685,29064,29788,29230
17540,17658,17524,17506,25761,25973,26851,26733,27323,30433,30405,31637,29226,33113
17694,17966,17481,17307,24545,25546,26691,26121,28084,29902,29620,30122,33999,35943
17711,17658,17353,17401,26498,25580,25933,26239,27457,28887,30305,32170,34476,28234
21860,17885,17426,17403,37487,25837,36447,27020,35139,29216,31048,27984,30452,28273
17690,17782,17618,17904,43287,25720,26156,26316,27271,28255,30798,27658,31010,29030
17510,17605,17316,17497,26403,26103,25043,25638,26065,30259,29972,27807,30241,27832
17685,17642,17112,17643,26629,26974,25580,27732,25899,29584,29081,31049,29719,27177
17591,17673,17390,17530,26855,25997,37701,26966,29312,29044,29283,31544,30075,28937
17539,17745,17253,17850,23079,24349,26076,26074,27349,29042,30731,29216,30171,32198
17597,17634,17474,17749,21076,25724,27439,26984,29117,28566,30425,33147,29570,54995
17587,17630,17267,17183,21252,24749,25351,27218,28133,29351,30501,27886,31690,31080
17595,17830,17171,17387,20409,22251,26368,27211,27916,29607,30009,30492,31074,30986
17652,17579,17677,17604,20004,22255,26170,26871,25849,29782,29588,30347,28780,30072
17463,17542,17508,17086,19056,22013,26225,27015,27162,29693,31106,30892,28995,32332
17473,17776,17268,17053,18751,21196,25869,28342,27718,30352,29637,30582,29681,30398
17468,17676,17748,17642,19790,22955,26268,26622,27690,29516,29449,29543,31054,154259
17496,17830,17424,17239,19276,20850,26350,26824,27221,29943,28947,31199,30658,29231
17550,18730,17281,17250,18290,22023,26390,25965,28068,27314,29440,41788,30430,30112
17617,17882,17279,17364,18314,22569,26449,25898,34240,27195,43426,29702,31875,29229
17626,17781,17400,17335,18497,36694,25767,27929,32121,28492,30642,30265,29606,29377
17512,17917,17309,17334,18249,23196,25503,27641,28231,28290,31370,29976,31400,28672
17470,17747,17301,17638,18591,29086,26239,28495,27156,27268,46995,30393,44964,51884
17395,17525,17629,17379,17943,20897,26152,27228,27227,30248,30968,29730,30378,27659
17903,17709,17248,17363,24863,23411,25879,26641,29654,30270,29055,35959,29630,26645
17489,17665,17542,17312,22863,20518,24692,26986,28485,29758,29829,30209,29604,27836
17614,17548,17266,17095,22302,19963,26942,26487,27329,27763,29702,29881,29090,27488
17685,17641,17406,17385,24654,19935,25204,26593,27050,27012,30985,38274,33386,27661
17542,17545,17260,17354,25683,21170,25936,27111,27548,27679,30871,29819,40265,27967
17678,17823,17254,17213,22145,25023,25719,26178,27622,28768,32795,29717,30226,31121
17382,17552,17329,17592,22100,21201,27174,26751,27056,28195,30033,30233,290561,41824
17515,17678,17414,17157,22029,21888,27691,27027,27831,28068,31081,28650,28972,28436
17569,17595,17512,17418,20899,21425,25229,27317,27054,27325,29466,32092,29489,28090
17595,17657,17422,17325,20263,21419,25818,26214,26117,27334,30593,30333,28831,28490
17473,17754,17498,17305,19602,23301,25676,26117,26448,28044,27977,30007,30857,27613
17530,17806,17301,17300,19948,21200,25102,26357,27996,28857,28630,29535,30369,27600
17454,17619,17525,17231,18881,23214,27275,27383,26608,28799,75292,29065,31674,29972
17614,17781,17580,17586,19554,25266,26577,28514,27650,29017,29330,40268,29427,35530
17604,17686,17898,17333,18838,22505,39204,26777,26210,28483,28636,30019,42897,27862
17450,17765,17513,17188,18620,22406,27108,27273,27494,29675,28438,30197,29291,29646
17556,18178,17390,17383,18824,20998,25891,27076,25157,29528,27361,30922,30542,31836
17587,18162,17392,17306,19734,21557,26617,26912,27615,30140,28272,31453,34265,31786
17463,17804,17285,17388,18353,20067,25990,25478,29149,29435,28047,41288,38645,29971
17443,17698,17598,17368,18621,20999,25259,26883,27587,27744,29861,29404,30020,33954
17749,17948,17286,17200,19445,22831,25869,26104,26620,27602,28919,41742,29957,29672
17440,17604,17284,17266,18374,20901,26353,26827,28430,28428,30235,30321,30703,31717
17463,17928,17386,17325,19040,20016,26220,27172,26803,27553,28477,29590,34288,30489
17697,17699,17229,17655,19173,20141,24934,26755,26357,29089,28132,30366,30190,29066
17550,17678,17285,17247,18351,20328,26582,26661,25817,28221,27527,30681,30347,49115
17677,17766,17313,17355,19122,22552,26419,26315,34301,27415,29185,30618,30348,39065
17618,17633,17252,17196,34520,20624,26366,26893,27580,29350,28759,31392,34693,30150
17641,17932,17288,17185,19080,20229,25044,26960,28620,27533,28531,30876,28935,28810
17614,17615,17376,17197,19026,19497,25814,28469,28166,29325,27858,30434,29361,28978
23306,17528,17255,17760,18338,20914,26510,26942,25916,27459,28691,30005,30465,29639
17539,17781,17250,17372,20182,20572,26214,26643,27219,33865,28293,46531,29032,28857
17514,17825,17213,17476,19831,23771,43035,28172,26635,27498,30443,30899,30223,42603
17547,17828,17616,17344,18744,20789,26508,26605,26891,27010,29200,29891,30167,262157
17678,17612,17244,17546,18484,19724,27506,26006,28536,28405,29837,31523,30042,45731
17584,17621,17349,17410,18823,21399,27304,27620,28058,27082,30486,35372,32356,28371
17658,17587,17545,17256,18722,20531,26158,26684,29549,28418,30527,29602,35909,36833
17521,17813,17580,17303,18330,19831,25828,26675,28677,28066,31207,30382,30556,28626
17555,17768,17569,17566,19199,20210,24927,27875,30565,27016,31029,30475,29661,59444
17431,17738,17435,17672,18083,29094,25938,27133,27552,27114,31002,27701,34395,28564
17508,17779,17171,17227,18925,20320,26236,36003,28954,27987,32581,30964,29318,27286
17523,18452,17416,17285,18458,21649,27569,26487,26705,27817,31574,32050,30001,27270
17630,18127,17672,17628,20778,25079,26608,27813,27772,28186,29807,30732,30055,27547
17570,17984,17386,17429,20903,25781,26741,26035,26612,28724,29920,31492,30737,27809
17547,18196,17268,17514,21120,25790,25901,26381,27276,28365,34418,31307,31658,30929
17543,17801,17301,17406,22146,26570,25127,26557,27959,27656,33977,31744,28991,29048
17501,17698,17274,17619,25404,25878,26437,27468,28441,28186,31104,31142,29849,28389
17547,17626,17355,17510,25991,25264,26238,26392,35928,30540,30163,30060,31942,27841
17841,17639,17244,17470,24390,25455,26573,25783,27745,29850,29839,29976,30720,27924
17770,17654,17429,17693,24154,26923,26253,26396,29103,37371,29525,29265,29297,27889
17667,17652,17253,17547,24947,27173,25942,26458,27759,27017,31195,41322,29605,31775
17826,17737,17440,17315,24924,26734,25697,26653,28560,33974,32648,30056,29836,27940
17639,17750,17369,17596,26229,25993,26076,26991,26905,27092,28697,29845,31544,28270
17467,17592,17473,17594,25984,25795,25958,26842,26312,29759,40055,31007,31022,26398
17553,17806,17311,17333,25718,26328,27361,26874,27324,33645,29801,30929,30041,27337
17465,17653,17454,17467,26603,25919,26313,26919,26689,28010,30346,28910,29005,27623
17637,17574,17250,17375,27221,25884,34163,26566,27673,47397,28933,27461,29287,31052
17550,17834,17726,17586,27577,26368,27252,26931,26945,36290,29616,27622,30682,36858
17551,17687,17230,17343,29427,25856,26682,27221,27353,27894,30536,31847,29818,27912
17489,18057,17710,17665,28763,24631,36595,25642,33871,27752,29995,30852,29346,27923
17531,17676,17250,18565,28444,26744,26279,26673,27943,30587,30243,31162,31459,27148
17553,17709,17546,18050,28125,26620,25455,25566,28108,29062,30839,37157,40422,27573
17529,17621,17552,17781,26114,25598,26515,26567,27387,28240,32536,30533,28569,27887
17494,17667,17299,17760,25031,31361,27582,27022,27570,27884,29777,31529,30359,29592
17433,18641,17409,17912,24977,28726,25292,26922,27567,29147,31398,30115,29074,30458
17552,18036,17360,17969,26363,27694,25800,26684,27615,29403,31961,31454,30347,27850
17610,17820,17803,18565,27202,23910,27513,26383,30031,29173,28834,30513,29922,27711
17448,17561,17294,18757,27915,26270,25183,27056,28342,28064,30271,30699,29694,28000
17638,17849,17386,18483,25659,24916,25718,27506,28724,30025,30084,30965,34714,27951
17567,17765,17277,18410,26083,27633,26733,26777,28165,30765,29731,40076,32864,31950
17741,17486,17351,17847,20611,28835,26586,27368,29082,32225,28864,30073,28753,28395
17649,18025,17691,18072,19453,28914,25859,27318,27425,30169,29325,46092,30397,26757
17665,18285,17332,17961,24960,29959,25730,26510,28099,29591,29185,31786,29928,27665
17579,17930,17715,18388,21765,29767,25617,26298,27346,30345,29466,31915,30188,27427
17562,17658,17526,29143,20194,29550,25844,26646,27342,32222,30441,31516,29515,27044
17638,17842,17321,20799,19964,29191,25557,38899,27026,30185,29566,30327,29660,28644
17558,17936,17372,19053,19346,29576,25704,27001,26707,30094,30670,31022,33259,29526
17492,17617,17520,18191,19275,29202,26211,27005,31657,39218,30566,30022,40481,32368
17487,17584,17107,18360,19049,29347,26728,26105,27019,46117,30248,30262,29454,31381
17516,17349,17182,18334,18677,29367,25580,26793,27069,30548,30818,30666,30168,32006
17404,17832,17521,19043,18591,37971,26361,28251,27890,30873,30228,30155,28563,29202
17597,17564,17325,18354,18780,29227,26489,25746,28411,31683,30421,33046,30714,29262
17635,17929,17268,18107,18960,29288,25229,27319,28695,29762,32613,30225,30663,33050
22934,17850,17282,17957,18495,28390,26045,26862,28638,31235,31109,30459,30241,41205
17596,17548,17470,17930,18172,29855,25069,27761,29695,31305,31504,31141,47769,29233
17618,17526,17527,17694,18059,30010,26784,26514,28468,30277,30494,30666,32633,30206
17514,17390,17706,17808,17913,29346,25582,25985,28262,29619,29658,30603,29548,29485
17389,18420,17299,17713,18217,30384,26145,27265,35505,30241,29254,31065,30576,32261
17600,18257,17685,17788,17889,29383,25450,27921,27278,28382,31411,30866,27680,30333
17473,18033,17382,17639,18077,29407,26946,27578,46572,28699,31369,30279,29898,41233
17638,17779,17449,23131,17898,30007,26152,26020,29268,27744,31781,30640,27701,29322
17605,17561,17211,17735,17775,28872,26018,29034,29792,26907,31570,31425,36539,28949
17540,17886,17342,17497,18342,29196,28264,27919,29583,27379,31742,31109,30366,27501
17361,17624,17313,17691,17656,29728,25715,26667,28824,27931,30776,30473,31199,30862
17629,17842,17283,17531,17960,29551,25925,27368,29605,28532,30086,33362,308883,27987
17754,17546,17373,17584,18450,30412,24940,26139,27843,27734,34181,30396,28764,29402
17745,17616,17670,21097,18150,29126,26652,27433,27813,36642,28477,30296,30112,27335
17674,18082,17668,17724,21329,28163,25517,25881,35488,27712,27166,30161,28974,28252
17753,17523,17466,17697,23870,27241,24990,27631,29232,28370,28495,30170,29524,30953
17529,17592,17736,17533,24337,27847,25939,27146,28419,27583,31312,32056,30009,28514
17782,17450,17466,17269,25513,25043,27108,25820,27673,29056,28408,45367,29569,29191
17477,17524,17433,17634,25896,26058,25818,26494,28131,28307,28590,29679,30331,27795
17488,17540,17536,17338,26090,24296,26155,26086,26818,28435,28169,30234,32040,28152
17492,17481,17316,17098,25229,30998,25753,25777,27024,26940,28653,30111,29403,31939
17519,17542,17391,17000,25804,26455,27476,26844,27006,29893,28035,44604,29780,30708
17428,17516,17316,17311,24382,25402,26804,26747,27471,28069,28453,30797,30208,30948
17485,17618,17653,17215,25348,24543,25550,27475,27337,27457,29121,30885,30274,31188
17438,17631,17385,17664,24982,23678,26511,27596,26416,28682,28661,31002,29911,31268
17279,17534,17481,17620,24156,23244,27476,25814,26813,27199,28986,30500,30006,29475
17405,17566,17493,17172,25500,24765,26173,26681,26800,30646,30001,30080,30189,29160
17419,18516,17408,17261,24458,25400,35711,26266,26971,30526,29346,42539,32486,31104
17519,18036,17538,16898,25725,24666,25721,27010,29760,28747,28720,30344,40131,29290
17561,17676,17564,17183,24521,24847,26527,26639,28158,29161,28336,30531,30919,294507
17477,17890,17439,17106,25554,27090,26780,26818,29490,28256,28699,31506,29567,87567
17583,17864,17383,17358,25557,24022,26032,27159,29298,36344,29585,31311,29765,84150
17509,17908,17510,17213,25944,24280,26121,26821,30114,28797,28392,30964,28774,27927
17407,17932,17404,17429,25935,23945,24995,26607,28213,30428,30169,30748,30245,27658
17799,17751,21282,17194,26054,26392,25036,26026,26709,30240,28659,30587,49045,27794
17737,17597,17595,17320,25835,25710,26677,26757,27051,29107,29383,44282,38909,28789
17738,17546,17280,17355,23941,24405,25408,27608,34907,37528,28247,34492,29134,28521
17691,17583,17411,17499,23923,23644,26087,26837,37663,28855,28577,30162,29809,29286
17460,17730,17278,17380,25393,24089,26091,26963,29159,27414,28440,30090,30376,39818
17542,17649,17330,17148,25493,26045,25437,26212,28810,27842,28390,31104,30180,29113
17610,17720,17466,17330,24320,23121,36400,26586,29253,27844,28149,31318,33806,27985
17782,18149,17551,17153,23125,23985,26500,27179,27801,28316,35123,29434,31470,27093
17534,18164,17445,17682,21554,30952,25912,25978,28640,29226,29097,30532,33787,28576
17526,18200,17244,17757,18844,29681,25971,26570,27435,27658,29411,30533,29629,27190
17522,17957,17289,17764,20058,29569,26313,27145,27229,27629,31795,44573,29520,30968
17484,17764,17134,18197,18727,29655,27721,26426,30541,28698,29497,30693,28917,34622
17954,17752,17893,17857,18885,29933,25363,26989,29046,28279,28725,30947,29217,27371
17415,17854,17320,17676,18864,29751,25062,25541,28795,28010,27530,30198,28738,28394
17353,17846,17362,18505,18293,29644,26630,27359,28089,27660,27699,30092,30054,28018
17473,18966,17451,17877,18131,28977,26140,26232,28057,28476,28555,30314,29518,28470
17538,18543,17345,17802,18087,28875,27151,27340,28505,29507,29450,31253,28398,27893
17659,17960,17357,17928,18670,29542,26737,26116,26906,29732,29299,30124,29670,30136
17403,17828,17225,17476,18068,30194,26658,26212,28700,30272,33982,42757,30887,31640
17583,17904,17197,17893,17809,29230,27812,27283,26716,29302,29586,29727,28576,35350
17566,22411,17142,17363,17647,29444,26146,26603,26480,37798,29008,32537,29947,27838
17590,17818,17319,17365,17543,29379,27347,27134,28702,29154,30827,29642,28626,27334
17642,17784,17421,17362,17707,30488,25790,26762,27250,33994,29733,32298,30836,27987
17708,17821,17393,18209,17954,30323,26960,26869,26881,27433,31012,31370,30050,29349
17746,17821,17217,17642,18068,30205,26239,27575,26787,29738,27628,30677,29100,28180
17634,17716,17355,17431,17765,31059,25917,34570,26958,27556,30222,28009,33970,27743
17619,17737,17228,17854,17786,127434,26079,26959,26725,29342,28612,30222,39547,27962
17475,17907,17202,17732,17979,27816,26293,26187,27510,28051,27994,30953,43812,28079
17762,17569,17511,17639,18135,28786,26624,26869,29983,28407,28588,29656,29574,36315
17599,17837,17377,17486,17782,28545,25982,27441,28683,28053,30133,29625,29306,27364
17641,17566,17370,17500,17698,29454,25621,27053,29273,27721,28960,36320,29522,27780
17441,17814,17574,17188,17741,28919,25079,27588,27241,28007,29895,30474,28739,27312
17616,17702,17372,17369,17521,45123,25279,26827,27175,29422,27305,30421,30671,27744
23853,17768,17396,18122,18506,29990,25274,26878,26739,31205,28558,30677,36863,27129
17583,17752,17423,17344,17930,29694,26927,39611,28058,30178,27475,30402,40203,28178
17729,17605,17417,17350,18200,29799,25788,26390,32317,28607,28684,31517,29940,27662
17637,17665,17510,17308,20483,28096,26027,27355,27523,29503,29156,31013,29891,28890
17632,17588,17277,17199,20823,26577,25016,26631,27011,29342,30723,31695,29082,27803
17557,18793,17133,17049,23770,27369,25295,27633,28303,30453,30073,31282,29532,28120
17643,18696,17325,17199,23323,27346,25917,27119,27991,29215,28449,30255,30116,28555
17656,18154,17349,17625,23285,25729,25759,29136,31958,30190,28651,28745,29968,28396
17665,17981,17266,17115,24452,27134,25330,26353,27611,29735,27191,40955,28888,26837
17572,17719,17283,17187,23800,24921,26011,27009,26696,29064,29712,31196,30035,27890
17423,17767,17255,17362,29398,26038,27102,25945,28847,31947,30682,29645,28688,27295
17402,17601,17308,17238,22603,36659,26406,27234,27024,29953,28807,30653,30783,26919
17455,17617,17386,17143,23220,28144,25628,28483,27155,30912,28624,30308,30029,29325
17474,17528,17354,17210,25010,27739,25850,27710,29045,30547,27584,41720,29882,35307
17775,17536,17354,17146,24278,25246,26650,28305,27118,31326,57886,29393,29108,28575
17598,17633,17220,17190,24215,25629,25681,26630,26915,29769,30141,29614,30728,28000
17617,17666,17370,17110,23720,21859,26002,26937,26615,30120,32376,30867,31177,28321
17561,17737,17510,17189,22422,21544,24517,27019,26642,30587,29332,29633,29782,27868
17622,17550,17471,17194,24229,29345,27606,26928,27120,29984,28725,30083,31640,27620
17748,17702,17511,23425,23529,22505,27193,28839,28689,29766,28585,32280,29802,28782
17424,17878,17351,17164,24828,25050,27395,28140,32570,30063,34411,30013,28676,31445
17643,17823,17175,17277,24168,25015,29567,27999,27717,29908,28974,33001,30408,35556
17678,17776,17261,17312,22580,21989,27146,27860,27596,30015,29399,31108,30116,27843
17683,17792,17599,17023,23202,22821,26731,27766,27448,29836,27831,29983,29320,28148
