b16,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144
16556,36099,37075,39567,86225,90791,292840,396139,762709,1824086,3396562,5996696,12129987,25853808
16505,40272,35369,40209,53319,105804,193632,405677,762607,1968671,3563726,5994162,12210127,19995366
16498,36867,40467,45555,90402,104113,216171,543326,746506,1943641,2971509,5964902,12487502,25802858
16522,36062,38729,42968,93142,90285,217228,391133,761698,1491118,3593685,6058724,12526260,25266168
16546,57842,38088,38451,83636,69893,213976,399596,749115,2103008,3569095,5953069,12489561,25869248
16475,36138,36670,37817,53122,80664,215104,383742,779416,2100604,3675112,6043658,12755586,25331987
17640,37701,38017,46193,84239,90628,252438,386659,763994,2069035,3545800,6060266,12135410,20165739
16691,34414,34518,44195,88684,74971,172130,386634,761232,2226507,3559913,5963269,12468493,20238371
16429,52349,42535,47201,84114,95695,216982,350088,748729,1898135,2963188,6044658,12489826,24971534
16596,41793,41444,44063,56945,75551,191186,388968,745671,1899693,3413808,6028770,12522515,25682282
16455,42158,43834,43279,91792,92326,220995,395618,762517,1512719,2971234,6005986,12345495,30826135
17548,37881,37014,45458,53788,79275,181467,385836,749742,2121800,3726626,6066407,12824607,20204150
17610,37506,38789,47811,87940,117385,224943,387698,772759,1497293,3590391,6057061,12853032,30805772
17012,38418,36114,38565,85422,91012,216510,391943,762088,2125059,3603686,5906641,12848452,19690542
16625,37025,39767,41904,83579,91982,210688,240583,744322,2097751,2967110,5991117,12607115,23908883
16920,41912,34930,40394,54264,71263,180674,421516,774408,2084223,3745546,6240981,12680258,19136511
16606,33970,35116,37177,51099,68655,175545,369038,748586,1963290,3585812,6036294,12449692,23889675
16788,34226,33722,36008,48681,72371,148541,369987,774118,2099359,3388588,5992846,12710109,19168101
17867,34763,32750,43911,49606,90977,146548,422274,730025,1825457,3592235,6048252,12698780,29966978
16792,35526,35389,36477,50526,89332,131023,235158,758940,1813003,3766639,6381613,12690826,19176347
16818,35433,33934,42857,49621,69631,126283,217872,748373,1813392,3546275,6293120,12793085,24062596
16843,35411,33896,36204,45084,117617,118937,406012,763777,2098791,3401938,6100336,12942690,19180629
16598,35306,34714,35905,45161,89799,126755,409101,768401,2108158,4206029,6068488,13090799,24082831
16725,34487,44728,35232,48223,87725,130765,347665,746143,1978548,3570318,6043281,12912896,19144054
16511,34731,34086,35356,42690,86130,139695,409999,764945,2059509,3395655,6036135,13012357,24008209
16610,34666,45774,34581,45810,81530,132345,413675,765501,1504254,3556120,7954394,12299223,19218457
16517,35436,34399,36731,43081,85998,121560,387589,765357,2079986,3755641,6104463,12406019,19365574
16497,36079,34124,35970,42481,73917,136715,459872,763233,2213770,3560754,5991593,12292359,19455569
16717,35130,34336,35239,47038,89553,166153,247404,782565,1886006,3565061,5987390,12291754,26168780
17026,35657,36681,38521,46236,97439,145361,293789,765210,1876721,3554698,5950056,12346987,20017065
16880,35634,33627,35744,40968,108883,162419,251622,763164,1870264,3556766,5975843,12844768,25983992
16863,49871,34811,35746,45078,86087,141556,265738,769850,1879191,3542614,5964826,12845079,25844500
16953,36548,34706,37491,42077,59824,124680,245982,766214,2078781,3549637,6014555,12666109,19233278
16900,34319,34371,35657,41760,83899,156430,408336,674276,1504735,2958116,5933759,12310732,19598286
16426,35798,34380,34727,42141,68428,138439,401001,763576,2276511,3423198,5972270,12983092,19464110
17078,38619,33897,35383,43425,89787,134755,374144,769574,2263330,3540465,5944483,12530493,19372879
17648,35511,34403,41642,45369,64008,134437,403645,769406,2046750,2953604,6006121,12491131,19308984
17544,35382,35173,35452,46102,88226,152637,243934,716935,2254383,2946513,5951623,12567613,19275786
17327,36112,34666,38839,42636,64003,146100,294977,716155,1874811,2946704,5972949,12656035,19266958
17465,36876,34937,36098,50541,67534,188142,277667,752179,1879242,3545837,5982301,12620841,19230297
17255,34539,33859,42542,49647,87709,113976,243003,747578,1860352,3677606,5780648,12541226,19213744
18021,35681,35404,35790,44296,59625,137210,222858,759142,2250012,2965701,6303334,12677133,19223441
27862,34987,34818,39853,48751,77207,119401,400980,770378,2272264,3648805,6187688,12819781,19273309
16989,42184,37003,45624,49155,92145,155380,391892,699248,2068271,3751353,6086501,12643576,19171922
22287,37487,37293,45829,51245,177303,129458,406237,766343,2881932,3544514,6005184,12740860,19344109
16551,36333,39775,42059,49403,156935,171571,407393,706710,2058690,10367087,6106441,14728296,19252127
16713,44341,34619,44108,52078,95124,147168,410420,763520,2069278,3141470,6084854,13264807,19278443
17160,36824,39491,43685,60200,92868,192556,361602,759415,2424351,3916039,6068072,13017045,19250490
17460,39279,39347,44448,84194,71480,197574,355882,765136,1883953,3730101,6208877,12897140,19339007
16977,39371,38019,40496,53830,100136,195691,415745,751906,2059203,2997079,6221285,12677608,19217763
16593,36685,35642,42371,52177,72388,181012,449566,767370,1886143,3604008,6251846,12699929,19372223
17021,38983,37505,43264,57379,96322,264190,389583,761487,1881910,4002474,6042001,12393446,19138016
16823,34425,38455,42282,51510,74919,234545,431772,762877,1894129,3528473,6064738,12675835,19083363
16788,37097,38935,44825,54961,84938,166951,407827,748978,1972246,3625748,6079609,12711305,19243712
16649,51187,38886,40574,54257,76659,207732,360322,747198,1820176,2989711,6088656,12659061,19152005
18619,46821,37873,44582,53445,92997,156047,398325,764732,1834081,3878195,5837942,11923646,19252700
16679,40902,40693,44330,54052,95192,212012,375094,774862,1908355,2807968,5811446,12068751,19184404
17207,41244,40624,39878,99394,66346,249172,374147,741905,1509120,3666863,5820290,12023954,19321053
17151,40275,36983,39034,54712,69223,181579,388220,760693,1497388,3653038,5581221,16352592,19202898
17381,39365,44736,42425,57754,76345,200982,428297,761861,1917262,3015711,5758847,11280145,19187219
17495,38591,37414,40361,53550,103848,200671,363934,775943,1498902,3655511,5766136,11179293,19239265
16911,36283,39680,40847,87312,66490,179674,424832,768389,2136024,3053107,5746688,11829374,19342845
17560,37731,38435,39803,52206,68217,187852,340733,777571,2864355,3658095,5745462,13366752,19289150
17059,37236,38641,42126,53444,92114,247286,402028,610439,2075343,4043185,5735013,11193480,19209404
16977,34713,36540,47064,54201,104272,164147,366292,764452,2219517,3604482,5766872,11061981,19227565
17073,36920,37168,45282,64624,91547,182033,418844,749863,2251080,3615301,5725457,10711946,19242400
16549,36839,39625,47806,87768,94657,216851,338738,747682,2502264,3619958,5788181,10773815,19171355
16566,36235,54526,46261,52728,96107,207296,418853,761952,1973406,3658538,5807087,10894418,19250559
16630,36093,40849,46012,85298,83911,190416,388167,749161,2229949,4011804,5797423,10865746,19431768
17049,39826,39851,45675,89098,97880,210065,370754,766188,2089568,10496065,5788861,10781117,19247802
16665,37027,41093,44650,87579,75575,217832,361019,768257,1523162,3619300,5782551,10821553,19429268
21364,36110,32972,50297,83273,85938,150162,408189,749881,2104178,3631930,5767121,10719763,19265887
16403,33863,32330,42677,48799,88647,178600,387518,765060,1513949,3914424,5803650,10826390,19341065
16966,34911,32387,47219,50461,72858,181458,409224,749360,1485922,3581488,5798772,10835577,19258687
16534,45367,34705,40557,49412,113163,172841,389742,768359,1499045,3667505,5785265,10728560,19164667
17109,33727,35207,41408,43187,103552,163901,388048,747631,1486215,3675748,5773997,15394497,19148451
16367,34990,40558,41014,43079,89924,131898,390927,762977,1993304,3970293,5785988,10740711,19218428
16438,48400,33811,41509,46886,84706,115878,390063,750704,2087105,3644701,5771930,10741664,19368805
20857,34906,40927,42898,44733,88132,131932,406188,766813,1886549,3651770,5794928,10787257,19236875
17020,36102,34254,46341,44392,92231,143586,389259,757940,1888476,3602043,5809586,10647465,19293853
17129,34522,35456,41123,48347,63318,124523,398502,759522,1897359,3576306,5796399,10766250,19402897
17419,34773,36178,39790,42958,92076,142000,406888,761620,2231538,3660840,5787487,10710633,19232796
17418,35707,35553,38012,40603,87927,130195,395603,783405,2084605,3761421,5803988,10770674,19215854
19007,35304,34522,44264,44089,85265,175971,367409,748563,2285366,3445196,5795228,12993153,19167042
16908,36529,35823,38793,50008,83611,124753,390418,775817,1906119,3481221,5812566,10894900,19160042
17330,34390,33610,45574,47631,73557,138347,398706,729791,1864454,3643744,5785325,13398865,19347429
16946,36688,38528,37981,46578,97356,122242,387826,432792,1806310,3909419,5779167,14028366,19154060
17348,35230,34514,37665,43490,90200,137319,401880,446063,2276914,3727170,5779136,10683933,19295340
16689,37427,35284,40608,41424,68046,107893,385896,433944,1935924,3648466,5792258,10457402,19233052
16335,35477,34563,38624,43847,64970,128978,379196,445396,1892326,3704776,5763193,10787691,19171716
16916,35692,33114,41887,45829,101768,130508,403411,745224,1930993,3709464,5778544,10702096,19167832
16459,36057,33869,38265,41995,69876,134847,365076,746874,2269866,3601502,5770969,10750086,19208554
16859,35120,33101,37565,40545,64593,126638,404095,774299,2068261,16269944,5801300,10554282,19208643
16691,33705,33304,60472,43363,71688,125619,415842,745987,2194712,3658909,5761211,10734519,19314899
16451,37459,33811,54932,44227,68915,136033,376905,764767,1886110,3746953,5779099,10753834,19259816
16572,34040,34018,54048,41522,69697,127590,384043,763561,1870784,3555065,5773667,10722342,19625203
16504,34355,34575,59511,47160,65698,167512,387093,765269,1877814,3589123,5779701,10691649,23624517
18149,35924,44087,53417,41086,87503,162205,387973,749202,2204245,3612501,5767422,10691690,19244927
17214,40524,49892,61436,43664,72688,131664,356833,763713,1874112,3941659,5786704,10840516,23507264
17204,49566,40277,56119,51699,71783,135863,392531,699355,1895556,3598133,5757142,11422900,19220636
16552,35451,38210,60540,50624,88806,208474,374302,763840,1870170,3685116,5779523,10976201,23451326
16958,40298,38184,42639,87253,95959,181947,386526,760625,2174771,3634585,5785728,10644800,19250656
17153,43377,38093,49702,52806,73552,189502,390096,764283,2032011,3586543,5818741,10694560,23622474
18631,39404,40906,41879,54888,96134,206118,401425,765534,2024973,3367069,5796730,10476386,19133386
17645,35906,36605,40844,58730,73412,164808,364438,763725,2171349,3614823,5779987,13274230,23639779
17294,41289,38278,43849,54251,94382,213007,386664,751088,2170100,3607718,5761871,11725445,19186292
16490,34402,41164,43788,53640,91056,193908,415729,746314,1987437,3639014,5796808,15282460,23609940
16886,39048,39438,44661,51869,92539,215140,391615,764051,2166774,3440092,5767978,10737280,19091161
16516,44120,42295,44587,83861,91322,181886,386942,783343,1881811,3652674,5776597,10776190,23691859
16813,39495,37415,41293,52757,117433,277463,389595,764783,1885246,4354030,5791702,10769745,19125606
18567,44066,39706,48323,87346,94533,197806,388637,766572,1884064,3676532,5397808,10772765,23548151
17564,39483,39708,50691,67182,86905,213565,383988,745696,2210013,10389436,5758180,10535236,19287750
16837,35247,37380,53740,67632,87714,181892,388155,660818,2059664,3733397,5799701,14847029,23685463
17114,34171,40445,49649,84941,93222,193970,387059,781297,2056271,3886371,5770667,10925786,19108184
16888,33202,41334,46828,85451,91432,208351,409162,453266,2179514,3563587,5781306,11115150,23590808
16731,32926,41207,46193,61464,77748,181660,388991,464997,2217962,3612151,5811765,11014092,19174300
16542,37893,39459,47192,62797,77180,164174,393109,453325,2058181,6424442,5781179,10624383,23631110
18801,36343,38772,38601,58145,93383,181124,388605,746048,2061941,3702635,5756666,10716011,19128187
16573,33311,40793,43616,85500,78494,182275,389966,747521,2193626,4003798,5868278,10756284,23562698
16417,39630,38361,41226,54009,91802,201527,405714,765353,2557373,3774175,5756303,11050652,19159648
16809,35874,40467,44091,54939,120132,181806,388459,771096,2204744,3771838,5751409,11034703,23585860
16844,41519,38540,46240,54269,98161,235012,387685,698251,1900147,3657492,5752774,10911273,19202068
16857,56744,37360,39777,53622,94211,202429,402770,744098,1891955,3639461,5765703,11041855,30527414
16797,35637,49052,43494,52874,97534,181822,366753,745057,1891055,3536070,5758609,11013659,19145595
18924,37145,38138,40491,66634,82907,194725,390695,771412,2199676,3576167,5762400,10980251,23519706
16842,34822,37716,45707,56754,98518,182749,397888,758273,2239135,3572860,5752088,10984740,19161260
16586,33511,36568,44730,54312,153661,193577,424961,775589,2044824,2992073,5739700,11544639,23440961
16819,32656,35359,36777,48854,91507,190261,386908,779051,2882553,2968067,5747661,11050155,19203512
17429,33854,33675,38771,47452,81515,146920,402372,744782,2104590,3605066,5738090,11015300,23382105
17473,34223,45896,44948,55540,72910,127976,393632,760835,1974973,3609687,5782560,11083414,19695628
17345,32681,33696,36508,57160,93390,146132,401787,768211,1955774,3131093,7831722,11241494,23457185
16858,42162,34655,37153,49136,88145,157301,372530,725167,2109822,3642393,5670678,11327222,19147211
17662,35485,32916,35998,45031,62934,127314,401865,747369,1975081,3628609,5739622,11022924,23345536
16619,33871,34061,39832,54546,99398,140035,354431,761550,2113745,2982744,5720228,11053162,19250783
16889,32816,33515,39350,68361,104861,133141,367736,763238,1815710,3296765,5712410,11158885,23391858
17361,34735,35295,37214,46493,173510,186346,386296,749299,1900419,3907108,5712046,11352421,19638657
17004,34948,33611,36619,55891,85521,174007,394328,757713,1902405,4034610,5724511,11324204,19665532
16988,34917,36204,37485,46342,88721,147174,384100,762371,2077315,3982626,5707598,11229849,19302840
16464,35772,34526,36453,46182,70107,146472,388983,773779,2223504,3676382,5757836,11042155,19376361
16319,34940,34241,37501,51418,91670,157729,399145,762687,2477457,3749692,5794356,10733141,19467270
16950,34927,34536,35706,46164,79525,131606,386619,768309,2078737,3607148,5780180,10996569,19372206
16831,33453,33853,36264,48613,87334,129544,406823,768284,2199306,3596124,5798007,11196043,19407983
16621,34459,35863,40229,47121,74225,160111,389346,756639,1951171,3427697,5708584,11160113,19346704
16846,32957,34231,35957,79961,78180,144653,387126,745320,2231257,3873524,5735003,11236865,20129116
16451,33356,34933,37177,88133,71913,134242,400067,767884,1889403,4221983,5749272,11102312,19364725
16674,49488,34118,36421,74015,76189,128380,394977,779593,1883185,3714260,5747728,11100748,19538770
16889,34633,34457,35221,70548,62632,170290,397873,766995,1905820,3704164,5765263,11130532,19398924
17313,34531,34415,35169,69456,77512,134461,402143,746096,2051652,3533940,5741272,11172405,19506616
16937,38120,33388,38385,67711,73146,142056,401756,750752,2104428,3655232,5716944,11189958,19586877
16858,33195,34148,37779,65584,92073,121635,396095,764618,2074595,3683233,5739114,11137227,25136169
17033,36109,37237,34797,64144,85934,128882,403986,766845,2223766,3597479,5775410,11321311,25890565
19043,37523,34400,35551,61269,87553,130325,385602,762285,2139768,3330972,5748735,11295586,25328363
19995,38034,33277,36919,57175,93686,147155,396656,745773,1892593,3752413,5778835,11360896,25763004
20202,44350,35934,35477,58661,88754,128281,387594,733433,1884126,3631543,5729282,11105854,25063867
17467,36633,39018,43717,60169,91788,151794,417699,589852,2220743,6144552,5768150,11152720,25469391
17854,35637,39382,44358,57378,113509,207324,382979,504592,2239090,3571589,5744066,11114391,24293589
19155,39172,39794,42866,53993,105288,181561,412915,460473,2058268,3412613,5788978,11130100,24991580
18427,37859,47821,46178,53628,96001,223681,366133,437652,2100363,3696387,5762334,11090417,25409209
18034,34351,35135,44643,53915,170957,181470,399450,726253,2227655,3545555,5773669,11129637,25798519
20972,39442,37595,44361,64072,95676,191514,335490,767390,2090471,3391950,5765447,10932655,25420277
18656,40445,36805,45694,55060,73614,194426,435073,767536,2229869,3636838,5774511,11171062,25569275
18690,55627,36806,45346,54157,74394,200230,392439,763478,1893199,3942419,5753635,11479866,24653385
18299,35139,36070,45361,51556,113870,180254,388701,437674,1902509,3606895,5749875,11586896,25386783
18090,39842,40333,42490,54189,96034,206185,384529,468157,1893803,3679834,5749309,11476732,26168694
17775,38824,39225,42335,63442,80371,213621,413734,465843,2223746,3461237,5762189,11507557,25973215
18941,35675,37061,43921,87197,109466,205514,407564,745914,2246680,3992057,5754798,11567989,25906126
18852,37992,40262,45811,53005,106961,218226,386831,638244,1947464,4994704,5751390,11431949,25312609
17312,34617,38198,42264,54956,135290,183130,393536,789181,2213222,3422078,5747492,11413727,25466036
17850,51438,37174,39784,54211,80202,209347,347307,765620,2240444,3717721,6198926,11487312,25399476
17448,35067,36993,41530,69025,88682,215697,397508,756263,2039856,3763566,5742386,11366010,25051835
17084,36757,39378,39932,60192,99968,181811,421690,760513,2256713,3675737,5769705,11495153,25130387
17349,41252,42220,40831,87962,86167,196151,349275,746910,1913614,3602700,5728770,11438835,25127338
18000,35660,38059,43928,89737,84893,221153,392947,758866,1909030,3647269,5793284,11470429,24894752
17430,38299,50404,39950,89419,109121,194653,382065,596054,1877350,3592638,6047625,11698212,25006432
17414,34481,38580,44516,89831,92664,182795,352040,772569,4792743,3840727,6194528,11480144,24428146
16878,41586,41903,42265,88910,73618,210657,470452,777692,2199507,4209846,5959736,11404848,25431130
17104,38370,39268,43029,58668,94590,196280,382349,769341,2063477,3763316,6071089,11981480,25603029
16971,39984,38941,45227,59873,91277,214862,416786,744364,2093072,3728603,5831469,11246837,25845562
16953,36863,55279,45440,85666,69982,184043,417960,749032,2084994,3668383,5796252,11163316,26094822
17336,34027,40058,43261,88766,74113,181883,399296,787974,2084316,3601001,5728427,11244155,24536949
16929,35419,39114,43321,68180,99772,198188,377117,759379,2238223,3568838,9076159,11169738,25368061
17925,34369,32951,45279,100231,94470,171070,390594,768090,1896226,3377704,5852648,11236217,24639614
17364,33066,32909,38979,69325,83829,181833,409784,750230,1888117,3600715,5468648,11212094,25540108
17297,35872,34202,38875,84071,99675,161863,388458,768645,1907635,3561533,5919802,11088124,25427237
17467,33923,33274,36325,89279,72564,155229,388908,767203,2207646,3587181,5872323,12618074,29760756
17200,34996,32928,37303,63501,89975,154493,351213,754827,2238182,3631906,5830257,11388628,25403926
17079,33381,44916,35512,84843,99989,189944,390505,763351,2068039,3920907,5887391,11258027,30476231
17261,35263,33702,36387,50897,91024,140187,384893,767106,2234053,3593153,5893291,11290513,25714342
16819,34458,39637,37474,82453,85209,146051,386359,769297,2218933,3612239,5928476,11291316,29958165
16754,33942,44287,40437,52899,74381,131099,369834,744965,2082116,3610213,5910961,11453393,26419765
17261,34375,32968,35203,104370,86066,140413,395048,765230,2234558,3606403,5926794,11744367,30450504
17061,50303,34046,36841,53368,74228,145317,390119,764058,1839276,3433104,5918297,11265410,25517876
17267,36250,33219,35444,82607,89236,128146,398957,763768,1825638,4383998,5749739,11313745,23764150
17253,35680,34092,40408,82330,86884,143509,422505,778491,1819320,3684181,5727158,11218393,19151282
16985,35508,32098,37709,58365,75054,160034,360914,746503,2073807,3067312,11709286,11380379,23789284
16755,34959,33524,40534,71342,87295,138439,365845,745609,2096674,3449570,11760259,11327485,19367162
16844,39144,43346,34194,58962,61745,134581,396074,777438,1962912,3588223,15692422,11380506,23785712
23566,35215,32254,34790,97013,88473,132890,397755,746099,2206670,3589956,15548244,11318756,19166830
17179,35071,45461,35973,83956,105171,148374,389536,766928,2204855,3583831,7915264,11101246,23765523
17362,35458,32931,35468,91235,84924,143324,372255,757398,1956097,2977806,7776280,11104963,19156668
17394,35244,33885,34579,83193,82000,122252,369163,773946,2085555,3225605,11605981,11123046,23816244
17535,35942,34641,35997,75353,89005,115770,403623,769256,1810873,3761125,5410997,11140794,19149395
17194,46712,32850,36230,72285,64047,126899,387178,744107,1822305,3018995,12059949,11118172,23863455
17046,34199,33182,39082,88509,86017,129403,407053,646022,1812991,3864203,8675943,11435517,19769050
16810,34542,34294,36699,87005,74476,133579,388396,763220,2112129,4160378,11751053,11249452,23737809
17404,36930,43905,35755,103395,53012,130931,467284,761897,2110717,3693910,11292976,11302045,19153855
17119,36215,34429,35810,62445,89227,134720,390058,742859,1966250,9505693,7971826,11259313,23831906
16833,35854,33005,36990,92106,91468,131126,409046,744811,2092003,3683168,11686023,11304298,19294844
17197,35877,33413,38344,82947,85957,138435,388813,759828,2225333,3505352,5908958,11397100,23652650
16709,33671,33321,34794,49603,70184,135247,239176,757995,2028172,3874389,6066445,10912329,19421150
17406,36677,46525,38213,82806,92880,126543,407560,766172,2220031,3886090,5786832,10923058,23714737
17145,34682,45062,37000,80978,90330,200062,378725,757809,1894725,3483537,5771905,10829495,19158812
17208,34223,34297,36589,81606,88614,136420,391828,763547,2032819,3489891,5760737,10890089,23655544
16913,40621,33726,36391,72076,87558,131732,403416,694389,2065902,3457072,11675716,10773617,21207180
17050,41681,33086,37192,83204,93635,129546,337087,751757,1890116,3341157,6853913,10850622,21485521
17003,35736,33174,43068,84400,89045,118460,369058,788531,2210745,3445319,6178519,10847257,21960181
17155,35379,35637,37394,66956,91440,140098,389140,770045,1823705,3733884,6211676,10837199,21264793
17011,36557,33506,35785,62568,69331,136951,367519,745265,1967465,3446756,6151959,10753018,20489138
16823,34099,33222,35924,61225,88159,115744,402136,685740,1943517,3596807,6236915,10817412,20752073
17147,45424,34942,37911,87400,88052,128047,393665,749007,1962806,3488069,6160202,10938574,20382789
17475,36040,34418,42161,83173,86447,120110,377649,679307,1957859,3689553,5911034,10856699,20384878
17412,35261,33979,36375,57086,92139,137013,373394,758299,1819679,3445498,6079077,10793429,20793359
17669,35056,32687,37299,54940,91100,126192,404015,745557,1795069,3598549,5969335,10845949,21009925
17382,34007,33756,34993,54407,87407,139576,351115,744671,1825645,3500787,6059346,11003219,24488940
17210,35095,33041,36152,82476,61850,142877,389914,763197,1824663,3588814,5909943,10577106,21189612
17342,35913,33034,37288,52312,84550,140876,406417,763936,1824937,3425812,6014399,10831599,25158999
17491,36633,33513,40872,87090,94282,114111,425051,712175,1826855,3457484,6131681,10811938,25519513
17341,35662,35520,35563,54442,86774,122687,387711,758232,1824260,3512661,6036497,10802841,24035255
17833,46423,34195,35695,82424,66811,139693,402001,761966,2188630,3531285,5905040,10589086,28822403
17239,33910,45593,36904,90897,87986,124334,385481,754769,2009060,3594894,6075015,11363796,24930302
16913,35711,36047,37942,49711,66480,112421,394416,766821,2156043,3577557,6347327,10814859,27897332
17079,36289,34862,35220,52198,88943,122327,430802,752636,1835791,3670666,6144779,10873896,24525126
17355,34323,35351,38552,81824,86661,114677,352996,792661,1898427,3839049,6219769,10978672,28773830
17184,36635,36649,36841,48454,66604,132628,397786,778379,1921196,3642739,6014685,10872208,25308103
17173,35028,45328,38059,83944,88823,111828,388918,772254,2150344,3644910,6131759,10827327,29589455
17118,35958,33937,39816,51151,77724,157520,396900,768741,1928359,3857338,12652280,11403396,23979818
18703,35970,32620,37277,50540,85365,138344,398279,766729,2078335,3692630,6210410,10860786,27489860
17085,51503,38709,43748,80333,89233,136799,389608,622747,1807464,3019624,6024783,10875446,24927774
17549,38193,38178,43286,56591,94819,137140,414731,763631,1489334,3530087,6058894,10849998,27474795
17102,35881,37943,45674,54663,92842,184393,388150,762381,1825555,6851698,6115523,10791981,24456979
17268,35931,40443,45495,85870,77919,190310,389620,762879,2080490,3652467,6047884,10842266,27200030
17659,35616,38951,43630,85089,75758,165419,376373,515938,1811338,3630249,6065290,10971328,25130750
17324,36023,40666,39528,114055,93254,205923,387709,746638,1813075,2991800,6033295,10892219,27945774
18313,35594,40515,41340,58059,94788,173590,343667,757330,1887640,3819745,5941132,10833180,25412032
17447,36933,38931,45735,62939,174657,193118,388111,750630,2178139,3732482,5969706,10828952,27590322
25785,36013,40038,46454,90690,69264,211466,387082,752676,2439833,3735843,5982102,10881264,25421956
17472,34907,40269,50182,74891,61358,183071,458702,755278,1979026,2974563,6710630,10949737,28167992
17242,34485,40364,42110,96540,85984,188973,351453,761753,2034875,3904643,5865250,10960500,24449035
24042,36335,41360,42409,72905,93033,163635,387854,760880,1495491,3738800,5864150,10923903,27545669
17064,40057,37239,44189,91254,91672,205900,380501,743999,1923651,4326337,5958601,10836828,25156990
20089,35242,38901,43358,92634,102348,179916,397664,493318,2012572,3778590,8148354,10918305,27953427
16935,35435,37460,42867,66482,62103,180228,444889,771281,2077234,3722064,5726290,11334230,24735942
17184,35933,41136,49703,89720,92244,179048,387793,762510,2461400,3716967,5687713,10985331,27541659
17011,35575,39064,44759,62758,67341,182571,404202,602421,2876681,3766301,5682054,10931647,24374065
17096,36687,40714,44210,129675,113401,201877,385471,767381,1821303,3782466,5864521,11703598,27703764
17342,37439,41725,46188,88069,70966,234130,358181,455361,1819172,3714411,5905848,11405410,24631529
16968,41002,36671,75526,95522,94324,266360,362559,761048,1932404,3735981,6019670,11088900,27185439
17289,33314,35763,53818,94569,90139,204243,409049,763944,2102952,3921007,6328871,11124773,24420387
16606,36289,39558,47375,80984,67888,207665,379011,762311,2107692,3878355,5726290,11185518,27123598
23796,32592,36198,48651,90914,106434,205426,373202,728641,1955733,3521078,5721654,11124770,25283550
16889,50524,38722,52694,108974,78096,180208,401631,764356,2211110,4028646,5745258,11169639,29173351
16888,34957,35886,44123,111868,68768,181142,383464,763491,2255338,4284993,5699171,11520418,25049029
17288,37470,38661,47649,89023,67650,195050,388338,626143,2031108,3599085,5703621,11558387,27777202
16947,40391,40149,46344,93773,159281,207838,388305,768519,2257868,3548508,5682991,11333609,24908950
16980,37985,38312,44591,58527,92962,275797,371077,768287,1852700,3661317,5705045,11290687,27454248
16730,39945,34649,49960,92374,81219,147670,402816,767570,1925262,3612679,5685848,11014702,25374253
17013,36427,35136,42289,84926,103920,149518,375922,754459,1953693,3665003,5693976,10844285,26719368
17066,38403,36267,39025,86445,87715,142614,387261,768713,2416597,3588691,5692461,10894525,24460931
17109,47755,33729,42474,88353,106707,130398,390608,759302,2389923,3432302,5704570,10932118,26301330
17521,38343,35483,44652,83696,110182,127382,358417,761352,2156316,3546091,5798922,10858687,24712528
17151,34646,35280,71020,83944,87993,115918,388960,758028,2479708,3556223,6164385,10769970,27910131
17018,38500,33504,60472,99016,98059,161674,317796,774744,2426697,3528544,11857115,10767947,25496863
17401,38177,33120,55988,62949,148946,137820,390493,769404,2143050,3687200,5886116,10747129,27606095
17098,35162,43897,55064,64521,104805,131823,387088,747332,2593621,3548481,5780615,10709636,21847099
17065,37208,33209,55679,60923,113594,120643,398254,765104,2199716,3560238,5778803,10654079,21510149
17071,35207,33256,54464,58715,92564,157064,337812,568344,1947469,3557763,5818428,10782784,21380323
17312,39176,34332,54130,81281,104307,131505,388344,464144,1938916,2978612,5823099,10800264,21584398
16874,34318,34427,54582,82685,176377,113606,341090,440566,2182386,3587457,5867034,10845363,20711590
17235,38916,33483,54862,53754,97530,110442,410959,448415,2142948,3696082,5494907,10783029,21270691
16960,39838,35154,55034,59430,91672,152386,367513,470582,2372458,2990669,5827997,10808926,21631066
16609,34540,33120,54641,51965,163756,138496,383681,468141,1940808,3722777,5842270,10874367,21910279
17089,33462,34481,53977,50036,144911,162480,348221,486615,1934832,2992321,5936413,10864836,21800417
16821,34532,34150,53395,80790,83390,172850,364123,446808,1896976,3602020,5922603,10811198,21953225
16914,50917,33799,53289,49522,111420,114266,390768,745330,2346705,3989537,5930523,11501250,20604215
16827,35464,43602,56436,48401,124998,131449,440265,708905,1808975,3071779,5932492,10928827,21712795
17455,43894,33411,56099,47273,107552,176429,367038,774654,1808884,3890464,5880864,10973561,21780257
16710,39620,33974,55764,48493,107105,132694,401801,438307,1824144,3024503,5843518,10699429,21762771
16646,35117,33629,52741,46962,126743,129043,386642,487873,1489929,3864132,5797626,11093760,21636842
16826,39037,34573,55790,49109,164070,127846,302701,465719,1490294,5688631,7818199,11006148,21805954
16656,34410,33988,54751,79580,104108,124688,259827,459415,2158771,2969532,5658634,10982706,22040777
17798,37896,33937,56407,49531,119134,142679,256257,449847,2155256,5318720,5416635,10978878,21934244
17411,34451,33119,56626,53251,121424,112313,212888,500086,2183793,6935877,8809356,11016763,21867724
19881,33533,42193,44476,81478,136171,127947,274224,770009,2565675,7153342,5386714,11059275,21834682
18251,35028,40216,42705,55139,100201,129669,396915,794176,2194531,7238049,7981686,11068549,21711997
17371,35292,39384,42633,90630,111940,133443,401153,749957,1856812,7358229,5777652,10881866,21847661
17696,34692,40138,40155,76390,115965,194592,386492,776870,1855723,8986806,5754441,10962095,21865171
