b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
12605,13530,12151,15741,12656,15713,28611,40109,360145,69478
12959,24587,12081,16410,12689,14515,21511,42790,43799,41301
15413,12448,12303,13010,12330,14665,22071,78413,125168,77629
14818,13613,12284,13223,17323,59579,23508,38917,40952,34795
15358,13495,12444,13240,12448,15086,19942,38425,83846,43327
13461,13367,12561,12837,13503,16608,27913,38132,42263,68920
13491,13469,12299,12528,13642,15042,21838,50362,41040,34937
13670,13505,14352,13891,13499,16045,20822,92685,47849,39812
13169,13117,12555,20533,13004,15051,23116,39060,41316,70723
13613,13198,13585,13270,12231,14077,24837,38564,113352,36724
13011,13217,12317,13211,13530,15928,53258,42507,40948,40355
13338,13448,12374,13110,11935,14696,43920,36929,42299,69306
13319,13500,12593,13011,11855,23632,27921,69624,57808,70118
13107,13370,12519,12972,13705,15168,27547,48601,42642,36560
13142,13306,12392,12798,12218,37913,21251,39147,81940,67327
13244,13218,12348,12856,13449,16023,28482,40097,41930,39669
13085,13304,13808,13000,12293,17045,21878,51302,42429,46763
22748,13196,12379,12460,117369,47758,19267,74886,106633,70455
12967,13440,14283,14263,21505,16537,125660,55195,41273,38208
13551,13213,12762,12786,21325,21542,37222,39260,85383,71311
12837,13188,12278,12695,18345,63601,22282,42507,44139,36756
12904,13231,12492,14032,15221,15032,24370,44337,91556,42406
12954,13513,12119,13072,15098,16132,29644,94407,51540,70174
13266,13545,24509,12924,13873,25175,28225,44488,85470,34511
13208,13312,12588,13017,13782,48039,24177,47748,48278,44404
12718,13116,12268,23185,13637,15229,23611,70074,85380,72061
12647,26068,12564,12959,13168,14168,26888,53447,82922,69113
12749,13386,12300,12426,12918,16341,31925,40278,41629,35503
12913,13462,12389,12845,13585,52421,23542,54655,83698,69702
