146
-4
-204
-30
129
158
-59
-23
39
-123
-138
-34
-180
-85
-133
207
-67
-176
-127
-157
-145
-117
124
106
220
45
-145
2
122
124
30
159
206
-96
46
-46
-171
56
-264
104
82
-132
-79
157
-37
18
-144
-96
218
-181
-104
140
119
-47
-5
176
-60
-97
-245
-85
165
9
172
184
-178
339
322
-50
123
-136
304
-176
163
128
-90
-292
-199
123
81
154
169
224
253
-274
-126
-124
-178
-274
168
-212
-194
-280
129
154
-182
-257
128
132
-104
-51
211
55
92
-262
91
-12
-62
-190
-240
-212
93
141
-212
-179
-155
-99
136
192
-195
-33
121
12
-27
-19
153
115
-74
126
