SHIR FPGA 16,SHIR FPGA 32,SHIR FPGA 64,SHIR FPGA 128,SHIR FPGA 256,SHIR FPGA 512,SHIR FPGA 1024,SHIR FPGA 2048,SHIR FPGA 4096,SHIR FPGA 8192,SHIR FPGA 32768,SHIR FPGA 65536,SHIR FPGA 131072,SHIR FPGA 262144,SHIR FPGA 524288
275711,383124,428736,567928,817467,1373354,2703449,4968503,9774834,19450956,89399156,333392911,352071244,686391052,1335138497
282422,382755,435653,654503,902923,1409709,2674023,5503974,10843870,19290090,89683906,315869636,349379978,685225622,1348546705
277652,388843,461744,618519,922314,1473679,2638981,4931229,9688862,19400722,89311596,332996567,352706974,685700192,1330962130
285763,392945,472917,611503,897094,1489911,3332476,4859079,9714884,19394225,89159742,340852480,349630634,685279488,1335338486
276037,409192,440267,590348,902621,1528916,3295164,5373519,10881611,19460657,89144097,315962222,353659665,687479746,1351606668
281024,397176,438340,594655,894358,1509514,2621749,4892800,9809864,19391085,89326457,337694268,349622545,688723841,1350042215
278815,402660,434383,625289,888415,1486824,2621032,5416085,10542551,19521933,89381611,332962127,355691070,685652253,1334217187
280462,399381,426070,599237,832965,1414584,2633367,5004617,10371721,19512913,89254766,339871407,351588587,687083201,1346181251
289233,393912,444634,580734,844277,1396845,2593873,4778046,10208623,19495298,89454960,329262542,353960146,687108085,1335637638
284791,382752,416742,567582,834456,1433127,3305233,5334376,9642222,19527450,89066813,317084494,351083699,685293999,1334402123
284387,394171,421179,575866,874993,1386898,2612509,4885069,9721756,19409145,89550158,337213499,353874778,686291778,1359535995
279959,394246,415141,595103,811349,1356723,2659523,5972740,10347780,19443960,89408927,329291016,350986678,685498026,1346159201
280790,398916,427189,652415,860834,1382488,2619497,5239101,10578857,19446279,89147589,317288691,354217058,685705081,1362142430
281885,393598,438338,597868,846446,1374506,2598848,5038112,9876370,19405132,89220785,349379729,350399246,688412266,1353442650
274566,390620,424178,638247,824827,1323946,3282728,5535452,9553631,19491728,89355106,328978771,353534099,686668720,1335346431
283003,403288,414280,624178,814029,1384170,2633017,4956601,9374043,19286403,89324223,316357599,351481710,686499895,1339803398
274991,387285,411946,629146,869847,1361067,2663294,4828073,9164648,19806317,89427474,337799296,353783257,685662394,1345264964
286497,400855,407033,606385,839411,1369280,2586895,4767578,9786165,19463532,89421891,315206769,351069432,688937490,1345683255
279828,391228,417462,623954,853714,1351290,2634859,4725722,10622287,19354406,89026124,336827802,354536373,685535111,1341924651
286459,389191,412457,632885,819114,1325984,3313184,4675131,10416258,19498557,89042418,339225007,352078863,686445838,1333214137
276783,397125,414872,589252,820372,1316098,2537061,4601020,10647709,19449855,88848341,329159086,354179295,686555360,1346520936
291555,396863,411305,569636,811841,1271464,2630075,4654977,10360036,19397323,89557026,339544479,350091275,687210510,1362525280
276209,399101,430924,586734,829010,1288995,2546929,4585596,10571772,19418239,89333043,329338942,352869242,687756813,1342233645
287125,395467,414924,580328,811730,1306504,2549541,4571312,10458966,19284274,89344357,339907902,351627672,687417417,1342372066
275672,439760,426864,575077,797816,1317560,3186818,4689985,10603178,19342154,89279972,329301869,355147970,688577182,1357294593
277323,407474,474668,549181,805630,1314366,2466443,4763640,10011778,19294642,89428889,339439800,351873927,685010983,1341163880
277940,407070,443574,558458,803711,1293938,2542858,4870286,9579017,19305671,89696794,329363455,355084417,687529152,1342768066
280295,402085,411442,568705,779427,1312470,2492410,4720535,10381983,19256586,89508276,341936336,351417217,688441623,1334046720
277069,400323,436297,558672,814929,1322097,2489459,4939411,10396505,19271602,89035546,329614271,353580059,688177479,1351687458
281631,395228,443190,577786,789409,1310555,2981436,5653787,10543351,19278340,89605909,339625315,353263228,686157626,1336204074
286317,395058,419868,591757,813914,1293706,2536366,5181693,10390337,19318390,88778066,329073704,353109059,688233446,1345829118
277784,389256,422242,611058,823675,1323282,2748093,5010359,9696865,19203827,88970009,340022099,351676891,688090137,1336100954
275611,437354,423195,559127,835490,1314825,2527785,5787753,9746159,19379402,89148977,330036929,354049530,688377958,1337005380
273487,401714,423366,561501,806038,1306080,2514671,4994473,10533136,19310555,89660943,339745973,353973321,688439014,1340133604
285035,405644,430216,564747,815364,1308221,3210919,4911492,10610204,19317714,89706336,330706276,353774824,686989400,1338737154
278765,411869,423404,585084,790756,1327579,2501681,4952702,10385793,19317618,89340279,340314881,353134340,689197362,1339777909
282144,405357,434065,576807,803349,1310611,2493691,4971537,10536326,19307674,89533781,348518551,352788483,689082497,1333882643
278793,395905,493803,567595,793731,1312267,2526535,4989687,10504206,19335909,89040858,339445036,352097705,687627658,1339444001
279636,403022,494435,586385,829770,1337459,2466278,4879195,10634603,19286112,89057655,335093513,355825915,689620067,1329989552
279170,402280,471531,607530,786311,1301977,3062642,5618861,10373645,19427969,89514805,341780657,352965041,699664020,1339667564
277751,398267,497792,578588,797455,1314136,2508001,4993448,10544439,19310882,89850528,330048898,355245949,686927656,1365128542
279465,381402,461856,589079,799333,1378578,2470151,5655521,10042135,19244839,89337750,339862420,352083852,688813407,1337654135
277429,389431,484924,590074,815373,1341330,2445456,5567684,10658990,19288437,89306072,330312523,353985419,687933585,1335504178
293549,409542,472211,606233,782014,1344809,2398077,5006364,10285286,19280649,89743067,339412639,351666799,690390066,1331814533
281497,403355,480843,652589,803409,1319111,3180918,5652681,10531224,19276510,89524355,331163194,353151422,686764955,1335838749
279780,407323,485153,607445,798287,1300857,2536442,5044080,10355530,19299938,89219984,339958490,351941122,688004018,1327686194
274198,404890,486532,614547,804632,1329432,2481952,5089603,10566512,19207590,89213300,330664111,355040544,688295053,1333963181
303699,391504,466777,572062,814325,1351548,2443770,5925493,9911790,19326537,89281308,339209159,350966439,688283707,1332834092
274495,392823,485809,549210,797433,1321781,2487010,5106710,9659885,19304727,89397490,330716305,354644711,687609606,1343411613
289915,389020,467807,5066506,789961,1334655,3225821,5911351,10541474,19222719,89442482,339777254,351994102,687487176,1347589914
275282,393448,472527,541349,807113,1305410,2436516,5760984,10526757,19322007,88812461,330779622,354260271,687047733,1321077364
281445,398682,462887,528742,784878,1305902,2560092,5001570,9739492,19236371,89390851,339562882,353689204,688185021,1334194142
273172,401954,498729,557279,808203,1362344,2598082,5569268,9561719,19313498,89270905,342828767,354725575,687406501,1351351300
278827,395382,459506,537919,789650,1278186,2596652,4837400,10336410,19366501,88916547,424470073,353692920,701405931,1328977821
275366,406279,497324,563249,808668,1311832,3256117,4912627,10660825,19446048,88951381,336481583,354344980,689583111,1321177828
281414,410136,465156,534799,787995,1326372,2640779,5466895,9734506,19404189,88883101,339945309,354266304,687689688,1330756627
283586,416100,478293,546681,840854,1332542,2567712,5317971,9510580,19412535,88940247,332839453,353810852,688099626,1328549217
281689,393374,470977,519734,795477,1324699,2552931,6002875,9520925,19353668,88976570,340163380,353403315,687677816,1330107799
289649,416748,481508,522059,832175,1321247,2551907,5950408,9119440,19440778,89059450,333427416,354766292,687105298,1332495782
279123,398791,472187,553201,810093,1308246,3248640,5116938,9838239,19382810,88988748,339285589,353175565,687986993,1344177630
285949,391625,490886,524520,801656,1340930,2561272,5630601,10420729,19396885,88770879,332503310,354823329,690667487,1342238680
282142,395432,478761,530545,785945,1314968,2694285,4902058,9844287,19268142,89014471,343012029,354099661,687665082,1319981647
280696,401792,483073,538003,817612,1352197,2645990,4825083,9487242,19339876,89032842,333401858,354099612,686946539,1336981324
278754,402823,473749,548828,779120,1416426,2607990,5863010,9403138,19416077,89238201,340904910,355384323,687110484,1330555365
277281,385057,482061,530675,804422,1402859,3314010,5213996,9118955,19498574,89113706,332792758,354774352,689007683,1333303154
275674,455410,471736,537166,800556,1356926,2567255,5885636,9312413,19321673,89539184,344370377,352760985,688395426,1339158694
288984,397183,478764,544389,822531,1367146,2646000,5201139,8898734,19407878,89069906,345069191,353231899,688113382,1332982957
284209,405440,469566,546426,802367,1375322,2611783,5166613,9784117,19417274,88809806,342474456,352549860,686827783,1334801911
277819,391716,480069,538433,808093,1328970,2584377,5179341,9390144,19371319,89390068,335848556,354663041,688921225,1342294298
290634,381315,502965,642857,819844,1286086,3234957,4996095,9219357,19330471,89608511,339251961,353102060,688162314,1324765216
277289,399593,489942,625386,858896,1288311,2695293,4995694,9014124,19392544,89280102,327635988,353840028,685721021,1335065349
288424,408318,470940,624982,833506,1302449,2673425,4851727,9155273,19419821,89025532,329611472,353559592,687198785,1337231548
277055,395578,486173,642898,874608,1337817,2559354,4805728,8899909,19357785,89276803,339747102,354876533,685837700,1345704777
289729,396875,470962,611716,877058,1309713,2569283,4758997,9157596,19432505,89143642,337285069,353391131,685689417,1328354400
272568,399863,481228,615181,866365,1322895,3207149,4763219,9459060,19477317,89243523,334829285,354754591,686659644,1352702551
281056,381470,474249,647842,854549,1275137,2596319,4747053,9301361,19535975,89287390,338369536,351721227,685050419,1342904629
276794,400090,489467,599600,872054,1292736,2819079,5423304,9052563,19493328,89348563,325669761,355453841,686079255,1325104795
280852,384059,468601,603546,843030,1267986,2776213,5505972,9698049,19392711,88737496,335844632,351942232,685520768,1324759246
275697,395774,497952,605878,862863,1277457,2740935,4788933,10423829,19423973,89254905,326932108,353870653,687432710,1321788561
280637,404712,473650,627186,832657,1323120,3415584,5602698,10426142,19363389,89735566,337172798,353140103,685959081,1318099636
286166,402493,490834,593580,867325,1307762,2661591,4815362,10653356,19321641,89914686,347022990,353688179,685793560,1330141793
275519,394964,464797,597716,840250,1298374,2642358,4914940,9879196,19357985,89747773,363178846,353365293,701139521,1346436974
287083,393647,474366,629732,852696,1350447,2536480,4849053,9631855,19239918,89323492,334543328,353159022,686032351,1329932454
280010,415954,465291,638572,832506,1353998,2495192,4999289,10449189,19308548,89082850,356599654,352843083,685530775,1333273468
281940,404315,507008,578488,844614,1359055,3234516,5060145,10506648,19239594,89126899,334727593,353318418,688361869,1325871083
284399,387649,465602,600517,816538,1361247,2610628,5019849,10487890,19289641,89279888,339814946,351521062,688809095,1337117777
277976,385901,478553,604692,843109,1378801,2602362,5078034,10414170,19276842,89438420,317851761,352221053,687811015,1333824212
277154,389946,464672,603054,823680,1364547,2569678,4901526,9785143,19273477,89252841,339321451,350567416,687275872,1345576967
315287,395896,494130,589582,821787,1373992,2549442,5688510,9557749,19270879,89292948,318200812,354107165,685769032,1338200560
323073,393386,484785,569775,847215,1347222,3257152,4912758,9836395,19311770,89352202,339319179,352357311,687531927,1337213336
305624,408474,499665,599575,844964,1278626,2636832,4832303,9847675,19310214,89230035,362904550,353497023,686676684,1345725093
400650,392232,496515,595685,834975,1304840,2618687,4900247,9721086,19209801,89428094,344650055,352103154,687935871,1336268655
263652,400808,485266,585516,809698,1297106,2600165,4850827,9770663,19301156,89075677,331225977,353083351,686823521,1342466961
259842,402255,470338,596980,808663,1287915,2547881,4869660,9792011,19249979,88952068,365453003,351982997,686367059,1339755982
420603,396614,496145,597835,842000,1310740,3102284,4865100,9715322,19271536,89272765,329871726,351982013,686911357,1348388346
397502,399238,468527,596981,811652,1328574,2548705,4821647,10433076,19255838,89398487,336344859,352035695,688308298,1344518672
397632,408936,481606,568594,812464,1311613,2583208,4796375,10304152,19308976,89539979,339178771,352648262,687450120,1336199571
398789,387911,476823,594953,831232,1326217,2579857,4810475,9751149,19158780,89352518,341428321,352086181,687420546,1335746301
406900,396548,477176,575301,807804,1296354,2550278,4856768,9749704,19247163,89336334,339825054,353566591,686903119,1344248492
396979,389307,484028,575805,811882,1309448,3130084,4866874,9778296,19238447,89304485,330070367,351869192,686615228,1334672617
395814,400091,482902,578984,816239,1324852,2626535,4849110,9744267,19191774,89158837,340914605,353575837,686171239,1335251060
399940,411397,469813,568661,799875,1333759,2599654,4890710,9919177,19314741,89469155,320860457,351992324,685748487,1335300699
406110,403431,495744,567605,803008,1303339,2544541,4896814,9620402,19220699,89564598,341874188,352032169,685291981,1345042887
423521,404495,464935,595253,839129,1344171,2489456,4976582,9845327,19341136,89115450,354231911,352958265,687679525,1342372706
388114,408003,506273,570760,836902,1308273,3162162,4965470,9548059,19370652,88995894,317818432,351582826,688724845,1340531385
395741,396614,479351,565424,818530,1344000,2598425,4924465,9689791,19225644,89433371,335248897,352908181,685354549,1339766548
406808,397059,487145,565508,802226,1302198,2628090,4925420,9782471,19247675,89529773,340960854,352359555,685187608,1326955678
406362,400509,466559,598448,800723,1292586,2528109,4890252,10155221,19399213,89217863,329992100,352613467,688394730,1338666137
381192,399698,500005,569020,798589,1410636,2571185,4846820,10427403,19332458,89275014,354959923,352585205,686320372,1330316607
382384,391605,467420,556576,817829,1332857,3278234,4765681,9662316,19323062,89163919,329947357,352405804,684490984,1333180330
377216,398154,487777,573093,816633,1301881,2655158,4803401,9487548,19326194,89634913,341289299,354558301,687048430,1337844739
390328,395442,472933,577358,810792,1332694,2613415,4730127,9554085,19409399,89439966,319481180,351518158,687407965,1337098661
382311,393800,481691,570780,841002,1316552,2575733,4683468,9161303,19428452,89681298,334362747,354486104,685397487,1339431656
382127,394932,466721,569259,802563,1307419,2688079,4730270,9168668,19417141,89396437,342086476,351812947,688636304,1339192628
394691,514198,485652,568238,809965,1301610,3307332,4716899,8954528,19454801,89202201,329383749,354399088,687797058,1334109982
382764,402691,470158,555521,808747,1291463,2688520,5525994,8895339,19303756,89055456,321380849,352760562,687305520,1342317920
383477,401139,477715,547958,816363,1308553,2647757,4836495,8975357,19311179,89384224,337402140,352635809,686718121,1333818787
373625,392330,489485,555251,812135,1316676,2648555,4696305,9509446,19419554,88970687,317802454,353922237,688317967,1330624798
382986,399610,1868220,575622,819419,1278993,2659013,4701465,9167250,19311350,89308925,424006983,354467437,686498840,1341027393
392432,406223,483097,575947,798382,1321762,3303028,4663064,9170777,19429566,89228792,342639961,353112508,687009046,1332750000
387363,403256,478980,550606,806597,1305210,2723714,5452865,8890521,19176310,89046381,339622041,354070837,686912831,1329701460
377823,404943,477497,558843,801326,1289299,2721815,4995804,9541394,19462564,88945670,343269751,353394494,687343124,1339605775
392306,401206,483953,556141,805246,1295770,2654184,4828441,9496467,19334176,88787697,338680438,353681171,687882973,1359321480
371182,414967,480724,563222,787631,1291054,2629644,4797235,9496744,19294456,89063575,356807285,352319464,687276974,1331447262
372026,406809,506499,541269,800075,1310077,3357295,4862341,9118403,19423587,89262114,338627752,354401914,684625194,1353927025
361957,401275,501801,580858,795913,1296712,2647377,5437423,9230965,19375731,89358696,346415205,353223465,687603435,1340260568
383075,402477,478487,550046,807568,1291580,2774160,4821026,8958399,19356637,88774051,338658709,353172334,688623936,1329563191
366977,425567,466710,562087,792472,1313425,2612622,4733742,9251415,19354917,89058057,342954403,352286448,685946245,1333133945
365007,410671,483849,564175,825348,1301323,2604742,4750541,9402924,19436452,89073429,339014099,352466949,687742224,1326047757
382693,392792,478541,560840,803898,1308956,3309209,4701902,9223059,19475638,89180466,343532337,352659289,687005933,1319694502
379679,401851,475033,538258,797775,1303125,2633278,5465096,9134029,19410361,88976205,339768250,354007173,686881611,1334518316
368972,413876,485372,570449,811208,1318031,2718302,4878410,8899806,19436953,89189722,343289413,352957272,686790469,1328320169
365462,405665,488086,549249,833568,1322521,2578384,4694432,8763585,19481399,88925416,339113622,353571923,688381096,1333785186
383569,413692,480843,553683,797168,1321428,2577386,4713391,9693628,19375265,89485767,342753416,353456333,686227337,1347155236
372993,403592,482649,561083,825326,1309728,3393528,4836445,9321970,19367499,88970771,344964163,353942748,688332764,1338190288
376934,401852,469262,547454,817755,1337259,2682316,5484477,9246581,19444172,89192913,342225790,351838158,690685607,1334098181
381640,403252,483383,541562,801673,1311003,2703907,4874384,10167370,19292710,89059684,339140323,353032442,686979978,1359714631
377916,403025,504516,534516,806856,1317437,2655637,4992505,9016321,19413601,88742160,347132303,352253080,686076666,1331256652
392490,384040,485406,529593,812127,1298227,2628734,4954785,8843136,19311018,89082952,339168243,351889986,685280309,1340623955
358335,405263,475577,532554,803956,1303647,3367290,4801874,9722066,19259488,88982756,342721708,353906716,687004317,1337013596
369817,405798,487377,524981,799357,1329714,2627054,4776109,9283115,19368726,89086199,339077125,353768824,688862116,1337219444
369958,395448,468767,550150,806084,1322924,2730423,4767920,9109574,19434617,88938373,342319837,352466879,701103746,1327986695
351027,400992,490136,538648,807792,1310400,2637528,5401296,8962623,19396515,89362509,339456470,353168766,687450555,1326605491
375618,419080,476485,549692,795489,1338478,2633977,4841743,9141553,19365734,89202094,342958063,351976305,685018898,1330888345
360143,414372,475455,529598,813031,1323165,3371172,4713922,8923720,19451348,89062248,339915460,353307576,688882351,1348634066
358286,408805,467858,535147,802678,1467790,2690146,5508186,9519655,19432039,89323667,342023706,352028855,689598447,1368372220
361009,408807,484880,572130,816472,1354117,2703482,4824395,9407332,19411704,89269541,339355938,353683082,686597113,1342131156
349021,401898,469027,542172,853958,1444595,2644262,4643766,9285980,19418229,89236936,343147017,352589284,687074044,1338913179
350391,383605,480046,520031,807569,1369640,2599977,4642996,9107461,19465283,89276000,338662274,352552816,689342377,1341181773
373658,394441,477183,542368,817388,1353563,3381425,4649874,9323614,19437213,89129339,343339880,352942698,691187426,1338454738
386341,396125,476801,548062,824913,1374398,2720815,4713931,9047876,19481457,88741820,340186239,353374603,685677986,1343040395
353785,399573,510887,537599,814195,1380876,2723494,4432506,9546869,19497589,89780237,342508132,350041313,686478159,1343591094
359954,409521,504193,531304,810286,1340085,2694294,4731906,9445595,19480204,89228424,340899867,352029368,689195866,1329315587
377201,399544,472484,530508,817954,1330674,2872622,4453604,9300231,19384803,89083744,343359999,351802762,689617755,1342663288
336060,407150,472475,568822,815399,1345366,3481958,4648379,9061803,19353026,88760938,338083266,352430612,688215161,1342809272
336214,414547,473656,563673,809532,1328103,2753379,4509590,9215928,19388506,89133361,342081571,352409745,685167583,1343284245
350748,398009,478128,517713,803247,1333864,2745481,4664269,8986919,19375573,89446102,338003658,352750193,685155584,1337699706
333951,400732,471995,562964,787331,1305100,2711737,4857357,9223415,19349774,89236905,340537224,352099297,688520701,1323260108
350023,394556,481208,552664,806861,1308043,2665030,4884090,9443531,19342895,89022255,336998976,351928684,688370268,1349406088
346020,407054,467735,570419,800483,1419947,3386967,4660416,9289141,19451471,88875379,343348587,352582889,688380487,1330382234
333358,392657,481897,571017,818010,1361341,2640121,4688128,9167781,19530502,89158028,339154156,351283741,687231816,1350223980
352782,399803,467131,521184,794876,1355604,2752126,4559948,9187185,19458761,88518343,343160322,351862762,688042571,1334777854
346533,408625,475145,528138,831443,1369112,2690378,4751717,9474624,19420870,90017006,338929392,350158168,687901180,1337959877
336317,411057,477673,555206,811314,1361409,2590473,4716990,9867495,19290414,89232997,343048093,350583691,688851780,1355277409
335678,408529,500021,521121,830078,1432893,3278462,5016639,9781669,19291849,89617489,339244262,353862164,687728484,1341288040
341795,409288,465235,553575,809514,1309446,2585005,4833990,9815054,19260096,89547181,342841355,351534452,688211283,1344109028
338919,390480,487321,553177,805338,1322951,2581922,4972586,9919792,19298301,89258916,338250460,352842131,686889605,1338127767
346533,395738,481219,569104,800684,1378762,2521047,4778804,9956978,19209688,89059747,343354778,351799021,688957396,1334909734
345309,395622,480774,537098,814467,1330870,2491688,5037057,9664756,19220538,89340853,341475806,352033456,688470706,1342382715
334138,402840,477722,541567,806572,1315710,3196868,4840740,9884503,19376445,89320120,341396580,352157287,689449900,1375200260
325386,398691,466808,547157,816734,1311128,2613072,5038820,9550391,19118665,89726372,339063814,352675192,687951975,1330177284
332930,388673,468828,527687,792607,1317554,2556987,4911024,9643640,19314801,89336878,343498080,349698565,684882603,1328364997
324429,409229,473327,535976,963939,1331733,2555434,5039744,9910983,19316040,88683973,340713200,353936524,686084101,1335618451
324544,403604,474194,543023,912396,1304724,2537892,4846724,9663430,19243590,89217261,341622641,350872441,691337136,1336762905
333551,397276,491383,536828,922048,1307475,3237220,5056761,9809845,19312769,89625412,338789087,353573540,688278799,1342643943
329647,421138,469456,573705,879040,1344757,2559668,4907937,9805384,19236507,89431576,342185863,352803815,688906846,1339286175
338102,395214,514133,535196,858757,1328991,2606537,5002739,9849418,19294094,94038664,339214813,352619854,687805142,1348736725
329016,394888,479648,528067,897000,1304754,2528719,4948747,9823320,19173337,89443442,341569864,351952813,687497247,1332146402
324119,398942,475880,538644,896779,1316948,2554355,5819590,9639596,19352398,89252016,338444435,352663997,687282444,1343799806
334361,408877,475193,558478,874507,1304824,3131904,4959782,9900430,19305744,89453311,339473408,352002800,688196720,1339074798
323673,404406,523381,530176,897965,1321731,2626187,4860965,9673932,19298017,89750099,339107435,353259785,688632312,1355354973
328393,408462,432921,547338,867998,1302573,2527196,4877008,9830527,19134605,90202167,353379474,348881997,687268065,1338384553
326998,389183,424106,540059,885095,1303159,2506733,4814355,9799235,19219413,89340735,337905590,348941023,688065682,1353158824
325396,407601,417589,551754,873979,1321779,2555950,4879460,9919464,19217316,89558767,336466832,349496365,687378704,1335710393
322356,411936,431740,541425,874453,1313140,3203999,4898720,9953736,19209711,89719372,343372227,348654029,687287678,1334866748
331613,401320,424046,527991,859518,1318925,2607686,5712401,9773176,19309949,89906534,343599512,348343351,684953507,1337680584
323493,479884,419501,540760,864703,1321316,2577485,5029309,9868690,19266273,89917323,339335180,349574974,687700318,1329015179
334718,409961,417613,554000,877486,1299934,2494974,5747490,9707290,19151835,89834836,341908756,349259645,688138851,1345999288
314500,394646,407129,535496,862086,1335578,2568541,4992952,9747888,19178061,89493029,338464408,347995870,688343345,1339563989
323130,401618,408495,537752,859561,1298358,3261670,4949902,10739970,19251290,89724012,339141897,349088233,685773683,1330064155
324755,395851,403056,562641,866190,1324071,2583916,5608146,10463619,19086113,89314955,356121549,349177445,685747956,1339450665
315730,404479,419899,568525,850801,1321780,2661973,4973014,10568175,19542704,89309988,341560017,346675271,687793776,1333919109
315516,374651,415575,553982,851830,1314350,2640835,5502305,10463980,19395805,89223646,338709282,347768335,687745549,1331766716
324706,418298,418478,531559,832831,1337175,2636161,5041130,9854720,19291340,89703912,336999501,348756853,688575922,1352413953
316198,402622,408494,536702,871722,1360364,3266731,4886137,9639910,19343165,89726003,342525337,349349535,685437959,1333973658
322832,417716,420256,547773,849198,1433335,2655790,5457553,9439730,19425857,89296002,332423832,348582809,688567968,1338503329
318687,405722,437568,573496,855101,1427348,2644330,4836295,9287241,19284365,89548820,345361085,349672460,687186175,1335415364
321423,397121,428548,630789,852966,1369206,2671003,4638199,10126580,19394688,89695396,332124845,348428933,686228800,1333709316
334496,391257,408946,556975,872363,1377379,2647115,4705056,10465947,19367273,89441106,342641404,350765961,686984192,1345107256
317680,404513,408101,568405,827148,1382686,3279459,4572941,10474848,19442977,90217201,343196311,348785117,688782494,1334428723
314441,395628,406336,568219,828393,1409793,2649356,4641740,10160976,19412177,89464825,341244294,348674407,687259083,1352907957
317615,401143,420151,551478,815467,1400057,2728170,4728871,9873591,19401862,89389836,339694066,348768211,686686768,1339138604
316985,405221,400822,536238,841287,1363557,2697959,5354514,9879128,19386516,89449841,347585563,348894496,687805654,1343805894
323456,406839,405239,564982,821850,1365068,2621329,4767474,9660576,19504240,89624963,329892030,348437118,688554845,1339621057
313427,405018,413232,527339,822536,1380276,3308938,4576863,9337115,19537531,89474369,332672362,348903761,687570900,1334662911
315965,411572,414607,552933,846913,1350923,2671020,4696539,9658660,19411199,89411709,330676177,348916491,686094768,1334971717
316319,406380,423657,575556,825610,1392706,2745722,4591543,9445846,19502762,90049773,345364026,347981978,689199511,1337066118
307403,408705,411851,556363,816362,1379757,2686450,4667621,9326788,19417121,89483752,350583837,349074087,688121786,1335779010
316241,395608,422523,539681,833085,1326217,2599940,4743739,11484788,19412649,89721266,336318074,348282251,686939662,1338380820
305603,404732,418683,533307,843317,1304717,3309035,5469187,11105532,19460662,89650068,337328375,347050448,685919647,1362487224
306339,397990,427332,546143,814494,1289503,2605427,4797317,10208061,19458180,90082116,335903643,349591251,686572289,1342817272
321572,403212,427454,552837,830778,1289049,2636820,4597686,9776886,19414013,89519017,341310424,348567192,687586949,1328558230
307655,404025,426908,542667,831697,1339879,2625315,5056280,9640922,19374407,89360169,333376780,348835510,687386998,1346738878
315831,405126,419311,536411,804309,1288403,2638359,4851314,9520426,19445748,89372329,331129057,349099607,685646361,1331227899
305719,402981,411693,550982,826146,1313920,3323761,4774132,9252076,19380714,89205669,349558924,349870901,685012296,1342948945
307346,401675,419148,538779,863099,1349832,2649982,4694828,9862017,19423218,89522547,329815632,348447101,688957182,1344961088
317155,407320,420698,519744,887615,1312089,2654092,4772442,10129796,20311130,89492543,335960808,349284096,687407664,1339140716
306672,391643,413264,530294,866264,1313966,2693081,4648490,10431594,19359553,89435560,339667965,348170580,685791226,1340910174
317373,404549,414013,541722,871212,1321255,2557558,4994503,10551962,26009688,89235763,342187182,350353729,686834015,1345784958
307393,396241,417915,537333,838451,1311324,3275297,4919312,9862060,31779802,89594974,344234599,347127114,688424988,1331821655
307149,392395,423704,544834,879792,1351218,2530801,5013912,9879497,20050235,89100830,341197498,349305867,686721313,1336912435
311666,391571,435178,539898,877812,1309611,2610763,4908607,10613032,20374024,89171176,396587233,348372713,688102632,1336811370
308254,407126,445762,535317,852648,1328289,2639667,5048320,10370582,20159339,89207472,351780777,348787637,685834998,1344578653
320138,396891,418355,557855,848344,5968132,2524249,4953599,9838483,20070576,89854330,340599263,348886798,687739282,1335443767
296276,384450,426248,540025,844814,2973107,3168568,4944747,9767651,20109436,89376529,341300187,349187187,689655047,1341855181
298975,406239,419446,542207,876702,3952704,2579209,4862330,9854892,19916296,89504871,335468981,348665076,688271338,1337258654
299541,389329,419495,536033,921753,1294420,2591780,4996867,9902993,20110875,89248224,332160587,348244277,687974018,1353843654
300470,390431,430961,561218,878256,1349613,2576987,4949616,10635703,20096177,89506102,342946617,349481551,689923309,1345508535
306237,398676,427712,535442,891366,1342652,2489814,5164681,11168479,20026068,89154807,327779207,348448701,687765535,1348118542
301705,392050,423584,537412,899293,1329994,3187751,4992047,9778189,20047363,89622635,336200114,348771401,686332822,1349116253
306775,401416,422225,540936,905110,1363977,2846679,5094589,9769444,20076216,89437959,339145363,349242259,685583032,1347096064
303839,398965,420275,538716,847382,1389591,2748453,4992224,9722284,19973294,89482291,359177624,348126298,686564630,1341357793
298052,396102,422620,540438,853267,1566592,2665431,4968862,9880914,20178756,89902927,327384692,348527176,685780315,1343782858
307406,406133,427034,531264,888211,1389166,2617648,4959252,10482834,19988501,89583999,333558238,347845489,686267805,1342217208
301106,395333,459674,530067,868267,1295517,3149310,5351535,10416760,19984560,89389804,329059853,348056745,687835766,1347145993
305687,398628,429054,539640,837531,1288838,2604912,5219894,9871816,20171502,89596075,336515142,346586865,686105044,1342444893
301003,404039,423167,540583,909504,1303576,2573632,5279185,9644057,20166065,89068744,325019797,349525721,686408954,1350346971
299989,395105,448456,539430,840308,1313407,2539927,5085382,9801029,20026251,90018056,331759884,348286489,688276289,1328511136
304546,406274,448990,534955,1043183,1319818,2522168,5103029,9861343,20126277,89486219,334802985,349334165,686842609,1346245783
296414,391448,426389,552670,870789,1293719,3086678,4985737,10591171,20042542,89790660,329906250,347386196,686324616,1338699364
309357,407936,426483,523664,847037,1316433,2561418,5084356,10593152,20016743,89162857,324112088,348738410,688424738,1338911808
309299,409083,431569,535634,843212,1289908,2584578,5013576,10472429,20152238,89774363,329757070,347648887,686413669,1336235655
320716,402552,426066,526034,843380,1299025,2551138,5075848,10398097,20033865,89546953,323027491,349550963,685291597,1348028012
289438,412359,437877,526597,835205,1311060,2529402,4961488,9795127,20084366,89333305,330438167,346845819,688019282,1341732578
293436,409703,451635,516943,845882,1297493,3168754,5016537,9804605,20092978,89234287,327519092,349458024,685886664,1349589472
293520,409088,431334,532498,837042,1277048,2564596,4983762,10611757,20055636,89515564,337988928,348124885,687531768,1342845292
