b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288
3015,5673,11079,21801,43350,86393,172328,344396,690279,1376613,2754134,5505961,11010356,22020421,44041691,88080721
3010,7114,11100,21801,43334,86322,172329,345842,690214,1376613,2752806,5506637,11010354,22020422,44041164,88080731
2989,5729,11125,21817,43308,86342,172347,345893,688496,1377563,2754200,5505625,11011162,22020392,44041247,88080737
3041,5670,11093,21840,43347,86369,172368,345475,688459,1376595,2754519,5505370,11011570,22020430,44040554,88080713
3030,7206,11061,21844,43362,86371,172372,345744,688468,1376592,2752813,5506061,11010370,22020442,44041767,88080713
3035,5677,11053,21837,43311,86328,172340,345612,688454,1376605,2752854,5505313,11011488,22020395,44040501,88080704
3034,5707,11098,21840,43342,86357,172350,344391,688455,1376597,2753984,5506848,11010392,22020391,44041504,88080722
3001,5699,11093,21801,43340,86351,172334,347456,688485,1376585,2754030,5506264,11010387,22020454,44040511,88080761
3033,5671,11090,21818,43355,86321,172386,344396,689557,1376561,2754277,5505648,11010371,22020412,44040535,88080687
2988,5716,11113,21803,43365,86339,172324,345554,688500,1376559,2752820,5505325,11010384,22020426,44040566,88080706
3013,5673,11072,21828,43318,86343,172341,344401,688446,1376572,2755040,5505361,11011604,22020405,44041694,88080730
2992,5672,11117,21855,43357,86347,172373,346073,688448,1376601,2752827,5505594,11012232,22020424,44040504,88080692
3059,5727,11046,21828,43317,86348,172362,347692,688475,1376620,2754153,5505374,11010383,22020446,44041450,88080709
3022,5704,11083,21831,43349,86351,172378,344409,688479,1376596,2754085,5506043,11010387,22020405,44040559,88080736
3030,5675,11061,21831,43320,86320,172327,344435,689643,1376603,2752870,5505324,11011382,22020411,44041609,88080683
3012,5672,11085,21835,43333,86325,172346,346087,688444,1376609,2752816,5506525,11011508,22020424,44040526,88080737
3004,5697,11046,21837,43320,86344,172373,344365,689612,1376602,2753966,5506320,11010353,22020424,44041213,88080722
3053,5674,11087,21801,43309,86360,172401,344366,688447,1376608,2754265,5507419,11010369,22020434,44041739,88080723
2990,5720,12257,21838,43306,86342,172370,344393,688481,1376613,2752869,5505537,11010352,22020408,44040498,88080736
3039,5713,11112,21850,43305,86327,172328,346504,688468,1376560,2752832,5505925,11011084,22020395,44040544,88080708
3032,5733,12394,21832,43331,86362,172368,344925,688468,1376594,2752870,5507548,11010481,22020441,44040542,88080710
3050,5727,11076,21855,43340,86368,172335,344397,688467,1376578,2754154,5506307,11011818,22020425,44040541,88080686
3023,5734,11070,21821,43330,86345,173433,344418,688452,1376551,2752877,5505350,11010363,22020440,44040536,88080722
