b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288
44699,56986,76970,68786,101354,139713,276784,416118,710963,1325592,2750947,6733073,13738023,51603409,42726669,77051310
44496,56244,74237,70598,101626,136597,271636,384967,782858,1558990,2733400,7113021,14085324,35227669,43129053,78634105
44961,58820,81463,69038,105302,133946,285656,443923,830130,1391189,2738629,7109504,14090822,39161475,43002102,67672983
43856,56721,77743,77799,93225,136389,280255,493744,866597,1480764,2729727,6951069,14152684,38540970,43090914,77647346
43548,61260,69181,69505,86391,134487,253242,599080,803360,1423955,2742105,6978607,14112445,37625914,42802999,77397892
43450,59089,78829,69092,92586,159220,292898,424050,838243,1513482,2703912,7117087,14008550,37992626,42975750,68142067
42781,60122,63708,70113,103108,164016,265135,444598,810745,1364102,2724989,7074940,14002303,48955018,42748433,76137364
43377,58770,80379,69949,92725,156517,280155,415812,841959,1485442,2703051,7014010,14117808,39678171,42975263,78297021
43885,58405,75640,67511,90206,150249,290960,402023,860191,1409448,2714639,7020664,14026434,37718263,43217590,79516919
43203,60784,77308,72605,97892,145183,271421,593422,806180,1463463,2704716,7359239,14102729,23934703,43000242,76722286
45969,58291,63943,75967,108714,113731,298994,379770,830688,1329692,2736440,7056386,14031010,22995643,42801769,77380310
44536,57623,74529,71243,83534,116020,274715,405113,850798,1472958,2735192,7005678,14102417,27879913,43049027,78475062
49960,59310,64949,68896,89371,111964,257218,369471,816189,1387663,2718122,6809322,13981002,24148240,43209100,77215249
43555,59664,72770,68037,93042,109190,281199,385746,793210,1560784,2733830,7514018,14012045,23834805,42775951,77576318
45431,58424,60980,74165,86201,108472,263159,547733,871646,1376406,2729716,7012777,14010320,28432714,42921654,78303821
43281,59890,72389,69470,92553,108900,257139,388181,806267,1509739,2700893,7060438,14010896,38003959,42740770,78505558
45435,60000,72001,69294,99563,105169,254496,392398,794988,1326838,2802268,7064782,14064368,43363654,41847387,76489317
43833,59237,76566,68756,85570,106805,280683,346660,795890,1567584,2776613,7570375,12777944,27008066,42413639,73871001
44693,59678,76271,79612,105573,107813,303318,387767,800514,1310649,2689641,7048079,12757765,28081912,42848041,68958837
44222,59531,75169,67979,84329,107261,269149,522759,838888,1446672,2737150,6992942,12785942,43211840,42672682,76596014
45451,57342,74176,67948,98683,112511,274951,393604,839063,1316613,2814844,7390739,12889274,28290444,42999533,76206174
43512,55595,88226,67726,95767,109007,256787,392126,832890,1539896,2706749,7093876,12849832,27032968,42658669,76348130
44801,59294,62472,68544,98009,112952,289844,549200,781603,1316981,2839724,7006126,12849662,28252253,42769808,76221065
44994,56930,72332,67038,83090,139523,248745,420140,794731,1572330,2725545,6993599,12781337,27002435,42762840,79612555
42996,58647,61437,67994,98297,144820,288838,592641,809317,1318397,2703555,6947886,12779055,28038502,42865352,79563895
45432,58807,78384,66689,95069,320782,293906,485713,868600,1525009,2742605,7075637,12923825,27506951,42721063,68702057
42380,57645,74623,66295,106054,147244,284348,506658,795440,1287279,2815907,7074438,12804578,28004989,43035307,77655065
45431,59598,78432,67412,102099,137775,286150,461276,854446,1522155,2673684,6942890,12767359,27488964,42676399,76583251
41909,92699,60989,67360,102361,135845,307595,479290,866773,1394295,2844931,6975401,12808442,28634035,42925942,77412965
41740,57846,75768,68369,96168,129672,324674,661069,822226,1507486,2716620,7109618,12806731,24129866,42699533,77689834
40337,59460,75565,65725,88277,142125,257636,426005,728537,1307017,2738183,6719650,12725028,36019443,42842521,73935961
42215,59559,76722,67113,86080,132215,299306,420884,766489,1561814,2740112,6712699,12782415,26214098,42705666,79655524
41226,58418,62890,67183,98078,130476,281919,415083,759376,1312437,2719033,6858451,12719513,24033990,43042910,79750887
42701,59225,79033,67745,97378,123980,265860,418939,758723,1376032,2723744,7134152,12849005,34270952,42683936,79532885
45958,55500,74284,77713,99032,130805,278851,595614,764696,2883255,2715064,6649828,12744024,24114280,42868567,77371378
42373,62027,78912,66714,91857,123572,294959,400899,764919,1302531,2717579,6777704,12751558,46389286,42738912,77449050
62014,61319,78761,66361,100216,128371,332647,407092,711069,1553621,2881444,6727245,12732050,24063723,42883627,67133062
42840,66562,86237,68533,86539,127236,276455,398132,809061,1356607,2815867,6768322,12739855,27761552,42691404,76449734
53612,54195,76461,73822,90021,127757,268320,431841,789552,1557128,2720504,6707751,12725941,24077509,42771525,76581516
43382,62682,87511,67978,95601,119575,272589,640560,751822,1348482,2730834,6785357,21821754,23994312,42567098,78420724
51321,54333,81838,66424,100362,124916,285021,469065,738688,1459777,2713609,7341939,12639363,24288142,42951181,78490969
42849,53402,89741,67751,92668,118693,251100,481858,816628,1332916,2719097,7353828,12838866,23999631,42688679,75822747
51832,60071,75001,67252,97133,122677,361535,442466,717300,1566804,2684082,6672169,12756419,24241914,42995545,76824161
42238,53564,74942,66460,95583,118431,288141,440261,757837,1364498,2715406,6816932,12740228,24143043,42514738,79739844
44031,73177,62687,69314,100679,128549,292422,632196,847151,1504163,2729134,6707761,11216486,27742691,42773887,79110292
43243,58357,75241,66954,95471,117381,256866,423409,739763,1259891,2682839,6823607,12723011,36297439,42639557,77432564
43088,59582,83785,73650,99015,122083,349543,413197,839938,1508771,2744216,6778159,12867113,34403244,43171546,76320596
41420,60086,81175,67026,83525,113515,266185,418840,740472,1311207,2690522,6877744,13725011,27547889,42662256,75702993
43468,57345,66890,66449,102279,120970,326106,408839,694018,1367968,2768079,6627282,13708048,24373131,43040834,73482133
40908,58932,77636,66701,95429,112622,292794,558643,688503,2900709,6481061,7044428,13734591,37752476,42631022,76911788
42618,57627,62381,66097,92627,114344,311053,399479,815669,1340275,2684171,6746907,13758772,27395809,43164941,71787255
41393,58679,77037,66207,85104,103728,290052,394000,820634,1629584,2787014,6881251,13775407,24631423,42837906,77881572
41337,58114,61900,67380,105358,112395,286179,406296,752817,1408286,2724745,7461369,13860135,36604796,43262030,78466159
42001,58319,81411,66510,84323,106335,272806,418050,777245,1543613,2711575,6775141,13785601,27817332,42055958,78908746
42136,62935,63577,66913,88382,106409,270961,589412,697162,1412298,2685469,6847955,13678309,24281755,41937024,77678212
41878,57401,75760,77940,94457,98078,296770,438140,769865,1589944,2709433,6742082,13805533,39600709,41978042,77650064
41071,59516,79061,67409,89962,121476,273532,400664,846760,1330534,2689378,6884445,22519779,40076545,42222884,77907973
42793,56455,73161,70315,93191,104232,294318,429484,840238,1457812,2700318,7008790,12789787,40281623,42051928,76839403
43639,58954,77855,69001,98012,109996,281906,450615,868881,2926595,2683600,6924558,13982156,38129151,41758447,77079917
44544,57964,73828,66683,92871,111318,263370,606086,873250,1278509,2698914,7080667,13992938,40874558,41856115,77143144
41949,58348,72627,65733,99593,108983,264165,419022,887927,1496317,2743115,7360774,14019891,39341163,41809215,77327586
42382,59545,72721,68478,92637,110646,278425,404900,850125,1346975,2688592,7078715,14005118,37727361,41763272,77590317
42745,56607,75161,68994,102307,113736,285430,422188,810861,1454836,2843476,6924838,13935307,41390422,41938211,79073752
44013,58315,72534,68013,92279,106685,259452,402026,839696,1263189,2828042,6919720,13886188,39329036,41765159,75205209
42427,57260,74377,68831,100697,106909,259082,547910,830985,1504152,2732657,7442106,14050292,52176364,41787049,74751271
45142,58377,68858,69225,95783,112813,269898,404884,865777,1299096,2725186,6963199,14023739,37840572,41772587,77297869
43884,58654,78264,66148,99429,110492,304475,407794,869049,1430011,2705116,6914065,13848152,40851499,42008302,79727181
43010,62933,70675,68322,91149,106637,317299,384755,873728,2880592,2727725,7009914,14032423,46916335,41825475,79876758
43479,65952,78716,73366,100421,116321,289643,414595,857689,1372304,2735874,7013646,13860148,43439637,42050839,75402964
42443,59224,71021,78773,92644,112896,297880,582251,857551,1532416,2671844,6890239,14139675,37844482,42327444,77922255
42791,54464,75190,69123,99923,115544,288964,403505,874568,1386362,2729214,7374441,14048437,39992593,41835641,77077358
43077,59838,79185,67274,86876,123652,275035,379845,808432,1364511,2707020,6943045,13802605,37839751,41963246,77903949
42028,58131,73907,75416,88307,128903,279357,346595,881373,2857828,2729956,6953418,13439509,40327261,41730368,79667810
41978,56229,79732,66553,100414,128707,283445,395438,839373,1355556,2731931,6940500,13800433,37640259,41872111,79207395
40848,57085,90500,87140,91719,124637,269881,582137,873002,1363312,2663509,6952803,13870732,53013478,41945643,78646994
44354,53821,101743,68278,94382,120095,252484,397633,882854,2963276,2704546,6861853,13794905,37787558,42363693,78062193
40457,57547,84713,68707,96451,124850,307769,390640,861916,1332133,2747830,6898903,14065034,39818286,42283570,78178228
41009,61617,89646,76641,94945,125813,298757,407531,858853,1413821,2725745,7283713,13961282,47365850,42522048,77454275
40743,58650,82064,67947,98464,117678,365868,444522,823332,2948479,2694189,7025893,13761930,52386255,42326778,77654934
41803,58430,82846,67827,92036,120053,281834,581662,826927,1318466,2694108,6876555,13747989,52473046,42473197,77130227
41538,56538,72911,64622,97830,120702,298875,377466,882458,1437910,2696153,6946978,13908269,40126641,42257926,78329513
41210,57861,81170,69228,89282,130292,282280,391383,882962,2945815,2718950,6865268,13850794,38141306,41960518,78124598
42338,60954,84502,67884,98556,122244,281243,368000,838189,1315369,2665391,7305571,13753708,40041753,42320734,78067133
42856,56828,77111,76901,87360,120650,305894,373929,844779,1449373,2666021,6915955,13135109,46755657,42222771,78031614
41927,57453,61887,76719,104281,135750,297726,591730,747829,2894556,2726828,6915908,13810888,40209750,42052581,78109534
48666,58760,88842,73414,94831,130364,317368,506016,815335,1361951,2668309,6777516,13696391,38551857,42643885,78668739
42660,56798,70982,75306,99201,141758,296079,553960,836169,1483324,2682433,6748233,13698317,39920817,42629427,66392333
41935,55755,79769,72882,95941,132687,297231,498707,820198,1325227,2734757,6745615,13995714,45713561,42857160,76965305
41617,58571,62810,77647,98097,137403,284753,461094,743845,1388680,2732277,6725660,13704737,40588218,42659445,67904783
41708,62375,88534,81336,90097,145065,305847,623130,836549,2848067,2717790,7368379,13670500,39019929,42482587,77298553
42828,59711,73969,74641,99070,146619,285378,416246,771151,1273544,2880249,6839671,13671149,40861803,42477111,79469134
43730,59289,82677,75903,94586,136566,285161,412593,809364,1454266,2930468,6767420,13931835,39181285,42221645,76548042
40121,57551,81096,86459,109266,133848,274449,405152,883634,1342497,2926193,6771429,13891284,40362328,42570820,67069959
40765,56566,79796,73969,97805,131633,283839,468391,802483,1526240,2893608,6793694,13774546,38894329,42142465,77048727
46551,56216,79865,74888,93875,116618,288054,716040,758629,1267159,3273941,6732753,13760921,42372792,42689149,79023245
39791,57653,88435,74785,97902,124463,310659,492712,807359,1541339,2844229,7219092,13881736,39547372,42385122,79144779
38988,58922,75779,73582,99617,127746,296086,421234,722966,1353800,2791160,6721673,13863487,41623647,42600747,77254656
40163,57202,78695,75465,90580,123450,294718,423231,781491,1458149,2814258,6705766,13812658,40913734,42142478,77066351
39023,56992,81948,74616,99155,132511,290376,413696,751733,1236896,2729896,6822096,13922103,41224254,41766827,68114039
40319,57339,78640,81544,95520,131850,289597,650157,834110,1480042,2854545,6738924,13767132,55672172,42248036,78642561
40058,60508,61517,75148,101697,143564,314945,425997,775502,1260041,2808362,6687501,13777786,54700832,41745996,77624299
39647,57667,78759,75534,97280,149225,308438,427545,751032,1556080,2825444,6817938,13967663,40931210,41797410,77839027
39377,65121,60568,74975,99029,151482,302435,401987,692334,1272263,2862601,6806174,13871057,55620139,41746004,77623909
39756,56723,78266,75930,87175,146048,310240,406926,713726,1548418,2895412,6709625,13717801,40754472,41937446,72112332
41397,58884,80280,75169,95105,142918,279407,604572,635401,1372855,2823300,7197616,13695357,40075084,41729734,76389479
40294,56542,80300,75363,98045,134951,311168,424043,690680,1497770,2855400,6761230,13934738,39420655,41858405,77557950
40965,67777,78797,64257,100435,141743,281763,421674,786051,1356660,2839893,6759194,13868342,38756310,41887350,77175100
41101,56474,89679,73487,88114,130719,310766,415436,724181,1532665,2897585,6792154,13890611,39498588,41939612,78186532
42835,55437,76839,73415,99892,131957,277014,393070,663818,1348029,2800780,6788654,13901048,40234773,41660832,78313166
41667,56983,85789,72363,93651,132097,306458,603367,732492,1442713,2738562,6728351,13927140,41889506,41834385,78439313
40398,58513,80157,90907,98918,141181,316378,393267,875746,1371508,2790721,6797318,13854993,47593104,41993326,78580935
43023,57081,86208,80512,101417,142622,323670,438465,792022,1561497,2835036,6730249,13753180,51743451,41760707,77888635
41454,57565,70501,72986,125500,126167,284316,415849,726046,1317455,2827982,6730219,14617007,48100330,41914340,78316395
40980,57921,81323,78180,118958,95713,303214,455220,706706,1511582,2833825,7297398,13613927,55518130,41844645,77495785
41279,56586,76486,72227,119397,107946,278211,632192,651111,1312194,2840593,6723797,13863288,40727532,41781619,77177861
41303,60537,81981,82804,105698,90356,293210,460027,641058,1524893,2845663,6731701,13735349,40652127,41732865,77316287
41229,55966,60531,73186,109142,96266,294889,446800,673704,1275139,2840937,6806289,13896931,50095342,41882679,77707431
39220,58180,70179,71466,105490,95854,306026,411487,801982,1567348,2840503,7217268,13682475,58164996,41722378,77858301
39541,59041,69001,74068,107877,105295,275254,386491,729976,1328843,2864844,6712179,13809924,52639348,41784417,78550719
40863,55611,86481,74057,103840,97086,298249,596456,696411,1549579,2856456,6774309,13810729,40345072,41679313,78599575
39362,59463,76545,71371,112916,105359,298639,399102,637745,1257495,2619071,6738891,13750199,40130216,41859172,78682819
40092,62678,80442,75029,112523,90312,305255,442607,675266,1529524,2700470,6702572,13842283,41476101,41672221,78605866
39553,59166,70780,76243,114189,104130,274568,421616,682663,1348602,2567455,6743902,13763519,41579608,41833656,78636395
38795,60987,71297,73661,97574,88230,305090,424537,752706,1548305,2623813,6800944,13649637,40979186,41757811,77221333
38511,57193,70305,74463,110808,98852,292034,603302,685932,1248690,2610352,6687171,13817018,40041001,41910500,77361765
40498,62116,72154,83298,97038,93583,315080,395993,679072,1489887,2607673,6688913,13776238,41469747,41843099,66731822
38619,57408,80197,73257,109248,101607,320964,424523,778333,1333788,2626549,6720906,13616910,40218605,41797995,72051077
41186,57970,70213,71216,95950,93658,310008,462003,797531,1519793,2616572,6786170,13674552,41605980,41672998,78262584
40467,61529,71293,65755,100868,113597,295857,402773,769325,1317751,2643554,7187166,14016775,40821306,41730253,78326464
40601,57771,72190,64003,97137,99120,300519,594186,748571,1405929,2602932,7169499,13579577,41166383,41788092,78537969
40082,58293,70094,73745,99900,104987,293927,423217,725643,2887973,2626515,6773669,13594903,40184758,41726482,79006246
39680,59053,69470,65524,96919,105499,290333,466401,719922,1323201,2604793,6697478,13989913,42024820,41827419,78914016
41968,54975,70116,65016,101821,104354,298319,441954,737784,1601194,2555872,6793037,13551271,54321627,41948033,77592235
40400,60196,69697,66047,96437,95838,286300,400889,871382,1416664,2665698,6744610,13757700,41583095,41730480,77279943
39877,58941,78419,66237,97240,103387,308304,590924,834352,1549620,2624023,6765421,13806952,41016210,41884055,79059121
41011,58187,71826,66312,103217,96509,283786,383258,770764,1381166,2604650,6760590,13961701,50394807,41926661,78314842
41685,56632,69064,67550,101875,112951,294621,426392,748297,1632038,2621572,7091857,13570927,39711769,41576941,77241448
39527,57934,69524,65675,89177,98074,286550,431270,835188,1376771,2689171,7314029,13614208,40275652,42135383,78251856
41479,60946,69592,65018,100900,104140,276073,396443,778488,1395338,2569137,6951235,13668458,40301177,41807199,77674557
40086,52106,69122,66528,91847,101321,304169,577450,788421,2910453,2765824,6888306,14347019,40280136,41841156,79331496
40578,58803,71922,65875,99487,104176,294298,399510,904719,1383325,6036951,7035268,13833897,39960140,41910263,77680994
39238,57924,69450,65757,93141,99122,256026,378552,866148,1502721,2618575,6951924,13678549,40364472,42507418,79060933
39163,63477,70988,64032,91993,108805,280048,384475,861440,1285653,2655525,6982762,14042110,40307765,41910817,71102804
40869,57998,68174,66370,91163,95664,303885,391619,899283,1595726,2612858,6924342,13607777,43387438,41669646,78095040
40256,59212,83445,64891,92391,111134,304886,555943,878090,1282405,2651846,6839689,13660992,46970966,41792592,77527106
49361,58164,70179,65649,87695,96650,305768,367624,897286,1585101,2646115,7400449,13998229,40861043,41896885,78296433
44472,59663,69173,65635,98403,99750,285997,410040,841493,1387696,2640650,7583954,13629043,39576804,41817678,73451829
38319,55890,68980,69250,97005,90673,302553,383367,901181,1465131,2595105,7040310,13679116,40352113,41655033,78659954
42292,57345,70263,77589,92505,104635,284782,411542,888214,2862891,2635432,6930233,13850699,40757821,41743581,77507314
41773,54572,72794,67089,95580,107137,369769,604847,881545,1376285,2709114,7300301,13838243,48491214,42225364,77331293
39584,57485,72229,67624,90236,105436,302517,400300,844037,1453683,2601435,6972935,13837263,52112698,42196571,78231737
41943,57391,71074,68377,86240,95903,281432,400114,908123,1364033,2624154,6995820,13894563,44758523,42105459,77838684
40189,57144,69322,67594,90892,104360,323507,418592,911428,1363214,2605187,6960106,13677908,41347869,42190533,76848084
40854,54435,76891,82976,91810,97433,290173,380139,947337,2894838,2650386,6964889,13941235,39944584,42228857,79706733
40312,57165,69939,82912,91215,102048,287973,559781,860601,1382794,2661305,6978603,12655884,41846957,42179470,79121305
42229,52291,73631,73390,82024,96611,298747,379272,901351,1501949,2623292,6896235,13770284,39852318,42248052,75573207
40324,57404,68396,74416,90851,105369,278142,409278,887580,1349121,2630951,6999263,13925424,41774442,42072184,76518255
41700,63788,70945,75027,79904,98448,309017,345440,898916,1531014,2610387,6971844,13992475,41072768,42291513,67916279
39830,57605,66962,83485,91375,107245,282831,379750,878385,1375146,2618485,7042688,13671416,39676972,42192914,75489443
41506,56270,70362,73489,91935,96261,306709,554051,873688,1541426,2613188,7025665,12670716,40752055,42504782,77126647
40782,56038,67792,82669,92704,113836,257204,360294,869891,1427314,2625194,6951441,13632110,40599851,42246862,76705195
41874,57048,71437,76209,88698,90938,316723,393584,911968,1518208,2624543,7052076,13668333,40078491,42357465,78673339
41367,56976,69124,77021,99493,119123,295263,381553,850271,1377709,2613899,7492924,13837680,40991097,42201434,76822235
40395,57634,70379,82843,89954,99285,299699,394288,1388129,1437678,2569960,6967270,14009160,39938621,42388119,69188920
38890,57554,79144,81432,100986,103878,287439,557641,926472,1310223,2611469,6960305,13781342,53263141,41897595,78807855
40211,57894,71820,79131,90558,100473,264813,371304,849259,1540656,2628856,7003021,21611685,39613622,42070884,78278121
38435,73122,71381,75020,93761,103612,284907,379131,910294,1363396,2628452,7441882,13736246,41081660,47591179,73308328
41174,55501,73348,75839,89636,102815,288021,360944,889453,1541349,2700250,6897823,13759763,39422592,42163946,77918786
39333,54205,70967,75510,94134,114364,282565,427134,995802,1402741,2648585,6930617,13714900,40847741,41610612,77224263
40200,47911,70087,77992,90898,92272,308516,636812,815109,1361456,2582695,6959220,13823084,40365386,42075738,77318793
41205,56054,69218,74545,95248,95198,276452,434213,752447,2915891,2619252,6834974,13782867,41625425,41398552,78596213
40540,53124,68161,75077,90289,92295,299439,426800,823597,1352409,2606836,7059909,13853873,40472560,42048468,80177935
38873,51148,71135,80622,93712,109034,279703,408882,818718,1460413,2652311,7058436,13839359,41179536,41831371,78838528
38512,50751,71419,73475,87241,92388,281087,414118,823309,2856286,2614986,6889926,13717174,40371685,41445918,77533003
41520,50260,68387,72982,96639,93062,295683,595301,731656,1340175,2598016,7009758,13662315,52026036,41919126,76709600
41511,51212,69923,66205,88329,105049,286639,426072,849904,1523819,2603999,7023575,13576294,40523707,41545769,77182293
40760,51978,75963,65494,94522,104542,272500,420753,776369,1341628,2641421,6972868,13627547,49793931,41885602,77014401
41101,50271,70530,67561,89852,97298,298992,412089,840569,1506997,2644707,7172217,13669089,39746688,41536454,78499571
41418,53394,69643,66809,98571,105232,293246,426427,834963,1387787,2660909,7469416,13437673,60152921,41826020,78106872
40835,51350,70015,66373,88089,95510,278266,600924,795652,1605280,2634400,7444645,13621464,40288510,41492957,77832781
40031,51229,69390,66197,108565,105106,281243,430549,752648,1355779,2636198,7399640,13721508,41437422,41678401,69574101
40318,52253,69438,66198,92852,97705,275103,451325,789040,1605879,2605426,6882785,13691362,40483373,41166419,76492795
40267,46799,71870,65276,99365,101531,261148,409885,871992,1300215,2623840,6957934,13678479,53995265,41701549,77719153
40417,48401,69194,65683,91797,95587,264679,432844,847546,1589497,2618449,6947146,13642322,40122703,41478290,76576881
49162,52800,69066,68168,104975,104367,264920,676845,728056,1310799,2618822,6934441,14061768,45270659,41677662,73264219
41092,52332,69442,65902,93598,97189,322986,434083,793950,1567615,2754562,7025084,13650549,40311435,41313634,77901772
39629,52747,71394,67236,98388,106867,263441,451045,797457,1264127,5472537,6964229,13498400,52515909,41753497,80782250
40193,52003,78021,65491,93089,97102,292583,442037,800116,1570613,2771079,7004475,13716916,40256867,41281707,79352479
38686,51078,73422,66148,93714,105152,274354,525379,857639,1301755,2642272,7016790,13685717,41009285,41764767,79897728
38177,51697,73410,65565,91056,98134,275841,680908,808964,1546292,2642775,6968771,14009907,40752043,41473170,78277566
44264,51245,68895,65443,96740,104601,302502,514154,782843,1340343,2666755,6978692,14158619,39964898,41696925,78673302
40475,53210,71232,65270,88523,96762,294722,472930,864252,1613264,2649452,6884524,14089531,39864147,41275252,77978539
38130,51168,71170,63986,96317,114628,302078,433160,728227,1326001,2621947,6919550,14024308,41835867,41772551,76215990
39791,52123,69582,65281,89242,102893,277863,442445,815435,1378323,2628961,6992293,13997193,41296526,41403028,78208400
39279,50529,70503,65707,94233,112075,266954,708055,863421,2908467,2620599,6906723,14132487,39321538,41897967,68862271
39367,58570,71555,64077,90613,98081,268548,494831,834671,1251000,2655620,6924646,13991590,40152707,41548027,76907845
38337,52156,67924,77763,91763,105208,272492,444905,843278,1413605,2635134,7008152,13640797,40098926,41839054,77807573
48112,51285,77407,74884,91403,101552,269316,415489,888314,2832170,2631562,6978695,13677589,40585988,41324784,73138222
40993,49968,70782,75062,94377,106057,248744,412268,841313,1339740,2679952,7547065,13532071,39912878,42185400,77260633
39895,50855,68526,76068,89638,97646,313313,593757,878326,1550761,2654565,7038207,14109650,55455115,42034535,77156532
39973,51620,69012,66787,95708,103772,284992,405254,893438,1317193,2619709,6886632,13983069,41221809,42332577,76955584
42086,50672,69826,66044,89307,96533,283725,481790,850757,1541192,2637003,6871207,13881246,40788790,42345037,77946810
39885,51162,69024,72933,94000,100354,284205,471234,880611,1319190,2664379,7040186,13751797,41447589,42002416,76575451
40430,51877,69251,80991,90695,92086,243233,494712,867938,1541071,2631760,6877325,13717669,45530108,42242828,76964972
39985,49965,71125,73429,91487,1326924,225346,649886,845087,1370104,2676457,6970811,13650659,53038934,42149473,76467785
42074,51376,68977,73570,90489,114139,230061,470847,851829,1522089,2660932,7107299,13693029,50093064,42080036,77356610
41361,52703,70472,85013,94783,166025,246058,447788,851619,1278730,2622282,6818458,13581321,41520119,38574960,77155905
39864,51118,81002,73875,91381,95347,242881,417647,866356,1445665,2628604,6821251,14043008,42357665,41977706,77808042
41167,51029,68553,76291,97906,93695,222569,432427,886789,5695094,2662491,6824227,14010376,43246741,41932161,77897871
39870,49973,71937,74522,88956,85539,303993,556066,849293,9902836,2642181,6869551,13902954,42017774,42336682,79123064
45883,50785,69627,75592,94262,99685,256509,399680,844927,1232574,2678971,6902424,13843760,43103945,42004016,77983363
38982,49949,71040,76270,90794,92822,284157,414479,889098,1222000,2646989,6938141,14054230,52415844,42244085,76910623
40378,51600,69690,76466,93865,91239,291623,373402,859211,1317079,2603655,7010583,13824585,50533678,41985055,76760305
38782,51711,71252,83285,91570,86413,296193,374186,843575,1342825,2631788,7064976,13982866,51452891,42256017,77877299
39668,51129,68474,75021,92223,98695,274689,558093,844385,1754705,2689093,6829726,13739135,52727244,42191357,68696545
38745,50034,71294,84231,90391,89300,282084,381057,847984,1321084,2640742,6839484,13774910,52466235,41871754,76801766
37650,54423,71457,80455,94960,91589,311998,405011,844342,1470598,2592605,6991721,13774773,51725731,41616045,76643175
39307,53307,78443,73173,86991,93386,286340,363374,841410,2807865,2634079,6772364,14173145,56187973,41537197,72780216
39865,51680,71635,74481,93637,98386,280859,377600,856966,1289346,2637435,6857721,14216488,42257728,41667232,78200736
41171,50003,70880,82232,86798,87742,318377,568153,857183,1380909,2656882,6884660,21391837,41720919,41676839,77419577
40174,50532,74257,75462,95603,97424,286100,386931,872189,1331127,2806167,6813191,13666309,42357984,41767277,79217829
41076,47845,70577,74556,87575,100136,291491,453858,895997,1311715,2823686,7234071,13771262,41735970,41459063,75001640
39628,48885,70725,82654,92101,97668,309614,448987,839683,1386716,2806925,6854966,13713930,43463402,41557303,75794710
40306,50784,67925,76576,87399,84226,299487,461085,790687,1280993,2795547,7150808,13806595,42022952,41389483,77182506
39506,51018,69622,70573,95794,93966,290909,654445,836528,1383541,2834758,6939872,13858577,42951397,41521550,79243680
40072,51222,120144,72302,89395,91608,295062,454671,818748,1388558,2796595,7015761,13850100,42317823,41810992,80335960
39195,50940,115370,67947,95578,107451,303456,440344,750138,1318085,2781108,6846770,13704566,43194907,41820674,79610150
40447,49595,116793,67337,97887,129733,316890,443453,807702,1531312,2774461,6893493,12837262,42490301,41956058,78504369
40701,45890,116547,66431,95497,120864,306847,424780,734772,2828456,2808630,6834419,13713702,42037684,42018373,79150169
40492,57171,115542,64511,91928,117787,263548,679053,799907,1372561,2822117,6848314,13702351,43613613,41832893,76565033
39846,52871,115494,66516,96444,118334,309789,498841,851124,1543233,2829868,6825890,13753968,41847705,41915243,77461686
39852,66292,108738,65229,89588,111147,281372,464265,766821,2804729,2821995,6852351,13776875,49992047,41962474,77301750
42086,50678,109318,66588,95171,150111,319659,469248,795069,1364629,2824753,6799247,13660192,41671404,42346385,79483795
40522,51381,108591,67546,89668,154713,280105,450556,791882,1440313,2907285,6662414,13155548,41732135,41788410,77567263
47318,52193,109336,66088,97567,123381,308514,601647,729603,2855249,3105237,6840499,13795104,41885972,42052014,77274401
40402,51051,109646,65628,87897,104408,297245,431121,1057554,1277832,2866571,6802386,13645129,41748872,41984611,78529052
38262,50833,110228,73464,94859,110806,282627,433100,829208,1490211,2874706,6863738,13855364,42074654,42660393,78776850
40302,51212,102986,66996,88456,101545,308363,423762,708114,2830764,2866867,6860549,13866868,42330838,43084686,78077823
38841,51437,105186,74330,93896,108809,2212127,418634,777671,1350551,2862396,6815064,13546488,43403008,41655823,78452383
39480,52285,113317,64652,88941,108062,271639,609105,823399,1532162,2853667,7023936,13774272,41308949,41868100,76593284
38874,51026,103080,65088,93922,104778,270324,457006,778868,2804005,2850493,6903946,13657053,42010023,41519390,77456349
38921,51692,91017,74042,89744,95763,299301,474736,800248,1369125,2847486,6766968,13727668,42130759,41536633,77407420
40651,50435,97801,64189,99033,105968,308535,471525,764052,1326196,2866954,6867492,13551034,50252185,42500623,77373572
37780,51014,89161,66274,89243,96822,294661,448026,3627248,1300807,2696473,6785460,13535505,43845161,42504004,77842253
38320,50087,89412,76509,94532,111924,298726,624631,813462,1494089,2651503,6780509,13718083,46826099,42446918,77897843
42467,50620,98219,82762,86840,96810,265595,410444,777337,2770590,2670639,7176558,13766166,50359916,42647074,78503771
40170,50217,106672,77068,96175,103364,286864,420142,720002,1348732,2660170,6875624,13778998,50480690,42495028,71771027
40507,52746,93998,82174,86302,95896,317800,442399,763032,1462527,2728974,7252556,13761791,46256596,42503779,67900134
40088,50905,92785,75620,92934,131700,286700,495749,727214,2777905,2673453,6781330,13631780,41227585,42450489,74269468
39326,50971,89480,72869,88835,94232,304365,630781,844550,1268502,2691729,6816612,13589869,41769190,42486959,78748860
39084,50820,89998,68704,86395,101928,317760,451078,756125,1381933,2661542,6806486,13830701,43497286,42404142,78234634
40052,51611,90238,68092,81645,96150,300065,474682,859983,1319252,2657277,6858998,13886930,42617205,42462543,69658169
38631,52203,93072,69510,85118,105079,286787,478423,841909,1344304,2710010,6723595,13516770,41621680,42399906,75044377
