b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288
4615,5374,4444,5006,7438,9118,12771,25075,46158,80143,160949,378353,792725,1588615,3228662,6754218
4640,4618,4471,5142,7345,9246,12659,24664,44729,81510,165291,385539,786622,1350607,3497935,7109695
4655,4865,4555,4968,7294,8677,12641,25971,45303,80994,160437,382861,782508,1619432,3217785,6982091
4607,4697,4283,5063,7010,8930,12548,26020,44949,78449,164478,381954,782469,1549327,3498035,6980812
4450,4621,4758,4904,7395,8816,13215,25340,44634,80441,163462,380387,767073,1646268,3371188,9629292
4373,11553,4260,5291,6911,11907,12658,25768,45325,80373,162935,383871,773737,1556143,3525861,6303873
4499,4823,4326,5089,7360,10956,12777,25200,44842,78658,163694,382625,783273,1570065,3516121,6369174
4484,4616,4370,5023,7319,9134,12451,24607,45408,80242,165313,382007,780623,1887689,3114820,6275728
4351,5273,4448,5575,9548,9126,12677,25140,45027,82446,160791,390477,781133,1599893,3201593,9511641
4439,4905,4609,5006,7415,9453,12518,25536,44970,80084,162981,388319,792169,1443882,3505397,8773174
4410,14947,4445,5034,7095,19636,12828,26278,44680,80705,163336,377033,754422,1322244,3151906,6705423
4336,4466,4835,5072,6999,8856,12438,27343,44159,82475,164328,381512,755568,1514214,3502597,14159405
4989,6486,4633,4932,7425,8819,12488,26801,44227,86266,160226,390741,760211,1450017,3520384,9656692
4604,4969,4722,4933,7407,9003,12481,26254,44666,80032,160175,394291,789025,1516764,3502401,7030107
4605,4246,4597,5021,7613,9084,12784,27130,44684,79959,169620,385810,787728,1532396,3527327,6964066
4531,4929,4376,5002,7311,9081,12473,26308,47038,80038,161991,387518,785793,1535059,3080353,6964496
4483,13834,4317,5041,7558,9062,12603,26421,44003,79547,161216,393736,759094,1525287,3211818,8762267
4222,4836,4563,5079,7107,8801,12486,26569,43888,81741,163200,401038,775278,1527499,3518563,7734951
4407,4371,4506,5088,6937,8786,12609,26428,46071,79918,162835,400521,752124,1510749,3515365,12105924
4416,4833,4429,4936,7567,8865,12446,26648,44273,79747,166198,377252,743765,1522913,3393232,8611662
4433,4287,4717,5006,7626,8962,12470,27017,43621,82783,160474,400836,786068,1537330,3501429,11102610
4322,4288,4301,4946,7555,10396,12537,26388,43910,78156,159046,386473,775227,1450322,3346513,6872306
4303,4892,4544,5093,7470,8982,12367,26898,44988,83186,170480,382566,773811,1517204,3150092,6688846
4371,4454,4483,5004,7403,9046,12309,27008,44355,80741,160366,377030,772537,1511105,3533933,6944544
4338,4846,4950,4862,14002,8857,12617,26362,45067,78059,159402,378197,890004,1689748,3208267,6373687
4463,4798,4589,5046,7428,10426,12704,26847,44011,78305,162425,394375,757122,1361700,3529649,6948067
4421,4926,4510,4921,7530,8813,16054,26454,43463,78181,163531,372762,1370935,1348293,3215046,11396191
4300,5112,4336,4996,7200,10330,12727,27139,43312,80436,195113,360614,777556,1787615,3505948,7413090
4323,5011,4566,5157,7339,8874,15156,27486,43260,87928,166808,382576,779315,1444280,3418771,6731498
4217,4841,4478,4880,7391,10091,13149,27107,44209,80899,168855,399020,807643,1428136,3530466,6292880
4126,4816,4626,4788,7080,8931,13613,26724,45095,86957,161398,390560,755995,1705999,3531350,9474961
4247,4773,4487,5474,7854,8938,13171,27738,43857,80755,162034,382995,787639,1568175,3329355,6323658
4341,5743,4716,4997,7837,8948,13179,26892,43650,78414,160629,414623,783140,1420796,3270643,6214742
4355,4964,5019,5028,7200,9273,12815,26906,43834,81572,163217,385932,800847,1685112,3244810,7036100
4162,5062,4474,5139,7436,9320,12864,27374,43469,92239,161793,378036,786028,2213493,3186261,6695786
4161,4896,4535,5036,7631,9185,13215,26490,44360,79667,159560,378861,778863,1596659,3124842,6933360
4491,4589,4503,5223,7083,9160,12753,27248,44816,79822,162175,385742,765751,1391460,3204623,6387891
4414,4841,4487,4922,7496,9375,12534,25821,45388,81436,159792,385460,743075,1508836,3521010,14127434
4502,5122,4769,5067,7510,8900,12630,27101,44779,81544,163733,366158,761563,1629698,3118151,6972941
4424,4934,4431,5325,7003,9006,12777,25193,45278,80595,162076,374057,792683,1502223,3318823,9991569
4432,4966,4511,5150,7184,8924,12639,26050,45088,78595,164406,378337,783349,1508062,3209492,7112676
4330,4926,4506,4954,7258,8987,12403,31804,44976,80577,171329,367537,781411,1588840,3513422,7160561
4239,4853,4534,4922,7320,9026,12517,25274,49674,79865,157547,378488,793085,1427834,3212499,7615432
4148,4983,4391,4932,7208,9014,12484,25530,44619,80898,158202,363029,797605,1509017,3322800,7970176
4254,4912,4422,4905,7233,8853,13162,25559,44502,78012,165352,367742,797273,1484608,3529523,11485272
4174,4694,4412,4977,7340,8931,12557,25671,45098,82105,162606,388787,789009,1609298,3148171,6370046
4308,5534,4376,4748,7181,8868,12621,24924,45280,82783,166025,377081,788548,1496349,3507422,7036360
4222,5136,4452,4975,7446,9184,12428,25152,45201,82032,158596,394281,754154,1605653,3410979,8088220
4239,5021,4513,4950,7435,8850,13288,27069,47580,79294,162046,395732,773651,1592029,3523442,6412848
4186,4958,4493,5189,7499,8863,16374,25536,44310,82729,168909,371849,786900,1615033,3515956,7092540
4194,4604,4492,5058,7573,8896,12520,25737,44434,84358,161475,383171,898303,1605453,3520534,6184949
4144,4883,4505,4932,7029,8720,12537,26382,44814,78565,160248,391276,884169,1667266,3489957,6733828
4159,5401,4230,4845,6980,9104,12417,25610,44800,80739,159715,379049,885433,1612718,3498246,6372664
4281,4549,4305,4853,7240,9025,12723,26352,44731,80973,202510,390192,786013,1644040,3534245,14429648
4323,5005,4537,5753,7547,8862,12471,25178,45065,81207,166551,384148,796194,1421895,3258091,6926509
4170,4402,5083,5152,7398,9019,12720,25395,44465,82528,165414,387983,794453,1589514,3287396,8799056
4166,4843,4539,5055,7462,8982,12705,25512,43984,80219,157492,389416,890605,1603058,3527245,8180898
4087,5310,4402,5035,7378,8958,12549,26917,44560,79694,196321,401840,905161,1625423,3501279,7120401
4080,4936,4381,5083,7399,8834,12471,25810,44838,79948,161635,373707,763213,1597327,3506510,6178309
4786,4980,4561,4937,7418,8997,12444,25360,44494,86707,162199,378013,809495,1573709,3511880,10596642
4178,4951,4624,4896,7367,8709,12525,25343,45391,81422,163246,381485,881641,1531302,3405750,6846296
4194,4927,4423,5013,7013,8638,12532,25847,44441,81372,163459,390633,881249,1642689,3521003,6699268
4466,4953,4565,4943,7520,8786,12451,25231,45808,80274,159360,381139,797268,1604323,3304768,6662305
4300,4569,4458,5698,7089,8770,12371,26366,45103,80199,159600,370378,887038,1614398,3218986,6240578
4235,4858,4680,5832,7330,9031,12483,25891,43960,81841,165275,373168,750860,1589587,3518584,10045077
4151,13918,4483,6405,7305,8846,12657,26778,44815,88670,160731,358487,783298,1659224,3221865,8137041
4229,4478,4390,5270,7319,8883,12932,26737,44998,79474,170717,364493,781488,1538659,3318764,6291139
4168,14581,4485,5408,6937,8842,12609,26885,44396,80831,157391,378908,862680,1586622,4122706,6756918
4205,4777,4471,5391,7116,8550,12542,26488,43401,82361,160941,372657,745624,1574106,3231726,7350495
4276,4893,4451,5433,6892,8629,12678,26563,43445,79699,161080,380174,787480,1562210,3142788,9125684
4232,4764,4385,5252,7242,8826,12685,26676,43185,82268,164647,398458,774559,1582094,3142193,6959138
4180,7499,4453,5319,7344,8768,13076,26577,43368,80757,164460,377453,865602,1592658,3427236,8152706
4322,4846,4384,5430,7234,8746,16873,26386,46006,80892,164453,377939,875603,1576990,3501354,8185126
3977,4794,4449,5407,7053,9115,12924,28058,44957,87835,162179,379413,798066,1575689,3509839,7477275
4138,4619,4486,5456,6961,9202,13230,25963,44188,80229,160281,373679,874737,1591052,3286077,6779278
4178,4672,4411,5326,7248,9233,13253,27341,44156,80286,158461,399561,887597,1549753,3175254,8661391
4277,4687,4427,5273,7326,9331,12986,27143,44835,79321,161386,361418,873737,1425336,3523034,6364637
4136,4826,4419,5288,7385,8991,12874,26809,85822,80464,163585,370104,788571,1488486,3217547,6992956
4081,4706,4422,5462,14475,8827,13113,26013,71809,79837,167785,381679,867815,2216148,3525234,6211758
3950,4528,4413,5498,14727,8800,12838,26156,47347,80262,164437,396722,884562,1434618,3214298,6791413
4170,4766,4685,5388,7587,8848,12963,26641,42700,84733,162749,386577,736010,1480994,3536068,7047081
4003,13962,4518,5337,7691,8801,13287,26320,42332,87528,163055,363076,875110,1513012,3171322,6735655
4077,4763,4361,5783,6925,8720,12862,26075,41035,79520,161860,380786,776667,1516019,3133593,7246680
4169,4830,4443,5401,7205,8984,12910,26599,40893,78104,193466,388614,776424,1506998,3496031,12445379
4195,4845,4421,5893,7530,9180,13240,26186,40922,80576,161016,395363,768992,1516044,3423265,6214591
4261,4595,4486,5971,7536,10188,13428,26468,43136,81972,165200,384421,792151,1490930,3139577,6674082
4058,4901,4623,4863,7499,9039,13255,26778,41670,80922,165651,386027,786831,1607243,3154652,6287377
4010,4492,4495,4834,7150,8870,12949,25783,41869,84612,160747,378864,793102,1489560,3498083,6872276
4125,4539,4472,4769,7668,8863,12936,26574,42547,79833,173750,386688,786155,1376439,3492694,6729381
3865,4682,4244,58187,7434,8770,13281,25935,68823,85275,164349,398774,1075783,1499937,3120565,6936897
4184,4713,4339,4741,7270,8863,13199,26790,45403,80676,168523,385214,792972,1498425,3223587,6403617
4050,4708,4472,4553,7335,8696,13009,27167,42902,81306,165148,369881,781108,1583215,3202919,6950361
4170,4625,4577,4749,7635,9118,13167,27455,42965,78751,187569,383486,1272710,1494778,3195609,6918672
4058,4695,4402,4435,7232,9177,12985,28229,43543,83276,164042,382533,797753,1588610,3058826,6185117
4083,23960,9770,4619,7527,8026,13375,27090,43110,77859,163204,372612,785556,1497849,3497347,6913771
4116,4967,4677,5115,6999,15641,13820,26632,42737,80536,160034,385906,764472,1474176,3149246,6274231
3934,4668,10853,4694,7356,8061,13149,26867,44475,80860,161604,379118,890673,1513573,3297479,6421542
3822,4672,4357,4660,6886,9133,13610,26845,43777,81986,168399,370116,795566,11935355,3521887,6983931
3881,4797,4378,4734,7215,8462,13683,27267,43043,80983,162277,390485,877772,1601696,3125865,6725418
3848,4594,4435,4592,6981,9382,13126,26836,43834,80641,163604,392178,885735,1478333,3048017,8155629
4030,4518,4516,4568,7662,7913,13237,26746,43131,83415,163971,381651,770967,1595801,3505300,6149292
4054,4543,4279,4502,7365,9120,13297,26328,42936,79892,161521,389054,879231,1496720,3223462,6898072
4105,4677,8668,4730,7223,8991,13006,27234,43898,78425,161712,382205,769285,1268566,3421272,9637561
3958,4635,5237,4698,7382,7910,13096,26223,44427,81775,162525,380749,787160,1514608,3233497,10983808
4038,4801,5002,4780,7293,8279,13089,27248,43626,85600,161943,383771,1212463,1426124,3248291,6897467
3991,14477,5090,5236,7461,7969,14290,27436,72491,79688,399740,386544,773801,1571528,3255580,6484999
4393,4726,4798,4777,7475,8008,13644,34728,63262,82707,165829,365757,779846,1567108,3230941,6376366
4026,4748,5056,4663,7451,8241,13419,26617,47422,80777,164879,391211,751880,1590204,3186064,6917817
4049,4890,5218,5183,7559,9182,13740,26708,44790,80704,171388,374299,848195,1509024,3510101,6316908
4119,4892,5095,4648,6899,8057,12985,26464,43958,80430,158585,383587,782035,1570927,3209822,6948364
4166,4793,4935,4739,6838,8044,13015,27347,43597,80793,162661,382977,786065,1578274,3220980,6953242
4018,4873,5032,4972,6856,7930,13453,27079,43439,80592,165369,376181,862535,1349047,3422072,6285974
4006,4222,5266,4672,6982,8057,13071,26310,56027,80452,165738,389854,783944,1572215,3212353,6912790
4091,4806,4833,4758,7312,8044,13117,26123,116046,81770,157434,373851,789267,1587389,3138237,7977229
4166,4621,4998,5324,7016,8067,12746,26335,55285,80554,168848,380466,793765,1496882,3144914,7022862
4098,4851,5044,4699,8034,8094,12869,26364,43691,82412,160901,379565,872077,1580824,3503944,6916198
4179,4223,4936,4627,8458,8083,12881,27288,47526,86745,161317,377858,782866,1592618,3509664,6561426
3905,4672,4931,4647,7137,8048,13071,26642,44426,81395,160487,405230,738610,1574197,3505099,8183386
3949,4778,4866,5233,7140,8283,13204,26769,44061,82038,160899,414780,855041,1528956,3262079,7097887
4076,4230,5258,4653,7173,9181,12773,26862,44008,81618,166238,413142,875319,1587692,3199352,8166026
4012,4638,5241,4765,7174,9112,12675,27277,45426,80071,171508,410211,855800,1530282,3509112,7001062
4050,14082,5095,4561,7281,11855,12785,26799,45028,80947,160693,412857,776787,1585557,3149410,11929092
4145,4326,4983,4697,6471,8197,12554,25829,45113,80616,165878,422875,848007,1576649,3525775,6360481
3951,4779,4790,4658,7088,9239,12615,29282,45970,86928,170559,418362,749200,1570727,3446315,6754556
3930,4616,4918,5338,7292,9333,12707,25450,45710,82044,165698,388050,781109,1544033,3512542,6973719
4020,4779,5477,4686,6923,9049,12884,25625,45573,83059,161779,368888,863413,1508339,3408350,7086976
4103,4662,5173,4852,7361,9197,12530,26111,44566,86141,162787,429676,773351,1497997,3181827,6196552
3965,4258,4976,4740,7918,9242,12869,25251,44560,84307,168788,424559,777482,2962642,3516420,6280631
4023,4648,5042,5029,7405,8203,12527,25930,45282,81307,164260,407510,792362,1491169,3153593,11406736
4156,4187,5029,4690,8086,8976,12509,26605,45603,80534,160126,382705,837266,1508690,3142488,14103773
4163,4378,5002,4630,6728,8147,12781,25843,45165,80575,160241,393296,862758,1515061,3227929,6340525
4308,4303,5195,4630,6756,8556,12923,25830,46469,81720,165290,381101,855714,1546772,3491491,6893932
4046,4932,4988,4750,6630,8257,12735,25065,45904,86737,166930,377257,773064,1573087,3508444,6277003
3969,4346,4787,5225,7476,9046,12663,25274,44888,78895,161738,389902,851078,1577712,3158983,11261202
4270,4793,4903,5137,6585,7871,12866,24998,46525,81291,160708,386081,803287,1576210,3498013,6682913
4098,4335,4907,4720,6836,8009,12647,25027,48937,80675,164971,375276,798994,1577778,3227898,6996404
4158,4803,4967,4786,6642,8112,12688,25155,44865,81140,161996,383436,854925,1596326,3489945,8178154
4002,4347,4969,4588,6497,7941,12679,24990,45436,83602,163475,378149,1076493,1494402,3509902,7004304
4061,4801,4994,5236,6564,8221,12498,25545,44855,79152,162716,390920,800360,1436440,3414052,8515909
3926,4746,5150,4699,8747,8046,12580,25620,44823,79343,169701,372400,848493,1612799,3322873,8785736
4014,4805,5069,5197,9302,9138,15924,25516,45018,80165,167574,387951,764815,1542055,3528149,6265074
4048,4706,5149,4752,8109,9104,13515,26206,56099,79313,163118,373439,746514,1494449,3201641,6655790
4041,4775,4955,4907,9008,9256,13270,25461,53216,80976,167821,384847,789771,1496554,3511070,6688362
4012,7894,4894,5034,8136,8003,13272,25871,44979,78807,160260,378186,851825,1496661,3368832,7003433
4093,11086,4980,5223,7667,11598,12867,24916,45203,88634,163496,373774,786938,1495012,3147169,7809985
4116,4572,4910,4780,8067,9178,12560,26173,55030,81525,164344,379178,787343,1511347,3503132,7382886
3856,5905,4930,4797,7757,8134,12290,25391,44428,82163,163933,371865,776020,1487552,3156087,6625416
3968,4120,4879,5190,8368,9026,12467,25414,44209,90073,169960,376491,759912,1504122,3112472,6309318
4020,4503,5338,5065,8349,9155,13078,27200,73734,78475,161556,363039,785377,1496251,3145057,6880969
3922,3836,5243,5081,8424,7986,12699,27136,43365,78067,169875,373390,785601,1509806,3495304,6922700
3907,4062,5036,4818,9149,8038,12866,27046,43833,81296,162957,390679,759042,1508084,3393576,6982616
3918,4289,4995,4853,7799,9194,12890,26861,44061,80615,165461,378253,804734,1498333,3206886,8174132
4072,4202,5025,5097,8703,9112,12965,27682,43971,79921,167195,379405,788939,1485316,3399764,6943018
4499,4598,5035,4807,8542,9065,13046,26947,50836,85029,166327,368420,758667,1507613,3499204,6344818
4293,3793,4877,4920,8532,8316,12530,26918,44071,84887,165941,376903,735541,1445092,3502873,6948489
4174,4318,5121,4801,9327,7917,13396,33652,43450,81142,161906,382226,747247,1510683,3512668,6309535
4102,4128,4852,4953,8566,8999,17235,26982,43592,81072,165339,386358,790104,1501613,3342253,8680297
4211,4244,4841,4780,8410,8067,12954,27463,43935,78860,163107,417169,780546,1494994,3249996,6949941
4124,4244,4956,4776,7680,7797,13191,26246,47281,81688,160321,379020,795664,1437815,3186068,8290213
4068,4157,4882,4627,8540,8039,13087,27038,43285,79819,160222,383867,768362,1507783,3528520,6282994
4150,4246,4847,4727,9202,9404,21411,26499,42700,80942,164129,374529,785901,1510630,3242530,8076554
4079,4335,5073,4798,8088,9073,12623,26471,43082,80758,170191,368679,775273,1505657,3161232,6913118
4089,3688,4985,4696,7894,9270,12974,27553,44582,79313,161293,380257,785613,1476722,3345461,7125091
4233,4208,5101,4893,7009,9134,17130,27389,44248,81139,161190,370368,790986,1483467,3036372,6328659
3862,4068,4884,5137,8069,7963,12883,26748,44255,82080,163296,387066,851833,1498587,3219545,6299579
3947,4111,4951,4933,7726,8175,12762,33638,43229,81140,163317,385921,777753,1496326,3105203,6753089
4065,4178,4844,5169,8932,9233,13202,27404,44817,82142,166881,373163,813885,1515129,3524063,6892488
4021,4153,4966,5165,8692,9422,12848,26556,44163,79869,164063,385301,786633,1525865,3156922,6787534
3960,4123,4961,4794,10656,9262,12943,27594,44983,87865,161304,366727,766743,1489120,3092686,6738608
4012,4165,4974,4827,8709,8130,12712,27332,44711,79097,165212,368298,846625,1495002,3517172,6932933
4098,4359,4915,5654,16033,14495,12884,27280,44319,80268,163162,381435,840631,1513008,3100637,6984904
4052,4050,4925,4905,8381,8078,13350,26898,43549,80978,163060,385587,858289,1520664,3173473,6931903
4012,4325,5185,5008,7732,8865,13039,26834,43821,80680,163960,382140,775327,1595840,3397003,6467769
4134,4228,4945,4651,8443,8338,12804,26998,44358,80497,164632,374389,862369,1485646,3177425,6334172
3962,4087,4980,5307,8248,8961,12857,26997,49912,82169,164408,372424,848822,1534125,3188586,8738564
3959,4062,4947,4819,8467,9273,12712,26396,44015,84528,165511,368036,838661,1603054,3385625,6891113
3998,4093,4888,4988,7795,7998,12624,26434,44745,103891,167420,406099,786975,1568088,3501311,7001890
4089,4262,5151,4749,8053,7966,12804,25665,45357,83298,169609,408757,770336,1591364,3085469,7076576
3987,4062,5195,4934,8072,9089,12535,25852,44021,81709,160904,408758,784418,1603290,3205256,6819023
3988,4229,5465,4773,8527,7987,12558,24899,45500,85269,164206,369879,856303,1599893,3497013,6901879
3933,4350,4934,5024,9035,8167,12603,25583,49539,82749,166537,381607,855296,1604932,3559595,6714711
11484,4226,4958,5257,8917,9276,12431,24800,44246,81422,162091,384264,836596,1590699,3505649,6240207
4242,4126,4853,4700,7074,9010,15345,25553,43894,82230,160630,380168,873784,1617581,3195698,6286931
3922,4267,4926,5319,8037,9136,13449,26141,49212,81429,166865,373194,772071,1592924,3383065,6995913
3986,4206,4874,4685,9106,10089,13020,26577,43839,97577,162854,389506,775305,1427054,3052597,7057465
3950,4153,4881,4815,8145,9204,12911,26066,44279,81896,163841,376206,743886,1589660,3089039,6900269
4050,4008,4768,5086,10306,8119,17038,25563,45088,81677,162054,373120,1299358,1616239,3508208,6944197
4174,3955,4942,4642,10156,9205,12953,25575,43925,83839,160835,389701,863107,1590444,3495717,6669174
4123,4223,4978,4684,7974,8155,13293,25978,44567,83606,161356,392291,863151,1583244,3507721,7535359
4137,4261,4900,4767,8751,8109,19981,25764,44270,84629,165580,401963,849604,1563837,3194736,6252994
3770,3965,4916,4861,9396,8482,12583,24932,44021,85176,162961,381520,787887,1596695,3409800,8170692
3761,3592,5068,4691,8387,9143,12636,25505,44502,81566,161611,387901,856419,1556269,3502590,6779671
9574,4119,4918,4821,9129,8107,12559,24943,43969,80684,162967,381094,854560,1590450,3500228,6403148
3966,4305,4982,5393,9159,8009,12478,25660,44634,81623,159760,382737,916087,1584795,3511141,6333085
3975,4110,5050,4783,8823,7919,12496,24809,44032,202685,169894,377020,760008,1587880,3104589,7350885
3914,4166,5332,4753,9049,8717,12656,25596,45196,104745,163288,393781,785643,1607645,3495274,7404841
4007,4071,5069,4937,8138,8177,12640,25887,44503,79182,166929,411586,789176,1486993,3391135,7375676
3820,4289,4956,4828,8037,7982,12703,25520,43664,79983,165350,419837,1275979,1576884,3100551,8002545
3950,4154,4914,4970,8128,8999,12455,25488,45069,78801,159352,391265,1105436,1599698,3499505,12872947
3905,4089,4927,5180,7181,8224,12643,24913,43910,78851,162893,382611,769891,1611509,3494518,6210788
4318,4506,5600,4814,8207,8973,12600,25579,44179,86654,166028,381494,854311,1603188,3497475,6925912
4243,3825,4953,4838,8646,8945,12559,27843,45527,78798,165889,362807,782148,1607056,3504465,6821211
4228,4260,5024,5082,9418,9115,12455,26213,43871,80158,163857,384145,747809,1610282,3212282,6223515
4171,4364,5108,4804,7931,8139,12534,27177,44702,85888,189880,385729,767495,1586988,3118981,7110369
3933,4285,4953,4854,7876,8029,12573,27589,48575,80259,164509,398784,1678685,1578392,3206867,6195347
3986,4167,11965,4810,9943,9379,12903,27279,44586,79825,159335,414043,849057,1576464,3255471,6242180
3898,4341,11229,4983,14630,9542,12959,27634,43834,78655,167084,383620,867787,1581433,3512960,6333839
3878,4384,11518,4870,8246,7901,12718,26562,43227,78533,163492,380195,853396,1608948,3310067,6893460
3862,3804,11345,4945,8328,7970,12794,27264,42956,80579,165185,386326,855006,1469104,3316877,6837344
4035,4772,11363,4807,7723,8197,13506,27090,44036,79688,163228,367577,846837,1583226,3404539,6758231
4050,4408,11130,4719,8829,8104,13044,27094,44239,79494,163565,385318,840613,1503354,3504813,6832566
3886,14165,10148,4923,7056,8141,12858,27031,44531,79900,161306,504476,854413,1838597,3523761,6350166
4134,4075,10271,4863,8111,8709,12826,26536,44141,79918,162978,398185,833820,1450079,3516561,6895427
3959,4197,10244,4820,7617,9986,12782,27233,44133,80549,172650,376234,766162,1444944,3249789,8186251
3969,4118,10394,4761,8121,8155,13471,27071,43152,79669,171804,379817,854194,1586169,3501030,6298483
3975,4257,10286,4754,8101,8083,13130,26869,44616,80527,166361,378764,770137,1518602,3389456,7065909
3861,4215,10655,4686,9179,9093,12665,27302,44834,80053,160380,384797,836033,1477758,3214826,6303365
3945,4148,9726,5287,8634,7994,12924,27825,43528,80680,165317,361519,928513,1524139,3704456,6371878
3993,4026,10710,4823,8568,9118,13072,26669,43205,78969,161583,376429,759285,1607598,3224749,8726960
3977,4078,10445,4883,8259,8088,13276,27270,44623,78670,163307,528523,841811,1524594,3070812,6426030
3894,4053,9572,4670,8254,8222,12651,245397,43404,78833,163208,412192,752255,1441978,3410111,6301089
3947,4100,8118,4907,8942,9064,12804,26820,43314,88635,169026,400966,849533,1487198,3092576,6254101
4058,4168,8338,5289,7484,8008,12678,27007,43707,80503,167997,406528,758647,1532292,3109263,6707940
3903,4110,8424,5029,9219,8314,12496,26652,44866,78722,163086,396796,784823,1476297,3514275,6157118
4172,4095,12421,5033,7817,7933,12851,27391,43698,80438,163322,389938,853291,1526148,3133372,7394770
4086,4188,8411,5143,8311,7891,12778,27412,51270,78917,163061,389941,800652,1587077,3399021,6735344
4050,4315,8822,4979,8999,9204,12912,26113,44074,79190,161203,371747,844267,1451389,3510708,6925692
4121,4055,8775,4869,7737,9103,12784,25773,43585,80583,167590,369998,853317,1497734,3175852,6789855
4040,4223,8467,4881,7658,8968,12860,38058,44198,80410,161685,377566,800064,1488988,3500988,7466747
3953,4357,7987,5530,10832,8390,12752,31364,45580,86844,163199,379683,745636,1503407,3513277,6253048
4085,4100,8105,4903,6592,7997,12725,26735,43564,78280,162081,372974,861892,1611907,3223364,6623915
3992,4136,7961,4817,6713,8031,16163,25941,44642,85137,164497,374740,1163217,1456078,3157655,6961358
3930,4232,8005,4875,6944,8081,12809,24762,45009,78904,161122,449221,754854,1424093,3203392,6778942
4040,4201,7984,4649,6647,8120,12815,56853,44137,79011,164481,377314,784344,1520306,3512562,6207447
4208,4231,8152,4835,6621,9066,12744,25053,44403,80707,165503,372581,779097,1459744,3117455,6916510
4029,4215,8153,4983,6607,7970,12652,24418,44278,79329,160278,681947,789853,1524499,3513831,6475649
4118,4382,7605,12516,6319,18765,12498,25189,43668,79436,169697,402799,843955,1489660,3271437,6362456
3933,4159,7864,4870,7277,8177,12502,24488,44809,79510,160346,378236,854978,1534103,3176052,7096180
3775,4162,7447,5092,6309,8044,12461,25260,45075,79746,164891,389490,842657,1529504,3193757,13799573
3987,4158,7671,4790,6385,8029,12596,26125,45215,82144,160043,390494,791128,1505239,3437037,6894914
3955,3980,7614,4922,6513,9095,12938,25247,44349,80024,163560,384037,841936,1444658,3503920,8957066
3940,4168,11929,4808,6496,7884,12605,24863,44889,79256,161662,407791,760224,1481125,3524206,8857679
5063,4961,8615,5552,7542,8637,12892,31804,45049,81934,162907,399750,786273,1578396,3199458,6895964
3906,4322,7595,4955,7144,7962,12512,25316,44178,98749,165886,371306,854827,1578643,3512433,6745307
3855,4389,7163,4851,7232,8014,12414,24580,43780,79170,159682,374899,843876,1544712,3121591,6881498
3760,4139,7071,4861,6439,7961,13471,24751,43857,78832,165524,372764,754315,1611038,3511799,9313650
3852,4060,7228,4729,7086,9114,12444,24531,44612,79944,166278,370222,851802,1447974,3196380,6773515
4376,4671,6333,4919,6641,9059,12369,24490,44313,80005,163187,369331,789327,1580745,3505618,6909556
4081,4395,6163,4661,6722,8021,12645,24680,43968,78698,161540,374708,779407,1594591,3265129,6291529
4106,3972,6013,4793,6479,7839,12325,27403,44443,80435,168352,402666,853297,1494180,3415219,6838907
4198,4141,5992,4786,6943,8048,12488,24717,43495,79444,161980,381372,839008,1579286,3091396,6218120
3944,4082,5949,4599,6646,7996,12344,24222,44114,83270,164077,363550,853935,1594332,3496065,6863031
4232,4143,6047,4914,6527,7928,12693,25137,44754,80605,163628,374644,846670,1534208,3406284,6335777
4038,4002,6027,4798,6522,7887,12474,25147,43988,80448,162206,373324,778652,1635747,3149602,6568082
4068,3990,6086,4698,6553,7802,13120,24487,51378,79076,161805,370093,753409,1516726,3094556,6747803
3767,4117,6138,4669,6343,8016,12458,25910,45038,79795,164293,382858,773223,1529206,3187370,6856788
3862,4157,6289,4781,6559,8844,12368,25058,44090,78379,169037,369262,1374986,1526939,3528252,6311911
3852,4104,6292,4696,6598,7836,12331,24603,45294,80986,162336,370996,851924,1504866,3511799,6826174
3708,4065,6583,4962,5733,9291,12595,25825,44788,78117,161506,399070,846555,1508698,3058737,6952809
3945,4093,6302,4908,5635,11766,14441,25448,44599,78696,163069,404262,833146,1458411,3168054,6567717
3852,4128,6412,4700,5748,8193,13915,25273,43788,83628,167125,400064,782716,1524502,3193638,7092154
3894,4090,6553,4796,5619,8012,13198,25875,43814,79480,164532,385036,849365,1515192,3503485,14317979
3929,4012,6074,5233,5615,8079,13227,25010,44639,79166,159471,396212,853389,1574647,3530507,6575332
3965,4191,6479,5477,5799,8197,13201,26124,44242,78797,158142,380606,844341,1528017,3215622,6969010
4001,4131,6678,4919,5710,7954,12902,25830,49372,78136,164981,378050,754851,1511134,3163496,6218267
3760,4110,6389,4896,5762,7980,13053,26020,44656,99717,202773,366401,761464,1851899,3506419,6401228
3875,4030,6463,4682,5806,7875,13752,25356,43102,79014,167554,462907,740597,1604564,3196011,6250585
4040,3994,6255,4790,5865,7881,13208,25770,44307,78810,161696,400441,861894,1608027,3153405,6936519
3761,3944,5920,4927,5578,8026,12806,26066,43414,80307,158257,401528,869165,1506397,3424566,6082506
3877,3914,6096,4746,5685,8969,13197,25796,43592,80124,161258,378352,862511,1576838,3435318,6932403
3868,4009,6254,4907,5589,8025,13078,25731,48090,79200,161790,373623,729694,1526503,3523891,7168792
4298,4236,5822,4719,5594,9430,13409,25829,44457,79023,160331,372767,957558,1585971,3516199,9350355
4237,4219,5862,4641,5621,7944,13403,25273,43933,78817,167959,402845,852687,1489744,3516111,7090497
