b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288
52363,81888,81246,116244,184284,247593,484933,964106,2069051,3557457,7802333,23955459,46904193,275542431,180756453,374407836
47866,83812,80364,118298,181328,273420,526220,1057448,2016479,4712450,9171124,22879341,48419851,254091020,181773541,366844872
45680,75783,81918,114734,187219,268252,542712,1594338,2060724,4312108,7795326,24088985,54379567,276457687,181337655,368891477
50935,58893,80357,118607,176363,269108,484936,957682,2019381,4474958,8346521,22715897,46907265,252035864,180271800,360160727
46326,65073,83883,117797,185487,264809,536746,1651841,1976615,4377248,7373818,23524361,46567174,274261970,181115893,353231168
45595,74025,85363,114258,193167,260936,484297,984668,1942704,4546477,7678516,22713567,47387961,252573149,178500721,356020753
46271,71705,82829,111759,196483,261800,524171,982186,2107204,4290738,6852908,23971625,47032498,271824059,183633079,359234028
45901,78488,82808,112700,190775,265857,470835,1812230,2015468,4664650,7931198,22365458,46901150,264102523,181981880,358077709
45629,65905,84871,115718,190028,257122,509063,980368,2069445,4262438,6931569,23574530,46879924,235062041,181079772,362768073
53057,62363,81667,114463,177411,284318,464214,2108416,2023193,4199196,7600877,22852024,47203895,213422251,182423511,360262873
51884,70393,88115,117333,190702,281508,508581,972614,1964417,4073081,7032160,23810760,46569656,277372341,181880421,359070690
47543,72185,84929,122307,185456,268966,466976,1066580,1959966,3487214,8019420,22559356,46879321,257502116,181213363,368782668
45498,69914,86667,1293648,204476,245134,512160,1768925,1976837,4284226,7236069,23745587,47151529,236127676,181392345,364770790
44014,67701,80095,119547,183349,283223,467289,980134,1944510,4332572,7977968,24050862,48369694,208112674,182092285,358659281
50722,73673,76017,122229,199368,253603,504093,1631929,2048453,4279529,6999826,23647528,49665585,262742251,181189735,364788020
57333,61757,80148,121146,199543,266904,455243,969389,1967846,4230799,7801549,22617558,45927827,260695605,180955131,362473973
46491,77520,81621,121370,190601,257733,492966,1046802,1973191,4155771,6962766,24932773,46192591,263369511,181713961,365226471
46702,72991,77985,133153,196565,261432,450924,1926419,1923291,4313500,8147480,22857462,46350263,259853750,180853647,368449337
