x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
129247,182204,267929,358632,610135,1187848,2141069,4066510,7977821
129581,181453,268637,358978,611078,1160549,2124436,4023885,8313345
129984,183368,268823,365915,608499,1161106,2178946,4056419,8186484
129512,184581,267608,363262,607504,1152397,2133592,4078558,8166430
130622,185981,264266,365758,607958,1170671,2152451,4042240,8128490
128948,190175,273517,364377,613050,1163984,2130713,4201932,8310975
129945,184928,266038,361703,615551,1168254,2145287,4124758,8188533
129571,184522,262841,364605,611993,1154838,2135336,4102049,8519629
129753,187987,267841,362427,612577,1156476,2122258,4238096,8308956
129762,184831,271906,361223,614976,1174226,2114887,4063162,8179730
129457,183265,266762,363271,614110,1145855,2156579,4111311,8361660
129998,182015,267108,363194,606918,1167847,2140833,4092490,8259436
131571,182906,269421,360240,606239,1143821,2162641,4721228,8982001
130849,181896,267384,365690,619638,1158324,2137114,4151883,8099748
129216,185334,270536,361406,609139,1170396,2097390,4210151,8293637
130002,183985,269229,358603,605970,1160417,2142013,4078425,8148770
128789,181786,267542,359753,605832,1144472,2124791,4173938,8303426
128206,184167,270739,362588,611550,1145074,2165331,4062369,8183132
134031,181874,269596,362586,612650,1162714,2123700,4208008,8195667
130286,181504,269153,363681,604812,1148818,2185070,4154993,8621602
128656,182230,267380,361438,606995,1142928,2152142,4105121,8350993
128354,183812,269214,361482,613186,1153101,2131939,4064502,8108295
130279,188765,271837,361003,611561,1164236,2142049,4110060,8250383
130168,185079,273557,362271,604989,1149706,2132163,4155240,8516839
131451,181975,272246,358564,606697,1146720,2169992,4180115,8156651
132461,183380,269296,361562,616968,1157754,2144386,4092665,8405909
131275,182123,268745,361837,605554,1159404,2157149,4078734,8255913
135884,184706,272043,363165,609331,1154188,2149500,4127314,8143534
132041,183489,270228,363181,610584,1168310,2171747,4088041,8344667
130815,183832,270480,363229,614668,1174555,2105264,4152212,8254866
130312,182260,269722,369587,612845,1158178,2201462,4065423,8195086
130390,180869,274010,364064,612660,1147817,2151959,4095642,8501944
129777,182490,268483,359983,609852,1155020,2127218,4090883,8358475
130388,182466,267999,362326,613224,1149202,2164185,4078113,8585748
129495,181312,268412,361105,611321,1276348,2105313,4062343,8151113
129805,182822,269395,356054,605844,1160242,2145496,4463950,8326469
130639,190682,265531,368393,607549,1160725,2179491,4180535,8142743
127977,182010,270681,359299,609062,1157915,2129424,4065022,8665126
135238,186859,268078,356080,604921,1155146,2154962,4055733,8237840
132551,181934,268187,358268,606742,1163771,2148489,4112193,8215612
129195,182005,274802,360425,609966,1150259,2143992,4055775,8336179
130733,180659,273042,361653,606282,1164703,2090380,4054231,8316141
128846,179479,268781,363218,606194,1183672,2140680,4071033,8077827
128767,179323,264909,359635,615749,1163783,2119784,4071907,8533983
128503,179788,264756,363447,612210,1149476,2130291,4042157,8205322
131444,179624,263936,363847,610904,1178572,2140874,4043810,8309247
128428,182543,267939,358902,615713,1151529,2425488,4048818,8284375
130658,182460,268058,369676,617591,1153758,2162327,4036550,8107588
127652,181862,270347,363013,608679,1146511,2172976,4115138,8082289
130619,180443,272287,362845,604420,1158413,2144326,4054215,8308518
128466,189588,267729,363143,613881,1161916,2136436,4046459,8263058
130109,180901,270941,360273,613284,1154283,2148078,4082156,8222984
131302,182433,270630,360839,608826,1161169,2166691,4141026,8226536
129763,180479,267131,364860,609121,1171337,2148770,4027651,8310946
128621,182059,264768,359652,606879,1140279,2166324,4173876,8145588
131146,180285,266029,356935,614497,1176461,2147377,4032257,8445796
130220,181734,268392,365866,606358,1166124,2096029,4100642,8275090
130882,181401,267260,364088,610538,1153654,2143357,4069674,8123374
131793,188182,272911,358845,609383,1170309,2117388,4842115,8502233
135561,181216,267512,363419,622368,1168868,2119532,4182995,8314008
132165,181625,271272,359572,618570,1155135,2150420,4184907,8191304
129364,184687,273929,358681,616536,1159876,2143769,4102998,8373527
131869,185246,269467,361296,608874,1141426,2128808,4062112,8279882
130590,184093,268848,359294,606521,1163974,2123772,4072510,8550096
129268,190616,270614,360457,608700,1157549,2102586,4051421,8533976
131437,181611,268693,362587,614634,1174174,2126106,4182353,8271302
128973,182226,275640,362109,606157,1164455,2130527,4092096,8311925
128320,180588,276039,367518,605657,1163249,2131884,4050986,8237443
128573,182062,267942,363857,605922,1144803,2157734,4070922,8305284
129543,184436,273481,360792,615161,1153736,2133578,4096135,8090576
127879,182323,266691,364411,606463,1155075,2113985,4019772,8429351
127810,187425,268305,361596,609162,1141546,2140717,4118510,8309346
128801,186676,266162,358065,611512,1145489,2149849,4061956,8230590
129139,183728,275180,361187,612335,1165502,2151901,4078918,8482774
130689,182443,271051,361624,607691,1174118,2130212,4112601,8337793
131583,181199,272697,362099,613395,1166187,2104365,4077708,8138494
130816,182536,268503,369251,631951,1151017,2137337,4070584,8402711
133672,180559,269184,359312,613692,1142667,2106514,4072268,8369446
132718,186188,267194,358262,612972,1152652,2172505,4103495,8255407
139300,181098,268180,359079,606979,1158467,2138546,4032147,8352796
133266,182634,265370,364701,611871,1149217,2137363,4027451,8127661
130049,182616,267863,362093,618918,1166890,2115005,4585273,8179338
130240,178972,270048,362108,609657,1157108,2127610,4227303,8396212
129622,181211,271786,361237,605543,1160121,2151580,4177261,8254151
129301,181162,279091,360013,615913,1166994,2145510,4079365,8270016
130708,185128,270445,359402,614773,1151139,2137435,4098094,8514099
130468,179667,272816,362044,606446,1173036,2097255,4043393,8106348
129683,182429,270865,357052,609848,1156300,2140942,4183446,8190002
131190,180975,268373,361801,608157,1182518,2124207,4074806,8250002
131174,183466,267964,359248,608032,1148300,2153094,4190762,8285227
131611,181920,271833,359975,616999,1144645,2132090,4180095,8127418
129785,181688,267441,365250,614606,1144212,2147313,4207692,8411714
129142,185224,268019,364440,611613,1149891,2166397,4051950,8236143
130634,181573,274525,364312,605417,1152549,2131020,4132998,8243336
131000,180485,268478,360688,606091,1148083,2128193,4237366,8431214
130664,179570,267348,362872,613115,1179020,2149347,4065874,8216845
132330,180832,270057,360910,603138,1143478,2160134,4135037,7982739
131840,182109,269086,365899,612381,1152963,2151327,4128516,8269003
131501,180126,273469,359777,603775,1161056,2132166,4086658,8226895
132057,182770,272704,364868,604757,1176671,2142719,4044455,8288066
141309,180748,270070,359941,618316,1169786,2114914,4097439,8470386
134676,180081,265456,361482,604820,1153602,2154150,4140867,8390334
132037,182568,273738,358754,606777,1157817,2130336,4109221,8218455
