FP32 eager b16,FP32 eager b32,FP32 eager b64,FP32 eager b128,FP32 eager b256,FP32 eager b512,FP32 eager b1024,FP32 eager b2048,FP32 eager b4096
154784,256224,423165,944519,1514437,2619940,4797427,9399173,17795932
152616,258670,439847,773196,1396060,2542057,4872497,9331158,19293814
150267,262702,449740,763567,1411459,2648514,4928341,9395914,17188366
153017,257042,433696,751416,1402885,2630752,4789052,9363756,17727225
149871,255927,449895,761437,1406773,2655777,4908285,9315892,19295401
151207,258912,438939,759108,1399360,2574910,4876502,9325292,17483334
150414,261152,430085,762756,1408249,2558892,4861476,9388974,17774940
153774,256652,439483,740055,1396518,2668637,4847689,9320653,18835652
148399,260374,438448,749799,1408855,2596324,4800137,9312572,17517991
154181,258142,450395,753577,1463916,2615004,4894567,9282378,17630283
155245,259112,434458,755393,1423307,2557003,4899575,9312500,19224397
152766,263003,448956,746330,1409205,2581478,4864565,9333636,17672994
149772,259500,474052,767025,1408286,2609662,4933279,9659544,17572576
153367,261720,452843,755842,1388350,2479190,4910669,9349395,19561798
155319,265232,447874,758660,1400197,2502835,4917150,9318485,17611538
152458,258537,428542,754600,1398990,2626423,4859090,9345049,17800210
155241,255287,434879,754270,1411011,2554706,4913991,9464369,19207959
154447,256730,442915,738234,1396669,2620439,4916406,9345049,17747993
150948,255219,440870,742937,1412960,2571964,4886667,9244736,17596917
153702,251213,427230,744271,1395509,2654800,4831188,9403287,19418252
150272,258541,431692,757865,1410069,2586371,4836276,9511541,17473639
153068,259174,438643,755440,1392601,2641541,5041760,9322554,17766122
152394,263020,453046,751755,1409504,2555181,4918200,9300836,18935088
154699,261713,441616,746040,1398608,2567742,4871506,9341761,17534467
151667,260071,428789,750155,1414632,2558519,4859208,9394805,17747078
154535,326521,423863,741140,1388337,2580382,4876522,9466880,19507154
155512,255882,432329,752228,1409656,2586493,4852558,9374549,17517493
158217,261220,451923,756551,1411663,2615837,4956150,9420158,17685235
152365,262425,438775,745370,1410173,2625232,4903725,9413331,19260852
151252,263946,427811,759088,1403249,2561113,4863527,9442840,17186004
152916,262827,448037,741053,1434974,2565000,4892186,9334720,17705387
154985,258490,450345,746632,1423804,2620422,4851288,9323983,19358874
149648,258414,431188,748378,1449910,2612108,4869153,9384136,17570008
151715,259249,436001,758562,1400978,2605067,4831612,9392464,17138545
153369,262713,432517,754024,1406459,2590839,4849052,9362473,19241765
155831,257032,434642,757176,1398298,2497999,4864201,9364029,17620614
156487,255756,437713,822499,1409394,2584565,4884367,9343219,17654997
155825,257005,453385,750685,1454767,2574375,4878373,9347064,18406255
150679,258608,438401,755039,1407486,2576747,4927999,9412540,17661400
151482,262944,438360,757544,1395433,2567665,4930610,9513402,17746688
156091,259210,431468,740993,1406368,2584883,4873399,9332066,19225516
153795,256162,499773,748832,1394393,2599934,4818026,9279846,17703736
150047,255169,439485,748078,1410873,2609783,4962118,9338961,17699551
152804,262338,423747,747287,1426851,2606660,4906934,9302873,19348882
150595,261962,430893,734272,1431824,2597113,4873356,9473390,17517885
221600,261926,426121,756873,1428358,2633214,4826660,9299319,17745222
151682,264688,447457,740743,1407197,2588064,4805288,9336314,18776478
152492,256452,439910,756906,1392573,2565614,4878356,9295440,17508527
154030,254379,426758,760701,1408224,2600525,4851890,9407790,87849818
158258,253743,435787,736845,1395826,2583853,4858151,9349519,31535593
151332,259172,442323,753817,1410324,2583658,4913636,9348276,17443627
154835,256643,454114,768776,1388980,2631322,4877157,9263340,17723918
154657,263946,429539,762161,1407923,2668621,4842498,9297082,19318482
153984,257766,423760,750843,1392096,2610933,4874168,9477582,17516407
147231,263123,436219,749437,1404497,2597402,4841481,9758514,17919328
159297,254595,435214,751721,1403020,2501395,5544009,9352316,19732247
154217,260264,436092,746701,1454854,2611309,4868896,9464757,17678461
153487,261532,432603,819618,1438647,2537745,4810392,9347225,17604355
152187,258487,448725,747588,1420448,2651299,4860240,9298427,19257041
151955,257348,446853,740537,1395929,2624664,4891828,9329116,17621232
151273,260027,448817,738111,1420287,2572785,4834612,9367347,49575431
149871,254516,437959,748713,1388583,2602909,4972229,9296747,49206973
152261,256097,431061,748024,1405592,2566636,4925359,9328521,17653151
157227,253271,434381,764701,1405180,2608211,4945394,9419788,17828058
150727,262965,436253,746899,1405782,2590119,4867401,9323969,19389292
153543,264278,446603,755305,1476897,3013539,4803693,9325762,28620897
153956,257176,436898,758313,1409557,2636905,4856136,9349234,16980106
156622,262546,429451,740420,1390996,2626086,4880768,9365158,17739763
153926,261911,444054,749900,1405730,2600349,4918358,9677413,16560276
153776,258232,433030,791454,1396283,2605642,4871223,9462077,16893304
149730,259447,450555,755628,1425402,2697590,4792122,9338892,19188342
160196,257843,429866,742422,1417557,2606108,4867649,9314949,17855181
157538,258516,432514,740936,1445995,2632193,4887615,9342821,17762889
154271,256546,458492,762774,1404062,2573213,4872702,9340937,18863152
148918,257511,440549,756810,1403841,2576051,4875076,9323448,17528395
153347,256944,430291,745754,1445783,2606615,4883575,9372796,17723174
155768,256767,450968,756962,1410935,2572394,4905150,9334424,19180601
153062,261294,431380,758215,1396200,2577749,4836342,9334533,17532378
151692,256432,433844,752350,1408465,2570060,4889216,9399998,17945137
154173,327592,434754,739786,1409080,2565875,4888003,9437940,19283951
154718,262384,432307,739870,1400237,2614725,4842635,9306240,17623442
155292,258540,445778,767248,1398555,2515396,4888693,9864300,17595791
152340,254210,436245,746205,1405868,2632762,4816661,9365234,19218235
151881,257376,436191,737414,1406961,2555952,4850533,9390946,17652799
151737,258434,434597,764486,1433960,2651964,4893444,9323757,17762618
156616,252896,449642,746510,1418722,2672905,4876160,9293232,19208173
153608,258794,443951,751815,1403486,2594417,4877423,9399728,17564030
154718,256573,448529,745595,1395142,2575367,4849502,9408647,17761166
151618,254096,441337,739230,1405541,2624259,4805268,9393817,19162439
157578,267174,434347,813855,1397793,2546511,4779472,9348093,17918303
157776,258470,424669,760386,1413328,2672854,4838806,9319185,17677612
155013,260202,430984,758458,1398343,2579628,4875358,9421902,19211547
150136,262969,440968,737587,1407404,2568793,4802610,9355724,17635051
157437,255325,444510,753644,1467068,2595630,4884707,9373283,17772186
153168,252262,426628,1128276,1409770,2578536,4865130,9303305,19460450
152806,258377,435475,761325,1392317,2573971,4830880,9547190,17922735
150121,256762,438977,754669,1411545,2629247,4865923,9327480,17509482
152053,261334,450904,748250,1400279,2592543,4908648,9354160,18415870
153898,256935,449269,755521,1410193,2553696,4805916,9313940,16740130
156182,255469,448567,757254,1390808,2588427,4836526,9329233,17878376
147859,261861,426873,744906,1408310,2603310,4864524,9406164,19047303
152901,250415,437183,754486,1388870,2581213,4844794,9398113,17687346
150299,262616,435174,747434,1486325,2542837,4880083,9285240,17771211
153665,258305,434910,743395,1408252,2544159,4811799,9405712,19126472
152595,260924,495710,752742,1428246,2572044,4809435,9348337,17681451
155576,250072,445675,770213,1418023,2582684,4852798,9293563,17445540
153549,260906,421875,763684,1411779,2579922,4883601,9326617,19034619
156278,253341,441848,751316,1413598,2606336,4937579,9260608,17680427
154445,247608,444120,752992,1410533,2638894,4892329,9283631,17659094
159024,259292,421824,759369,1411252,2671255,4831664,9390478,19296413
151565,257565,435215,768503,1431344,2554790,4843549,9747114,17714491
154198,261695,436881,755891,1431286,2605395,4916624,9349974,17603564
151505,262934,444069,756667,1455953,2540662,5460103,9375529,19256024
151508,260315,442914,736197,1411161,2635930,4889901,9452934,17598208
153640,264025,434173,758635,1403706,2614086,4824872,9361291,17883681
154039,263129,429404,743515,1401951,2641095,4833115,9397551,19302204
156017,258247,429306,742275,1426809,2575759,4864221,9379990,17768000
154813,264760,434631,761307,1428358,2574791,4917756,9336299,17756844
154660,257748,422796,742256,1459761,2554604,4875244,9270132,19238637
153575,254396,449334,742133,1391136,2617416,4987566,9372672,17678583
147046,258409,442611,752428,1406753,2572659,4742967,9277359,17955603
153195,259351,449207,741344,1389484,2504014,4823776,9372602,19216210
149804,258207,430716,743569,1423290,2563469,4872264,9335891,17714541
155579,258803,439152,770971,1411872,2613837,4966132,9300871,18029650
151549,263921,432240,821637,1437696,2691037,4831805,9691566,19212548
155123,254943,426554,759568,1439195,2622828,4780670,9304726,29716107
147579,260333,451319,753624,1403433,2621026,4952557,9310263,34300664
158397,261263,431890,743294,1395682,2611970,4819377,9353457,19391203
151445,254325,440843,736250,1409525,2635619,4857232,9345240,17738151
156777,256662,428373,771007,1394695,2663091,4879690,9340885,17907470
156501,258353,433825,761221,1483359,2581339,4918998,9403682,19072750
155292,260290,433800,757694,1394855,2585496,4831277,9347294,16754402
153149,260351,428932,802794,1415948,2590829,4882348,9306125,17952734
154543,265586,423309,769435,1399369,2576391,4765243,9533033,19171104
154249,324177,432758,758551,1405550,2613586,4872033,9394654,17570960
155036,256516,431544,760240,1396938,2570026,4874744,9373586,21583975
154802,263136,428353,741940,1407693,2599840,4872177,9335550,19339999
227629,261776,442419,751271,1417748,2608232,4887666,9803077,17463008
153905,257828,425535,747921,1439082,2576149,4879474,9368404,17721025
153314,257221,444477,756920,1401341,2482311,4889328,9369528,19323385
154508,251827,433348,756526,1406131,2540881,4892286,9280241,17747488
155162,254998,446625,764972,1401796,2599018,4888663,9333408,17982897
151083,262400,433515,740472,1403807,2607954,4890068,9295586,19363880
157857,261866,442279,837816,1409873,2525509,4893457,9355908,17739579
146819,258239,441788,759038,2087078,2505350,4853098,9341286,17623234
158759,249981,437999,743095,1417698,2612541,4879271,9320610,19164793
151887,252316,434582,745692,1460450,2582203,4920537,9303092,17807370
157497,259445,439504,755125,1429192,2608449,4898845,9307180,17838229
155128,259499,437050,758865,1479406,2619295,4911498,9345783,19216690
152923,257603,452912,759587,1400547,2568026,4853269,9371103,17630024
151591,262126,435958,747246,1409519,2623658,4938998,9344477,17742218
152300,260353,434322,742162,1403879,2620532,4858495,9727877,19026378
151619,253063,426374,740339,1402738,2551309,4870354,9334619,18016441
155566,258458,438007,756000,1401055,2570575,4902171,9401269,18423315
151891,255218,457672,743415,1409172,2612412,4879098,9351339,19284575
155687,260065,435949,753478,1395883,2469208,4918061,9306127,17601580
150263,254842,440299,760523,1411821,2653934,4855064,9332239,17876872
151759,262225,437348,755768,1401836,2597270,4913755,9385843,19255694
153033,259311,421694,749996,1413486,2637615,4818582,9348772,17878475
154955,263064,433417,753917,1391853,2570050,4819505,9327415,18007970
155285,254413,424442,745519,1410933,2598751,4769394,9356060,19320835
156102,259647,447545,761925,1395178,3019165,4920929,9397775,17727594
145911,258684,428029,754114,1410532,2725432,4743996,9317193,17812367
152950,258806,431209,736174,1396042,2745447,4860646,9329975,19317447
151362,260436,435450,754431,1413967,2700312,4856735,9333894,17853242
155100,250024,424373,756913,1400635,2775041,4890882,9311562,17865615
151019,256133,443294,750006,1411029,2730308,4786460,9767971,19133235
154867,253280,440533,752481,1400034,2679756,4843777,9443224,17617299
152153,260966,434120,765879,1406976,2735602,4824226,9413788,17835993
154575,251799,445167,741208,1394935,2672266,4893501,9334496,19192590
154599,259558,444066,761542,1416031,2634392,4839582,9231075,17865419
155348,256649,426075,753632,1391162,2623680,4908075,9332231,17991784
153310,256388,439867,744373,1411986,2656841,4886232,9320181,19284879
154509,255104,498769,737585,1395114,2791082,5063942,9225601,17676592
153406,259272,439955,763505,1408992,2659194,4898528,9295653,17956164
152360,261232,422115,753622,1393202,2675182,4939539,9355827,19409527
150883,260407,434639,760873,1473674,2648447,4878331,9350694,17855956
155195,262776,444831,747186,1409685,2626050,4885090,9341320,17828705
153247,257583,443439,748121,1458586,2576267,4857353,9354304,19106650
158005,253964,426179,759334,1393507,2657560,4948349,9379744,17726953
152297,257549,444613,748172,1414128,2601751,4854113,9667077,17788461
156167,260344,416183,747305,1396269,2593272,4828952,9360234,19423346
154723,256551,422967,742689,1411657,2627829,4906679,9383625,17701645
159668,259214,454333,756266,1399934,2665938,4798612,9381472,17900583
150256,258917,427406,743068,1407423,2663173,4814595,9292625,19269626
155904,257834,441382,751092,1401151,2647519,4935742,9294895,17580318
149910,263052,435884,751102,1412110,2653428,4974599,9285998,16942990
154623,258170,423303,756467,1404687,2647851,4901928,9518339,18767009
151783,319074,423144,744104,1406308,2654523,4886869,9353052,17936453
156581,253818,448645,748027,1398072,2648939,4847827,9293659,17988616
150037,254307,434633,746915,1404600,2667713,4855354,9382469,19234209
152920,255956,434379,736995,1395742,2679916,4826297,9387548,17743574
151923,255712,428890,743513,1414088,2728310,4877958,9385373,17673561
156893,258947,452324,742328,1423316,2655122,4816999,9451869,19319040
151907,262120,451542,745530,1414813,2574683,4861033,9376002,17739942
157781,262466,435380,757641,1478906,2703346,4849721,9320609,17633569
153964,259312,427851,756206,1419255,2616761,4917682,9379800,18686489
152656,263441,429394,756661,1400681,2700353,4842036,9303234,17666259
154231,262606,497441,788401,1413836,2597104,4841816,9313480,18153971
153004,258624,439260,752558,1392853,2743269,4827605,9350226,19369722
149614,263235,454021,755521,1415983,2615208,4873536,9333962,17593329
157955,253215,452723,757109,1391404,3211941,4842120,9348407,17961489
154691,256932,433993,747992,1417626,2642318,4865999,9320404,19269902
153562,257805,434076,749531,1418752,2725443,4832148,9344644,17686162
153065,263795,438911,746005,1486468,2657320,4826092,9298992,18095752
156602,257070,430199,759264,1401512,2688816,4925770,9304359,19446496
155386,256617,433840,740860,1410098,2623901,4843634,9412882,17785773
152014,261803,433216,757098,1402299,2635363,4880058,9847759,18262262
151410,258440,438010,756177,1418167,2670549,4875806,9443784,19089898
155136,257692,452412,743410,1400251,2683104,4822479,9277656,17702125
148820,258050,450453,764613,1412227,2643381,4791608,9371191,18083025
152037,254850,429399,750017,1390426,2700248,4869651,9350491,19300703
153202,257411,432022,744993,1412907,2658920,4826123,9330371,17654166
156814,257791,446510,827116,1399928,2672315,4893669,9344269,17778062
152581,256269,452078,758239,1407548,2674127,4831718,9309990,19318373
152880,256975,432069,756333,1460326,2639682,4789745,9301565,17378898
154125,256183,435396,753168,1432807,2716142,4791185,9313513,17665288
155537,257164,444902,744768,1429861,2636971,4832163,9287891,19355463
153974,250642,439137,756401,1408558,2591693,4764106,9358338,17565323
153775,258606,438609,743578,1393536,2667364,4850278,9271780,17946034
154573,265143,438177,757116,1410424,2664571,4875847,9293991,19405246
151582,259942,432124,747799,1422006,2614320,4831781,9334171,17640368
150082,253576,432484,751488,1407602,2630396,4888289,9679586,17213037
159273,260272,437473,752031,1396315,2646658,4901990,9348877,19227393
149780,255550,446897,746124,1418419,2662453,4861467,9407070,17639269
154601,252920,428185,757030,1398544,2667114,4909153,9324278,17891254
155079,251239,435929,759195,1405726,2659710,4864301,9356844,19423726
153873,262755,452287,745883,1400437,2712620,4899153,9340783,17872107
153486,259297,431018,758891,1430388,2618609,4868762,9409056,17812884
155287,254959,444717,742967,1422026,2661372,4869655,9282328,19199906
223999,261164,439575,748860,1439810,2689159,5446283,9325596,17907172
153413,254992,453759,750428,1398221,2692260,4978181,9294959,17839108
151344,261847,443860,743552,1482732,2680558,4902460,9298085,19363814
156805,258640,452355,741642,1398616,2749037,4867748,9403475,17673019
152418,261807,441254,817130,1407940,2654639,4973060,9425537,17873864
153559,257591,448280,758618,1395941,2659165,4912852,9354669,19262392
148023,258648,434985,749796,1404966,2743029,4943156,9813695,17577368
152140,255581,435507,748144,1399648,2687716,4840425,9313699,18109598
156691,258036,432221,743098,1406530,2642479,4821065,9267841,19153907
154247,260817,435322,768989,1396585,2585976,4766896,9289745,17781586
155611,256506,430238,758655,1410640,2687583,4871256,9326018,17945841
153261,258570,429444,760928,1471087,2644301,4927664,9474620,19141626
150083,257759,435610,746966,1430779,2664477,4840870,9356925,17635102
152572,261003,435066,754571,1404928,2622912,4884350,9333122,17905137
157562,257632,442301,747815,1408396,2627080,4905666,9352785,19362371
153952,256007,428087,740755,1395362,2623257,4870728,9353330,17894494
150170,280560,439081,753764,1410334,2592775,4877000,9427207,17665531
151111,258217,434429,756633,1400404,2577790,4915669,9366657,19588106
150810,268543,436260,749412,1426867,2615324,4862420,9326878,17732092
154168,259909,432668,755699,1421520,2631101,4890726,9481937,17858829
150865,259113,427254,745234,1445640,2540411,4901461,9376427,19395414
150759,261962,423956,743284,1397873,2636895,4823651,9311396,17599721
149038,255437,447421,762059,1411640,2609583,4885407,9340777,17839194
150039,261035,448195,755576,1397004,2709550,4779962,9386766,19199593
149784,254812,436811,746313,1419797,2740225,4918392,9303414,17521728
156786,250304,436211,760609,1398313,2621012,4856116,9240469,17666278
154132,254950,429539,757613,1405054,2688500,4890834,9341814,19339159
160075,257673,431575,735856,1397783,2714384,4908963,9323290,17524052
151373,257670,434287,745064,1429532,2670731,4883265,9390147,17847090
153253,258662,449846,742631,1395685,2753821,5063418,9282934,19189271
149583,254515,435009,762963,1416168,2627392,4885504,9347845,17638814
154182,250526,477990,762319,1403717,2618814,4788959,9307343,17960022
153763,261891,429915,749563,1421418,2664993,4817401,9365699,19357118
156234,257037,435601,742796,1417196,2727062,4865426,9631992,17558444
149964,253964,448444,752843,1407434,2745393,4840266,9332191,17820705
152768,260286,429928,754205,1398573,2692274,4812433,9331461,19177450
154204,253069,420979,745998,1407321,2739693,4883384,9395910,17351347
150623,258813,439830,750030,1413007,2670734,4905896,9236823,17630816
150391,256149,424936,756639,1413361,2646736,4894857,9311177,19283264
153988,259147,440658,758157,1472718,2612500,4881424,9243430,17631951
149762,260926,427446,742097,1425625,2658773,4879196,9291893,17789455
155420,257717,451749,752345,1387624,2606360,4895241,9353839,19184508
152833,258990,435067,746736,1409666,2644254,4877340,9285337,17689483
154130,254868,433295,747302,1397054,2637639,4799748,9286256,17901396
150002,257846,441331,756896,1431418,2661435,4887741,9379917,18511212
150984,254076,436837,754625,1425212,2644409,4870558,9380599,17851041
151690,256917,434351,757892,1457356,2724184,4885191,9357816,17819192
155467,255057,434228,749702,1395396,2620597,4945065,9376085,19408295
151795,260971,433940,747717,1475411,2620059,4946009,9477832,17824151
156799,255235,435296,760360,1394631,2685070,4793915,9342442,18122165
154561,254379,447580,742331,1404418,2694075,4901240,9377629,19349528
154255,258549,429559,747815,1393298,2678224,4850130,9268648,17553005
151108,261514,432645,757900,1409795,2643836,4879061,9363621,17914996
152035,266268,430173,751109,1396888,2653843,4904599,9303889,19242630
151222,251281,454585,819028,1407053,2675287,4851902,9284845,17666336
150997,257445,429651,753670,1397793,2648375,4846487,9327900,17970041
152916,259879,432556,741713,1408214,2640002,4822929,9351958,19375229
153899,252660,436083,759572,1421367,2674896,4813749,9334058,17895023
151175,253949,433171,752271,1452197,2730496,4861686,9324105,18021164
156933,252145,438989,745388,1391117,2650804,4983034,9344898,19240432
152132,256254,449102,753603,1406076,2594992,4906346,9370570,17615196
156577,258756,453136,747791,1393479,2614493,5409945,9345933,18073615
155677,261208,428564,756446,1403641,2591018,4949419,9754384,19277149
153963,261927,451942,751269,1395819,2669628,4858581,9357034,17619358
152994,254393,424852,757191,1419296,2631283,4860054,9400703,17985333
154581,256756,424117,734335,1392085,2628004,4850529,9550366,19232349
152697,255234,447350,756731,1414038,2597632,4880664,9346213,17256940
151822,253639,437239,757614,1453808,2600646,4910918,9295277,17812068
150583,323709,433276,744376,1411701,2665227,4822813,9321408,19267873
153828,254942,432469,741794,1395236,2676602,4841276,9309055,17671503
149586,263207,430378,750524,1436263,2663968,4889767,9289267,17902379
150330,260774,434591,756955,1420669,2562144,4927894,9374284,19331281
153005,259835,448006,814479,1439692,2732111,4873266,9435071,17761201
152380,251616,439118,766730,1393878,2626404,4837372,9393837,17949123
150959,259526,428814,754774,1408157,2637089,4885228,9342914,19238727
153003,261362,424171,763833,1391255,2638919,4831172,9676733,17859398
149806,263434,443261,749927,1420720,2721160,4941158,9387296,17928918
153738,258316,453588,742004,1396608,2666026,4879964,9404087,19236596
148853,256132,434804,751847,1470673,2581886,4860338,9334803,17812142
157359,258284,421923,751769,1396046,2626448,4864604,9355098,17875995
149989,256105,435994,744502,1414477,2619995,4959989,9445566,19389978
152573,258694,430050,753375,1392669,2656372,4875060,9362634,17688774
151581,251602,429738,764221,1406861,2728141,4894983,9348466,17816979
157000,260614,435894,742661,1423193,2653569,4856334,9459161,19200572
148447,260439,454453,734793,1433880,2648341,4881259,9356991,18077212
155786,261540,433774,748187,1394055,2656371,4937190,9316126,17824137
152273,258873,447495,751794,1423798,2630252,4866371,9354549,19335788
152953,258456,427500,758935,1393585,2706820,4853660,9355880,17544677
152505,261785,430221,746636,1408652,2641199,4885331,9396396,18218234
156587,260803,440435,745922,1399150,2599400,4900393,9781629,19211990
154337,254256,439416,756285,1423210,2583185,4919583,9296180,17709714
155751,252725,433853,842526,1422233,2641790,4873492,9360904,17754083
148838,262446,453018,750406,1423675,2720790,4906505,9427749,19159822
153803,257411,446209,758401,1393835,2728926,4873338,9341128,17565474
154549,264727,421683,756367,1435144,2644788,4903459,9427403,17737892
154610,267196,431103,740772,1427097,2602070,4903378,9301021,19073932
152422,262328,429617,737837,1415866,2653718,4848361,9410312,17974043
156154,258346,458235,753755,1412924,2600169,4867759,9376171,17705306
150932,257861,437496,741145,1407885,2672241,4808699,9313362,19352922
153401,262376,427337,754536,1386390,2615271,4823717,9311091,17717852
155094,251519,440502,762965,1409697,2679715,4844677,9361306,17743115
154713,260336,429206,758129,1392390,2594031,4903393,9430035,19861050
152662,257120,447455,739761,1417415,2706132,4948678,9444975,17645431
151943,261147,430199,759310,1396488,2618265,4844549,9309655,17748304
152842,257336,441510,746770,1480828,2653163,4822383,9422011,19321427
156085,257770,436785,742611,1399320,2586469,4883107,9294665,17574321
154968,255332,434229,765876,1411878,2725524,4849210,9343772,17947826
151642,259095,447563,747750,1396481,2646137,4834563,9338892,19477494
153053,250124,431826,752852,1410179,2659492,4808514,9389337,17709936
155609,260190,440557,753279,1413876,2705231,4872984,9388544,17940698
219314,259594,434440,742615,1413542,2602051,4814617,9352330,19198606
158600,256082,433695,740470,1432941,2716141,4904137,9334796,17656274
152434,254055,447458,767926,1441679,2630214,4872626,9299865,17934313
155165,256283,429497,742090,1471935,2646032,4820730,9309275,19355980
156120,255922,441162,739523,1399901,2604099,4896111,9378447,17695706
153991,260857,436539,756491,1398027,2664252,4865232,9353001,17647019
152072,265599,450818,750979,1419297,3226801,4840830,9381568,19051270
152984,265935,445470,744966,1442881,2740774,4885603,9302911,17797445
150754,256612,442436,755139,1395777,2639538,5466805,9784421,18031074
154660,257934,451516,748802,1396138,2677653,4881519,9510393,19348222
155362,259949,437901,755267,1394583,2705051,4863053,9431923,17598016
153755,259417,450465,745012,1393349,2656517,4802167,9401434,17757828
149738,257172,443509,750872,1401418,2604997,4953026,9377008,19320765
152840,267684,440480,758282,1496562,2642063,4875593,9303697,17583457
150851,254879,429643,750426,1429266,2667728,4840305,9364910,17972635
151523,257444,446327,758827,1403538,2654325,5056201,9308908,19446070
152944,259715,443499,752883,1401466,2716337,4873796,9305009,17785963
150148,260739,431720,758184,1397284,2650184,4865576,9315277,17826303
151688,261493,430226,746119,1402119,2618176,4882743,9381597,19148606
151663,261230,435892,756619,1412624,2660293,4943300,9391649,17646403
151100,265270,435601,773612,1428491,2606708,4855871,9413489,18093813
148182,265569,447168,764026,1440144,2665738,4911330,9738392,19281784
153414,256356,450845,759299,1462196,2633662,4892578,9410237,17636830
155720,256707,431877,743803,1416438,2553691,4864309,9349882,17722090
150178,258062,419744,753594,1391162,2661757,4915849,9341985,19322500
156894,258342,431387,766341,1399645,2665496,4920830,9353911,17582368
153214,258325,427822,749755,1395603,2657923,4875964,9345410,18017892
151235,258518,436669,735784,1408096,2676824,4944418,9338797,19358703
150461,259773,447272,762320,1395859,2706366,4825345,9472563,17721519
161150,268279,428497,762440,1399170,2526197,4823416,9349549,17724712
154225,259619,446005,751975,1395058,2701768,4977290,9396385,19307749
154745,254193,424037,753580,1456171,2692607,4815118,9353412,17660170
153035,260313,431736,754180,1393717,2611490,4954958,9522403,18081025
151359,256959,430583,821338,1411266,2716758,4890957,9330445,19476805
151756,259580,448266,751727,1394470,2681009,4874265,9458768,17709018
156240,255394,434047,760003,1411617,2575907,5030585,9879210,17845451
150078,257740,438054,753568,1403295,2617360,4902798,9323754,19365124
147584,259967,424641,751000,1400802,2583196,4842733,9373072,17514500
153925,255964,453488,757588,1400628,2789278,4862601,9365908,17967198
154715,265912,446061,750767,1401357,2665466,4870181,9337730,19001927
154442,255250,447885,751190,1394669,2808893,4877279,9311829,17600621
157880,254000,436011,754023,1401402,2679400,4936021,9307328,17863198
154834,239822,424467,748476,1394737,2694881,4934812,9364482,19211917
152923,254897,421242,759781,1399940,2691667,4864693,9325162,17680279
155315,255422,434910,750519,1398739,2657944,5024515,9443640,17823323
154646,263046,448325,733597,1400938,2655682,4818591,9387834,19204413
156268,254151,451092,752913,1397471,2656371,4820531,9389674,17649419
156263,255752,435805,745031,1398552,2689293,4919851,9298205,17735641
154260,256438,436286,748788,1396864,2685421,4872785,9317307,19290813
157966,260770,426489,743100,1398174,2671346,4890675,9327782,17869904
153066,261686,439019,760834,1427487,2621527,4820715,9787351,17829517
155347,263341,445041,819164,1403577,2643710,4911265,9337289,19170682
148907,257493,421273,742552,1400463,2589652,4875638,9355456,17687240
154375,257763,434495,760865,1402136,2569629,4877268,9317809,17795781
155544,255161,423619,749117,1395713,2571631,4819078,9358188,19141147
156688,260773,435340,759499,1403287,2650911,4896652,9380402,17775709
152044,258481,432721,768338,1385298,2703333,4833889,9344771,17887057
155611,256740,442921,741801,1397362,2711978,4853444,9361750,19319404
149123,257582,435029,755248,1392665,2656695,4848129,9360425,17639344
151458,247493,443879,766143,1403584,2703510,4846945,9388755,17792807
152251,259790,432798,760143,1396216,2694649,4845060,9306516,19133257
157216,255997,439751,746028,1466758,2679688,4771765,9286055,17782620
151358,262422,430290,768717,1420581,2686931,4888051,9436868,17921715
154486,259609,449878,742134,1391017,2725866,4854670,9260765,19130923
151113,258283,438797,746349,1397359,2688891,4951467,9925684,17695844
155265,258491,433010,753675,1401794,2654078,4895271,9414052,17881043
157630,253828,430773,737617,1413000,2655681,4879052,9388635,19156571
157739,324716,433717,752337,1421766,2706871,4960058,9377749,18033179
150378,265666,440895,745269,1453587,2733722,4920739,9411414,17982463
153117,257994,441870,749707,1393722,2640479,5436270,9338824,19265028
152133,254901,423470,732827,1399518,2659066,4955493,9375587,17306875
152760,254183,438436,757701,1394071,2651685,4893923,9342112,17578294
152991,262783,432344,806221,1402363,2680898,4846896,9344246,19512653
153640,250485,450546,746933,1394439,2674956,4871218,9275563,17591739
151944,258395,449375,770951,1407217,2615702,4810701,9302035,17928161
226367,259872,436021,743082,1393403,2665300,4831836,9288936,19325824
154690,258306,438953,757926,1394816,2690678,4857339,9368912,17570945
155162,259569,448560,741456,1400480,2732227,4977696,9455757,18030582
153254,257766,496498,753114,1434623,2622567,4847449,9347032,19349654
155400,258864,448378,748359,1397530,2629266,4835624,9237249,17807230
156332,254487,444231,756857,1419209,2677476,4901626,9377337,17644112
156617,253762,436411,739975,1425462,2669676,4825882,9381477,19173722
155254,259611,436225,750335,1392086,2672761,4879555,9288089,17611380
154955,261683,426664,752344,1948224,2667657,4887673,9364851,17917065
156341,256188,446763,741514,1390901,2691134,4832107,9357435,19416484
155505,257470,450953,755575,1405841,2645354,4902588,9366789,17774061
156661,259509,454774,759647,1397708,2638950,4799596,9348063,17852604
152993,258674,432449,750960,1420632,2638998,4869481,9388393,19238877
150483,256115,448727,754567,1396033,2747351,4855318,9307877,17794154
152754,255295,429554,766096,1398449,2718177,4795369,9333895,17665124
150296,260420,440843,738036,1405256,2671890,4898321,9333374,18407392
156360,262442,430394,762082,1395011,2756409,4789343,9839869,17668500
151990,256031,433871,743110,1403392,2612303,4866372,9313701,17990281
156895,255945,422837,740735,1420697,2688894,4888498,9416236,19203736
